SED_CODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
SED55401,0,4,32,57,15,4,0,0,0,113,1019,1910,1266,2746,1761,1894,1319,604,190,12701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,5,14,63,151,170,179,93,14,687,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,3,7,9,13,15,4,0,47,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,3,3,3,0,27,6,0,10,3,0,56,0,9,0,7,4,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED55504,0,0,8,12,7,5,0,0,0,26,1714,2520,1858,3565,1146,918,548,211,74,12564,0,0,0,4,0,0,0,0,0,9,0,0,0,5,3,0,0,0,0,12,0,0,0,5,5,0,0,0,0,11,0,3,3,11,4,5,3,0,0,30,0,0,0,0,0,3,0,0,0,3,0,6,8,55,6,6,4,0,0,92,0,0,0,8,3,3,6,8,0,30,0,15,5,12,3,3,0,0,0,42,18,268,382,870,741,502,454,207,52,3502,0,0,3,3,7,0,0,0,0,16,0,0,4,4,4,3,3,0,0,24,0,3,6,24,16,11,28,9,3,84,0,0,0,0,3,3,3,4,0,17,0,0,5,14,9,0,0,0,0,28,3,30,34,242,49,26,24,7,3,419,3,4,4,6,9,3,0,0,0,28,0,0,6,20,6,5,3,3,0,45,0,0,0,3,4,0,0,0,0,17
SED55605,0,0,0,0,0,0,0,0,0,0,2319,3920,3003,5337,1923,1150,633,271,78,18634,0,0,0,6,0,0,0,0,0,9,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,7,18,7,5,3,0,0,43,0,0,0,5,3,6,0,3,0,15,0,3,0,8,0,3,0,0,0,16,0,0,0,9,0,8,10,3,0,31,0,0,0,5,0,0,3,0,0,12,33,438,518,965,1168,532,408,221,54,4336,0,0,3,6,4,0,0,0,0,22,0,0,0,10,0,3,0,0,0,20,0,10,3,24,26,19,22,10,0,105,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,9,3,8,15,75,19,14,9,5,3,160,3,7,6,13,8,0,3,0,0,45,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3
SED55706,0,0,5,15,3,0,0,0,0,25,1038,2338,1609,2899,1866,2089,1519,606,158,14129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,9,9,0,0,39,0,0,0,8,0,0,0,0,0,5,0,0,4,6,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0,3,4,36,25,192,294,334,434,205,52,1579,0,0,0,0,0,0,0,0,0,0,0,3,10,17,7,3,4,0,0,41,0,0,0,19,11,22,38,11,3,98,0,0,0,0,0,4,0,8,0,15,0,0,0,4,3,3,0,0,0,12,0,0,3,17,3,3,9,8,0,41,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SED55802,5,11,66,142,23,7,4,0,0,263,2318,3585,2735,4581,1620,1063,484,202,64,16650,0,3,0,13,0,3,0,0,0,25,0,0,4,41,21,8,3,0,0,78,0,0,4,21,9,12,5,0,0,50,0,0,3,11,8,0,3,3,0,37,0,0,0,11,0,3,0,0,0,12,0,5,8,70,26,6,11,3,7,135,0,0,4,17,16,13,18,8,0,72,0,11,3,6,3,5,0,3,0,36,6,62,105,366,372,268,189,122,31,1528,0,0,4,7,3,0,0,0,0,13,0,0,0,3,10,0,0,3,0,18,0,0,9,21,14,12,13,3,0,72,0,0,0,0,4,3,3,3,0,18,0,0,4,34,3,8,0,0,0,50,10,66,111,823,134,72,51,22,4,1291,3,13,12,27,3,6,0,0,0,62,0,10,12,43,9,6,7,3,0,91,0,6,22,86,36,19,3,0,0,186
SED55905,0,0,0,3,0,0,0,0,0,5,999,1750,1582,3122,1368,1088,665,414,152,11134,0,0,0,10,0,0,0,0,0,10,0,0,0,21,4,14,12,0,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,4,4,0,0,33,0,0,0,5,9,0,0,3,0,22,3,6,20,51,13,12,7,3,0,110,0,0,0,20,13,30,37,40,6,155,0,0,0,3,3,7,6,7,4,23,0,30,56,279,253,207,177,112,46,1150,0,3,0,4,0,3,0,0,0,10,3,3,3,32,14,3,0,0,0,61,0,5,6,37,22,18,25,9,0,126,0,0,0,3,0,0,8,4,0,17,0,0,3,11,3,11,4,3,0,35,3,5,13,91,13,19,19,18,3,184,0,7,11,30,3,7,0,3,0,60,0,0,5,21,7,3,0,3,0,51,0,5,0,8,0,0,0,0,0,16
SED59494,0,0,0,0,0,0,0,0,0,0,62,93,192,827,403,312,211,27,3,2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,10,6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,3,17,58,36,48,41,4,3,211,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,19,0,0,0,10,0,0,7,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,0,0,0,16,3,0,0,0,0,25,3,0,0,5,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED59797,0,0,0,0,0,0,0,0,0,0,0,0,6,117,38,14,3,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60101,0,0,0,0,0,0,0,0,0,0,248,599,482,843,583,730,495,227,59,4266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,21,43,67,25,7,183,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,8,3,5,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60106,0,3,11,24,9,3,0,0,0,56,836,1743,1830,3160,1707,1495,1157,633,241,12810,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,5,0,16,6,5,0,0,0,28,0,0,0,0,0,0,0,0,0,3,3,3,8,22,0,3,0,0,0,40,0,0,0,0,0,4,0,0,0,8,0,4,0,3,0,0,0,0,0,9,0,18,7,43,72,91,133,79,27,479,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,9,5,12,18,20,3,61,0,0,0,0,0,3,3,3,0,12,0,0,3,6,3,4,0,0,0,20,0,11,5,53,19,6,3,3,0,107,0,0,0,0,0,0,3,0,0,4,18,38,9,7,3,0,0,0,0,71,0,0,0,0,0,0,0,0,0,3
SED60112,0,0,0,4,0,0,0,0,0,5,703,1379,1427,2309,1219,1194,773,334,110,9449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,3,10,5,4,0,0,0,37,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,6,11,17,54,93,90,132,66,18,477,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,4,16,5,3,46,0,0,0,0,0,0,0,3,0,4,0,3,6,0,0,0,0,0,0,12,0,3,3,32,7,6,4,0,0,57,0,0,0,0,3,0,0,0,0,5,0,9,5,4,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
SED60115,0,0,3,9,0,0,0,0,0,16,906,1819,2195,2931,1749,1566,1219,538,160,13095,0,0,3,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,10,3,3,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,6,56,54,6,3,0,3,0,128,0,0,0,0,0,0,0,3,0,11,3,4,0,4,0,0,0,0,0,13,0,6,19,25,83,103,147,84,17,491,0,0,0,3,0,0,0,0,0,7,0,0,0,3,3,3,0,0,0,15,0,0,0,7,6,6,15,6,0,36,0,0,0,0,0,0,3,0,0,0,0,0,5,3,0,4,0,0,0,22,3,4,23,53,0,3,6,0,0,87,3,0,0,7,3,0,0,0,0,16,3,11,0,11,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,3
SED60207,0,0,0,0,0,0,0,0,0,0,839,1931,1705,2983,1739,1719,1368,672,209,13176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,3,0,5,3,3,0,0,0,17,0,0,0,0,0,0,4,0,0,8,0,0,0,3,0,0,0,0,0,3,0,9,6,29,58,112,155,97,29,500,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,6,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,20,4,4,3,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,5
SED60208,0,0,0,0,0,0,0,0,0,0,812,1788,1777,2850,1725,1807,1296,652,199,12903,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,12,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,13,8,34,77,97,158,99,20,494,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,0,0,4,5,5,16,8,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,13,3,0,4,3,0,34,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SED60209,0,0,0,0,0,0,0,0,0,0,922,1993,1741,2827,1930,1922,1375,653,203,13571,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,3,0,3,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,4,3,8,6,30,74,101,142,101,25,487,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,3,3,5,9,19,10,0,56,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,5,0,3,0,17,3,4,0,0,0,28,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
SED60214,0,0,0,0,0,0,0,0,0,0,8,22,5,21,12,14,12,4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60302,0,0,0,0,0,0,0,0,0,0,321,604,626,1082,529,466,271,163,46,4111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,6,28,13,30,14,7,97,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,3,5,0,14,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,14,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60303,0,3,20,18,4,0,0,0,0,45,1009,1840,1827,3460,1829,1764,1101,614,231,13675,0,0,0,6,0,0,0,0,0,7,0,0,0,8,6,0,0,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,4,0,0,13,0,3,0,7,7,0,0,0,0,15,0,3,6,35,8,8,0,3,0,72,0,0,0,0,0,8,13,13,5,31,0,3,0,3,0,0,0,0,0,8,0,6,3,47,90,81,88,73,20,413,0,4,0,6,3,0,0,0,0,7,0,0,0,0,3,3,3,0,0,12,0,0,0,6,9,0,32,7,10,69,0,0,3,0,3,9,12,13,0,38,0,0,0,3,0,3,0,0,0,6,5,9,22,110,13,5,9,3,0,172,0,0,3,5,0,0,0,0,0,10,0,19,19,10,0,3,0,0,0,56,0,7,0,6,0,0,0,0,0,15
SED60304,0,0,10,5,4,0,0,0,0,20,734,1519,1772,3447,1624,1484,913,405,157,12046,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,5,28,8,7,7,0,0,58,0,0,0,10,3,3,0,0,0,20,3,4,73,109,4,3,10,0,3,208,0,0,0,0,0,0,4,12,0,23,0,0,0,4,0,0,0,0,0,9,3,10,27,111,133,167,141,71,21,690,0,0,0,0,6,3,3,0,0,11,0,3,3,17,8,4,0,0,0,33,3,3,4,21,15,10,21,8,3,92,0,0,0,3,3,10,15,20,5,54,0,4,5,20,0,6,6,0,0,41,0,12,23,117,12,4,0,5,0,181,0,0,4,3,4,0,6,3,0,22,0,8,10,27,6,3,3,0,0,54,0,5,0,6,0,0,0,0,0,9
SED60305,0,0,0,0,0,0,0,0,0,0,10,21,19,41,31,28,16,3,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60310,0,0,0,0,0,0,0,0,0,0,436,1151,1214,1521,944,976,711,317,138,7414,0,0,3,17,0,0,0,0,0,20,0,0,0,4,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,6,12,0,10,3,0,0,35,0,0,0,3,4,0,0,0,0,8,0,14,209,330,23,8,9,3,3,600,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,5,4,20,25,68,116,108,169,70,26,607,0,0,0,0,0,0,0,0,0,10,0,4,0,12,3,3,3,0,0,21,0,3,6,15,10,10,17,7,9,76,0,0,0,5,3,15,12,13,3,43,0,3,16,23,10,10,0,4,0,64,0,4,23,82,13,3,9,6,0,145,0,3,5,8,0,0,0,3,0,21,0,0,0,24,0,3,0,0,0,28,0,3,0,4,0,0,0,0,0,14
SED60402,0,0,0,0,0,0,0,0,0,0,139,230,180,446,226,209,110,56,18,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,13,16,3,3,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60405,0,0,0,0,0,0,0,0,0,0,899,2276,1660,2958,1852,1984,1360,560,134,13674,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,13,12,0,0,53,0,3,0,3,3,0,0,0,0,15,0,0,3,15,0,3,5,0,0,30,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,35,25,115,182,236,308,147,30,1078,0,0,0,4,0,0,0,0,0,5,0,0,0,5,3,3,0,0,0,18,0,3,3,10,13,18,29,19,5,106,0,0,0,0,0,4,0,0,0,13,0,0,0,3,0,4,0,0,0,9,0,0,3,9,4,3,8,3,0,30,0,0,0,3,0,0,3,0,0,10,0,0,0,5,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0
SED60410,0,0,0,0,0,0,0,0,0,0,376,639,574,1048,410,420,292,155,63,3978,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,3,0,15,0,0,0,0,3,0,0,0,0,6,0,3,17,48,5,3,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,26,43,43,71,50,24,267,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,5,3,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,5,16,0,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0
SED60411,0,0,0,3,0,0,0,0,0,7,892,1765,1762,3385,1806,1780,1427,778,325,13931,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,4,0,0,18,0,0,0,3,0,0,0,0,0,8,0,0,8,31,0,4,0,0,0,50,0,0,0,0,0,3,3,6,0,12,0,0,0,0,0,0,0,0,0,0,3,17,14,61,93,115,136,104,47,580,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,10,5,10,28,15,16,77,0,0,0,7,0,3,12,10,5,37,0,0,3,10,0,3,4,0,0,18,0,0,9,36,6,3,0,0,0,62,0,0,0,4,0,0,5,0,0,4,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
SED60413,0,0,0,0,0,0,0,0,0,0,684,1393,1108,2006,1123,1133,713,253,66,8486,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,9,6,3,0,0,4,21,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,11,3,41,84,94,98,51,11,402,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,4,5,11,0,7,41,0,0,0,0,0,4,3,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60501,0,0,0,0,0,0,0,0,0,0,439,1023,873,1479,1195,1509,1256,479,124,8383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,7,0,3,3,11,59,96,171,66,19,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,10,0,0,0,0,8,4,11,3,0,27,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SED60502,0,0,0,0,0,0,0,0,0,0,790,1788,1410,2455,1352,1297,923,341,64,10417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,3,0,14,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,3,5,21,52,75,82,59,4,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,5,3,33,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,5,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
