CED_NAME16	Age5yr	ChildrenEverBorn	females
Mallee	40-44		285
Mallee	40-44	0	491
Mallee	40-44	1	396
Mallee	40-44	2	1306
Mallee	40-44	3	988
Mallee	40-44	4	387
Mallee	40-44	5	128
Mallee	40-44	6	93
Mallee	45-49		363
Mallee	45-49	0	472
Mallee	45-49	1	426
Mallee	45-49	2	1503
Mallee	45-49	3	1137
Mallee	45-49	4	473
Mallee	45-49	5	116
Mallee	45-49	6	111
Mallee	50-54		394
Mallee	50-54	0	523
Mallee	50-54	1	370
Mallee	50-54	2	1544
Mallee	50-54	3	1274
Mallee	50-54	4	491
Mallee	50-54	5	158
Mallee	50-54	6	97
Mallee	55-59		448
Mallee	55-59	0	490
Mallee	55-59	1	343
Mallee	55-59	2	1603
Mallee	55-59	3	1324
Mallee	55-59	4	597
Mallee	55-59	5	187
Mallee	55-59	6	91
Mallee	60-64		422
Mallee	60-64	0	437
Mallee	60-64	1	291
Mallee	60-64	2	1403
Mallee	60-64	3	1306
Mallee	60-64	4	573
Mallee	60-64	5	166
Mallee	60-64	6	81
Mallee	65-69		422
Mallee	65-69	0	335
Mallee	65-69	1	278
Mallee	65-69	2	1276
Mallee	65-69	3	1216
Mallee	65-69	4	583
Mallee	65-69	5	194
Mallee	65-69	6	105
Mallee	70-74		374
Mallee	70-74	0	231
Mallee	70-74	1	164
Mallee	70-74	2	832
Mallee	70-74	3	883
Mallee	70-74	4	569
Mallee	70-74	5	235
Mallee	70-74	6	144
Mallee	75-79		355
Mallee	75-79	0	174
Mallee	75-79	1	123
Mallee	75-79	2	525
Mallee	75-79	3	724
Mallee	75-79	4	570
Mallee	75-79	5	252
Mallee	75-79	6	204
Mallee	80-84		312
Mallee	80-84	0	130
Mallee	80-84	1	93
Mallee	80-84	2	351
Mallee	80-84	3	457
Mallee	80-84	4	443
Mallee	80-84	5	244
Mallee	80-84	6	218
Mallee	85+		525
Mallee	85+	0	186
Mallee	85+	1	151
Mallee	85+	2	458
Mallee	85+	3	536
Mallee	85+	4	464
Mallee	85+	5	226
Mallee	85+	6	268
Maribyrnong	15-19		651
Maribyrnong	15-19	0	4061
Maribyrnong	15-19	1	9
Maribyrnong	15-19	2	3
Maribyrnong	15-19	6	3
Maribyrnong	20-24		605
Maribyrnong	20-24	0	5173
Maribyrnong	20-24	1	217
Maribyrnong	20-24	2	72
Maribyrnong	20-24	3	13
Maribyrnong	20-24	4	4
Maribyrnong	25-29		673
Maribyrnong	25-29	0	4981
Maribyrnong	25-29	1	890
Maribyrnong	25-29	2	339
Maribyrnong	25-29	3	81
Maribyrnong	25-29	4	22
Maribyrnong	25-29	5	10
Maribyrnong	25-29	6	5
Maribyrnong	30-34		538
Maribyrnong	30-34	0	3115
Maribyrnong	30-34	1	1581
Maribyrnong	30-34	2	1126
Maribyrnong	30-34	3	274
Maribyrnong	30-34	4	73
Maribyrnong	30-34	5	27
Maribyrnong	30-34	6	13
Maribyrnong	35-39		415
Maribyrnong	35-39	0	1540
Maribyrnong	35-39	1	1130
Maribyrnong	35-39	2	1837
Maribyrnong	35-39	3	597
Maribyrnong	35-39	4	150
Maribyrnong	35-39	5	33
Maribyrnong	35-39	6	35
Maribyrnong	40-44		344
Maribyrnong	40-44	0	1109
Maribyrnong	40-44	1	864
Maribyrnong	40-44	2	2152
Maribyrnong	40-44	3	976
Maribyrnong	40-44	4	252
Maribyrnong	40-44	5	59
Maribyrnong	40-44	6	54
Maribyrnong	45-49		366
Maribyrnong	45-49	0	1027
Maribyrnong	45-49	1	802
Maribyrnong	45-49	2	2217
Maribyrnong	45-49	3	998
Maribyrnong	45-49	4	245
Maribyrnong	45-49	5	76
Maribyrnong	45-49	6	63
Maribyrnong	50-54		310
Maribyrnong	50-54	0	823
Maribyrnong	50-54	1	699
Maribyrnong	50-54	2	1891
Maribyrnong	50-54	3	1003
Maribyrnong	50-54	4	319
Maribyrnong	50-54	5	69
Maribyrnong	50-54	6	41
Maribyrnong	55-59		323
Maribyrnong	55-59	0	727
Maribyrnong	55-59	1	605
Maribyrnong	55-59	2	1833
Maribyrnong	55-59	3	1035
Maribyrnong	55-59	4	387
Maribyrnong	55-59	5	109
Maribyrnong	55-59	6	61
Maribyrnong	60-64		334
Maribyrnong	60-64	0	555
Maribyrnong	60-64	1	548
Maribyrnong	60-64	2	1597
Maribyrnong	60-64	3	965
Maribyrnong	60-64	4	359
Maribyrnong	60-64	5	96
Maribyrnong	60-64	6	72
Maribyrnong	65-69		304
Maribyrnong	65-69	0	396
Maribyrnong	65-69	1	359
Maribyrnong	65-69	2	1382
Maribyrnong	65-69	3	964
Maribyrnong	65-69	4	369
Maribyrnong	65-69	5	116
Maribyrnong	65-69	6	85
Maribyrnong	70-74		272
Maribyrnong	70-74	0	218
Maribyrnong	70-74	1	218
Maribyrnong	70-74	2	1024
Maribyrnong	70-74	3	798
Maribyrnong	70-74	4	338
Maribyrnong	70-74	5	138
Maribyrnong	70-74	6	107
Maribyrnong	75-79		236
Maribyrnong	75-79	0	180
Maribyrnong	75-79	1	216
Maribyrnong	75-79	2	783
Maribyrnong	75-79	3	642
Maribyrnong	75-79	4	340
Maribyrnong	75-79	5	157
Maribyrnong	75-79	6	163
Maribyrnong	80-84		255
Maribyrnong	80-84	0	131
Maribyrnong	80-84	1	155
Maribyrnong	80-84	2	572
Maribyrnong	80-84	3	469
Maribyrnong	80-84	4	291
Maribyrnong	80-84	5	138
Maribyrnong	80-84	6	189
Maribyrnong	85+		422
Maribyrnong	85+	0	150
Maribyrnong	85+	1	227
Maribyrnong	85+	2	518
Maribyrnong	85+	3	451
Maribyrnong	85+	4	251
Maribyrnong	85+	5	133
Maribyrnong	85+	6	255
McEwen	15-19		861
McEwen	15-19	0	5700
McEwen	15-19	1	29
McEwen	15-19	2	3
McEwen	15-19	3	4
McEwen	15-19	6	3
McEwen	20-24		528
McEwen	20-24	0	4959
McEwen	20-24	1	478
McEwen	20-24	2	196
McEwen	20-24	3	50
McEwen	20-24	4	3
McEwen	20-24	6	3
McEwen	25-29		534
McEwen	25-29	0	4015
McEwen	25-29	1	1591
McEwen	25-29	2	1048
McEwen	25-29	3	282
McEwen	25-29	4	58
McEwen	25-29	5	15
McEwen	25-29	6	9
McEwen	30-34		507
McEwen	30-34	0	2348
McEwen	30-34	1	2264
McEwen	30-34	2	2642
McEwen	30-34	3	869
McEwen	30-34	4	207
McEwen	30-34	5	52
McEwen	30-34	6	31
McEwen	35-39		459
McEwen	35-39	0	1260
McEwen	35-39	1	1339
McEwen	35-39	2	3170
McEwen	35-39	3	1427
McEwen	35-39	4	404
McEwen	35-39	5	84
McEwen	35-39	6	67
McEwen	40-44		443
McEwen	40-44	0	974
McEwen	40-44	1	1018
McEwen	40-44	2	3090
McEwen	40-44	3	1647
McEwen	40-44	4	530
McEwen	40-44	5	144
McEwen	40-44	6	77
McEwen	45-49		456
McEwen	45-49	0	826
McEwen	45-49	1	889
McEwen	45-49	2	2968
McEwen	45-49	3	1650
McEwen	45-49	4	586
McEwen	45-49	5	154
McEwen	45-49	6	92
McEwen	50-54		416
McEwen	50-54	0	708
McEwen	50-54	1	734
McEwen	50-54	2	2535
McEwen	50-54	3	1563
McEwen	50-54	4	550
McEwen	50-54	5	148
McEwen	50-54	6	95
McEwen	55-59		356
McEwen	55-59	0	602
McEwen	55-59	1	556
McEwen	55-59	2	2109
McEwen	55-59	3	1481
McEwen	55-59	4	560
McEwen	55-59	5	140
McEwen	55-59	6	89
McEwen	60-64		322
McEwen	60-64	0	405
McEwen	60-64	1	463
McEwen	60-64	2	1843
McEwen	60-64	3	1307
McEwen	60-64	4	542
McEwen	60-64	5	144
McEwen	60-64	6	76
McEwen	65-69		330
McEwen	65-69	0	268
McEwen	65-69	1	342
McEwen	65-69	2	1550
McEwen	65-69	3	1171
McEwen	65-69	4	492
McEwen	65-69	5	148
McEwen	65-69	6	90
McEwen	70-74		270
McEwen	70-74	0	161
McEwen	70-74	1	210
McEwen	70-74	2	934
McEwen	70-74	3	731
McEwen	70-74	4	388
McEwen	70-74	5	143
McEwen	70-74	6	109
McEwen	75-79		177
McEwen	75-79	0	100
McEwen	75-79	1	117
McEwen	75-79	2	415
McEwen	75-79	3	453
McEwen	75-79	4	296
McEwen	75-79	5	113
McEwen	75-79	6	116
McEwen	80-84		143
McEwen	80-84	0	61
McEwen	80-84	1	76
McEwen	80-84	2	294
McEwen	80-84	3	283
McEwen	80-84	4	224
McEwen	80-84	5	100
McEwen	80-84	6	117
McEwen	85+		186
McEwen	85+	0	67
McEwen	85+	1	97
McEwen	85+	2	290
McEwen	85+	3	282
McEwen	85+	4	186
McEwen	85+	5	101
McEwen	85+	6	109
McMillan	15-19		586
McMillan	15-19	0	4141
McMillan	15-19	1	71
McMillan	15-19	2	7
McMillan	15-19	3	6
McMillan	20-24		429
McMillan	20-24	0	3378
McMillan	20-24	1	516
McMillan	20-24	2	208
McMillan	20-24	3	52
McMillan	20-24	4	7
McMillan	20-24	5	6
McMillan	25-29		355
McMillan	25-29	0	2602
McMillan	25-29	1	1021
McMillan	25-29	2	828
McMillan	25-29	3	283
McMillan	25-29	4	66
McMillan	25-29	5	7
McMillan	25-29	6	11
McMillan	30-34		335
McMillan	30-34	0	1373
McMillan	30-34	1	1142
McMillan	30-34	2	1621
McMillan	30-34	3	753
McMillan	30-34	4	235
McMillan	30-34	5	57
McMillan	30-34	6	41
McMillan	35-39		336
McMillan	35-39	0	731
McMillan	35-39	1	737
McMillan	35-39	2	1682
McMillan	35-39	3	988
McMillan	35-39	4	351
McMillan	35-39	5	110
McMillan	35-39	6	64
McMillan	40-44		317
McMillan	40-44	0	699
McMillan	40-44	1	616
McMillan	40-44	2	1800
McMillan	40-44	3	1132
McMillan	40-44	4	438
McMillan	40-44	5	146
McMillan	40-44	6	110
McMillan	45-49		380
McMillan	45-49	0	708
McMillan	45-49	1	590
McMillan	45-49	2	1914
McMillan	45-49	3	1249
McMillan	45-49	4	516
McMillan	45-49	5	164
McMillan	45-49	6	102
McMillan	50-54		407
McMillan	50-54	0	640
McMillan	50-54	1	575
McMillan	50-54	2	1746
McMillan	50-54	3	1287
McMillan	50-54	4	542
McMillan	50-54	5	160
McMillan	50-54	6	112
McMillan	55-59		435
McMillan	55-59	0	643
McMillan	55-59	1	473
McMillan	55-59	2	1756
McMillan	55-59	3	1404
McMillan	55-59	4	639
McMillan	55-59	5	184
McMillan	55-59	6	110
McMillan	60-64		405
McMillan	60-64	0	548
McMillan	60-64	1	382
McMillan	60-64	2	1771
McMillan	60-64	3	1421
McMillan	60-64	4	592
McMillan	60-64	5	175
McMillan	60-64	6	88
McMillan	65-69		461
McMillan	65-69	0	439
McMillan	65-69	1	346
McMillan	65-69	2	1757
McMillan	65-69	3	1402
McMillan	65-69	4	645
McMillan	65-69	5	202
McMillan	65-69	6	118
McMillan	70-74		347
McMillan	70-74	0	262
McMillan	70-74	1	247
McMillan	70-74	2	1163
McMillan	70-74	3	1139
McMillan	70-74	4	572
McMillan	70-74	5	199
McMillan	70-74	6	127
McMillan	75-79		291
McMillan	75-79	0	172
McMillan	75-79	1	142
McMillan	75-79	2	609
McMillan	75-79	3	770
McMillan	75-79	4	500
McMillan	75-79	5	215
McMillan	75-79	6	177
McMillan	80-84		251
McMillan	80-84	0	109
McMillan	80-84	1	95
McMillan	80-84	2	372
McMillan	80-84	3	492
McMillan	80-84	4	417
McMillan	80-84	5	187
McMillan	80-84	6	175
McMillan	85+		319
McMillan	85+	0	160
McMillan	85+	1	167
McMillan	85+	2	448
McMillan	85+	3	497
McMillan	85+	4	403
McMillan	85+	5	220
McMillan	85+	6	236
Melbourne	15-19		929
Melbourne	15-19	0	6170
Melbourne	15-19	1	15
Melbourne	20-24		2270
Melbourne	20-24	0	16340
Melbourne	20-24	1	136
Melbourne	20-24	2	39
Melbourne	20-24	3	12
Melbourne	20-24	4	3
Melbourne	20-24	6	3
Melbourne	25-29		2303
Melbourne	25-29	0	15748
Melbourne	25-29	1	632
Melbourne	25-29	2	177
Melbourne	25-29	3	63
Melbourne	25-29	4	28
Melbourne	25-29	5	8
Melbourne	25-29	6	5
Melbourne	30-34		1555
Melbourne	30-34	0	9626
Melbourne	30-34	1	1672
Melbourne	30-34	2	590
Melbourne	30-34	3	133
Melbourne	30-34	4	63
Melbourne	30-34	5	24
Melbourne	30-34	6	26
Melbourne	35-39		872
Melbourne	35-39	0	4126
Melbourne	35-39	1	1331
Melbourne	35-39	2	1188
Melbourne	35-39	3	258
Melbourne	35-39	4	99
Melbourne	35-39	5	29
Melbourne	35-39	6	38
Melbourne	40-44		628
Melbourne	40-44	0	2265
Melbourne	40-44	1	922
Melbourne	40-44	2	1268
Melbourne	40-44	3	405
Melbourne	40-44	4	85
Melbourne	40-44	5	41
Melbourne	40-44	6	33
Melbourne	45-49		557
Melbourne	45-49	0	1804
Melbourne	45-49	1	869
Melbourne	45-49	2	1198
Melbourne	45-49	3	434
Melbourne	45-49	4	122
Melbourne	45-49	5	33
Melbourne	45-49	6	41
Melbourne	50-54		493
Melbourne	50-54	0	1302
Melbourne	50-54	1	704
Melbourne	50-54	2	1116
Melbourne	50-54	3	429
Melbourne	50-54	4	137
Melbourne	50-54	5	49
Melbourne	50-54	6	29
Melbourne	55-59		444
Melbourne	55-59	0	1152
Melbourne	55-59	1	613
Melbourne	55-59	2	1033
Melbourne	55-59	3	525
Melbourne	55-59	4	157
Melbourne	55-59	5	58
Melbourne	55-59	6	42
Melbourne	60-64		381
Melbourne	60-64	0	879
Melbourne	60-64	1	513
Melbourne	60-64	2	951
Melbourne	60-64	3	500
Melbourne	60-64	4	180
Melbourne	60-64	5	38
Melbourne	60-64	6	37
Melbourne	65-69		317
Melbourne	65-69	0	585
Melbourne	65-69	1	370
Melbourne	65-69	2	902
Melbourne	65-69	3	480
Melbourne	65-69	4	173
Melbourne	65-69	5	73
Melbourne	65-69	6	37
Melbourne	70-74		245
Melbourne	70-74	0	361
Melbourne	70-74	1	208
Melbourne	70-74	2	568
Melbourne	70-74	3	321
Melbourne	70-74	4	162
Melbourne	70-74	5	56
Melbourne	70-74	6	60
Melbourne	75-79		197
Melbourne	75-79	0	208
Melbourne	75-79	1	117
Melbourne	75-79	2	421
Melbourne	75-79	3	269
Melbourne	75-79	4	144
Melbourne	75-79	5	58
Melbourne	75-79	6	87
Melbourne	80-84		184
Melbourne	80-84	0	140
Melbourne	80-84	1	112
Melbourne	80-84	2	316
Melbourne	80-84	3	200
Melbourne	80-84	4	120
Melbourne	80-84	5	64
Melbourne	80-84	6	81
Melbourne	85+		279
Melbourne	85+	0	178
Melbourne	85+	1	138
Melbourne	85+	2	240
Melbourne	85+	3	176
Melbourne	85+	4	126
Melbourne	85+	5	91
Melbourne	85+	6	146
Melbourne Ports	15-19		430
Melbourne Ports	15-19	0	2616
Melbourne Ports	15-19	1	14
Melbourne Ports	20-24		926
Melbourne Ports	20-24	0	5933
Melbourne Ports	20-24	1	94
Melbourne Ports	20-24	2	26
Melbourne Ports	20-24	3	8
Melbourne Ports	20-24	6	4
Melbourne Ports	25-29		1392
Melbourne Ports	25-29	0	8995
Melbourne Ports	25-29	1	437
Melbourne Ports	25-29	2	116
Melbourne Ports	25-29	3	38
Melbourne Ports	25-29	4	36
Melbourne Ports	25-29	5	5
Melbourne Ports	25-29	6	3
Melbourne Ports	30-34		1283
Melbourne Ports	30-34	0	7145
Melbourne Ports	30-34	1	1328
Melbourne Ports	30-34	2	514
Melbourne Ports	30-34	3	117
Melbourne Ports	30-34	4	48
Melbourne Ports	30-34	5	23
Melbourne Ports	30-34	6	20
Melbourne Ports	35-39		764
Melbourne Ports	35-39	0	3712
Melbourne Ports	35-39	1	1182
Melbourne Ports	35-39	2	1089
Melbourne Ports	35-39	3	302
Melbourne Ports	35-39	4	76
Melbourne Ports	35-39	5	16
Melbourne Ports	35-39	6	46
Melbourne Ports	40-44		595
Melbourne Ports	40-44	0	2405
Melbourne Ports	40-44	1	908
Melbourne Ports	40-44	2	1274
Melbourne Ports	40-44	3	464
Melbourne Ports	40-44	4	112
Melbourne Ports	40-44	5	28
Melbourne Ports	40-44	6	44
Melbourne Ports	45-49		537
Melbourne Ports	45-49	0	1941
Melbourne Ports	45-49	1	839
Melbourne Ports	45-49	2	1367
Melbourne Ports	45-49	3	514
Melbourne Ports	45-49	4	109
Melbourne Ports	45-49	5	27
Melbourne Ports	45-49	6	51
Melbourne Ports	50-54		421
Melbourne Ports	50-54	0	1435
Melbourne Ports	50-54	1	753
Melbourne Ports	50-54	2	1219
Melbourne Ports	50-54	3	488
Melbourne Ports	50-54	4	119
Melbourne Ports	50-54	5	44
Melbourne Ports	50-54	6	41
Melbourne Ports	55-59		440
Melbourne Ports	55-59	0	1197
Melbourne Ports	55-59	1	649
Melbourne Ports	55-59	2	1221
Melbourne Ports	55-59	3	596
Melbourne Ports	55-59	4	152
Melbourne Ports	55-59	5	36
Melbourne Ports	55-59	6	50
Melbourne Ports	60-64		362
Melbourne Ports	60-64	0	825
Melbourne Ports	60-64	1	498
Melbourne Ports	60-64	2	1179
Melbourne Ports	60-64	3	575
Melbourne Ports	60-64	4	171
Melbourne Ports	60-64	5	36
Melbourne Ports	60-64	6	37
Melbourne Ports	65-69		334
Melbourne Ports	65-69	0	610
Melbourne Ports	65-69	1	446
Melbourne Ports	65-69	2	1172
Melbourne Ports	65-69	3	591
Melbourne Ports	65-69	4	169
Melbourne Ports	65-69	5	51
Melbourne Ports	65-69	6	43
Melbourne Ports	70-74		233
Melbourne Ports	70-74	0	291
Melbourne Ports	70-74	1	267
Melbourne Ports	70-74	2	758
Melbourne Ports	70-74	3	430
Melbourne Ports	70-74	4	163
Melbourne Ports	70-74	5	33
Melbourne Ports	70-74	6	23
Melbourne Ports	75-79		170
Melbourne Ports	75-79	0	188
Melbourne Ports	75-79	1	198
Melbourne Ports	75-79	2	541
Melbourne Ports	75-79	3	349
Melbourne Ports	75-79	4	148
Melbourne Ports	75-79	5	43
Melbourne Ports	75-79	6	26
Melbourne Ports	80-84		155
Melbourne Ports	80-84	0	107
Melbourne Ports	80-84	1	133
Melbourne Ports	80-84	2	373
Melbourne Ports	80-84	3	236
Melbourne Ports	80-84	4	123
Melbourne Ports	80-84	5	47
Melbourne Ports	80-84	6	39
Melbourne Ports	85+		286
Melbourne Ports	85+	0	186
Melbourne Ports	85+	1	272
Melbourne Ports	85+	2	521
Melbourne Ports	85+	3	332
Melbourne Ports	85+	4	128
Melbourne Ports	85+	5	59
Melbourne Ports	85+	6	44
Menzies	15-19		402
Menzies	15-19	0	3962
Menzies	15-19	1	3
Menzies	20-24		323
Menzies	20-24	0	3735
Menzies	20-24	1	62
Menzies	20-24	2	19
Menzies	25-29		271
Menzies	25-29	0	2905
Menzies	25-29	1	379
Menzies	25-29	2	162
Menzies	25-29	3	35
Menzies	25-29	4	3
Menzies	30-34		193
Menzies	30-34	0	1639
Menzies	30-34	1	962
Menzies	30-34	2	823
Menzies	30-34	3	171
Menzies	30-34	4	29
Menzies	30-34	5	3
Menzies	35-39		186
Menzies	35-39	0	822
Menzies	35-39	1	847
Menzies	35-39	2	1610
Menzies	35-39	3	526
Menzies	35-39	4	81
Menzies	35-39	5	16
Menzies	35-39	6	9
Menzies	40-44		185
Menzies	40-44	0	666
Menzies	40-44	1	841
Menzies	40-44	2	1959
Menzies	40-44	3	853
Menzies	40-44	4	157
Menzies	40-44	5	34
Menzies	40-44	6	13
Menzies	45-49		196
Menzies	45-49	0	654
Menzies	45-49	1	814
Menzies	45-49	2	2374
Menzies	45-49	3	1018
Menzies	45-49	4	236
Menzies	45-49	5	46
Menzies	45-49	6	19
Menzies	50-54		214
Menzies	50-54	0	611
Menzies	50-54	1	806
Menzies	50-54	2	2278
Menzies	50-54	3	1115
Menzies	50-54	4	238
Menzies	50-54	5	45
Menzies	50-54	6	22
Menzies	55-59		228
Menzies	55-59	0	437
Menzies	55-59	1	760
Menzies	55-59	2	2006
Menzies	55-59	3	1098
Menzies	55-59	4	281
Menzies	55-59	5	59
Menzies	55-59	6	18
Menzies	60-64		193
Menzies	60-64	0	413
Menzies	60-64	1	621
Menzies	60-64	2	1667
Menzies	60-64	3	977
Menzies	60-64	4	301
Menzies	60-64	5	59
Menzies	60-64	6	34
Menzies	65-69		200
Menzies	65-69	0	311
Menzies	65-69	1	422
Menzies	65-69	2	1620
Menzies	65-69	3	1062
Menzies	65-69	4	323
Menzies	65-69	5	69
Menzies	65-69	6	32
Menzies	70-74		206
Menzies	70-74	0	210
Menzies	70-74	1	247
Menzies	70-74	2	1378
Menzies	70-74	3	978
Menzies	70-74	4	345
Menzies	70-74	5	83
Menzies	70-74	6	54
Menzies	75-79		188
Menzies	75-79	0	188
Menzies	75-79	1	204
Menzies	75-79	2	993
Menzies	75-79	3	776
Menzies	75-79	4	383
Menzies	75-79	5	114
Menzies	75-79	6	60
Menzies	80-84		204
Menzies	80-84	0	134
Menzies	80-84	1	162
Menzies	80-84	2	602
Menzies	80-84	3	541
Menzies	80-84	4	292
Menzies	80-84	5	94
Menzies	80-84	6	73
Menzies	85+		385
Menzies	85+	0	159
Menzies	85+	1	215
Menzies	85+	2	647
Menzies	85+	3	513
Menzies	85+	4	316
Menzies	85+	5	124
Menzies	85+	6	114
Murray	15-19		623
Murray	15-19	0	3667
Murray	15-19	1	56
Murray	15-19	2	6
Murray	20-24		339
Murray	20-24	0	2465
Murray	20-24	1	429
Murray	20-24	2	197
Murray	20-24	3	37
Murray	20-24	4	7
Murray	20-24	5	3
Murray	20-24	6	3
Murray	25-29		351
Murray	25-29	0	1915
Murray	25-29	1	699
Murray	25-29	2	621
Murray	25-29	3	217
Murray	25-29	4	72
Murray	25-29	5	8
Murray	25-29	6	5
Murray	30-34		322
Murray	30-34	0	957
Murray	30-34	1	706
Murray	30-34	2	1084
Murray	30-34	3	537
Murray	30-34	4	192
Murray	30-34	5	62
Murray	30-34	6	35
Murray	35-39		281
Murray	35-39	0	566
Murray	35-39	1	518
Murray	35-39	2	1226
Murray	35-39	3	789
Murray	35-39	4	340
Murray	35-39	5	121
Murray	35-39	6	65
Murray	40-44		322
Murray	40-44	0	506
Murray	40-44	1	477
Murray	40-44	2	1396
Murray	40-44	3	1017
Murray	40-44	4	389
Murray	40-44	5	125
Murray	40-44	6	116
Murray	45-49		360
Murray	45-49	0	509
Murray	45-49	1	398
Murray	45-49	2	1585
Murray	45-49	3	1176
Murray	45-49	4	494
Murray	45-49	5	141
Murray	45-49	6	104
Murray	50-54		410
Murray	50-54	0	541
Murray	50-54	1	440
Murray	50-54	2	1627
Murray	50-54	3	1324
Murray	50-54	4	537
Murray	50-54	5	154
Murray	50-54	6	118
Murray	55-59		415
Murray	55-59	0	513
Murray	55-59	1	395
Murray	55-59	2	1572
Murray	55-59	3	1328
Murray	55-59	4	600
Murray	55-59	5	173
Murray	55-59	6	97
Murray	60-64		437
Murray	60-64	0	400
Murray	60-64	1	357
Murray	60-64	2	1620
Murray	60-64	3	1338
Murray	60-64	4	643
Murray	60-64	5	195
Murray	60-64	6	105
Murray	65-69		441
Murray	65-69	0	354
Murray	65-69	1	270
Murray	65-69	2	1468
Murray	65-69	3	1260
Murray	65-69	4	641
Murray	65-69	5	189
Murray	65-69	6	116
Murray	70-74		400
Murray	70-74	0	229
Murray	70-74	1	201
Murray	70-74	2	953
Murray	70-74	3	1003
Murray	70-74	4	590
Murray	70-74	5	208
Murray	70-74	6	141
Murray	75-79		337
Murray	75-79	0	162
Murray	75-79	1	116
Murray	75-79	2	556
Murray	75-79	3	736
Murray	75-79	4	525
Murray	75-79	5	254
Murray	75-79	6	226
Murray	80-84		298
Murray	80-84	0	116
Murray	80-84	1	92
Murray	80-84	2	368
Murray	80-84	3	492
Murray	80-84	4	446
Murray	80-84	5	221
Murray	80-84	6	246
Murray	85+		445
Murray	85+	0	155
Murray	85+	1	142
Murray	85+	2	456
Murray	85+	3	509
Murray	85+	4	399
Murray	85+	5	203
Murray	85+	6	250
Scullin	15-19		585
Scullin	15-19	0	4438
Scullin	15-19	1	13
Scullin	20-24		529
Scullin	20-24	0	4920
Scullin	20-24	1	304
Scullin	20-24	2	99
Scullin	20-24	3	15
Scullin	20-24	4	3
Scullin	25-29		523
Scullin	25-29	0	3918
Scullin	25-29	1	1186
Scullin	25-29	2	595
Scullin	25-29	3	160
Scullin	25-29	4	36
Scullin	25-29	5	9
Scullin	25-29	6	4
Scullin	30-34		442
Scullin	30-34	0	2165
Scullin	30-34	1	1889
Scullin	30-34	2	1684
Scullin	30-34	3	518
Scullin	30-34	4	131
Scullin	30-34	5	31
Scullin	30-34	6	22
Scullin	35-39		306
Scullin	35-39	0	1066
Scullin	35-39	1	1082
Scullin	35-39	2	2178
Scullin	35-39	3	869
Scullin	35-39	4	265
Scullin	35-39	5	52
Scullin	35-39	6	43
Scullin	40-44		262
Scullin	40-44	0	849
Scullin	40-44	1	822
Scullin	40-44	2	2301
Scullin	40-44	3	1028
Scullin	40-44	4	296
Scullin	40-44	5	121
Scullin	40-44	6	55
Scullin	45-49		265
Scullin	45-49	0	686
Scullin	45-49	1	657
Scullin	45-49	2	2447
Scullin	45-49	3	1138
Scullin	45-49	4	360
Scullin	45-49	5	108
Scullin	45-49	6	64
Scullin	50-54		288
Scullin	50-54	0	563
Scullin	50-54	1	630
Scullin	50-54	2	2450
Scullin	50-54	3	1251
Scullin	50-54	4	375
Scullin	50-54	5	88
Scullin	50-54	6	68
Scullin	55-59		272
Scullin	55-59	0	384
Scullin	55-59	1	525
Scullin	55-59	2	2167
Scullin	55-59	3	1284
Scullin	55-59	4	417
Scullin	55-59	5	116
Scullin	55-59	6	78
Scullin	60-64		266
Scullin	60-64	0	302
Scullin	60-64	1	384
Scullin	60-64	2	1764
Scullin	60-64	3	1227
Scullin	60-64	4	384
Scullin	60-64	5	95
Scullin	60-64	6	71
Scullin	65-69		257
Scullin	65-69	0	223
Scullin	65-69	1	303
Scullin	65-69	2	1569
Scullin	65-69	3	982
Scullin	65-69	4	371
Scullin	65-69	5	100
Scullin	65-69	6	82
Scullin	70-74		168
Scullin	70-74	0	116
Scullin	70-74	1	187
Scullin	70-74	2	1008
Scullin	70-74	3	755
Scullin	70-74	4	320
Scullin	70-74	5	120
Scullin	70-74	6	76
Scullin	75-79		182
Scullin	75-79	0	88
Scullin	75-79	1	133
Scullin	75-79	2	682
Scullin	75-79	3	575
Scullin	75-79	4	280
Scullin	75-79	5	126
Scullin	75-79	6	112
Scullin	80-84		156
Scullin	80-84	0	68
Scullin	80-84	1	95
Scullin	80-84	2	492
Scullin	80-84	3	401
Scullin	80-84	4	217
Scullin	80-84	5	111
Scullin	80-84	6	111
Scullin	85+		156
Scullin	85+	0	81
Scullin	85+	1	125
Scullin	85+	2	359
Scullin	85+	3	329
Scullin	85+	4	171
Scullin	85+	5	114
Scullin	85+	6	123
Wannon	15-19		518
Wannon	15-19	0	3327
Wannon	15-19	1	32
Wannon	15-19	2	6
Wannon	15-19	6	3
Wannon	20-24		287
Wannon	20-24	0	2341
Wannon	20-24	1	309
Wannon	20-24	2	161
Wannon	20-24	3	39
Wannon	20-24	4	11
Wannon	20-24	6	5
Wannon	25-29		268
Wannon	25-29	0	1592
Wannon	25-29	1	561
Wannon	25-29	2	479
Wannon	25-29	3	188
Wannon	25-29	4	47
Wannon	25-29	5	15
Wannon	25-29	6	6
Wannon	30-34		223
Wannon	30-34	0	857
Wannon	30-34	1	674
Wannon	30-34	2	902
Wannon	30-34	3	473
Wannon	30-34	4	175
Wannon	30-34	5	30
Wannon	30-34	6	30
Wannon	35-39		238
Wannon	35-39	0	538
Wannon	35-39	1	461
Wannon	35-39	2	1080
Wannon	35-39	3	724
Wannon	35-39	4	267
