CED_NAME16	Age	HoursHousekeeping	Sex	adults
Cook	15-19	5-14	M	195
Cook	15-19	15-29	F	29
Cook	15-19	15-29	M	13
Cook	15-19	30+	F	12
Cook	15-19	30+	M	6
Cook	20-24		F	196
Cook	20-24		M	224
Cook	20-24	0	F	1117
Cook	20-24	0	M	1736
Cook	20-24	<5	F	1612
Cook	20-24	<5	M	1526
Cook	20-24	5-14	F	675
Cook	20-24	5-14	M	382
Cook	20-24	15-29	F	92
Cook	20-24	15-29	M	34
Cook	20-24	30+	F	61
Cook	20-24	30+	M	22
Cook	25-34		F	596
Cook	25-34		M	590
Cook	25-34	0	F	1128
Cook	25-34	0	M	2139
Cook	25-34	<5	F	2561
Cook	25-34	<5	M	3350
Cook	25-34	5-14	F	2692
Cook	25-34	5-14	M	1854
Cook	25-34	15-29	F	896
Cook	25-34	15-29	M	251
Cook	25-34	30+	F	1032
Cook	25-34	30+	M	86
Cook	35-44		F	515
Cook	35-44		M	578
Cook	35-44	0	F	814
Cook	35-44	0	M	1692
Cook	35-44	<5	F	1293
Cook	35-44	<5	M	3313
Cook	35-44	5-14	F	3024
Cook	35-44	5-14	M	2782
Cook	35-44	15-29	F	2035
Cook	35-44	15-29	M	588
Cook	35-44	30+	F	2042
Cook	35-44	30+	M	219
Cook	45-54		F	497
Cook	45-54		M	507
Cook	45-54	0	F	1017
Cook	45-54	0	M	1871
Cook	45-54	<5	F	1220
Cook	45-54	<5	M	3064
Cook	45-54	5-14	F	3532
Cook	45-54	5-14	M	3076
Cook	45-54	15-29	F	2215
Cook	45-54	15-29	M	619
Cook	45-54	30+	F	1431
Cook	45-54	30+	M	247
Cook	55-64		F	500
Cook	55-64		M	524
Cook	55-64	0	F	1151
Cook	55-64	0	M	1745
Cook	55-64	<5	F	1111
Cook	55-64	<5	M	2368
Cook	55-64	5-14	F	3017
Cook	55-64	5-14	M	2662
Cook	55-64	15-29	F	1860
Cook	55-64	15-29	M	638
Cook	55-64	30+	F	1161
Cook	55-64	30+	M	270
Cook	65-74		F	502
Cook	65-74		M	467
Cook	65-74	0	F	1325
Cook	65-74	0	M	1649
Cook	65-74	<5	F	589
Cook	65-74	<5	M	1306
Cook	65-74	5-14	F	1705
Cook	65-74	5-14	M	1816
Cook	65-74	15-29	F	1552
Cook	65-74	15-29	M	701
Cook	65-74	30+	F	1272
Cook	65-74	30+	M	345
Cook	75-84		F	495
Cook	75-84		M	368
Cook	75-84	0	F	1313
Cook	75-84	0	M	1167
Cook	75-84	<5	F	474
Cook	75-84	<5	M	598
Cook	75-84	5-14	F	917
Cook	75-84	5-14	M	876
Cook	75-84	15-29	F	776
Cook	75-84	15-29	M	442
Cook	75-84	30+	F	726
Cook	75-84	30+	M	282
Cook	85+		F	405
Cook	85+		M	215
Cook	85+	0	F	1372
Cook	85+	0	M	766
Cook	85+	<5	F	340
Cook	85+	<5	M	206
Cook	85+	5-14	F	432
Cook	85+	5-14	M	246
Cook	85+	15-29	F	201
Cook	85+	15-29	M	143
Cook	85+	30+	F	160
Cook	85+	30+	M	88
Cowper	15-19		F	496
Cowper	15-19		M	570
Cowper	15-19	0	F	1354
Cowper	15-19	0	M	1745
Cowper	15-19	<5	F	1922
Cowper	15-19	<5	M	1957
Cowper	15-19	5-14	F	529
Cowper	15-19	5-14	M	368
Cowper	15-19	15-29	F	84
Cowper	15-19	15-29	M	37
Cowper	15-19	30+	F	48
Cowper	15-19	30+	M	24
Cowper	20-24		F	308
Cowper	20-24		M	412
Cowper	20-24	0	F	684
Cowper	20-24	0	M	1228
Cowper	20-24	<5	F	964
Cowper	20-24	<5	M	1230
Cowper	20-24	5-14	F	974
Cowper	20-24	5-14	M	642
Cowper	20-24	15-29	F	320
Cowper	20-24	15-29	M	113
Cowper	20-24	30+	F	284
Cowper	20-24	30+	M	60
Cowper	25-34		F	591
Cowper	25-34		M	826
Cowper	25-34	0	F	764
Cowper	25-34	0	M	1451
Cowper	25-34	<5	F	1207
Cowper	25-34	<5	M	2202
Cowper	25-34	5-14	F	2212
Cowper	25-34	5-14	M	1983
Cowper	25-34	15-29	F	1241
Cowper	25-34	15-29	M	481
Cowper	25-34	30+	F	1635
Cowper	25-34	30+	M	270
Cowper	35-44		F	577
Cowper	35-44		M	715
Cowper	35-44	0	F	742
Cowper	35-44	0	M	1309
Cowper	35-44	<5	F	895
Cowper	35-44	<5	M	2111
Cowper	35-44	5-14	F	2723
Cowper	35-44	5-14	M	2613
Cowper	35-44	15-29	F	1918
Cowper	35-44	15-29	M	773
Cowper	35-44	30+	F	1884
Cowper	35-44	30+	M	437
Cowper	45-54		F	827
Cowper	45-54		M	900
Cowper	45-54	0	F	1092
Cowper	45-54	0	M	1803
Cowper	45-54	<5	F	1292
Cowper	45-54	<5	M	2409
Cowper	45-54	5-14	F	4017
Cowper	45-54	5-14	M	3129
Cowper	45-54	15-29	F	2257
Cowper	45-54	15-29	M	971
Cowper	45-54	30+	F	1438
Cowper	45-54	30+	M	480
Cowper	55-64		F	981
Cowper	55-64		M	1112
Cowper	55-64	0	F	1668
Cowper	55-64	0	M	2367
Cowper	55-64	<5	F	1405
Cowper	55-64	<5	M	2575
Cowper	55-64	5-14	F	3954
Cowper	55-64	5-14	M	3449
Cowper	55-64	15-29	F	2567
Cowper	55-64	15-29	M	1308
Cowper	55-64	30+	F	1815
Cowper	55-64	30+	M	708
Cowper	65-74		F	1238
Cowper	65-74		M	1195
Cowper	65-74	0	F	2206
Cowper	65-74	0	M	2653
Cowper	65-74	<5	F	692
Cowper	65-74	<5	M	1531
Cowper	65-74	5-14	F	2333
Cowper	65-74	5-14	M	2648
Cowper	65-74	15-29	F	2218
Cowper	65-74	15-29	M	1528
Cowper	65-74	30+	F	2282
Cowper	65-74	30+	M	982
Cowper	75-84		F	1252
Cowper	75-84		M	968
Cowper	75-84	0	F	1929
Cowper	75-84	0	M	1756
Cowper	75-84	<5	F	489
Cowper	75-84	<5	M	623
Cowper	75-84	5-14	F	978
Cowper	75-84	5-14	M	1122
Cowper	75-84	15-29	F	917
Cowper	75-84	15-29	M	716
Cowper	75-84	30+	F	1062
Cowper	75-84	30+	M	554
Cowper	85+		F	882
Cowper	85+		M	528
Cowper	85+	0	F	1593
Cowper	85+	0	M	829
Cowper	85+	<5	F	295
Cowper	85+	<5	M	200
Cowper	85+	5-14	F	374
Cowper	85+	5-14	M	257
Cowper	85+	15-29	F	196
Cowper	85+	15-29	M	155
Cowper	85+	30+	F	164
Cowper	85+	30+	M	119
Cunningham	15-19		F	325
Cunningham	15-19		M	338
Cunningham	15-19	0	F	1575
Cunningham	15-19	0	M	2106
Cunningham	15-19	<5	F	2359
Cunningham	15-19	<5	M	2216
Cunningham	15-19	5-14	F	501
Cunningham	15-19	5-14	M	340
Cunningham	15-19	15-29	F	50
Cunningham	15-19	15-29	M	32
Cunningham	15-19	30+	F	31
Cunningham	15-19	30+	M	9
Cunningham	20-24		F	374
Cunningham	20-24		M	404
Cunningham	20-24	0	F	1413
Cunningham	20-24	0	M	2540
Cunningham	20-24	<5	F	2435
Cunningham	20-24	<5	M	2567
Cunningham	20-24	5-14	F	1403
Cunningham	20-24	5-14	M	1003
Cunningham	20-24	15-29	F	229
Cunningham	20-24	15-29	M	124
Cunningham	20-24	30+	F	168
Cunningham	20-24	30+	M	40
Cunningham	25-34		F	608
Cunningham	25-34		M	700
Cunningham	25-34	0	F	1359
Cunningham	25-34	0	M	2645
Cunningham	25-34	<5	F	2202
Cunningham	25-34	<5	M	3677
Cunningham	25-34	5-14	F	3104
Cunningham	25-34	5-14	M	2637
Cunningham	25-34	15-29	F	1234
Cunningham	25-34	15-29	M	439
Cunningham	25-34	30+	F	1472
Cunningham	25-34	30+	M	178
Cunningham	35-44		F	459
Cunningham	35-44		M	582
Cunningham	35-44	0	F	771
Cunningham	35-44	0	M	1694
Cunningham	35-44	<5	F	1108
Cunningham	35-44	<5	M	2846
Cunningham	35-44	5-14	F	3184
Cunningham	35-44	5-14	M	3422
Cunningham	35-44	15-29	F	2393
Cunningham	35-44	15-29	M	902
Cunningham	35-44	30+	F	2116
Cunningham	35-44	30+	M	329
Cunningham	45-54		F	538
Cunningham	45-54		M	636
Cunningham	45-54	0	F	945
Cunningham	45-54	0	M	1885
Cunningham	45-54	<5	F	1150
Cunningham	45-54	<5	M	2832
Cunningham	45-54	5-14	F	3645
Cunningham	45-54	5-14	M	3414
Cunningham	45-54	15-29	F	2386
Cunningham	45-54	15-29	M	910
Cunningham	45-54	30+	F	1507
Cunningham	45-54	30+	M	356
Cunningham	55-64		F	597
Cunningham	55-64		M	612
Cunningham	55-64	0	F	1308
Cunningham	55-64	0	M	1956
Cunningham	55-64	<5	F	1035
Cunningham	55-64	<5	M	2226
Cunningham	55-64	5-14	F	3097
Cunningham	55-64	5-14	M	2806
Cunningham	55-64	15-29	F	2027
Cunningham	55-64	15-29	M	886
Cunningham	55-64	30+	F	1404
Cunningham	55-64	30+	M	436
Cunningham	65-74		F	692
Cunningham	65-74		M	606
Cunningham	65-74	0	F	1400
Cunningham	65-74	0	M	1744
Cunningham	65-74	<5	F	514
Cunningham	65-74	<5	M	1138
Cunningham	65-74	5-14	F	1609
Cunningham	65-74	5-14	M	1843
Cunningham	65-74	15-29	F	1564
Cunningham	65-74	15-29	M	878
Cunningham	65-74	30+	F	1402
Cunningham	65-74	30+	M	495
Cunningham	75-84		F	665
Cunningham	75-84		M	516
Cunningham	75-84	0	F	1453
Cunningham	75-84	0	M	1361
Cunningham	75-84	<5	F	436
Cunningham	75-84	<5	M	532
Cunningham	75-84	5-14	F	893
Cunningham	75-84	5-14	M	852
Cunningham	75-84	15-29	F	721
Cunningham	75-84	15-29	M	416
Cunningham	75-84	30+	F	726
Cunningham	75-84	30+	M	324
Cunningham	85+		F	436
Cunningham	85+		M	243
Cunningham	85+	0	F	1328
Cunningham	85+	0	M	695
Cunningham	85+	<5	F	262
Cunningham	85+	<5	M	179
Cunningham	85+	5-14	F	341
Cunningham	85+	5-14	M	240
Cunningham	85+	15-29	F	176
Cunningham	85+	15-29	M	100
Cunningham	85+	30+	F	133
Cunningham	85+	30+	M	79
Dobell	15-19		F	384
Dobell	15-19		M	416
Dobell	15-19	0	F	1669
Dobell	15-19	0	M	2074
Dobell	15-19	<5	F	2113
Dobell	15-19	<5	M	2075
Dobell	15-19	5-14	F	516
Dobell	15-19	5-14	M	356
Dobell	15-19	15-29	F	54
Dobell	15-19	15-29	M	24
Dobell	15-19	30+	F	39
Dobell	15-19	30+	M	23
Dobell	20-24		F	291
Dobell	20-24		M	320
Dobell	20-24	0	F	1039
Dobell	20-24	0	M	1645
Dobell	20-24	<5	F	1553
Dobell	20-24	<5	M	1737
Dobell	20-24	5-14	F	1062
Dobell	20-24	5-14	M	600
Dobell	20-24	15-29	F	283
Dobell	20-24	15-29	M	90
Dobell	20-24	30+	F	258
Dobell	20-24	30+	M	50
Dobell	25-34		F	474
Dobell	25-34		M	570
Dobell	25-34	0	F	920
Dobell	25-34	0	M	1892
Dobell	25-34	<5	F	1516
Dobell	25-34	<5	M	2872
Dobell	25-34	5-14	F	2657
Dobell	25-34	5-14	M	2301
Dobell	25-34	15-29	F	1461
Dobell	25-34	15-29	M	517
Dobell	25-34	30+	F	1811
Dobell	25-34	30+	M	195
Dobell	35-44		F	543
Dobell	35-44		M	539
Dobell	35-44	0	F	795
Dobell	35-44	0	M	1510
Dobell	35-44	<5	F	877
Dobell	35-44	<5	M	2772
Dobell	35-44	5-14	F	3010
Dobell	35-44	5-14	M	3042
Dobell	35-44	15-29	F	2190
Dobell	35-44	15-29	M	745
Dobell	35-44	30+	F	2327
Dobell	35-44	30+	M	350
Dobell	45-54		F	640
Dobell	45-54		M	711
Dobell	45-54	0	F	1059
Dobell	45-54	0	M	2002
Dobell	45-54	<5	F	1169
Dobell	45-54	<5	M	2737
Dobell	45-54	5-14	F	3540
Dobell	45-54	5-14	M	3096
Dobell	45-54	15-29	F	2357
Dobell	45-54	15-29	M	819
Dobell	45-54	30+	F	1620
Dobell	45-54	30+	M	410
Dobell	55-64		F	723
Dobell	55-64		M	700
Dobell	55-64	0	F	1439
Dobell	55-64	0	M	2069
Dobell	55-64	<5	F	1116
Dobell	55-64	<5	M	2178
Dobell	55-64	5-14	F	3080
Dobell	55-64	5-14	M	2747
Dobell	55-64	15-29	F	2092
Dobell	55-64	15-29	M	858
Dobell	55-64	30+	F	1633
Dobell	55-64	30+	M	440
Dobell	65-74		F	906
Dobell	65-74		M	766
Dobell	65-74	0	F	1928
Dobell	65-74	0	M	2095
Dobell	65-74	<5	F	609
Dobell	65-74	<5	M	1151
Dobell	65-74	5-14	F	1762
Dobell	65-74	5-14	M	1856
Dobell	65-74	15-29	F	1639
Dobell	65-74	15-29	M	954
Dobell	65-74	30+	F	1574
Dobell	65-74	30+	M	659
Dobell	75-84		F	1023
Dobell	75-84		M	699
Dobell	75-84	0	F	1794
Dobell	75-84	0	M	1458
Dobell	75-84	<5	F	385
Dobell	75-84	<5	M	466
Dobell	75-84	5-14	F	813
Dobell	75-84	5-14	M	817
Dobell	75-84	15-29	F	635
Dobell	75-84	15-29	M	449
Dobell	75-84	30+	F	687
Dobell	75-84	30+	M	367
Dobell	85+		F	839
Dobell	85+		M	451
Dobell	85+	0	F	1365
Dobell	85+	0	M	697
Dobell	85+	<5	F	256
Dobell	85+	<5	M	185
Dobell	85+	5-14	F	283
Dobell	85+	5-14	M	217
Dobell	85+	15-29	F	168
Dobell	85+	15-29	M	107
Dobell	85+	30+	F	136
Dobell	85+	30+	M	104
Eden-Monaro	15-19		F	516
Eden-Monaro	15-19		M	562
Eden-Monaro	15-19	0	F	1093
Eden-Monaro	15-19	0	M	1474
Eden-Monaro	15-19	<5	F	1979
Eden-Monaro	15-19	<5	M	1999
Eden-Monaro	15-19	5-14	F	493
Eden-Monaro	15-19	5-14	M	321
Eden-Monaro	15-19	15-29	F	72
Eden-Monaro	15-19	15-29	M	39
Eden-Monaro	15-19	30+	F	28
Eden-Monaro	15-19	30+	M	31
Eden-Monaro	20-24		F	309
Eden-Monaro	20-24		M	384
Eden-Monaro	20-24	0	F	647
Eden-Monaro	20-24	0	M	1121
Eden-Monaro	20-24	<5	F	1181
Eden-Monaro	20-24	<5	M	1410
Eden-Monaro	20-24	5-14	F	894
Eden-Monaro	20-24	5-14	M	563
Eden-Monaro	20-24	15-29	F	230
Eden-Monaro	20-24	15-29	M	82
Eden-Monaro	20-24	30+	F	227
Eden-Monaro	20-24	30+	M	51
Eden-Monaro	25-34		F	677
Eden-Monaro	25-34		M	840
Eden-Monaro	25-34	0	F	670
Eden-Monaro	25-34	0	M	1511
Eden-Monaro	25-34	<5	F	1395
Eden-Monaro	25-34	<5	M	2561
Eden-Monaro	25-34	5-14	F	2535
Eden-Monaro	25-34	5-14	M	2220
Eden-Monaro	25-34	15-29	F	1219
Eden-Monaro	25-34	15-29	M	460
Eden-Monaro	25-34	30+	F	1421
Eden-Monaro	25-34	30+	M	223
Eden-Monaro	35-44		F	661
Eden-Monaro	35-44		M	890
Eden-Monaro	35-44	0	F	574
Eden-Monaro	35-44	0	M	1274
Eden-Monaro	35-44	<5	F	894
Eden-Monaro	35-44	<5	M	2402
Eden-Monaro	35-44	5-14	F	3219
Eden-Monaro	35-44	5-14	M	3004
Eden-Monaro	35-44	15-29	F	1993
Eden-Monaro	35-44	15-29	M	825
Eden-Monaro	35-44	30+	F	1746
Eden-Monaro	35-44	30+	M	407
Eden-Monaro	45-54		F	904
Eden-Monaro	45-54		M	1103
Eden-Monaro	45-54	0	F	830
Eden-Monaro	45-54	0	M	1657
Eden-Monaro	45-54	<5	F	1317
Eden-Monaro	45-54	<5	M	2849
Eden-Monaro	45-54	5-14	F	4169
Eden-Monaro	45-54	5-14	M	3735
Eden-Monaro	45-54	15-29	F	2479
Eden-Monaro	45-54	15-29	M	1080
Eden-Monaro	45-54	30+	F	1438
Eden-Monaro	45-54	30+	M	427
Eden-Monaro	55-64		F	940
Eden-Monaro	55-64		M	1076
Eden-Monaro	55-64	0	F	1215
Eden-Monaro	55-64	0	M	2027
Eden-Monaro	55-64	<5	F	1138
Eden-Monaro	55-64	<5	M	2447
Eden-Monaro	55-64	5-14	F	3553
Eden-Monaro	55-64	5-14	M	3521
Eden-Monaro	55-64	15-29	F	2457
Eden-Monaro	55-64	15-29	M	1211
Eden-Monaro	55-64	30+	F	1709
Eden-Monaro	55-64	30+	M	673
Eden-Monaro	65-74		F	913
Eden-Monaro	65-74		M	983
Eden-Monaro	65-74	0	F	1304
Eden-Monaro	65-74	0	M	1836
Eden-Monaro	65-74	<5	F	507
Eden-Monaro	65-74	<5	M	1263
Eden-Monaro	65-74	5-14	F	1754
Eden-Monaro	65-74	5-14	M	2291
Eden-Monaro	65-74	15-29	F	1833
Eden-Monaro	65-74	15-29	M	1178
Eden-Monaro	65-74	30+	F	1714
Eden-Monaro	65-74	30+	M	877
Eden-Monaro	75-84		F	770
Eden-Monaro	75-84		M	691
Eden-Monaro	75-84	0	F	1036
Eden-Monaro	75-84	0	M	1072
Eden-Monaro	75-84	<5	F	324
Eden-Monaro	75-84	<5	M	508
Eden-Monaro	75-84	5-14	F	666
Eden-Monaro	75-84	5-14	M	802
Eden-Monaro	75-84	15-29	F	558
Eden-Monaro	75-84	15-29	M	463
Eden-Monaro	75-84	30+	F	688
Eden-Monaro	75-84	30+	M	387
Eden-Monaro	85+		F	500
Eden-Monaro	85+		M	298
Eden-Monaro	85+	0	F	860
Eden-Monaro	85+	0	M	424
Eden-Monaro	85+	<5	F	193
Eden-Monaro	85+	<5	M	149
Eden-Monaro	85+	5-14	F	227
Eden-Monaro	85+	5-14	M	157
Eden-Monaro	85+	15-29	F	133
Eden-Monaro	85+	15-29	M	77
Eden-Monaro	85+	30+	F	110
Eden-Monaro	85+	30+	M	76
Farrer	15-19		F	596
Farrer	15-19		M	669
Farrer	15-19	0	F	1449
Farrer	15-19	0	M	1960
Farrer	15-19	<5	F	2141
Farrer	15-19	<5	M	2070
Farrer	15-19	5-14	F	621
Farrer	15-19	5-14	M	407
Farrer	15-19	15-29	F	92
Farrer	15-19	15-29	M	56
Farrer	15-19	30+	F	52
Farrer	15-19	30+	M	25
Farrer	20-24		F	436
Farrer	20-24		M	522
Farrer	20-24	0	F	829
Farrer	20-24	0	M	1527
Farrer	20-24	<5	F	1250
Farrer	20-24	<5	M	1609
Farrer	20-24	5-14	F	1290
Farrer	20-24	5-14	M	776
Farrer	20-24	15-29	F	342
Farrer	20-24	15-29	M	114
Farrer	20-24	30+	F	267
Farrer	20-24	30+	M	55
Farrer	25-34		F	835
Farrer	25-34		M	917
Farrer	25-34	0	F	1053
Farrer	25-34	0	M	1985
Farrer	25-34	<5	F	1364
Farrer	25-34	<5	M	2837
Farrer	25-34	5-14	F	2661
Farrer	25-34	5-14	M	2534
Farrer	25-34	15-29	F	1505
Farrer	25-34	15-29	M	496
Farrer	25-34	30+	F	1898
Farrer	25-34	30+	M	245
Farrer	35-44		F	826
Farrer	35-44		M	888
Farrer	35-44	0	F	837
Farrer	35-44	0	M	1618
Farrer	35-44	<5	F	729
Farrer	35-44	<5	M	2585
Farrer	35-44	5-14	F	2776
Farrer	35-44	5-14	M	2830
Farrer	35-44	15-29	F	2157
Farrer	35-44	15-29	M	737
Farrer	35-44	30+	F	2132
Farrer	35-44	30+	M	354
Farrer	45-54		F	927
Farrer	45-54		M	1083
Farrer	45-54	0	F	1118
Farrer	45-54	0	M	2104
Farrer	45-54	<5	F	1072
Farrer	45-54	<5	M	2860
Farrer	45-54	5-14	F	3564
Farrer	45-54	5-14	M	3264
Farrer	45-54	15-29	F	2420
Farrer	45-54	15-29	M	809
Farrer	45-54	30+	F	1627
Farrer	45-54	30+	M	349
Farrer	55-64		F	1140
Farrer	55-64		M	1221
Farrer	55-64	0	F	1595
Farrer	55-64	0	M	2685
Farrer	55-64	<5	F	958
Farrer	55-64	<5	M	2789
Farrer	55-64	5-14	F	3274
Farrer	55-64	5-14	M	3107
Farrer	55-64	15-29	F	2356
Farrer	55-64	15-29	M	951
Farrer	55-64	30+	F	1843
Farrer	55-64	30+	M	457
Farrer	65-74		F	1204
Farrer	65-74		M	1268
Farrer	65-74	0	F	1970
Farrer	65-74	0	M	2597
Farrer	65-74	<5	F	589
Farrer	65-74	<5	M	1539
Farrer	65-74	5-14	F	1705
Farrer	65-74	5-14	M	2039
Farrer	65-74	15-29	F	1707
Farrer	65-74	15-29	M	970
Farrer	65-74	30+	F	1815
Farrer	65-74	30+	M	610
Farrer	75-84		F	1170
Farrer	75-84		M	975
Farrer	75-84	0	F	1686
Farrer	75-84	0	M	1673
Farrer	75-84	<5	F	419
Farrer	75-84	<5	M	584
Farrer	75-84	5-14	F	802
Farrer	75-84	5-14	M	812
Farrer	75-84	15-29	F	746
Farrer	75-84	15-29	M	498
Farrer	75-84	30+	F	785
Farrer	75-84	30+	M	439
Farrer	85+		F	658
Farrer	85+		M	422
Farrer	85+	0	F	1246
Farrer	85+	0	M	710
Farrer	85+	<5	F	221
Farrer	85+	<5	M	174
Farrer	85+	5-14	F	283
Farrer	85+	5-14	M	209
Farrer	85+	15-29	F	160
Farrer	85+	15-29	M	104
Farrer	85+	30+	F	151
Farrer	85+	30+	M	74
Fowler	15-19		F	439
Fowler	15-19		M	475
Fowler	15-19	0	F	2364
Fowler	15-19	0	M	3027
Fowler	15-19	<5	F	1842
Fowler	15-19	<5	M	1664
Fowler	15-19	5-14	F	696
Fowler	15-19	5-14	M	453
Fowler	15-19	15-29	F	91
Fowler	15-19	15-29	M	68
Fowler	15-19	30+	F	41
Fowler	15-19	30+	M	30
Fowler	20-24		F	466
Fowler	20-24		M	526
Fowler	20-24	0	F	2191
Fowler	20-24	0	M	3152
Fowler	20-24	<5	F	1884
Fowler	20-24	<5	M	1802
Fowler	20-24	5-14	F	1150
Fowler	20-24	5-14	M	738
Fowler	20-24	15-29	F	307
Fowler	20-24	15-29	M	133
Fowler	20-24	30+	F	219
Fowler	20-24	30+	M	63
Fowler	25-34		F	1058
Fowler	25-34		M	1054
Fowler	25-34	0	F	3682
Fowler	25-34	0	M	5032
Fowler	25-34	<5	F	2174
Fowler	25-34	<5	M	3109
Fowler	25-34	5-14	F	2535
Fowler	25-34	5-14	M	1822
Fowler	25-34	15-29	F	1141
Fowler	25-34	15-29	M	404
Fowler	25-34	30+	F	1576
Fowler	25-34	30+	M	179
Fowler	35-44		F	908
Fowler	35-44		M	903
Fowler	35-44	0	F	3149
Fowler	35-44	0	M	4105
Fowler	35-44	<5	F	1113
Fowler	35-44	<5	M	2334
Fowler	35-44	5-14	F	2215
Fowler	35-44	5-14	M	1959
Fowler	35-44	15-29	F	1527
Fowler	35-44	15-29	M	503
Fowler	35-44	30+	F	2042
Fowler	35-44	30+	M	318
Fowler	45-54		F	844
Fowler	45-54		M	912
Fowler	45-54	0	F	3043
Fowler	45-54	0	M	4509
Fowler	45-54	<5	F	1082
Fowler	45-54	<5	M	2402
Fowler	45-54	5-14	F	2411
Fowler	45-54	5-14	M	2112
Fowler	45-54	15-29	F	1790
Fowler	45-54	15-29	M	571
Fowler	45-54	30+	F	1971
Fowler	45-54	30+	M	361
Fowler	55-64		F	760
Fowler	55-64		M	812
Fowler	55-64	0	F	2865
Fowler	55-64	0	M	3934
Fowler	55-64	<5	F	1067
Fowler	55-64	<5	M	2044
Fowler	55-64	5-14	F	2296
Fowler	55-64	5-14	M	1985
Fowler	55-64	15-29	F	1707
Fowler	55-64	15-29	M	621
Fowler	55-64	30+	F	1776
Fowler	55-64	30+	M	361
Fowler	65-74		F	537
Fowler	65-74		M	580
Fowler	65-74	0	F	2072
Fowler	65-74	0	M	2554
Fowler	65-74	<5	F	589
Fowler	65-74	<5	M	1078
Fowler	65-74	5-14	F	1139
Fowler	65-74	5-14	M	1188
Fowler	65-74	15-29	F	900
Fowler	65-74	15-29	M	458
Fowler	65-74	30+	F	961
Fowler	65-74	30+	M	306
Fowler	75-84		F	403
Fowler	75-84		M	334
Fowler	75-84	0	F	1643
Fowler	75-84	0	M	1446
Fowler	75-84	<5	F	390
Fowler	75-84	<5	M	429
Fowler	75-84	5-14	F	505
Fowler	75-84	5-14	M	434
Fowler	75-84	15-29	F	395
Fowler	75-84	15-29	M	255
Fowler	75-84	30+	F	324
Fowler	75-84	30+	M	154
Fowler	85+		F	177
Fowler	85+		M	137
Fowler	85+	0	F	1216
Fowler	85+	0	M	711
Fowler	85+	<5	F	160
Fowler	85+	<5	M	101
Fowler	85+	5-14	F	130
Fowler	85+	5-14	M	92
Fowler	85+	15-29	F	80
Fowler	85+	15-29	M	51
Fowler	85+	30+	F	71
Fowler	85+	30+	M	32
Gilmore	15-19		F	454
Gilmore	15-19		M	503
Gilmore	15-19	0	F	1210
Gilmore	15-19	0	M	1510
Gilmore	15-19	<5	F	1806
Gilmore	15-19	<5	M	1766
Gilmore	15-19	5-14	F	381
Gilmore	15-19	5-14	M	280
Gilmore	15-19	15-29	F	51
Gilmore	15-19	15-29	M	40
Gilmore	15-19	30+	F	31
Gilmore	15-19	30+	M	15
Gilmore	20-24		F	275
Gilmore	20-24		M	405
Gilmore	20-24	0	F	568
Gilmore	20-24	0	M	1166
Gilmore	20-24	<5	F	1018
Gilmore	20-24	<5	M	1319
Gilmore	20-24	5-14	F	817
Gilmore	20-24	5-14	M	573
Gilmore	20-24	15-29	F	205
Gilmore	20-24	15-29	M	89
Gilmore	20-24	30+	F	234
Gilmore	20-24	30+	M	52
Gilmore	25-34		F	502
Gilmore	25-34		M	823
Gilmore	25-34	0	F	607
Gilmore	25-34	0	M	1335
Gilmore	25-34	<5	F	1013
Gilmore	25-34	<5	M	2065
Gilmore	25-34	5-14	F	1971
Gilmore	25-34	5-14	M	1831
Gilmore	25-34	15-29	F	1102
Gilmore	25-34	15-29	M	449
Gilmore	25-34	30+	F	1425
Gilmore	25-34	30+	M	171
Gilmore	35-44		F	533
Gilmore	35-44		M	803
Gilmore	35-44	0	F	585
Gilmore	35-44	0	M	1148
Gilmore	35-44	<5	F	695
Gilmore	35-44	<5	M	1900
Gilmore	35-44	5-14	F	2445
Gilmore	35-44	5-14	M	2500
Gilmore	35-44	15-29	F	1811
Gilmore	35-44	15-29	M	729
Gilmore	35-44	30+	F	1704
Gilmore	35-44	30+	M	357
Gilmore	45-54		F	719
Gilmore	45-54		M	877
Gilmore	45-54	0	F	938
Gilmore	45-54	0	M	1619
Gilmore	45-54	<5	F	1111
Gilmore	45-54	<5	M	2313
Gilmore	45-54	5-14	F	3436
Gilmore	45-54	5-14	M	2965
Gilmore	45-54	15-29	F	2142
Gilmore	45-54	15-29	M	896
Gilmore	45-54	30+	F	1403
Gilmore	45-54	30+	M	423
Gilmore	55-64		F	952
Gilmore	55-64		M	995
Gilmore	55-64	0	F	1508
Gilmore	55-64	0	M	2246
Gilmore	55-64	<5	F	1245
Gilmore	55-64	<5	M	2443
Gilmore	55-64	5-14	F	3903
Gilmore	55-64	5-14	M	3642
Gilmore	55-64	15-29	F	2799
Gilmore	55-64	15-29	M	1438
Gilmore	55-64	30+	F	2016
Gilmore	55-64	30+	M	754
Gilmore	65-74		F	1249
Gilmore	65-74		M	1208
Gilmore	65-74	0	F	2129
Gilmore	65-74	0	M	2522
Gilmore	65-74	<5	F	665
Gilmore	65-74	<5	M	1598
Gilmore	65-74	5-14	F	2470
Gilmore	65-74	5-14	M	3055
Gilmore	65-74	15-29	F	2584
Gilmore	65-74	15-29	M	1775
Gilmore	65-74	30+	F	2459
Gilmore	65-74	30+	M	1175
Gilmore	75-84		F	1183
Gilmore	75-84		M	923
Gilmore	75-84	0	F	1795
Gilmore	75-84	0	M	1701
Gilmore	75-84	<5	F	425
