CED_NAME16	Ancestry	FatherBornAus	MotherBornAus	responses
Moncrieff	Korean			8
Moncrieff	Korean	0	0	1771
Moncrieff	Korean	0	1	3
Moncrieff	Korean	1	0	32
Moncrieff	Korean	1	1	9
Moncrieff	Lebanese			3
Moncrieff	Lebanese	0	0	282
Moncrieff	Lebanese	0	1	59
Moncrieff	Lebanese	1	0	35
Moncrieff	Lebanese	1	1	145
Moncrieff	Macedonian	0	0	131
Moncrieff	Macedonian	0	1	18
Moncrieff	Macedonian	1	0	14
Moncrieff	Macedonian	1	1	23
Moncrieff	Maltese			11
Moncrieff	Maltese	0	0	312
Moncrieff	Maltese	0	1	87
Moncrieff	Maltese	1	0	71
Moncrieff	Maltese	1	1	167
Moncrieff	Maori			30
Moncrieff	Maori	0	0	2287
Moncrieff	Maori	0	1	172
Moncrieff	Maori	1	0	157
Moncrieff	Maori	1	1	52
Moncrieff	NZ			22
Moncrieff	NZ	0	0	2344
Moncrieff	NZ	0	1	498
Moncrieff	NZ	1	0	369
Moncrieff	NZ	1	1	126
Moncrieff	(Other)			142
Moncrieff	(Other)	0	0	13964
Moncrieff	(Other)	0	1	1231
Moncrieff	(Other)	1	0	1279
Moncrieff	(Other)	1	1	1478
Moncrieff	Polish			11
Moncrieff	Polish	0	0	809
Moncrieff	Polish	0	1	85
Moncrieff	Polish	1	0	69
Moncrieff	Polish	1	1	215
Moncrieff	Russian			4
Moncrieff	Russian	0	0	623
Moncrieff	Russian	0	1	45
Moncrieff	Russian	1	0	47
Moncrieff	Russian	1	1	77
Moncrieff	Scottish			177
Moncrieff	Scottish	0	0	4512
Moncrieff	Scottish	0	1	1346
Moncrieff	Scottish	1	0	1004
Moncrieff	Scottish	1	1	8715
Moncrieff	Serbian			3
Moncrieff	Serbian	0	0	406
Moncrieff	Serbian	0	1	30
Moncrieff	Serbian	1	0	20
Moncrieff	Serbian	1	1	37
Moncrieff	South African			3
Moncrieff	South African	0	0	692
Moncrieff	South African	0	1	64
Moncrieff	South African	1	0	64
Moncrieff	South African	1	1	34
Moncrieff	Spanish			8
Moncrieff	Spanish	0	0	962
Moncrieff	Spanish	0	1	59
Moncrieff	Spanish	1	0	36
Moncrieff	Spanish	1	1	168
Moncrieff	Sri Lankan	0	0	183
Moncrieff	Sri Lankan	0	1	21
Moncrieff	Sri Lankan	1	0	5
Moncrieff	Sri Lankan	1	1	9
Moncrieff	Turkish	0	0	161
Moncrieff	Turkish	0	1	24
Moncrieff	Turkish	1	0	19
Moncrieff	Turkish	1	1	21
Moncrieff	Vietnamese			9
Moncrieff	Vietnamese	0	0	434
Moncrieff	Vietnamese	0	1	9
Moncrieff	Vietnamese	1	0	25
Moncrieff	Vietnamese	1	1	4
Moncrieff	Welsh			10
Moncrieff	Welsh	0	0	488
Moncrieff	Welsh	0	1	112
Moncrieff	Welsh	1	0	75
Moncrieff	Welsh	1	1	396
Moreton				7616
Moreton		0	0	740
Moreton		0	1	60
Moreton		1	0	51
Moreton		1	1	435
Moreton	Australian			494
Moreton	Australian		1	25708
Moreton	Australian	0	0	1608
Moreton	Australian	0	1	4736
Moreton	Australian	1	0	3760
Moreton	Australian Aboriginal			8
Moreton	Australian Aboriginal	0	0	8
Moreton	Australian Aboriginal	0	1	23
Moreton	Australian Aboriginal	1	0	13
Moreton	Australian Aboriginal	1	1	257
Moreton	Chinese			141
Moreton	Chinese	0	0	24371
Moreton	Chinese	0	1	255
Moreton	Chinese	1	0	509
Moreton	Chinese	1	1	376
Moreton	Croatian			4
Moreton	Croatian	0	0	454
Moreton	Croatian	0	1	53
Moreton	Croatian	1	0	45
Moreton	Croatian	1	1	86
Moreton	Dutch			7
Moreton	Dutch	0	0	871
Moreton	Dutch	0	1	291
Moreton	Dutch	1	0	189
Moreton	Dutch	1	1	444
Moreton	English			523
Moreton	English	0	0	9658
Moreton	English	0	1	4203
Moreton	English	1	0	3142
Moreton	English	1	1	24406
Moreton	Filipino			23
Moreton	Filipino	0	0	1794
Moreton	Filipino	0	1	35
Moreton	Filipino	1	0	284
Moreton	Filipino	1	1	12
Moreton	French			4
Moreton	French	0	0	444
Moreton	French	0	1	88
Moreton	French	1	0	58
Moreton	French	1	1	240
Moreton	German			81
Moreton	German	0	0	1413
Moreton	German	0	1	546
Moreton	German	1	0	381
Moreton	German	1	1	4565
Moreton	Greek			19
Moreton	Greek	0	0	946
Moreton	Greek	0	1	313
Moreton	Greek	1	0	123
Moreton	Greek	1	1	615
Moreton	Hungarian			3
Moreton	Hungarian	0	0	232
Moreton	Hungarian	0	1	46
Moreton	Hungarian	1	0	20
Moreton	Hungarian	1	1	65
Moreton	Indian			45
Moreton	Indian	0	0	7617
Moreton	Indian	0	1	134
Moreton	Indian	1	0	89
Moreton	Indian	1	1	67
Moreton	Irish			153
Moreton	Irish	0	0	2166
Moreton	Irish	0	1	1347
Moreton	Irish	1	0	942
Moreton	Irish	1	1	11651
Moreton	Italian			35
Moreton	Italian	0	0	1162
Moreton	Italian	0	1	421
Moreton	Italian	1	0	212
Moreton	Italian	1	1	1530
Moreton	Korean			8
Moreton	Korean	0	0	3883
Moreton	Korean	0	1	5
Moreton	Korean	1	0	48
Moreton	Korean	1	1	18
Moreton	Lebanese			6
Moreton	Lebanese	0	0	202
Moreton	Lebanese	0	1	71
Moreton	Lebanese	1	0	29
Moreton	Lebanese	1	1	137
Moreton	Macedonian	0	0	127
Moreton	Macedonian	0	1	11
Moreton	Macedonian	1	0	17
Moreton	Macedonian	1	1	12
Moreton	Maltese	0	0	91
Moreton	Maltese	0	1	34
Moreton	Maltese	1	0	7
Moreton	Maltese	1	1	96
Moreton	Maori			18
Moreton	Maori	0	0	930
Moreton	Maori	0	1	85
Moreton	Maori	1	0	85
Moreton	Maori	1	1	27
Moreton	NZ			6
Moreton	NZ	0	0	915
Moreton	NZ	0	1	256
Moreton	NZ	1	0	204
Moreton	NZ	1	1	88
Moreton	(Other)			226
Moreton	(Other)	0	0	19208
Moreton	(Other)	0	1	1180
Moreton	(Other)	1	0	1145
Moreton	(Other)	1	1	1600
Moreton	Polish			13
Moreton	Polish	0	0	638
Moreton	Polish	0	1	104
Moreton	Polish	1	0	74
Moreton	Polish	1	1	227
Moreton	Russian			12
Moreton	Russian	0	0	548
Moreton	Russian	0	1	38
Moreton	Russian	1	0	40
Moreton	Russian	1	1	124
Moreton	Scottish			144
Moreton	Scottish	0	0	2458
Moreton	Scottish	0	1	1148
Moreton	Scottish	1	0	886
Moreton	Scottish	1	1	8309
Moreton	Serbian			3
Moreton	Serbian	0	0	629
Moreton	Serbian	0	1	44
Moreton	Serbian	1	0	37
Moreton	Serbian	1	1	42
Moreton	South African			3
Moreton	South African	0	0	588
Moreton	South African	0	1	70
Moreton	South African	1	0	42
Moreton	South African	1	1	17
Moreton	Spanish			12
Moreton	Spanish	0	0	678
Moreton	Spanish	0	1	63
Moreton	Spanish	1	0	53
Moreton	Spanish	1	1	81
Moreton	Sri Lankan			4
Moreton	Sri Lankan	0	0	693
Moreton	Sri Lankan	0	1	21
Moreton	Sri Lankan	1	0	25
Moreton	Sri Lankan	1	1	32
Moreton	Turkish	0	0	149
Moreton	Turkish	0	1	27
Moreton	Turkish	1	0	7
Moreton	Turkish	1	1	3
Moreton	Vietnamese			28
Moreton	Vietnamese	0	0	3125
Moreton	Vietnamese	0	1	40
Moreton	Vietnamese	1	0	92
Moreton	Vietnamese	1	1	43
Moreton	Welsh			7
Moreton	Welsh	0	0	280
Moreton	Welsh	0	1	85
Moreton	Welsh	1	0	49
Moreton	Welsh	1	1	393
Oxley				11885
Oxley		0	0	1098
Oxley		0	1	86
Oxley		1	0	84
Oxley		1	1	620
Oxley	Australian			565
Oxley	Australian		1	29995
Oxley	Australian	0	0	1996
Oxley	Australian	0	1	5381
Oxley	Australian	1	0	4291
Oxley	Australian Aboriginal			15
Oxley	Australian Aboriginal	0	0	7
Oxley	Australian Aboriginal	0	1	62
Oxley	Australian Aboriginal	1	0	23
Oxley	Australian Aboriginal	1	1	609
Oxley	Chinese			45
Oxley	Chinese	0	0	5791
Oxley	Chinese	0	1	120
Oxley	Chinese	1	0	223
Oxley	Chinese	1	1	297
Oxley	Croatian	0	0	289
Oxley	Croatian	0	1	47
Oxley	Croatian	1	0	23
Oxley	Croatian	1	1	64
Oxley	Dutch			18
Oxley	Dutch	0	0	1365
Oxley	Dutch	0	1	351
Oxley	Dutch	1	0	218
Oxley	Dutch	1	1	597
Oxley	English			690
Oxley	English	0	0	14691
Oxley	English	0	1	4680
Oxley	English	1	0	3507
Oxley	English	1	1	25506
Oxley	Filipino			22
Oxley	Filipino	0	0	2438
Oxley	Filipino	0	1	58
Oxley	Filipino	1	0	303
Oxley	Filipino	1	1	36
Oxley	French			6
Oxley	French	0	0	539
Oxley	French	0	1	69
Oxley	French	1	0	51
Oxley	French	1	1	231
Oxley	German			106
Oxley	German	0	0	2286
Oxley	German	0	1	620
Oxley	German	1	0	430
Oxley	German	1	1	4867
Oxley	Greek			3
Oxley	Greek	0	0	210
Oxley	Greek	0	1	84
Oxley	Greek	1	0	41
Oxley	Greek	1	1	265
Oxley	Hungarian	0	0	276
Oxley	Hungarian	0	1	46
Oxley	Hungarian	1	0	36
Oxley	Hungarian	1	1	89
Oxley	Indian			32
Oxley	Indian	0	0	5255
Oxley	Indian	0	1	83
Oxley	Indian	1	0	84
Oxley	Indian	1	1	51
Oxley	Irish			175
Oxley	Irish	0	0	2876
Oxley	Irish	0	1	1175
Oxley	Irish	1	0	783
Oxley	Irish	1	1	8995
Oxley	Italian			32
Oxley	Italian	0	0	1046
Oxley	Italian	0	1	377
Oxley	Italian	1	0	161
Oxley	Italian	1	1	1231
Oxley	Korean			4
Oxley	Korean	0	0	661
Oxley	Korean	0	1	3
Oxley	Korean	1	0	20
Oxley	Korean	1	1	6
Oxley	Lebanese	0	0	244
Oxley	Lebanese	0	1	59
Oxley	Lebanese	1	0	25
Oxley	Lebanese	1	1	54
Oxley	Macedonian			3
Oxley	Macedonian	0	0	133
Oxley	Macedonian	0	1	25
Oxley	Macedonian	1	0	3
Oxley	Macedonian	1	1	16
Oxley	Maltese			3
Oxley	Maltese	0	0	180
Oxley	Maltese	0	1	74
Oxley	Maltese	1	0	52
Oxley	Maltese	1	1	156
Oxley	Maori			53
Oxley	Maori	0	0	2475
Oxley	Maori	0	1	239
Oxley	Maori	1	0	166
Oxley	Maori	1	1	60
Oxley	NZ			32
Oxley	NZ	0	0	1684
Oxley	NZ	0	1	418
Oxley	NZ	1	0	327
Oxley	NZ	1	1	127
Oxley	(Other)			348
Oxley	(Other)	0	0	22329
Oxley	(Other)	0	1	1297
Oxley	(Other)	1	0	1185
Oxley	(Other)	1	1	1482
Oxley	Polish			20
Oxley	Polish	0	0	744
Oxley	Polish	0	1	109
Oxley	Polish	1	0	82
Oxley	Polish	1	1	284
Oxley	Russian			3
Oxley	Russian	0	0	325
Oxley	Russian	0	1	28
Oxley	Russian	1	0	33
Oxley	Russian	1	1	120
Oxley	Scottish			130
Oxley	Scottish	0	0	3622
Oxley	Scottish	0	1	1082
Oxley	Scottish	1	0	861
Oxley	Scottish	1	1	7327
Oxley	Serbian	0	0	459
Oxley	Serbian	0	1	45
Oxley	Serbian	1	0	26
Oxley	Serbian	1	1	23
Oxley	South African			8
Oxley	South African	0	0	888
Oxley	South African	0	1	77
Oxley	South African	1	0	68
Oxley	South African	1	1	25
Oxley	Spanish			16
Oxley	Spanish	0	0	937
Oxley	Spanish	0	1	84
Oxley	Spanish	1	0	63
Oxley	Spanish	1	1	137
Oxley	Sri Lankan			7
Oxley	Sri Lankan	0	0	1097
Oxley	Sri Lankan	0	1	28
Oxley	Sri Lankan	1	0	13
Oxley	Sri Lankan	1	1	24
Oxley	Turkish	0	0	87
Oxley	Turkish	0	1	20
Oxley	Turkish	1	0	5
Oxley	Turkish	1	1	7
Oxley	Vietnamese			115
Oxley	Vietnamese	0	0	11943
Oxley	Vietnamese	0	1	173
Oxley	Vietnamese	1	0	264
Oxley	Vietnamese	1	1	141
Oxley	Welsh			4
Oxley	Welsh	0	0	409
Oxley	Welsh	0	1	95
Oxley	Welsh	1	0	60
Oxley	Welsh	1	1	344
Petrie				8764
Petrie		0	0	571
Petrie		0	1	116
Petrie		1	0	77
Petrie		1	1	948
Petrie	Australian			734
Petrie	Australian		1	42328
Petrie	Australian	0	0	1284
Petrie	Australian	0	1	6356
Petrie	Australian	1	0	4842
Petrie	Australian Aboriginal			10
Petrie	Australian Aboriginal	0	0	8
Petrie	Australian Aboriginal	0	1	42
Petrie	Australian Aboriginal	1	0	21
Petrie	Australian Aboriginal	1	1	487
Petrie	Chinese			21
Petrie	Chinese	0	0	2587
Petrie	Chinese	0	1	132
Petrie	Chinese	1	0	173
Petrie	Chinese	1	1	418
Petrie	Croatian	0	0	203
Petrie	Croatian	0	1	52
Petrie	Croatian	1	0	16
Petrie	Croatian	1	1	70
Petrie	Dutch			15
Petrie	Dutch	0	0	1305
Petrie	Dutch	0	1	370
Petrie	Dutch	1	0	250
Petrie	Dutch	1	1	614
Petrie	English			969
Petrie	English	0	0	17802
Petrie	English	0	1	5827
Petrie	English	1	0	4227
Petrie	English	1	1	36921
Petrie	Filipino			36
Petrie	Filipino	0	0	2684
Petrie	Filipino	0	1	55
Petrie	Filipino	1	0	318
Petrie	Filipino	1	1	57
Petrie	French			12
Petrie	French	0	0	569
Petrie	French	0	1	88
Petrie	French	1	0	74
Petrie	French	1	1	311
Petrie	German			102
Petrie	German	0	0	1776
Petrie	German	0	1	696
Petrie	German	1	0	412
Petrie	German	1	1	6505
Petrie	Greek			3
Petrie	Greek	0	0	293
Petrie	Greek	0	1	115
Petrie	Greek	1	0	52
Petrie	Greek	1	1	356
Petrie	Hungarian			4
Petrie	Hungarian	0	0	316
Petrie	Hungarian	0	1	58
Petrie	Hungarian	1	0	26
Petrie	Hungarian	1	1	93
Petrie	Indian			35
Petrie	Indian	0	0	4146
Petrie	Indian	0	1	102
Petrie	Indian	1	0	63
Petrie	Indian	1	1	66
Petrie	Irish			220
Petrie	Irish	0	0	3669
Petrie	Irish	0	1	1358
Petrie	Irish	1	0	919
Petrie	Irish	1	1	13523
Petrie	Italian			43
Petrie	Italian	0	0	1408
Petrie	Italian	0	1	507
Petrie	Italian	1	0	187
Petrie	Italian	1	1	2002
Petrie	Korean	0	0	314
Petrie	Korean	0	1	5
Petrie	Korean	1	0	15
Petrie	Korean	1	1	5
Petrie	Lebanese	0	0	106
Petrie	Lebanese	0	1	36
Petrie	Lebanese	1	0	8
Petrie	Lebanese	1	1	67
Petrie	Macedonian	0	0	45
Petrie	Macedonian	0	1	3
Petrie	Macedonian	1	0	4
Petrie	Macedonian	1	1	3
Petrie	Maltese			4
Petrie	Maltese	0	0	218
Petrie	Maltese	0	1	88
Petrie	Maltese	1	0	37
Petrie	Maltese	1	1	207
Petrie	Maori			40
Petrie	Maori	0	0	2439
Petrie	Maori	0	1	236
Petrie	Maori	1	0	154
Petrie	Maori	1	1	100
Petrie	NZ			34
Petrie	NZ	0	0	1960
Petrie	NZ	0	1	524
Petrie	NZ	1	0	430
Petrie	NZ	1	1	159
Petrie	(Other)			162
Petrie	(Other)	0	0	10793
Petrie	(Other)	0	1	1201
Petrie	(Other)	1	0	1000
Petrie	(Other)	1	1	1881
Petrie	Polish			9
Petrie	Polish	0	0	465
Petrie	Polish	0	1	84
Petrie	Polish	1	0	46
Petrie	Polish	1	1	248
Petrie	Russian			4
Petrie	Russian	0	0	343
Petrie	Russian	0	1	28
Petrie	Russian	1	0	25
Petrie	Russian	1	1	101
Petrie	Scottish			186
Petrie	Scottish	0	0	4365
Petrie	Scottish	0	1	1402
Petrie	Scottish	1	0	1016
Petrie	Scottish	1	1	10126
Petrie	Serbian			3
Petrie	Serbian	0	0	143
Petrie	Serbian	0	1	16
Petrie	Serbian	1	0	21
Petrie	Serbian	1	1	12
Petrie	South African			7
Petrie	South African	0	0	1162
Petrie	South African	0	1	89
Petrie	South African	1	0	74
Petrie	South African	1	1	29
Petrie	Spanish			3
Petrie	Spanish	0	0	617
Petrie	Spanish	0	1	55
Petrie	Spanish	1	0	44
Petrie	Spanish	1	1	181
Petrie	Sri Lankan			4
Petrie	Sri Lankan	0	0	438
Petrie	Sri Lankan	0	1	28
Petrie	Sri Lankan	1	0	22
Petrie	Sri Lankan	1	1	28
Petrie	Turkish	0	0	69
Petrie	Turkish	0	1	8
Petrie	Turkish	1	0	3
Petrie	Vietnamese			9
Petrie	Vietnamese	0	0	244
Petrie	Vietnamese	0	1	15
Petrie	Vietnamese	1	0	35
Petrie	Vietnamese	1	1	11
Petrie	Welsh			6
Petrie	Welsh	0	0	596
Petrie	Welsh	0	1	116
Petrie	Welsh	1	0	74
Petrie	Welsh	1	1	423
Rankin				9761
Rankin		0	0	1259
Rankin		0	1	126
Rankin		1	0	92
Rankin		1	1	822
Rankin	Australian			780
Rankin	Australian		1	33762
Rankin	Australian	0	0	2431
Rankin	Australian	0	1	6001
Rankin	Australian	1	0	4654
Rankin	Australian Aboriginal			15
Rankin	Australian Aboriginal	0	0	7
Rankin	Australian Aboriginal	0	1	47
Rankin	Australian Aboriginal	1	0	29
Rankin	Australian Aboriginal	1	1	544
Rankin	Chinese			107
Rankin	Chinese	0	0	14399
Rankin	Chinese	0	1	158
Rankin	Chinese	1	0	374
Rankin	Chinese	1	1	368
Rankin	Croatian			18
Rankin	Croatian	0	0	689
Rankin	Croatian	0	1	59
Rankin	Croatian	1	0	62
Rankin	Croatian	1	1	85
Rankin	Dutch			22
Rankin	Dutch	0	0	1046
Rankin	Dutch	0	1	345
Rankin	Dutch	1	0	185
Rankin	Dutch	1	1	531
Rankin	English			856
Rankin	English	0	0	15170
Rankin	English	0	1	4887
Rankin	English	1	0	3711
Rankin	English	1	1	28305
Rankin	Filipino			29
Rankin	Filipino	0	0	2812
Rankin	Filipino	0	1	94
Rankin	Filipino	1	0	315
Rankin	Filipino	1	1	62
Rankin	French			11
Rankin	French	0	0	459
Rankin	French	0	1	62
Rankin	French	1	0	35
Rankin	French	1	1	253
Rankin	German			102
Rankin	German	0	0	1957
Rankin	German	0	1	568
Rankin	German	1	0	384
Rankin	German	1	1	4853
Rankin	Greek			14
Rankin	Greek	0	0	475
Rankin	Greek	0	1	156
Rankin	Greek	1	0	76
Rankin	Greek	1	1	381
Rankin	Hungarian			4
Rankin	Hungarian	0	0	449
Rankin	Hungarian	0	1	65
Rankin	Hungarian	1	0	29
Rankin	Hungarian	1	1	81
Rankin	Indian			44
Rankin	Indian	0	0	6568
Rankin	Indian	0	1	145
Rankin	Indian	1	0	103
Rankin	Indian	1	1	65
Rankin	Irish			167
Rankin	Irish	0	0	2967
Rankin	Irish	0	1	1088
Rankin	Irish	1	0	795
Rankin	Irish	1	1	9177
Rankin	Italian			37
Rankin	Italian	0	0	903
Rankin	Italian	0	1	399
Rankin	Italian	1	0	173
Rankin	Italian	1	1	1438
Rankin	Korean			3
Rankin	Korean	0	0	1756
Rankin	Korean	0	1	5
Rankin	Korean	1	0	44
Rankin	Korean	1	1	9
Rankin	Lebanese	0	0	409
Rankin	Lebanese	0	1	122
Rankin	Lebanese	1	0	33
Rankin	Lebanese	1	1	100
Rankin	Macedonian	0	0	226
Rankin	Macedonian	0	1	19
Rankin	Macedonian	1	0	9
Rankin	Macedonian	1	1	20
Rankin	Maltese			3
Rankin	Maltese	0	0	166
Rankin	Maltese	0	1	76
Rankin	Maltese	1	0	40
Rankin	Maltese	1	1	134
Rankin	Maori			90
Rankin	Maori	0	0	5019
Rankin	Maori	0	1	318
Rankin	Maori	1	0	266
Rankin	Maori	1	1	101
Rankin	NZ			33
Rankin	NZ	0	0	2258
Rankin	NZ	0	1	542
Rankin	NZ	1	0	333
Rankin	NZ	1	1	182
Rankin	(Other)			437
Rankin	(Other)	0	0	30273
Rankin	(Other)	0	1	1675
Rankin	(Other)	1	0	1339
Rankin	(Other)	1	1	1667
Rankin	Polish			9
Rankin	Polish	0	0	565
Rankin	Polish	0	1	110
Rankin	Polish	1	0	61
Rankin	Polish	1	1	206
Rankin	Russian			5
Rankin	Russian	0	0	313
Rankin	Russian	0	1	56
Rankin	Russian	1	0	38
Rankin	Russian	1	1	94
Rankin	Scottish			145
Rankin	Scottish	0	0	3801
Rankin	Scottish	0	1	1166
Rankin	Scottish	1	0	840
Rankin	Scottish	1	1	7194
Rankin	Serbian			10
Rankin	Serbian	0	0	751
Rankin	Serbian	0	1	45
Rankin	Serbian	1	0	42
Rankin	Serbian	1	1	30
Rankin	South African			9
Rankin	South African	0	0	757
Rankin	South African	0	1	74
Rankin	South African	1	0	80
Rankin	South African	1	1	24
Rankin	Spanish			8
Rankin	Spanish	0	0	915
Rankin	Spanish	0	1	58
Rankin	Spanish	1	0	46
Rankin	Spanish	1	1	133
Rankin	Sri Lankan	0	0	548
Rankin	Sri Lankan	0	1	15
Rankin	Sri Lankan	1	0	21
Rankin	Sri Lankan	1	1	10
Rankin	Turkish			7
Rankin	Turkish	0	0	225
Rankin	Turkish	0	1	28
Rankin	Turkish	1	0	8
Rankin	Turkish	1	1	18
Rankin	Vietnamese			22
Rankin	Vietnamese	0	0	1555
Rankin	Vietnamese	0	1	54
Rankin	Vietnamese	1	0	32
Rankin	Vietnamese	1	1	28
Rankin	Welsh			6
Rankin	Welsh	0	0	340
Rankin	Welsh	0	1	76
Rankin	Welsh	1	0	45
Rankin	Welsh	1	1	258
Ryan				6551
Ryan		0	0	306
Ryan		0	1	66
Ryan		1	0	33
Ryan		1	1	526
Ryan	Australian			392
Ryan	Australian		1	34374
Ryan	Australian	0	0	977
Ryan	Australian	0	1	6515
Ryan	Australian	1	0	5254
Ryan	Australian Aboriginal	0	0	8
Ryan	Australian Aboriginal	0	1	10
Ryan	Australian Aboriginal	1	0	14
Ryan	Australian Aboriginal	1	1	190
Ryan	Chinese			52
Ryan	Chinese	0	0	8664
Ryan	Chinese	0	1	222
Ryan	Chinese	1	0	376
Ryan	Chinese	1	1	401
Ryan	Croatian	0	0	160
Ryan	Croatian	0	1	59
Ryan	Croatian	1	0	24
Ryan	Croatian	1	1	64
Ryan	Dutch			18
Ryan	Dutch	0	0	1510
Ryan	Dutch	0	1	417
Ryan	Dutch	1	0	242
Ryan	Dutch	1	1	645
Ryan	English			543
Ryan	English	0	0	15022
Ryan	English	0	1	6203
Ryan	English	1	0	4530
Ryan	English	1	1	34123
Ryan	Filipino			6
Ryan	Filipino	0	0	849
Ryan	Filipino	0	1	30
Ryan	Filipino	1	0	179
Ryan	Filipino	1	1	24
Ryan	French			5
Ryan	French	0	0	831
Ryan	French	0	1	135
Ryan	French	1	0	87
Ryan	French	1	1	384
Ryan	German			75
Ryan	German	0	0	2182
Ryan	German	0	1	719
Ryan	German	1	0	536
Ryan	German	1	1	6096
Ryan	Greek			11
Ryan	Greek	0	0	336
Ryan	Greek	0	1	131
Ryan	Greek	1	0	71
Ryan	Greek	1	1	420
Ryan	Hungarian			3
Ryan	Hungarian	0	0	296
Ryan	Hungarian	0	1	63
Ryan	Hungarian	1	0	43
Ryan	Hungarian	1	1	96
Ryan	Indian			15
Ryan	Indian	0	0	3283
Ryan	Indian	0	1	101
Ryan	Indian	1	0	67
Ryan	Indian	1	1	46
Ryan	Irish			183
Ryan	Irish	0	0	3677
Ryan	Irish	0	1	1837
Ryan	Irish	1	0	1345
Ryan	Irish	1	1	16701
Ryan	Italian			31
Ryan	Italian	0	0	1438
Ryan	Italian	0	1	505
Ryan	Italian	1	0	257
Ryan	Italian	1	1	2032
Ryan	Korean	0	0	959
Ryan	Korean	0	1	7
Ryan	Korean	1	0	46
Ryan	Korean	1	1	10
Ryan	Lebanese	0	0	96
Ryan	Lebanese	0	1	40
Ryan	Lebanese	1	0	42
Ryan	Lebanese	1	1	147
Ryan	Macedonian	0	0	94
Ryan	Macedonian	0	1	16
Ryan	Macedonian	1	0	17
Ryan	Macedonian	1	1	21
Ryan	Maltese	0	0	84
Ryan	Maltese	0	1	73
Ryan	Maltese	1	0	24
Ryan	Maltese	1	1	189
Ryan	Maori			4
Ryan	Maori	0	0	403
Ryan	Maori	0	1	91
Ryan	Maori	1	0	34
Ryan	Maori	1	1	29
Ryan	NZ			11
Ryan	NZ	0	0	1081
Ryan	NZ	0	1	378
Ryan	NZ	1	0	285
Ryan	NZ	1	1	105
Ryan	(Other)			107
Ryan	(Other)	0	0	11325
Ryan	(Other)	0	1	1318
Ryan	(Other)	1	0	1493
Ryan	(Other)	1	1	2025
Ryan	Polish			3
Ryan	Polish	0	0	698
Ryan	Polish	0	1	138
Ryan	Polish	1	0	105
Ryan	Polish	1	1	315
Ryan	Russian			3
Ryan	Russian	0	0	457
Ryan	Russian	0	1	56
Ryan	Russian	1	0	50
Ryan	Russian	1	1	119
Ryan	Scottish			126
Ryan	Scottish	0	0	4045
Ryan	Scottish	0	1	1670
Ryan	Scottish	1	0	1315
Ryan	Scottish	1	1	12318
Ryan	Serbian	0	0	146
Ryan	Serbian	0	1	32
Ryan	Serbian	1	0	15
Ryan	Serbian	1	1	23
Ryan	South African			5
Ryan	South African	0	0	1733
Ryan	South African	0	1	131
Ryan	South African	1	0	105
Ryan	South African	1	1	19
Ryan	Spanish	0	0	662
Ryan	Spanish	0	1	48
Ryan	Spanish	1	0	52
Ryan	Spanish	1	1	136
Ryan	Sri Lankan			3
Ryan	Sri Lankan	0	0	635
Ryan	Sri Lankan	0	1	44
Ryan	Sri Lankan	1	0	20
Ryan	Sri Lankan	1	1	22
Ryan	Turkish	0	0	88
Ryan	Turkish	0	1	17
Ryan	Turkish	1	0	5
Ryan	Turkish	1	1	3
Ryan	Vietnamese			3
Ryan	Vietnamese	0	0	757
Ryan	Vietnamese	0	1	21
Ryan	Vietnamese	1	0	37
Ryan	Vietnamese	1	1	17
Ryan	Welsh			6
Ryan	Welsh	0	0	586
Ryan	Welsh	0	1	139
Ryan	Welsh	1	0	99
Ryan	Welsh	1	1	588
Wide Bay				10116
Wide Bay		0	0	239
Wide Bay		0	1	69
Wide Bay		1	0	60
Wide Bay		1	1	1356
Wide Bay	Australian			1015
Wide Bay	Australian		1	46471
Wide Bay	Australian	0	0	660
Wide Bay	Australian	0	1	4652
Wide Bay	Australian	1	0	3611
Wide Bay	Australian Aboriginal			30
Wide Bay	Australian Aboriginal	0	0	3
Wide Bay	Australian Aboriginal	0	1	29
Wide Bay	Australian Aboriginal	1	0	19
Wide Bay	Australian Aboriginal	1	1	1693
Wide Bay	Chinese			17
Wide Bay	Chinese	0	0	367
Wide Bay	Chinese	0	1	42
Wide Bay	Chinese	1	0	57
Wide Bay	Chinese	1	1	338
Wide Bay	Croatian			4
Wide Bay	Croatian	0	0	112
Wide Bay	Croatian	0	1	32
Wide Bay	Croatian	1	0	5
Wide Bay	Croatian	1	1	38
Wide Bay	Dutch			28
Wide Bay	Dutch	0	0	1203
Wide Bay	Dutch	0	1	333
Wide Bay	Dutch	1	0	212
Wide Bay	Dutch	1	1	513
Wide Bay	English			1065
Wide Bay	English	0	0	12147
Wide Bay	English	0	1	4562
Wide Bay	English	1	0	3443
Wide Bay	English	1	1	41410
Wide Bay	Filipino			9
Wide Bay	Filipino	0	0	607
Wide Bay	Filipino	0	1	21
Wide Bay	Filipino	1	0	210
Wide Bay	Filipino	1	1	27
Wide Bay	French			10
Wide Bay	French	0	0	440
Wide Bay	French	0	1	75
Wide Bay	French	1	0	47
Wide Bay	French	1	1	355
Wide Bay	German			182
Wide Bay	German	0	0	1770
Wide Bay	German	0	1	615
Wide Bay	German	1	0	442
Wide Bay	German	1	1	8417
Wide Bay	Greek			9
Wide Bay	Greek	0	0	155
Wide Bay	Greek	0	1	79
Wide Bay	Greek	1	0	25
