CED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Menzies		0	131
Menzies		7875	3
Menzies		14437	3
Menzies		18375	9
Menzies		23625	5
Menzies		28875	3
Menzies	(Other)	0	16
Menzies	(Other)	5250	3
Menzies	(Other)	7875	18
Menzies	(Other)	10500	8
Menzies	(Other)	11812	8
Menzies	(Other)	14437	17
Menzies	(Other)	18375	27
Menzies	(Other)	23625	12
Menzies	(Other)	28875	3
Menzies	(Other)	49875	3
Menzies	Co-op/church group etc	0	10
Menzies	Co-op/church group etc	3937	3
Menzies	Co-op/church group etc	5250	7
Menzies	Co-op/church group etc	7875	20
Menzies	Co-op/church group etc	10500	10
Menzies	Co-op/church group etc	11812	19
Menzies	Co-op/church group etc	14437	13
Menzies	Co-op/church group etc	18375	7
Menzies	Co-op/church group etc	23625	4
Menzies	Person not in same household	0	234
Menzies	Person not in same household	3937	5
Menzies	Person not in same household	5250	45
Menzies	Person not in same household	7875	75
Menzies	Person not in same household	10500	41
Menzies	Person not in same household	11812	91
Menzies	Person not in same household	14437	246
Menzies	Person not in same household	18375	395
Menzies	Person not in same household	23625	222
Menzies	Person not in same household	28875	72
Menzies	Person not in same household	34125	21
Menzies	Person not in same household	39375	16
Menzies	Person not in same household	44625	7
Menzies	Person not in same household	49875	22
Menzies	Real estate agent	0	15
Menzies	Real estate agent	3937	7
Menzies	Real estate agent	5250	18
Menzies	Real estate agent	7875	23
Menzies	Real estate agent	10500	22
Menzies	Real estate agent	11812	81
Menzies	Real estate agent	14437	605
Menzies	Real estate agent	18375	2458
Menzies	Real estate agent	23625	1601
Menzies	Real estate agent	28875	664
Menzies	Real estate agent	34125	211
Menzies	Real estate agent	39375	77
Menzies	Real estate agent	44625	27
Menzies	Real estate agent	49875	89
Menzies	State or territory housing authority	0	11
Menzies	State or territory housing authority	3937	3
Menzies	State or territory housing authority	5250	82
Menzies	State or territory housing authority	7875	45
Menzies	State or territory housing authority	10500	13
Menzies	State or territory housing authority	11812	15
Menzies	State or territory housing authority	14437	29
Menzies	State or territory housing authority	18375	12
Menzies	State or territory housing authority	23625	3
Menzies	State or territory housing authority	28875	3
Murray		0	321
Murray		3937	9
Murray		5250	35
Murray		7875	40
Murray		10500	21
Murray		11812	10
Murray		14437	12
Murray	(Other)	0	220
Murray	(Other)	3937	58
Murray	(Other)	5250	167
Murray	(Other)	7875	139
Murray	(Other)	10500	110
Murray	(Other)	11812	59
Murray	(Other)	14437	56
Murray	(Other)	18375	16
Murray	(Other)	34125	3
Murray	(Other)	49875	3
Murray	Co-op/church group etc	0	32
Murray	Co-op/church group etc	3937	28
Murray	Co-op/church group etc	5250	81
Murray	Co-op/church group etc	7875	83
Murray	Co-op/church group etc	10500	27
Murray	Co-op/church group etc	11812	23
Murray	Co-op/church group etc	14437	9
Murray	Co-op/church group etc	18375	4
Murray	Co-op/church group etc	23625	3
Murray	Person not in same household	0	377
Murray	Person not in same household	3937	70
Murray	Person not in same household	5250	447
Murray	Person not in same household	7875	747
Murray	Person not in same household	10500	551
Murray	Person not in same household	11812	567
Murray	Person not in same household	14437	377
Murray	Person not in same household	18375	152
Murray	Person not in same household	23625	20
Murray	Person not in same household	28875	12
Murray	Person not in same household	34125	7
Murray	Person not in same household	39375	6
Murray	Person not in same household	44625	5
Murray	Person not in same household	49875	23
Murray	Real estate agent	0	21
Murray	Real estate agent	3937	29
Murray	Real estate agent	5250	294
Murray	Real estate agent	7875	1080
Murray	Real estate agent	10500	1009
Murray	Real estate agent	11812	1731
Murray	Real estate agent	14437	1580
Murray	Real estate agent	18375	585
Murray	Real estate agent	23625	66
Murray	Real estate agent	28875	15
Murray	Real estate agent	34125	6
Murray	Real estate agent	44625	3
Murray	Real estate agent	49875	8
Murray	State or territory housing authority	0	101
Murray	State or territory housing authority	3937	89
Murray	State or territory housing authority	5250	717
Murray	State or territory housing authority	7875	381
Murray	State or territory housing authority	10500	212
Murray	State or territory housing authority	11812	86
Murray	State or territory housing authority	14437	26
Murray	State or territory housing authority	18375	17
Scullin		0	119
Scullin		5250	3
Scullin		7875	7
Scullin		11812	3
Scullin		14437	19
Scullin		18375	14
Scullin		23625	3
Scullin		28875	3
Scullin	(Other)	0	10
Scullin	(Other)	5250	13
Scullin	(Other)	7875	26
Scullin	(Other)	10500	5
Scullin	(Other)	11812	40
Scullin	(Other)	14437	120
Scullin	(Other)	18375	66
Scullin	(Other)	23625	14
Scullin	(Other)	28875	4
Scullin	(Other)	39375	3
Scullin	Co-op/church group etc	0	6
Scullin	Co-op/church group etc	3937	5
Scullin	Co-op/church group etc	5250	7
Scullin	Co-op/church group etc	7875	27
Scullin	Co-op/church group etc	10500	18
Scullin	Co-op/church group etc	11812	30
Scullin	Co-op/church group etc	14437	35
Scullin	Co-op/church group etc	18375	7
Scullin	Co-op/church group etc	34125	3
Scullin	Co-op/church group etc	39375	5
Scullin	Person not in same household	0	201
Scullin	Person not in same household	3937	3
Scullin	Person not in same household	5250	71
Scullin	Person not in same household	7875	110
Scullin	Person not in same household	10500	104
Scullin	Person not in same household	11812	222
Scullin	Person not in same household	14437	740
Scullin	Person not in same household	18375	342
Scullin	Person not in same household	23625	80
Scullin	Person not in same household	28875	29
Scullin	Person not in same household	34125	14
Scullin	Person not in same household	39375	5
Scullin	Person not in same household	44625	5
Scullin	Person not in same household	49875	20
Scullin	Real estate agent	0	43
Scullin	Real estate agent	3937	8
Scullin	Real estate agent	5250	29
Scullin	Real estate agent	7875	62
Scullin	Real estate agent	10500	50
Scullin	Real estate agent	11812	431
Scullin	Real estate agent	14437	4340
Scullin	Real estate agent	18375	2779
Scullin	Real estate agent	23625	402
Scullin	Real estate agent	28875	87
Scullin	Real estate agent	34125	46
Scullin	Real estate agent	39375	23
Scullin	Real estate agent	44625	8
Scullin	Real estate agent	49875	61
Scullin	State or territory housing authority	0	28
Scullin	State or territory housing authority	3937	18
Scullin	State or territory housing authority	5250	164
Scullin	State or territory housing authority	7875	116
Scullin	State or territory housing authority	10500	50
Scullin	State or territory housing authority	11812	66
Scullin	State or territory housing authority	14437	71
Scullin	State or territory housing authority	18375	45
Scullin	State or territory housing authority	23625	3
Scullin	State or territory housing authority	28875	3
Scullin	State or territory housing authority	39375	3
Wannon		0	394
Wannon		3937	3
Wannon		5250	21
Wannon		7875	19
Wannon		10500	8
Wannon		11812	7
Wannon		14437	12
Wannon		23625	3
Wannon		34125	3
Wannon	(Other)	0	301
Wannon	(Other)	3937	26
Wannon	(Other)	5250	108
Wannon	(Other)	7875	105
Wannon	(Other)	10500	56
Wannon	(Other)	11812	44
Wannon	(Other)	14437	31
Wannon	(Other)	18375	15
Wannon	(Other)	23625	7
Wannon	(Other)	28875	3
Wannon	(Other)	39375	3
Wannon	(Other)	49875	3
Wannon	Co-op/church group etc	0	31
Wannon	Co-op/church group etc	3937	9
Wannon	Co-op/church group etc	5250	71
Wannon	Co-op/church group etc	7875	67
Wannon	Co-op/church group etc	10500	14
Wannon	Co-op/church group etc	11812	17
Wannon	Co-op/church group etc	14437	12
Wannon	Co-op/church group etc	18375	9
Wannon	Person not in same household	0	490
Wannon	Person not in same household	3937	83
Wannon	Person not in same household	5250	497
Wannon	Person not in same household	7875	753
Wannon	Person not in same household	10500	502
Wannon	Person not in same household	11812	494
Wannon	Person not in same household	14437	342
Wannon	Person not in same household	18375	122
Wannon	Person not in same household	23625	18
Wannon	Person not in same household	28875	6
Wannon	Person not in same household	34125	4
Wannon	Person not in same household	39375	3
Wannon	Person not in same household	44625	3
Wannon	Person not in same household	49875	20
Wannon	Real estate agent	0	17
Wannon	Real estate agent	3937	22
Wannon	Real estate agent	5250	310
Wannon	Real estate agent	7875	960
Wannon	Real estate agent	10500	848
Wannon	Real estate agent	11812	1465
Wannon	Real estate agent	14437	1231
Wannon	Real estate agent	18375	541
Wannon	Real estate agent	23625	80
Wannon	Real estate agent	28875	12
Wannon	Real estate agent	34125	3
Wannon	Real estate agent	39375	5
Wannon	Real estate agent	49875	13
Wannon	State or territory housing authority	0	92
Wannon	State or territory housing authority	3937	94
Wannon	State or territory housing authority	5250	678
Wannon	State or territory housing authority	7875	263
Wannon	State or territory housing authority	10500	128
Wannon	State or territory housing authority	11812	120
Wannon	State or territory housing authority	14437	22
Wannon	State or territory housing authority	18375	10
Wannon	State or territory housing authority	44625	3
Wills		0	175
Wills		5250	13
Wills		7875	3
Wills		10500	6
Wills		11812	6
Wills		14437	13
Wills		18375	19
Wills		23625	13
Wills		28875	9
Wills	(Other)	0	16
Wills	(Other)	3937	6
Wills	(Other)	5250	23
Wills	(Other)	7875	20
Wills	(Other)	10500	10
Wills	(Other)	11812	47
Wills	(Other)	14437	107
Wills	(Other)	18375	47
Wills	(Other)	23625	15
Wills	(Other)	28875	18
Wills	(Other)	34125	3
Wills	(Other)	39375	3
Wills	(Other)	44625	3
Wills	(Other)	49875	5
Wills	Co-op/church group etc	0	14
Wills	Co-op/church group etc	3937	9
Wills	Co-op/church group etc	5250	34
Wills	Co-op/church group etc	7875	39
Wills	Co-op/church group etc	10500	17
Wills	Co-op/church group etc	11812	24
Wills	Co-op/church group etc	14437	15
Wills	Co-op/church group etc	18375	13
Wills	Co-op/church group etc	23625	3
Wills	Co-op/church group etc	28875	3
Wills	Person not in same household	0	336
Wills	Person not in same household	3937	23
Wills	Person not in same household	5250	113
Wills	Person not in same household	7875	214
Wills	Person not in same household	10500	166
Wills	Person not in same household	11812	334
Wills	Person not in same household	14437	920
Wills	Person not in same household	18375	852
Wills	Person not in same household	23625	411
Wills	Person not in same household	28875	193
Wills	Person not in same household	34125	99
Wills	Person not in same household	39375	49
Wills	Person not in same household	44625	22
Wills	Person not in same household	49875	37
Wills	Real estate agent	0	44
Wills	Real estate agent	3937	14
Wills	Real estate agent	5250	79
Wills	Real estate agent	7875	234
Wills	Real estate agent	10500	288
Wills	Real estate agent	11812	1265
Wills	Real estate agent	14437	4387
Wills	Real estate agent	18375	6255
Wills	Real estate agent	23625	2770
Wills	Real estate agent	28875	1131
Wills	Real estate agent	34125	460
Wills	Real estate agent	39375	158
Wills	Real estate agent	44625	82
Wills	Real estate agent	49875	165
Wills	State or territory housing authority	0	96
Wills	State or territory housing authority	3937	82
Wills	State or territory housing authority	5250	717
Wills	State or territory housing authority	7875	218
Wills	State or territory housing authority	10500	109
Wills	State or territory housing authority	11812	93
Wills	State or territory housing authority	14437	114
Wills	State or territory housing authority	18375	49
Wills	State or territory housing authority	23625	10
Wills	State or territory housing authority	28875	4
Wills	State or territory housing authority	34125	4
Blair		0	149
Blair		5250	8
Blair		7875	11
Blair		10500	8
Blair		11812	25
Blair		14437	39
Blair		18375	15
Blair	(Other)	0	47
Blair	(Other)	3937	15
Blair	(Other)	5250	40
Blair	(Other)	7875	90
Blair	(Other)	10500	91
Blair	(Other)	11812	467
Blair	(Other)	14437	161
Blair	(Other)	18375	53
Blair	(Other)	23625	15
Blair	(Other)	28875	6
Blair	Co-op/church group etc	0	11
Blair	Co-op/church group etc	3937	8
Blair	Co-op/church group etc	5250	65
Blair	Co-op/church group etc	7875	85
Blair	Co-op/church group etc	10500	41
Blair	Co-op/church group etc	11812	94
Blair	Co-op/church group etc	14437	55
Blair	Co-op/church group etc	18375	11
Blair	Person not in same household	0	203
Blair	Person not in same household	3937	14
Blair	Person not in same household	5250	148
Blair	Person not in same household	7875	262
Blair	Person not in same household	10500	323
Blair	Person not in same household	11812	858
Blair	Person not in same household	14437	1060
Blair	Person not in same household	18375	384
Blair	Person not in same household	23625	58
Blair	Person not in same household	28875	11
Blair	Person not in same household	34125	3
Blair	Person not in same household	44625	3
Blair	Person not in same household	49875	3
Blair	Real estate agent	0	21
Blair	Real estate agent	3937	14
Blair	Real estate agent	5250	51
Blair	Real estate agent	7875	199
Blair	Real estate agent	10500	375
Blair	Real estate agent	11812	2293
Blair	Real estate agent	14437	6123
Blair	Real estate agent	18375	3333
Blair	Real estate agent	23625	269
Blair	Real estate agent	28875	57
Blair	Real estate agent	34125	14
Blair	Real estate agent	39375	8
Blair	Real estate agent	44625	3
Blair	Real estate agent	49875	23
Blair	State or territory housing authority	0	57
Blair	State or territory housing authority	3937	119
Blair	State or territory housing authority	5250	421
Blair	State or territory housing authority	7875	290
Blair	State or territory housing authority	10500	119
Blair	State or territory housing authority	11812	304
Blair	State or territory housing authority	14437	121
Blair	State or territory housing authority	18375	7
Blair	State or territory housing authority	23625	3
Bonner		0	123
Bonner		3937	3
Bonner		5250	8
Bonner		7875	5
Bonner		10500	4
Bonner		14437	12
Bonner		18375	27
Bonner		23625	7
Bonner		34125	3
Bonner	(Other)	0	26
Bonner	(Other)	3937	3
Bonner	(Other)	5250	23
Bonner	(Other)	7875	92
Bonner	(Other)	10500	70
Bonner	(Other)	11812	77
Bonner	(Other)	14437	79
Bonner	(Other)	18375	113
Bonner	(Other)	23625	31
Bonner	(Other)	28875	12
Bonner	(Other)	34125	6
Bonner	(Other)	49875	10
Bonner	Co-op/church group etc	0	11
Bonner	Co-op/church group etc	3937	11
Bonner	Co-op/church group etc	5250	20
Bonner	Co-op/church group etc	7875	37
Bonner	Co-op/church group etc	10500	29
Bonner	Co-op/church group etc	11812	27
Bonner	Co-op/church group etc	14437	32
Bonner	Co-op/church group etc	18375	41
Bonner	Co-op/church group etc	23625	12
Bonner	Person not in same household	0	147
Bonner	Person not in same household	3937	11
Bonner	Person not in same household	5250	74
Bonner	Person not in same household	7875	120
Bonner	Person not in same household	10500	110
Bonner	Person not in same household	11812	178
Bonner	Person not in same household	14437	391
Bonner	Person not in same household	18375	1152
Bonner	Person not in same household	23625	408
Bonner	Person not in same household	28875	120
Bonner	Person not in same household	34125	51
Bonner	Person not in same household	39375	12
Bonner	Person not in same household	44625	7
Bonner	Person not in same household	49875	9
Bonner	Real estate agent	0	21
Bonner	Real estate agent	3937	4
Bonner	Real estate agent	5250	20
Bonner	Real estate agent	7875	42
Bonner	Real estate agent	10500	76
Bonner	Real estate agent	11812	193
Bonner	Real estate agent	14437	722
Bonner	Real estate agent	18375	4318
Bonner	Real estate agent	23625	2120
Bonner	Real estate agent	28875	824
Bonner	Real estate agent	34125	328
Bonner	Real estate agent	39375	91
Bonner	Real estate agent	44625	39
Bonner	Real estate agent	49875	35
Bonner	State or territory housing authority	0	89
Bonner	State or territory housing authority	3937	150
Bonner	State or territory housing authority	5250	660
Bonner	State or territory housing authority	7875	347
Bonner	State or territory housing authority	10500	132
Bonner	State or territory housing authority	11812	165
Bonner	State or territory housing authority	14437	119
Bonner	State or territory housing authority	18375	68
Bonner	State or territory housing authority	23625	9
Bonner	State or territory housing authority	28875	7
Bonner	State or territory housing authority	34125	5
Bonner	State or territory housing authority	49875	3
Bowman		0	97
Bowman		5250	3
Bowman		7875	6
Bowman		10500	6
Bowman		11812	3
Bowman		14437	7
Bowman		18375	11
Bowman		23625	12
Bowman	(Other)	0	19
Bowman	(Other)	3937	7
Bowman	(Other)	5250	12
Bowman	(Other)	7875	34
Bowman	(Other)	10500	7
Bowman	(Other)	11812	33
Bowman	(Other)	14437	21
Bowman	(Other)	18375	39
Bowman	(Other)	23625	11
Bowman	(Other)	28875	3
Bowman	Co-op/church group etc	0	10
Bowman	Co-op/church group etc	3937	16
Bowman	Co-op/church group etc	5250	34
Bowman	Co-op/church group etc	7875	113
Bowman	Co-op/church group etc	10500	13
Bowman	Co-op/church group etc	11812	77
Bowman	Co-op/church group etc	14437	29
Bowman	Co-op/church group etc	18375	13
Bowman	Co-op/church group etc	23625	9
Bowman	Person not in same household	0	156
Bowman	Person not in same household	3937	9
Bowman	Person not in same household	5250	63
Bowman	Person not in same household	7875	152
Bowman	Person not in same household	10500	149
Bowman	Person not in same household	11812	233
Bowman	Person not in same household	14437	462
Bowman	Person not in same household	18375	933
Bowman	Person not in same household	23625	379
Bowman	Person not in same household	28875	96
Bowman	Person not in same household	34125	24
Bowman	Person not in same household	39375	20
Bowman	Person not in same household	44625	9
Bowman	Person not in same household	49875	4
Bowman	Real estate agent	0	11
Bowman	Real estate agent	3937	3
Bowman	Real estate agent	5250	16
Bowman	Real estate agent	7875	73
Bowman	Real estate agent	10500	168
Bowman	Real estate agent	11812	392
Bowman	Real estate agent	14437	789
Bowman	Real estate agent	18375	3122
Bowman	Real estate agent	23625	2429
Bowman	Real estate agent	28875	492
Bowman	Real estate agent	34125	147
Bowman	Real estate agent	39375	56
Bowman	Real estate agent	44625	29
Bowman	Real estate agent	49875	35
Bowman	State or territory housing authority	0	84
Bowman	State or territory housing authority	3937	113
Bowman	State or territory housing authority	5250	551
Bowman	State or territory housing authority	7875	299
Bowman	State or territory housing authority	10500	95
Bowman	State or territory housing authority	11812	90
Bowman	State or territory housing authority	14437	69
Bowman	State or territory housing authority	18375	57
Bowman	State or territory housing authority	23625	4
Brisbane		0	141
Brisbane		3937	4
Brisbane		5250	8
Brisbane		7875	9
Brisbane		10500	4
Brisbane		11812	6
Brisbane		14437	12
Brisbane		18375	27
Brisbane		23625	24
Brisbane		28875	6
Brisbane		34125	3
Brisbane		39375	4
Brisbane		49875	4
Brisbane	(Other)	0	44
Brisbane	(Other)	3937	3
Brisbane	(Other)	5250	18
Brisbane	(Other)	7875	39
Brisbane	(Other)	10500	28
Brisbane	(Other)	11812	88
Brisbane	(Other)	14437	82
Brisbane	(Other)	18375	73
Brisbane	(Other)	23625	58
Brisbane	(Other)	28875	46
Brisbane	(Other)	34125	10
Brisbane	(Other)	39375	14
Brisbane	(Other)	44625	3
Brisbane	(Other)	49875	7
Brisbane	Co-op/church group etc	0	16
Brisbane	Co-op/church group etc	3937	9
Brisbane	Co-op/church group etc	5250	58
Brisbane	Co-op/church group etc	7875	178
Brisbane	Co-op/church group etc	10500	20
Brisbane	Co-op/church group etc	11812	100
Brisbane	Co-op/church group etc	14437	51
Brisbane	Co-op/church group etc	18375	25
Brisbane	Co-op/church group etc	23625	29
Brisbane	Co-op/church group etc	28875	10
Brisbane	Person not in same household	0	274
Brisbane	Person not in same household	3937	8
Brisbane	Person not in same household	5250	128
Brisbane	Person not in same household	7875	287
Brisbane	Person not in same household	10500	251
Brisbane	Person not in same household	11812	455
Brisbane	Person not in same household	14437	937
Brisbane	Person not in same household	18375	1326
Brisbane	Person not in same household	23625	1005
Brisbane	Person not in same household	28875	546
Brisbane	Person not in same household	34125	254
Brisbane	Person not in same household	39375	124
Brisbane	Person not in same household	44625	73
Brisbane	Person not in same household	49875	134
Brisbane	Real estate agent	0	44
Brisbane	Real estate agent	3937	4
Brisbane	Real estate agent	5250	80
Brisbane	Real estate agent	7875	288
Brisbane	Real estate agent	10500	274
Brisbane	Real estate agent	11812	1081
Brisbane	Real estate agent	14437	3526
Brisbane	Real estate agent	18375	7418
Brisbane	Real estate agent	23625	5312
Brisbane	Real estate agent	28875	2598
Brisbane	Real estate agent	34125	1134
Brisbane	Real estate agent	39375	561
Brisbane	Real estate agent	44625	315
Brisbane	Real estate agent	49875	429
Brisbane	State or territory housing authority	0	123
Brisbane	State or territory housing authority	3937	188
Brisbane	State or territory housing authority	5250	762
Brisbane	State or territory housing authority	7875	379
Brisbane	State or territory housing authority	10500	91
Brisbane	State or territory housing authority	11812	155
Brisbane	State or territory housing authority	14437	109
Brisbane	State or territory housing authority	18375	45
Brisbane	State or territory housing authority	23625	14
Brisbane	State or territory housing authority	28875	6
Brisbane	State or territory housing authority	34125	3
Brisbane	State or territory housing authority	39375	3
Capricornia		0	315
Capricornia		3937	7
Capricornia		5250	10
Capricornia		7875	13
Capricornia		10500	23
Capricornia		11812	19
Capricornia		14437	22
Capricornia		18375	11
Capricornia	(Other)	0	1631
Capricornia	(Other)	3937	226
Capricornia	(Other)	5250	215
Capricornia	(Other)	7875	105
Capricornia	(Other)	10500	81
Capricornia	(Other)	11812	111
Capricornia	(Other)	14437	100
Capricornia	(Other)	18375	51
Capricornia	(Other)	23625	11
Capricornia	(Other)	28875	5
Capricornia	(Other)	49875	3
Capricornia	Co-op/church group etc	0	36
Capricornia	Co-op/church group etc	3937	29
Capricornia	Co-op/church group etc	5250	49
Capricornia	Co-op/church group etc	7875	69
Capricornia	Co-op/church group etc	10500	80
Capricornia	Co-op/church group etc	11812	39
Capricornia	Co-op/church group etc	14437	12
Capricornia	Co-op/church group etc	18375	10
Capricornia	Co-op/church group etc	34125	3
Capricornia	Person not in same household	0	361
Capricornia	Person not in same household	3937	37
Capricornia	Person not in same household	5250	226
Capricornia	Person not in same household	7875	368
Capricornia	Person not in same household	10500	472
Capricornia	Person not in same household	11812	716
Capricornia	Person not in same household	14437	912
Capricornia	Person not in same household	18375	488
Capricornia	Person not in same household	23625	94
Capricornia	Person not in same household	28875	11
Capricornia	Person not in same household	34125	14
Capricornia	Person not in same household	39375	7
Capricornia	Person not in same household	44625	3
Capricornia	Person not in same household	49875	12
Capricornia	Real estate agent	0	54
Capricornia	Real estate agent	3937	17
Capricornia	Real estate agent	5250	153
Capricornia	Real estate agent	7875	540
Capricornia	Real estate agent	10500	749
Capricornia	Real estate agent	11812	1739
Capricornia	Real estate agent	14437	2743
Capricornia	Real estate agent	18375	1922
Capricornia	Real estate agent	23625	327
Capricornia	Real estate agent	28875	52
Capricornia	Real estate agent	34125	13
Capricornia	Real estate agent	39375	4
Capricornia	Real estate agent	44625	5
Capricornia	Real estate agent	49875	8
Capricornia	State or territory housing authority	0	136
Capricornia	State or territory housing authority	3937	169
Capricornia	State or territory housing authority	5250	438
Capricornia	State or territory housing authority	7875	282
Capricornia	State or territory housing authority	10500	123
Capricornia	State or territory housing authority	11812	107
Capricornia	State or territory housing authority	14437	66
Capricornia	State or territory housing authority	18375	8
Capricornia	State or territory housing authority	23625	5
Capricornia	State or territory housing authority	28875	4
Capricornia	State or territory housing authority	39375	3
Dawson		0	236
Dawson		5250	21
Dawson		7875	17
Dawson		10500	12
Dawson		11812	23
Dawson		14437	22
Dawson		18375	24
Dawson	(Other)	0	183
Dawson	(Other)	3937	46
Dawson	(Other)	5250	66
Dawson	(Other)	7875	93
Dawson	(Other)	10500	93
Dawson	(Other)	11812	190
Dawson	(Other)	14437	199
Dawson	(Other)	18375	93
Dawson	(Other)	23625	20
Dawson	(Other)	28875	10
Dawson	(Other)	49875	3
Dawson	Co-op/church group etc	0	8
Dawson	Co-op/church group etc	3937	16
Dawson	Co-op/church group etc	5250	60
Dawson	Co-op/church group etc	7875	140
Dawson	Co-op/church group etc	10500	48
Dawson	Co-op/church group etc	11812	59
Dawson	Co-op/church group etc	14437	24
Dawson	Co-op/church group etc	18375	44
Dawson	Co-op/church group etc	23625	3
Dawson	Person not in same household	0	297
Dawson	Person not in same household	3937	29
Dawson	Person not in same household	5250	243
Dawson	Person not in same household	7875	409
Dawson	Person not in same household	10500	471
Dawson	Person not in same household	11812	643
Dawson	Person not in same household	14437	920
Dawson	Person not in same household	18375	631
Dawson	Person not in same household	23625	143
Dawson	Person not in same household	28875	33
Dawson	Person not in same household	34125	19
Dawson	Person not in same household	39375	7
Dawson	Person not in same household	49875	9
Dawson	Real estate agent	0	27
Dawson	Real estate agent	3937	8
Dawson	Real estate agent	5250	132
Dawson	Real estate agent	7875	767
Dawson	Real estate agent	10500	886
Dawson	Real estate agent	11812	2080
Dawson	Real estate agent	14437	3251
Dawson	Real estate agent	18375	2665
Dawson	Real estate agent	23625	573
Dawson	Real estate agent	28875	152
Dawson	Real estate agent	34125	27
Dawson	Real estate agent	39375	20
Dawson	Real estate agent	44625	3
Dawson	Real estate agent	49875	12
Dawson	State or territory housing authority	0	132
Dawson	State or territory housing authority	3937	142
Dawson	State or territory housing authority	5250	563
Dawson	State or territory housing authority	7875	407
Dawson	State or territory housing authority	10500	147
Dawson	State or territory housing authority	11812	163
Dawson	State or territory housing authority	14437	99
Dawson	State or territory housing authority	18375	20
Dickson		0	78
Dickson		5250	3
Dickson		7875	5
Dickson		10500	5
Dickson		11812	6
Dickson		14437	12
Dickson		18375	17
Dickson		23625	4
Dickson	(Other)	0	17
Dickson	(Other)	3937	3
Dickson	(Other)	5250	29
Dickson	(Other)	7875	55
Dickson	(Other)	10500	11
Dickson	(Other)	11812	406
Dickson	(Other)	14437	101
Dickson	(Other)	18375	53
Dickson	(Other)	23625	17
Dickson	(Other)	28875	3
Dickson	(Other)	49875	3
Dickson	Co-op/church group etc	0	7
Dickson	Co-op/church group etc	3937	4
Dickson	Co-op/church group etc	5250	19
Dickson	Co-op/church group etc	7875	22
Dickson	Co-op/church group etc	10500	9
Dickson	Co-op/church group etc	11812	6
Dickson	Co-op/church group etc	14437	27
Dickson	Co-op/church group etc	18375	31
Dickson	Co-op/church group etc	23625	3
Dickson	Person not in same household	0	125
Dickson	Person not in same household	3937	12
Dickson	Person not in same household	5250	38
Dickson	Person not in same household	7875	94
Dickson	Person not in same household	10500	118
Dickson	Person not in same household	11812	208
Dickson	Person not in same household	14437	649
Dickson	Person not in same household	18375	743
Dickson	Person not in same household	23625	169
Dickson	Person not in same household	28875	59
Dickson	Person not in same household	34125	12
Dickson	Person not in same household	39375	3
Dickson	Person not in same household	44625	5
Dickson	Real estate agent	0	14
Dickson	Real estate agent	5250	11
Dickson	Real estate agent	7875	38
Dickson	Real estate agent	10500	84
Dickson	Real estate agent	11812	293
Dickson	Real estate agent	14437	1829
Dickson	Real estate agent	18375	3543
Dickson	Real estate agent	23625	891
Dickson	Real estate agent	28875	245
Dickson	Real estate agent	34125	104
Dickson	Real estate agent	39375	41
Dickson	Real estate agent	44625	10
Dickson	Real estate agent	49875	7
Dickson	State or territory housing authority	0	42
Dickson	State or territory housing authority	3937	44
Dickson	State or territory housing authority	5250	257
Dickson	State or territory housing authority	7875	169
Dickson	State or territory housing authority	10500	76
Dickson	State or territory housing authority	11812	121
Dickson	State or territory housing authority	14437	115
Dickson	State or territory housing authority	18375	36
Fadden		0	114
Fadden		5250	4
Fadden		7875	3
Fadden		10500	3
Fadden		11812	3
Fadden		14437	33
Fadden		18375	38
Fadden		23625	10
Fadden		28875	6
Fadden		39375	3
Fadden		49875	3
Fadden	(Other)	0	36
Fadden	(Other)	5250	14
Fadden	(Other)	7875	52
Fadden	(Other)	10500	22
Fadden	(Other)	11812	45
Fadden	(Other)	14437	169
Fadden	(Other)	18375	165
Fadden	(Other)	23625	33
Fadden	(Other)	28875	7
Fadden	(Other)	34125	5
Fadden	(Other)	39375	5
Fadden	(Other)	49875	4
Fadden	Co-op/church group etc	0	13
Fadden	Co-op/church group etc	3937	4
Fadden	Co-op/church group etc	5250	21
Fadden	Co-op/church group etc	7875	55
Fadden	Co-op/church group etc	10500	9
Fadden	Co-op/church group etc	11812	19
Fadden	Co-op/church group etc	14437	46
Fadden	Co-op/church group etc	18375	43
Fadden	Co-op/church group etc	23625	11
Fadden	Person not in same household	0	186
Fadden	Person not in same household	3937	7
Fadden	Person not in same household	5250	85
Fadden	Person not in same household	7875	138
Fadden	Person not in same household	10500	136
Fadden	Person not in same household	11812	276
Fadden	Person not in same household	14437	895
Fadden	Person not in same household	18375	1484
Fadden	Person not in same household	23625	517
Fadden	Person not in same household	28875	204
Fadden	Person not in same household	34125	95
Fadden	Person not in same household	39375	53
Fadden	Person not in same household	44625	15
Fadden	Person not in same household	49875	37
Fadden	Real estate agent	0	37
Fadden	Real estate agent	3937	3
Fadden	Real estate agent	5250	26
Fadden	Real estate agent	7875	45
Fadden	Real estate agent	10500	75
Fadden	Real estate agent	11812	338
Fadden	Real estate agent	14437	2686
Fadden	Real estate agent	18375	7392
Fadden	Real estate agent	23625	3344
Fadden	Real estate agent	28875	975
Fadden	Real estate agent	34125	429
Fadden	Real estate agent	39375	216
Fadden	Real estate agent	44625	104
Fadden	Real estate agent	49875	110
Fadden	State or territory housing authority	0	56
Fadden	State or territory housing authority	3937	93
