CED_NAME16	Religion	Denomination	Sex	persons
Dobell	Christianity	Eastern Orthodox	F	508
Dobell	Christianity	Eastern Orthodox	M	517
Dobell	Christianity	Jehovah's Witnesses	F	377
Dobell	Christianity	Jehovah's Witnesses	M	294
Dobell	Christianity	Latter Day Saints	F	214
Dobell	Christianity	Latter Day Saints	M	216
Dobell	Christianity	Lutheran	F	176
Dobell	Christianity	Lutheran	M	125
Dobell	Christianity	Oriental Orthodox	F	41
Dobell	Christianity	Oriental Orthodox	M	51
Dobell	Christianity	Pentecostal	F	899
Dobell	Christianity	Pentecostal	M	776
Dobell	Christianity	Presbyterian Reformed	F	2127
Dobell	Christianity	Presbyterian Reformed	M	1828
Dobell	Christianity	Protestant (Other)	F	727
Dobell	Christianity	Protestant (Other)	M	649
Dobell	Christianity	Salvation Army	F	257
Dobell	Christianity	Salvation Army	M	200
Dobell	Christianity	Seventh Day Adventist	F	366
Dobell	Christianity	Seventh Day Adventist	M	309
Dobell	Christianity	Uniting Church	F	2686
Dobell	Christianity	Uniting Church	M	2057
Dobell	Hinduism		F	254
Dobell	Hinduism		M	245
Dobell	Islam		F	220
Dobell	Islam		M	271
Dobell	Judaism		F	69
Dobell	Judaism		M	59
Dobell	No religion		F	19216
Dobell	No religion		M	22042
Eden-Monaro	(Other)		F	7301
Eden-Monaro	(Other)		M	8232
Eden-Monaro	(Other)	(Other)	F	288
Eden-Monaro	(Other)	(Other)	M	183
Eden-Monaro	(Other)	Australian Aboriginal Traditional	F	31
Eden-Monaro	(Other)	Australian Aboriginal Traditional	M	20
Eden-Monaro	(Other)	Other spiritual beliefs	F	165
Eden-Monaro	(Other)	Other spiritual beliefs	M	108
Eden-Monaro	(Other)	Secular beliefs	F	208
Eden-Monaro	(Other)	Secular beliefs	M	265
Eden-Monaro	(Other)	Sikhism	F	207
Eden-Monaro	(Other)	Sikhism	M	241
Eden-Monaro	Buddhism		F	752
Eden-Monaro	Buddhism		M	492
Eden-Monaro	Christianity		F	1575
Eden-Monaro	Christianity		M	1408
Eden-Monaro	Christianity	(Other)	F	54
Eden-Monaro	Christianity	(Other)	M	49
Eden-Monaro	Christianity	Anglican	F	15849
Eden-Monaro	Christianity	Anglican	M	14198
Eden-Monaro	Christianity	Baptist	F	780
Eden-Monaro	Christianity	Baptist	M	774
Eden-Monaro	Christianity	Brethren	F	77
Eden-Monaro	Christianity	Brethren	M	85
Eden-Monaro	Christianity	Catholic	F	17919
Eden-Monaro	Christianity	Catholic	M	17167
Eden-Monaro	Christianity	Churches Of Christ	F	34
Eden-Monaro	Christianity	Churches Of Christ	M	23
Eden-Monaro	Christianity	Eastern Orthodox	F	874
Eden-Monaro	Christianity	Eastern Orthodox	M	935
Eden-Monaro	Christianity	Jehovah's Witnesses	F	337
Eden-Monaro	Christianity	Jehovah's Witnesses	M	224
Eden-Monaro	Christianity	Latter Day Saints	F	82
Eden-Monaro	Christianity	Latter Day Saints	M	102
Eden-Monaro	Christianity	Lutheran	F	433
Eden-Monaro	Christianity	Lutheran	M	348
Eden-Monaro	Christianity	Oriental Orthodox	F	17
Eden-Monaro	Christianity	Oriental Orthodox	M	20
Eden-Monaro	Christianity	Pentecostal	F	457
Eden-Monaro	Christianity	Pentecostal	M	393
Eden-Monaro	Christianity	Presbyterian Reformed	F	1968
Eden-Monaro	Christianity	Presbyterian Reformed	M	1807
Eden-Monaro	Christianity	Protestant (Other)	F	208
Eden-Monaro	Christianity	Protestant (Other)	M	199
Eden-Monaro	Christianity	Salvation Army	F	169
Eden-Monaro	Christianity	Salvation Army	M	135
Eden-Monaro	Christianity	Seventh Day Adventist	F	174
Eden-Monaro	Christianity	Seventh Day Adventist	M	143
Eden-Monaro	Christianity	Uniting Church	F	2612
Eden-Monaro	Christianity	Uniting Church	M	2058
Eden-Monaro	Hinduism		F	381
Eden-Monaro	Hinduism		M	427
Eden-Monaro	Islam		F	382
Eden-Monaro	Islam		M	428
Eden-Monaro	Judaism		F	63
Eden-Monaro	Judaism		M	50
Eden-Monaro	No religion		F	20357
Eden-Monaro	No religion		M	23254
Farrer	(Other)		F	8315
Farrer	(Other)		M	8699
Farrer	(Other)	(Other)	F	165
Farrer	(Other)	(Other)	M	143
Farrer	(Other)	Australian Aboriginal Traditional	F	73
Farrer	(Other)	Australian Aboriginal Traditional	M	72
Farrer	(Other)	Other spiritual beliefs	F	89
Farrer	(Other)	Other spiritual beliefs	M	59
Farrer	(Other)	Secular beliefs	F	135
Farrer	(Other)	Secular beliefs	M	166
Farrer	(Other)	Sikhism	F	541
Farrer	(Other)	Sikhism	M	613
Farrer	Buddhism		F	565
Farrer	Buddhism		M	399
Farrer	Christianity		F	1466
Farrer	Christianity		M	1361
Farrer	Christianity	(Other)	F	43
Farrer	Christianity	(Other)	M	27
Farrer	Christianity	Anglican	F	15558
Farrer	Christianity	Anglican	M	13504
Farrer	Christianity	Baptist	F	776
Farrer	Christianity	Baptist	M	700
Farrer	Christianity	Brethren	F	176
Farrer	Christianity	Brethren	M	159
Farrer	Christianity	Catholic	F	23914
Farrer	Christianity	Catholic	M	22510
Farrer	Christianity	Churches Of Christ	F	69
Farrer	Christianity	Churches Of Christ	M	42
Farrer	Christianity	Eastern Orthodox	F	267
Farrer	Christianity	Eastern Orthodox	M	259
Farrer	Christianity	Jehovah's Witnesses	F	275
Farrer	Christianity	Jehovah's Witnesses	M	205
Farrer	Christianity	Latter Day Saints	F	179
Farrer	Christianity	Latter Day Saints	M	141
Farrer	Christianity	Lutheran	F	1388
Farrer	Christianity	Lutheran	M	1192
Farrer	Christianity	Oriental Orthodox	F	23
Farrer	Christianity	Oriental Orthodox	M	30
Farrer	Christianity	Pentecostal	F	820
Farrer	Christianity	Pentecostal	M	679
Farrer	Christianity	Presbyterian Reformed	F	3580
Farrer	Christianity	Presbyterian Reformed	M	3434
Farrer	Christianity	Protestant (Other)	F	216
Farrer	Christianity	Protestant (Other)	M	198
Farrer	Christianity	Salvation Army	F	215
Farrer	Christianity	Salvation Army	M	163
Farrer	Christianity	Seventh Day Adventist	F	288
Farrer	Christianity	Seventh Day Adventist	M	287
Farrer	Christianity	Uniting Church	F	5325
Farrer	Christianity	Uniting Church	M	4255
Farrer	Hinduism		F	740
Farrer	Hinduism		M	800
Farrer	Islam		F	354
Farrer	Islam		M	571
Farrer	Judaism		F	27
Farrer	Judaism		M	22
Farrer	No religion		F	17210
Farrer	No religion		M	20490
Fowler	(Other)		F	7243
Fowler	(Other)		M	7272
Fowler	(Other)	(Other)	F	1720
Fowler	(Other)	(Other)	M	1673
Fowler	(Other)	Australian Aboriginal Traditional	F	3
Fowler	(Other)	Australian Aboriginal Traditional	M	5
Fowler	(Other)	Other spiritual beliefs	F	48
Fowler	(Other)	Other spiritual beliefs	M	41
Fowler	(Other)	Secular beliefs	F	59
Fowler	(Other)	Secular beliefs	M	71
Fowler	(Other)	Sikhism	F	205
Fowler	(Other)	Sikhism	M	277
Fowler	Buddhism		F	17548
Fowler	Buddhism		M	14988
Fowler	Christianity		F	2819
Fowler	Christianity		M	2621
Fowler	Christianity	(Other)	F	59
Fowler	Christianity	(Other)	M	56
Fowler	Christianity	Anglican	F	3421
Fowler	Christianity	Anglican	M	3155
Fowler	Christianity	Assyrian Apostolic	F	2005
Fowler	Christianity	Assyrian Apostolic	M	1933
Fowler	Christianity	Baptist	F	1109
Fowler	Christianity	Baptist	M	1026
Fowler	Christianity	Brethren	M	7
Fowler	Christianity	Catholic	F	22614
Fowler	Christianity	Catholic	M	21198
Fowler	Christianity	Churches Of Christ	F	34
Fowler	Christianity	Churches Of Christ	M	18
Fowler	Christianity	Eastern Orthodox	F	4176
Fowler	Christianity	Eastern Orthodox	M	4064
Fowler	Christianity	Jehovah's Witnesses	F	276
Fowler	Christianity	Jehovah's Witnesses	M	209
Fowler	Christianity	Latter Day Saints	F	346
Fowler	Christianity	Latter Day Saints	M	312
Fowler	Christianity	Lutheran	F	102
Fowler	Christianity	Lutheran	M	105
Fowler	Christianity	Oriental Orthodox	F	483
Fowler	Christianity	Oriental Orthodox	M	487
Fowler	Christianity	Pentecostal	F	802
Fowler	Christianity	Pentecostal	M	680
Fowler	Christianity	Presbyterian Reformed	F	579
Fowler	Christianity	Presbyterian Reformed	M	546
Fowler	Christianity	Protestant (Other)	F	370
Fowler	Christianity	Protestant (Other)	M	289
Fowler	Christianity	Salvation Army	F	70
Fowler	Christianity	Salvation Army	M	49
Fowler	Christianity	Seventh Day Adventist	F	269
Fowler	Christianity	Seventh Day Adventist	M	231
Fowler	Christianity	Uniting Church	F	565
Fowler	Christianity	Uniting Church	M	527
Fowler	Hinduism		F	1707
Fowler	Hinduism		M	1707
Fowler	Islam		F	4915
Fowler	Islam		M	5525
Fowler	Judaism		F	6
Fowler	Judaism		M	14
Fowler	No religion		F	9738
Fowler	No religion		M	11856
Gilmore	(Other)		F	6978
Gilmore	(Other)		M	7896
Gilmore	(Other)	(Other)	F	288
Gilmore	(Other)	(Other)	M	165
Gilmore	(Other)	Australian Aboriginal Traditional	F	25
Gilmore	(Other)	Australian Aboriginal Traditional	M	34
Gilmore	(Other)	Other spiritual beliefs	F	185
Gilmore	(Other)	Other spiritual beliefs	M	152
Gilmore	(Other)	Secular beliefs	F	180
Gilmore	(Other)	Secular beliefs	M	224
Gilmore	(Other)	Sikhism	F	35
Gilmore	(Other)	Sikhism	M	30
Gilmore	Buddhism		F	788
Gilmore	Buddhism		M	530
Gilmore	Christianity		F	1636
Gilmore	Christianity		M	1489
Gilmore	Christianity	(Other)	F	51
Gilmore	Christianity	(Other)	M	42
Gilmore	Christianity	Anglican	F	18835
Gilmore	Christianity	Anglican	M	16401
Gilmore	Christianity	Baptist	F	1113
Gilmore	Christianity	Baptist	M	988
Gilmore	Christianity	Brethren	F	4
Gilmore	Christianity	Brethren	M	4
Gilmore	Christianity	Catholic	F	16785
Gilmore	Christianity	Catholic	M	15276
Gilmore	Christianity	Churches Of Christ	F	91
Gilmore	Christianity	Churches Of Christ	M	75
Gilmore	Christianity	Eastern Orthodox	F	448
Gilmore	Christianity	Eastern Orthodox	M	480
Gilmore	Christianity	Jehovah's Witnesses	F	462
Gilmore	Christianity	Jehovah's Witnesses	M	367
Gilmore	Christianity	Latter Day Saints	F	111
Gilmore	Christianity	Latter Day Saints	M	75
Gilmore	Christianity	Lutheran	F	263
Gilmore	Christianity	Lutheran	M	250
Gilmore	Christianity	Oriental Orthodox	F	16
Gilmore	Christianity	Oriental Orthodox	M	16
Gilmore	Christianity	Pentecostal	F	655
Gilmore	Christianity	Pentecostal	M	548
Gilmore	Christianity	Presbyterian Reformed	F	2632
Gilmore	Christianity	Presbyterian Reformed	M	2367
Gilmore	Christianity	Protestant (Other)	F	227
Gilmore	Christianity	Protestant (Other)	M	178
Gilmore	Christianity	Salvation Army	F	207
Gilmore	Christianity	Salvation Army	M	202
Gilmore	Christianity	Seventh Day Adventist	F	88
Gilmore	Christianity	Seventh Day Adventist	M	74
Gilmore	Christianity	Uniting Church	F	3242
Gilmore	Christianity	Uniting Church	M	2536
Gilmore	Hinduism		F	146
Gilmore	Hinduism		M	151
Gilmore	Islam		F	113
Gilmore	Islam		M	136
Gilmore	Judaism		F	73
Gilmore	Judaism		M	53
Gilmore	No religion		F	20586
Gilmore	No religion		M	23430
Grayndler	(Other)		F	8100
Grayndler	(Other)		M	8365
Grayndler	(Other)	(Other)	F	281
Grayndler	(Other)	(Other)	M	267
Grayndler	(Other)	Australian Aboriginal Traditional	F	17
Grayndler	(Other)	Australian Aboriginal Traditional	M	8
Grayndler	(Other)	Other spiritual beliefs	F	226
Grayndler	(Other)	Other spiritual beliefs	M	154
Grayndler	(Other)	Secular beliefs	F	433
Grayndler	(Other)	Secular beliefs	M	471
Grayndler	(Other)	Sikhism	F	57
Grayndler	(Other)	Sikhism	M	46
Grayndler	Buddhism		F	2788
Grayndler	Buddhism		M	2071
Grayndler	Christianity		F	1066
Grayndler	Christianity		M	857
Grayndler	Christianity	(Other)	F	44
Grayndler	Christianity	(Other)	M	51
Grayndler	Christianity	Anglican	F	5997
Grayndler	Christianity	Anglican	M	5078
Grayndler	Christianity	Assyrian Apostolic	F	7
Grayndler	Christianity	Assyrian Apostolic	M	13
Grayndler	Christianity	Baptist	F	407
Grayndler	Christianity	Baptist	M	350
Grayndler	Christianity	Catholic	F	18096
Grayndler	Christianity	Catholic	M	15847
Grayndler	Christianity	Churches Of Christ	F	16
Grayndler	Christianity	Churches Of Christ	M	12
Grayndler	Christianity	Eastern Orthodox	F	3104
Grayndler	Christianity	Eastern Orthodox	M	2741
Grayndler	Christianity	Jehovah's Witnesses	F	144
Grayndler	Christianity	Jehovah's Witnesses	M	104
Grayndler	Christianity	Latter Day Saints	F	47
Grayndler	Christianity	Latter Day Saints	M	43
Grayndler	Christianity	Lutheran	F	186
Grayndler	Christianity	Lutheran	M	123
Grayndler	Christianity	Oriental Orthodox	F	116
Grayndler	Christianity	Oriental Orthodox	M	111
Grayndler	Christianity	Pentecostal	F	358
Grayndler	Christianity	Pentecostal	M	239
Grayndler	Christianity	Presbyterian Reformed	F	1024
Grayndler	Christianity	Presbyterian Reformed	M	854
Grayndler	Christianity	Protestant (Other)	F	220
Grayndler	Christianity	Protestant (Other)	M	177
Grayndler	Christianity	Salvation Army	F	63
Grayndler	Christianity	Salvation Army	M	56
Grayndler	Christianity	Seventh Day Adventist	F	76
Grayndler	Christianity	Seventh Day Adventist	M	40
Grayndler	Christianity	Uniting Church	F	1043
Grayndler	Christianity	Uniting Church	M	843
Grayndler	Hinduism		F	1517
Grayndler	Hinduism		M	1871
Grayndler	Islam		F	786
Grayndler	Islam		M	939
Grayndler	Judaism		F	353
Grayndler	Judaism		M	301
Grayndler	No religion		F	30120
Grayndler	No religion		M	30775
Greenway	(Other)		F	5790
Greenway	(Other)		M	6924
Greenway	(Other)	(Other)	F	432
Greenway	(Other)	(Other)	M	398
Greenway	(Other)	Australian Aboriginal Traditional	F	7
Greenway	(Other)	Australian Aboriginal Traditional	M	4
Greenway	(Other)	Other spiritual beliefs	F	87
Greenway	(Other)	Other spiritual beliefs	M	57
Greenway	(Other)	Secular beliefs	F	130
Greenway	(Other)	Secular beliefs	M	158
Greenway	(Other)	Sikhism	F	3541
Greenway	(Other)	Sikhism	M	4077
Greenway	Buddhism		F	1928
Greenway	Buddhism		M	1597
Greenway	Christianity		F	2191
Greenway	Christianity		M	2088
Greenway	Christianity	(Other)	F	84
Greenway	Christianity	(Other)	M	79
Greenway	Christianity	Anglican	F	9494
Greenway	Christianity	Anglican	M	8535
Greenway	Christianity	Assyrian Apostolic	F	20
Greenway	Christianity	Assyrian Apostolic	M	20
Greenway	Christianity	Baptist	F	1343
Greenway	Christianity	Baptist	M	1283
Greenway	Christianity	Brethren	F	51
Greenway	Christianity	Brethren	M	37
Greenway	Christianity	Catholic	F	23636
Greenway	Christianity	Catholic	M	21869
Greenway	Christianity	Churches Of Christ	F	170
Greenway	Christianity	Churches Of Christ	M	171
Greenway	Christianity	Eastern Orthodox	F	1673
Greenway	Christianity	Eastern Orthodox	M	1639
Greenway	Christianity	Jehovah's Witnesses	F	276
Greenway	Christianity	Jehovah's Witnesses	M	249
Greenway	Christianity	Latter Day Saints	F	351
Greenway	Christianity	Latter Day Saints	M	329
Greenway	Christianity	Lutheran	F	141
Greenway	Christianity	Lutheran	M	114
Greenway	Christianity	Oriental Orthodox	F	672
Greenway	Christianity	Oriental Orthodox	M	699
Greenway	Christianity	Pentecostal	F	2248
Greenway	Christianity	Pentecostal	M	2007
Greenway	Christianity	Presbyterian Reformed	F	1529
Greenway	Christianity	Presbyterian Reformed	M	1328
Greenway	Christianity	Protestant (Other)	F	502
Greenway	Christianity	Protestant (Other)	M	484
Greenway	Christianity	Salvation Army	F	154
Greenway	Christianity	Salvation Army	M	124
Greenway	Christianity	Seventh Day Adventist	F	440
Greenway	Christianity	Seventh Day Adventist	M	386
Greenway	Christianity	Uniting Church	F	1753
Greenway	Christianity	Uniting Church	M	1562
Greenway	Hinduism		F	9938
Greenway	Hinduism		M	10706
Greenway	Islam		F	4105
Greenway	Islam		M	4200
Greenway	Judaism		F	46
Greenway	Judaism		M	58
Greenway	No religion		F	11920
Greenway	No religion		M	14234
Hughes	(Other)		F	4112
Hughes	(Other)		M	4418
Hughes	(Other)	(Other)	F	185
Hughes	(Other)	(Other)	M	157
Hughes	(Other)	Australian Aboriginal Traditional	F	3
Hughes	(Other)	Australian Aboriginal Traditional	M	3
Hughes	(Other)	Other spiritual beliefs	F	106
Hughes	(Other)	Other spiritual beliefs	M	50
Hughes	(Other)	Secular beliefs	F	144
Hughes	(Other)	Secular beliefs	M	202
Hughes	(Other)	Sikhism	F	93
Hughes	(Other)	Sikhism	M	109
Hughes	Buddhism		F	1161
Hughes	Buddhism		M	814
Hughes	Christianity		F	1605
Hughes	Christianity		M	1488
Hughes	Christianity	(Other)	F	131
Hughes	Christianity	(Other)	M	114
Hughes	Christianity	Anglican	F	15044
Hughes	Christianity	Anglican	M	13155
Hughes	Christianity	Assyrian Apostolic	F	5
Hughes	Christianity	Assyrian Apostolic	M	6
Hughes	Christianity	Baptist	F	1581
Hughes	Christianity	Baptist	M	1422
Hughes	Christianity	Brethren	F	81
Hughes	Christianity	Brethren	M	82
Hughes	Christianity	Catholic	F	21998
Hughes	Christianity	Catholic	M	20092
Hughes	Christianity	Churches Of Christ	F	146
Hughes	Christianity	Churches Of Christ	M	156
Hughes	Christianity	Eastern Orthodox	F	2895
Hughes	Christianity	Eastern Orthodox	M	2884
Hughes	Christianity	Jehovah's Witnesses	F	109
Hughes	Christianity	Jehovah's Witnesses	M	72
Hughes	Christianity	Latter Day Saints	F	146
Hughes	Christianity	Latter Day Saints	M	130
Hughes	Christianity	Lutheran	F	195
Hughes	Christianity	Lutheran	M	183
Hughes	Christianity	Oriental Orthodox	F	588
Hughes	Christianity	Oriental Orthodox	M	565
Hughes	Christianity	Pentecostal	F	775
Hughes	Christianity	Pentecostal	M	692
Hughes	Christianity	Presbyterian Reformed	F	1646
Hughes	Christianity	Presbyterian Reformed	M	1486
Hughes	Christianity	Protestant (Other)	F	329
Hughes	Christianity	Protestant (Other)	M	298
Hughes	Christianity	Salvation Army	F	212
Hughes	Christianity	Salvation Army	M	196
Hughes	Christianity	Seventh Day Adventist	F	75
Hughes	Christianity	Seventh Day Adventist	M	56
Hughes	Christianity	Uniting Church	F	2370
Hughes	Christianity	Uniting Church	M	1950
Hughes	Hinduism		F	1186
Hughes	Hinduism		M	1166
Hughes	Islam		F	1109
Hughes	Islam		M	1169
Hughes	Judaism		F	70
Hughes	Judaism		M	62
Hughes	No religion		F	15095
Hughes	No religion		M	17890
Hume	(Other)		F	5520
Hume	(Other)		M	6316
Hume	(Other)	(Other)	F	193
Hume	(Other)	(Other)	M	146
Hume	(Other)	Australian Aboriginal Traditional	F	3
Hume	(Other)	Australian Aboriginal Traditional	M	7
Hume	(Other)	Other spiritual beliefs	F	106
Hume	(Other)	Other spiritual beliefs	M	67
Hume	(Other)	Secular beliefs	F	160
Hume	(Other)	Secular beliefs	M	164
Hume	(Other)	Sikhism	F	67
Hume	(Other)	Sikhism	M	76
Hume	Buddhism		F	610
Hume	Buddhism		M	442
Hume	Christianity		F	1505
Hume	Christianity		M	1438
Hume	Christianity	(Other)	F	123
Hume	Christianity	(Other)	M	109
Hume	Christianity	Anglican	F	20736
Hume	Christianity	Anglican	M	18519
Hume	Christianity	Assyrian Apostolic	F	5
Hume	Christianity	Assyrian Apostolic	M	10
Hume	Christianity	Baptist	F	941
Hume	Christianity	Baptist	M	862
Hume	Christianity	Brethren	F	198
Hume	Christianity	Brethren	M	201
Hume	Christianity	Catholic	F	23262
Hume	Christianity	Catholic	M	21996
Hume	Christianity	Churches Of Christ	F	41
Hume	Christianity	Churches Of Christ	M	31
Hume	Christianity	Eastern Orthodox	F	753
Hume	Christianity	Eastern Orthodox	M	814
Hume	Christianity	Jehovah's Witnesses	F	287
Hume	Christianity	Jehovah's Witnesses	M	201
Hume	Christianity	Latter Day Saints	F	156
Hume	Christianity	Latter Day Saints	M	148
Hume	Christianity	Lutheran	F	283
Hume	Christianity	Lutheran	M	228
Hume	Christianity	Oriental Orthodox	F	72
Hume	Christianity	Oriental Orthodox	M	77
Hume	Christianity	Pentecostal	F	604
Hume	Christianity	Pentecostal	M	531
Hume	Christianity	Presbyterian Reformed	F	1717
Hume	Christianity	Presbyterian Reformed	M	1581
Hume	Christianity	Protestant (Other)	F	212
Hume	Christianity	Protestant (Other)	M	202
Hume	Christianity	Salvation Army	F	173
Hume	Christianity	Salvation Army	M	131
Hume	Christianity	Seventh Day Adventist	F	175
Hume	Christianity	Seventh Day Adventist	M	155
Hume	Christianity	Uniting Church	F	2743
Hume	Christianity	Uniting Church	M	2360
Hume	Hinduism		F	240
Hume	Hinduism		M	235
Hume	Islam		F	465
Hume	Islam		M	471
Hume	Judaism		F	48
Hume	Judaism		M	52
Hume	No religion		F	14458
Hume	No religion		M	17204
Hunter	(Other)		F	6460
Hunter	(Other)		M	7782
Hunter	(Other)	(Other)	F	239
Hunter	(Other)	(Other)	M	137
Hunter	(Other)	Australian Aboriginal Traditional	F	15
Hunter	(Other)	Australian Aboriginal Traditional	M	19
Hunter	(Other)	Other spiritual beliefs	F	146
Hunter	(Other)	Other spiritual beliefs	M	78
Hunter	(Other)	Secular beliefs	F	184
Hunter	(Other)	Secular beliefs	M	249
Hunter	(Other)	Sikhism	F	29
Hunter	(Other)	Sikhism	M	34
Hunter	Buddhism		F	653
Hunter	Buddhism		M	406
Hunter	Christianity		F	1768
Hunter	Christianity		M	1591
Hunter	Christianity	(Other)	F	189
Hunter	Christianity	(Other)	M	175
Hunter	Christianity	Anglican	F	20779
Hunter	Christianity	Anglican	M	18640
Hunter	Christianity	Baptist	F	1422
Hunter	Christianity	Baptist	M	1218
