CED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
Hotham	13-14	0	Mother only	69
Hotham	13-14	0	Neither	296
Hotham	13-14	1		9
Hotham	13-14	1	Both	981
Hotham	13-14	1	Father only	173
Hotham	13-14	1	Mother only	208
Hotham	13-14	1	Neither	1083
Hotham	15-17	0		23
Hotham	15-17	0	Both	343
Hotham	15-17	0	Father only	61
Hotham	15-17	0	Mother only	111
Hotham	15-17	0	Neither	453
Hotham	15-17	1		14
Hotham	15-17	1	Both	1190
Hotham	15-17	1	Father only	269
Hotham	15-17	1	Mother only	284
Hotham	15-17	1	Neither	1586
Hotham	18-20	0		12
Hotham	18-20	0	Both	193
Hotham	18-20	0	Father only	29
Hotham	18-20	0	Mother only	71
Hotham	18-20	0	Neither	354
Hotham	18-20	1		13
Hotham	18-20	1	Both	666
Hotham	18-20	1	Father only	144
Hotham	18-20	1	Mother only	144
Hotham	18-20	1	Neither	1197
Hotham	21-24	0		4
Hotham	21-24	0	Both	88
Hotham	21-24	0	Father only	24
Hotham	21-24	0	Mother only	28
Hotham	21-24	0	Neither	196
Hotham	21-24	1		6
Hotham	21-24	1	Both	313
Hotham	21-24	1	Father only	69
Hotham	21-24	1	Mother only	85
Hotham	21-24	1	Neither	700
Indi	0-4	0		68
Indi	0-4	0	Both	974
Indi	0-4	0	Father only	28
Indi	0-4	0	Mother only	72
Indi	0-4	0	Neither	27
Indi	0-4	1		36
Indi	0-4	1	Both	4996
Indi	0-4	1	Father only	324
Indi	0-4	1	Mother only	263
Indi	0-4	1	Neither	307
Indi	5-9	0		54
Indi	5-9	0	Both	1531
Indi	5-9	0	Father only	55
Indi	5-9	0	Mother only	109
Indi	5-9	0	Neither	49
Indi	5-9	1		33
Indi	5-9	1	Both	5369
Indi	5-9	1	Father only	350
Indi	5-9	1	Mother only	325
Indi	5-9	1	Neither	271
Indi	10-12	0		38
Indi	10-12	0	Both	933
Indi	10-12	0	Father only	41
Indi	10-12	0	Mother only	61
Indi	10-12	0	Neither	42
Indi	10-12	1		34
Indi	10-12	1	Both	3114
Indi	10-12	1	Father only	154
Indi	10-12	1	Mother only	172
Indi	10-12	1	Neither	178
Indi	13-14	0		27
Indi	13-14	0	Both	638
Indi	13-14	0	Father only	37
Indi	13-14	0	Mother only	67
Indi	13-14	0	Neither	23
Indi	13-14	1		12
Indi	13-14	1	Both	1997
Indi	13-14	1	Father only	87
Indi	13-14	1	Mother only	114
Indi	13-14	1	Neither	90
Indi	15-17	0		14
Indi	15-17	0	Both	849
Indi	15-17	0	Father only	39
Indi	15-17	0	Mother only	84
Indi	15-17	0	Neither	36
Indi	15-17	1		13
Indi	15-17	1	Both	2669
Indi	15-17	1	Father only	152
Indi	15-17	1	Mother only	170
Indi	15-17	1	Neither	133
Indi	18-20	0		3
Indi	18-20	0	Both	191
Indi	18-20	0	Father only	12
Indi	18-20	0	Mother only	26
Indi	18-20	0	Neither	9
Indi	18-20	1		5
Indi	18-20	1	Both	565
Indi	18-20	1	Father only	31
Indi	18-20	1	Mother only	32
Indi	18-20	1	Neither	43
Indi	21-24	0	Both	47
Indi	21-24	0	Father only	5
Indi	21-24	0	Mother only	3
Indi	21-24	0	Neither	6
Indi	21-24	1	Both	129
Indi	21-24	1	Father only	12
Indi	21-24	1	Mother only	7
Indi	21-24	1	Neither	11
Isaacs	0-4	0		60
Isaacs	0-4	0	Both	510
Isaacs	0-4	0	Father only	91
Isaacs	0-4	0	Mother only	119
Isaacs	0-4	0	Neither	291
Isaacs	0-4	1		46
Isaacs	0-4	1	Both	4020
Isaacs	0-4	1	Father only	894
Isaacs	0-4	1	Mother only	846
Isaacs	0-4	1	Neither	3190
Isaacs	5-9	0		49
Isaacs	5-9	0	Both	707
Isaacs	5-9	0	Father only	128
Isaacs	5-9	0	Mother only	188
Isaacs	5-9	0	Neither	431
Isaacs	5-9	1		53
Isaacs	5-9	1	Both	3759
Isaacs	5-9	1	Father only	777
Isaacs	5-9	1	Mother only	793
Isaacs	5-9	1	Neither	2925
Isaacs	10-12	0		26
Isaacs	10-12	0	Both	446
Isaacs	10-12	0	Father only	96
Isaacs	10-12	0	Mother only	128
Isaacs	10-12	0	Neither	263
Isaacs	10-12	1		23
Isaacs	10-12	1	Both	2012
Isaacs	10-12	1	Father only	381
Isaacs	10-12	1	Mother only	401
Isaacs	10-12	1	Neither	1631
Isaacs	13-14	0		24
Isaacs	13-14	0	Both	327
Isaacs	13-14	0	Father only	56
Isaacs	13-14	0	Mother only	108
Isaacs	13-14	0	Neither	200
Isaacs	13-14	1		27
Isaacs	13-14	1	Both	1235
Isaacs	13-14	1	Father only	219
Isaacs	13-14	1	Mother only	250
Isaacs	13-14	1	Neither	1027
Isaacs	15-17	0		22
Isaacs	15-17	0	Both	503
Isaacs	15-17	0	Father only	80
Isaacs	15-17	0	Mother only	119
Isaacs	15-17	0	Neither	350
Isaacs	15-17	1		9
Isaacs	15-17	1	Both	1525
Isaacs	15-17	1	Father only	302
Isaacs	15-17	1	Mother only	291
Isaacs	15-17	1	Neither	1517
Isaacs	18-20	0		11
Isaacs	18-20	0	Both	242
Isaacs	18-20	0	Father only	43
Isaacs	18-20	0	Mother only	55
Isaacs	18-20	0	Neither	243
Isaacs	18-20	1		3
Isaacs	18-20	1	Both	741
Isaacs	18-20	1	Father only	170
Isaacs	18-20	1	Mother only	156
Isaacs	18-20	1	Neither	1061
Isaacs	21-24	0		3
Isaacs	21-24	0	Both	109
Isaacs	21-24	0	Father only	33
Isaacs	21-24	0	Mother only	19
Isaacs	21-24	0	Neither	146
Isaacs	21-24	1	Both	333
Isaacs	21-24	1	Father only	77
Isaacs	21-24	1	Mother only	68
Isaacs	21-24	1	Neither	589
Jagajaga	0-4	0		18
Jagajaga	0-4	0	Both	316
Jagajaga	0-4	0	Father only	56
Jagajaga	0-4	0	Mother only	65
Jagajaga	0-4	0	Neither	118
Jagajaga	0-4	1		26
Jagajaga	0-4	1	Both	4512
Jagajaga	0-4	1	Father only	778
Jagajaga	0-4	1	Mother only	854
Jagajaga	0-4	1	Neither	1514
Jagajaga	5-9	0		32
Jagajaga	5-9	0	Both	656
Jagajaga	5-9	0	Father only	66
Jagajaga	5-9	0	Mother only	149
Jagajaga	5-9	0	Neither	161
Jagajaga	5-9	1		18
Jagajaga	5-9	1	Both	4687
Jagajaga	5-9	1	Father only	656
Jagajaga	5-9	1	Mother only	860
Jagajaga	5-9	1	Neither	1304
Jagajaga	10-12	0		16
Jagajaga	10-12	0	Both	463
Jagajaga	10-12	0	Father only	66
Jagajaga	10-12	0	Mother only	103
Jagajaga	10-12	0	Neither	129
Jagajaga	10-12	1		12
Jagajaga	10-12	1	Both	2637
Jagajaga	10-12	1	Father only	323
Jagajaga	10-12	1	Mother only	444
Jagajaga	10-12	1	Neither	637
Jagajaga	13-14	0		19
Jagajaga	13-14	0	Both	371
Jagajaga	13-14	0	Father only	44
Jagajaga	13-14	0	Mother only	60
Jagajaga	13-14	0	Neither	95
Jagajaga	13-14	1	Both	1684
Jagajaga	13-14	1	Father only	212
Jagajaga	13-14	1	Mother only	250
Jagajaga	13-14	1	Neither	385
Jagajaga	15-17	0		14
Jagajaga	15-17	0	Both	513
Jagajaga	15-17	0	Father only	72
Jagajaga	15-17	0	Mother only	88
Jagajaga	15-17	0	Neither	147
Jagajaga	15-17	1		11
Jagajaga	15-17	1	Both	2327
Jagajaga	15-17	1	Father only	270
Jagajaga	15-17	1	Mother only	301
Jagajaga	15-17	1	Neither	603
Jagajaga	18-20	0		8
Jagajaga	18-20	0	Both	302
Jagajaga	18-20	0	Father only	49
Jagajaga	18-20	0	Mother only	55
Jagajaga	18-20	0	Neither	111
Jagajaga	18-20	1		3
Jagajaga	18-20	1	Both	1455
Jagajaga	18-20	1	Father only	166
Jagajaga	18-20	1	Mother only	241
Jagajaga	18-20	1	Neither	406
Jagajaga	21-24	0		3
Jagajaga	21-24	0	Both	159
Jagajaga	21-24	0	Father only	35
Jagajaga	21-24	0	Mother only	30
Jagajaga	21-24	0	Neither	72
Jagajaga	21-24	1	Both	730
Jagajaga	21-24	1	Father only	108
Jagajaga	21-24	1	Mother only	136
Jagajaga	21-24	1	Neither	242
Kooyong	0-4	0		9
Kooyong	0-4	0	Both	113
Kooyong	0-4	0	Father only	24
Kooyong	0-4	0	Mother only	44
Kooyong	0-4	0	Neither	150
Kooyong	0-4	1		16
Kooyong	0-4	1	Both	2606
Kooyong	0-4	1	Father only	658
Kooyong	0-4	1	Mother only	577
Kooyong	0-4	1	Neither	1871
Kooyong	5-9	0		13
Kooyong	5-9	0	Both	291
Kooyong	5-9	0	Father only	93
Kooyong	5-9	0	Mother only	95
Kooyong	5-9	0	Neither	331
Kooyong	5-9	1		19
Kooyong	5-9	1	Both	3592
Kooyong	5-9	1	Father only	765
Kooyong	5-9	1	Mother only	660
Kooyong	5-9	1	Neither	2010
Kooyong	10-12	0		7
Kooyong	10-12	0	Both	276
Kooyong	10-12	0	Father only	48
Kooyong	10-12	0	Mother only	75
Kooyong	10-12	0	Neither	267
Kooyong	10-12	1		7
Kooyong	10-12	1	Both	2545
Kooyong	10-12	1	Father only	467
Kooyong	10-12	1	Mother only	417
Kooyong	10-12	1	Neither	1201
Kooyong	13-14	0		10
Kooyong	13-14	0	Both	222
Kooyong	13-14	0	Father only	48
Kooyong	13-14	0	Mother only	65
Kooyong	13-14	0	Neither	199
Kooyong	13-14	1		5
Kooyong	13-14	1	Both	1725
Kooyong	13-14	1	Father only	277
Kooyong	13-14	1	Mother only	286
Kooyong	13-14	1	Neither	797
Kooyong	15-17	0		6
Kooyong	15-17	0	Both	357
Kooyong	15-17	0	Father only	64
Kooyong	15-17	0	Mother only	90
Kooyong	15-17	0	Neither	385
Kooyong	15-17	1		10
Kooyong	15-17	1	Both	2332
Kooyong	15-17	1	Father only	400
Kooyong	15-17	1	Mother only	397
Kooyong	15-17	1	Neither	1147
Kooyong	18-20	0	Both	209
Kooyong	18-20	0	Father only	48
Kooyong	18-20	0	Mother only	67
Kooyong	18-20	0	Neither	259
Kooyong	18-20	1		5
Kooyong	18-20	1	Both	1673
Kooyong	18-20	1	Father only	288
Kooyong	18-20	1	Mother only	276
Kooyong	18-20	1	Neither	890
Kooyong	21-24	0		4
Kooyong	21-24	0	Both	148
Kooyong	21-24	0	Father only	36
Kooyong	21-24	0	Mother only	48
Kooyong	21-24	0	Neither	144
Kooyong	21-24	1		6
Kooyong	21-24	1	Both	1003
Kooyong	21-24	1	Father only	159
Kooyong	21-24	1	Mother only	164
Kooyong	21-24	1	Neither	510
La Trobe	0-4	0		34
La Trobe	0-4	0	Both	620
La Trobe	0-4	0	Father only	52
La Trobe	0-4	0	Mother only	116
La Trobe	0-4	0	Neither	109
La Trobe	0-4	1		47
La Trobe	0-4	1	Both	4988
La Trobe	0-4	1	Father only	781
La Trobe	0-4	1	Mother only	865
La Trobe	0-4	1	Neither	2258
La Trobe	5-9	0		29
La Trobe	5-9	0	Both	858
La Trobe	5-9	0	Father only	96
La Trobe	5-9	0	Mother only	177
La Trobe	5-9	0	Neither	184
La Trobe	5-9	1		32
La Trobe	5-9	1	Both	5305
La Trobe	5-9	1	Father only	784
La Trobe	5-9	1	Mother only	958
La Trobe	5-9	1	Neither	2581
La Trobe	10-12	0		23
La Trobe	10-12	0	Both	602
La Trobe	10-12	0	Father only	86
La Trobe	10-12	0	Mother only	134
La Trobe	10-12	0	Neither	139
La Trobe	10-12	1		21
La Trobe	10-12	1	Both	3138
La Trobe	10-12	1	Father only	425
La Trobe	10-12	1	Mother only	588
La Trobe	10-12	1	Neither	1385
La Trobe	13-14	0		18
La Trobe	13-14	0	Both	507
La Trobe	13-14	0	Father only	66
La Trobe	13-14	0	Mother only	69
La Trobe	13-14	0	Neither	100
La Trobe	13-14	1		5
La Trobe	13-14	1	Both	1938
La Trobe	13-14	1	Father only	256
La Trobe	13-14	1	Mother only	377
La Trobe	13-14	1	Neither	901
La Trobe	15-17	0		19
La Trobe	15-17	0	Both	688
La Trobe	15-17	0	Father only	113
La Trobe	15-17	0	Mother only	132
La Trobe	15-17	0	Neither	188
La Trobe	15-17	1		12
La Trobe	15-17	1	Both	2752
La Trobe	15-17	1	Father only	388
La Trobe	15-17	1	Mother only	523
La Trobe	15-17	1	Neither	1318
La Trobe	18-20	0	Both	269
La Trobe	18-20	0	Father only	53
La Trobe	18-20	0	Mother only	82
La Trobe	18-20	0	Neither	116
La Trobe	18-20	1		11
La Trobe	18-20	1	Both	1199
La Trobe	18-20	1	Father only	190
La Trobe	18-20	1	Mother only	280
La Trobe	18-20	1	Neither	882
La Trobe	21-24	0	Both	120
La Trobe	21-24	0	Father only	16
La Trobe	21-24	0	Mother only	31
La Trobe	21-24	0	Neither	73
La Trobe	21-24	1		4
La Trobe	21-24	1	Both	526
La Trobe	21-24	1	Father only	100
La Trobe	21-24	1	Mother only	125
La Trobe	21-24	1	Neither	417
Lalor	0-4	0		124
Lalor	0-4	0	Both	1032
Lalor	0-4	0	Father only	145
Lalor	0-4	0	Mother only	240
Lalor	0-4	0	Neither	798
Lalor	0-4	1		87
Lalor	0-4	1	Both	4708
Lalor	0-4	1	Father only	1163
Lalor	0-4	1	Mother only	1259
Lalor	0-4	1	Neither	11577
Lalor	5-9	0		100
Lalor	5-9	0	Both	1367
Lalor	5-9	0	Father only	214
Lalor	5-9	0	Mother only	313
Lalor	5-9	0	Neither	970
Lalor	5-9	1		95
Lalor	5-9	1	Both	4539
Lalor	5-9	1	Father only	939
Lalor	5-9	1	Mother only	1017
Lalor	5-9	1	Neither	8782
Lalor	10-12	0		55
Lalor	10-12	0	Both	847
Lalor	10-12	0	Father only	123
Lalor	10-12	0	Mother only	186
Lalor	10-12	0	Neither	603
Lalor	10-12	1		42
Lalor	10-12	1	Both	2238
Lalor	10-12	1	Father only	465
Lalor	10-12	1	Mother only	539
Lalor	10-12	1	Neither	3758
Lalor	13-14	0		34
Lalor	13-14	0	Both	563
Lalor	13-14	0	Father only	80
Lalor	13-14	0	Mother only	120
Lalor	13-14	0	Neither	404
Lalor	13-14	1		22
Lalor	13-14	1	Both	1381
Lalor	13-14	1	Father only	264
Lalor	13-14	1	Mother only	294
Lalor	13-14	1	Neither	2037
Lalor	15-17	0		27
Lalor	15-17	0	Both	716
Lalor	15-17	0	Father only	132
Lalor	15-17	0	Mother only	172
Lalor	15-17	0	Neither	583
Lalor	15-17	1		27
Lalor	15-17	1	Both	1894
Lalor	15-17	1	Father only	343
Lalor	15-17	1	Mother only	406
Lalor	15-17	1	Neither	2635
Lalor	18-20	0		11
Lalor	18-20	0	Both	276
Lalor	18-20	0	Father only	74
Lalor	18-20	0	Mother only	67
Lalor	18-20	0	Neither	344
Lalor	18-20	1		12
Lalor	18-20	1	Both	867
Lalor	18-20	1	Father only	160
Lalor	18-20	1	Mother only	187
Lalor	18-20	1	Neither	1484
Lalor	21-24	0		11
Lalor	21-24	0	Both	121
Lalor	21-24	0	Father only	27
Lalor	21-24	0	Mother only	34
Lalor	21-24	0	Neither	171
Lalor	21-24	1		3
Lalor	21-24	1	Both	364
Lalor	21-24	1	Father only	70
Lalor	21-24	1	Mother only	101
Lalor	21-24	1	Neither	702
Mallee	0-4	0		60
Mallee	0-4	0	Both	1107
Mallee	0-4	0	Father only	45
Mallee	0-4	0	Mother only	67
Mallee	0-4	0	Neither	51
Mallee	0-4	1		52
Mallee	0-4	1	Both	4926
Mallee	0-4	1	Father only	262
Mallee	0-4	1	Mother only	170
Mallee	0-4	1	Neither	508
Mallee	5-9	0		60
Mallee	5-9	0	Both	1452
Mallee	5-9	0	Father only	60
Mallee	5-9	0	Mother only	91
Mallee	5-9	0	Neither	87
Mallee	5-9	1		46
Mallee	5-9	1	Both	5225
Mallee	5-9	1	Father only	228
Mallee	5-9	1	Mother only	171
Mallee	5-9	1	Neither	472
Mallee	10-12	0		43
Mallee	10-12	0	Both	878
Mallee	10-12	0	Father only	31
Mallee	10-12	0	Mother only	51
Mallee	10-12	0	Neither	39
Mallee	10-12	1		18
Mallee	10-12	1	Both	3039
Mallee	10-12	1	Father only	115
Mallee	10-12	1	Mother only	100
Mallee	10-12	1	Neither	291
Mallee	13-14	0		30
Mallee	13-14	0	Both	635
Mallee	13-14	0	Father only	34
Mallee	13-14	0	Mother only	42
Mallee	13-14	0	Neither	45
Mallee	13-14	1		26
Mallee	13-14	1	Both	1987
Mallee	13-14	1	Father only	62
Mallee	13-14	1	Mother only	72
Mallee	13-14	1	Neither	147
Mallee	15-17	0		22
Mallee	15-17	0	Both	830
Mallee	15-17	0	Father only	40
Mallee	15-17	0	Mother only	60
Mallee	15-17	0	Neither	64
Mallee	15-17	1		14
Mallee	15-17	1	Both	2873
Mallee	15-17	1	Father only	96
Mallee	15-17	1	Mother only	117
Mallee	15-17	1	Neither	242
Mallee	18-20	0		4
Mallee	18-20	0	Both	185
Mallee	18-20	0	Father only	8
Mallee	18-20	0	Mother only	9
Mallee	18-20	0	Neither	11
Mallee	18-20	1	Both	573
Mallee	18-20	1	Father only	20
Mallee	18-20	1	Mother only	21
Mallee	18-20	1	Neither	64
Mallee	21-24	0		3
Mallee	21-24	0	Both	38
Mallee	21-24	0	Neither	4
Mallee	21-24	1	Both	112
Mallee	21-24	1	Father only	8
Mallee	21-24	1	Mother only	4
Mallee	21-24	1	Neither	16
Maribyrnong	0-4	0		74
Maribyrnong	0-4	0	Both	340
Maribyrnong	0-4	0	Father only	81
Maribyrnong	0-4	0	Mother only	107
Maribyrnong	0-4	0	Neither	540
Maribyrnong	0-4	1		70
Maribyrnong	0-4	1	Both	2989
Maribyrnong	0-4	1	Father only	748
Maribyrnong	0-4	1	Mother only	607
Maribyrnong	0-4	1	Neither	3520
Maribyrnong	5-9	0		69
Maribyrnong	5-9	0	Both	509
Maribyrnong	5-9	0	Father only	113
Maribyrnong	5-9	0	Mother only	132
Maribyrnong	5-9	0	Neither	769
Maribyrnong	5-9	1		66
Maribyrnong	5-9	1	Both	3154
Maribyrnong	5-9	1	Father only	541
Maribyrnong	5-9	1	Mother only	559
Maribyrnong	5-9	1	Neither	2759
Maribyrnong	10-12	0		42
Maribyrnong	10-12	0	Both	343
Maribyrnong	10-12	0	Father only	80
Maribyrnong	10-12	0	Mother only	83
Maribyrnong	10-12	0	Neither	502
Maribyrnong	10-12	1		30
Maribyrnong	10-12	1	Both	1804
Maribyrnong	10-12	1	Father only	266
Maribyrnong	10-12	1	Mother only	355
Maribyrnong	10-12	1	Neither	1498
Maribyrnong	13-14	0		32
Maribyrnong	13-14	0	Both	283
Maribyrnong	13-14	0	Father only	32
Maribyrnong	13-14	0	Mother only	48
Maribyrnong	13-14	0	Neither	421
Maribyrnong	13-14	1		16
Maribyrnong	13-14	1	Both	1142
Maribyrnong	13-14	1	Father only	179
Maribyrnong	13-14	1	Mother only	215
Maribyrnong	13-14	1	Neither	986
Maribyrnong	15-17	0		40
Maribyrnong	15-17	0	Both	392
Maribyrnong	15-17	0	Father only	65
Maribyrnong	15-17	0	Mother only	76
Maribyrnong	15-17	0	Neither	578
Maribyrnong	15-17	1		13
Maribyrnong	15-17	1	Both	1570
Maribyrnong	15-17	1	Father only	230
Maribyrnong	15-17	1	Mother only	304
Maribyrnong	15-17	1	Neither	1494
Maribyrnong	18-20	0		27
Maribyrnong	18-20	0	Both	202
Maribyrnong	18-20	0	Father only	31
Maribyrnong	18-20	0	Mother only	55
Maribyrnong	18-20	0	Neither	379
Maribyrnong	18-20	1		11
Maribyrnong	18-20	1	Both	978
Maribyrnong	18-20	1	Father only	147
Maribyrnong	18-20	1	Mother only	203
Maribyrnong	18-20	1	Neither	1137
Maribyrnong	21-24	0		11
Maribyrnong	21-24	0	Both	128
Maribyrnong	21-24	0	Father only	21
Maribyrnong	21-24	0	Mother only	39
Maribyrnong	21-24	0	Neither	250
Maribyrnong	21-24	1	Both	503
Maribyrnong	21-24	1	Father only	86
Maribyrnong	21-24	1	Mother only	110
Maribyrnong	21-24	1	Neither	610
McEwen	0-4	0		63
McEwen	0-4	0	Both	1405
McEwen	0-4	0	Father only	74
McEwen	0-4	0	Mother only	180
McEwen	0-4	0	Neither	203
McEwen	0-4	1		78
McEwen	0-4	1	Both	8946
McEwen	0-4	1	Father only	954
McEwen	0-4	1	Mother only	1090
McEwen	0-4	1	Neither	3704
McEwen	5-9	0		76
McEwen	5-9	0	Both	1709
McEwen	5-9	0	Father only	137
McEwen	5-9	0	Mother only	237
McEwen	5-9	0	Neither	263
McEwen	5-9	1		64
McEwen	5-9	1	Both	8265
McEwen	5-9	1	Father only	778
McEwen	5-9	1	Mother only	1023
McEwen	5-9	1	Neither	3135
McEwen	10-12	0		48
McEwen	10-12	0	Both	1133
McEwen	10-12	0	Father only	94
McEwen	10-12	0	Mother only	150
McEwen	10-12	0	Neither	171
McEwen	10-12	1		31
McEwen	10-12	1	Both	4404
McEwen	10-12	1	Father only	375
McEwen	10-12	1	Mother only	579
McEwen	10-12	1	Neither	1512
McEwen	13-14	0		39
McEwen	13-14	0	Both	814
McEwen	13-14	0	Father only	71
McEwen	13-14	0	Mother only	125
McEwen	13-14	0	Neither	123
McEwen	13-14	1		33
McEwen	13-14	1	Both	2653
McEwen	13-14	1	Father only	268
McEwen	13-14	1	Mother only	317
McEwen	13-14	1	Neither	868
McEwen	15-17	0		31
McEwen	15-17	0	Both	1073
McEwen	15-17	0	Father only	85
McEwen	15-17	0	Mother only	163
McEwen	15-17	0	Neither	161
McEwen	15-17	1		28
McEwen	15-17	1	Both	3518
McEwen	15-17	1	Father only	322
McEwen	15-17	1	Mother only	462
McEwen	15-17	1	Neither	1199
McEwen	18-20	0		15
McEwen	18-20	0	Both	369
McEwen	18-20	0	Father only	44
McEwen	18-20	0	Mother only	69
McEwen	18-20	0	Neither	120
McEwen	18-20	1		9
McEwen	18-20	1	Both	1374
McEwen	18-20	1	Father only	157
McEwen	18-20	1	Mother only	206
McEwen	18-20	1	Neither	683
McEwen	21-24	0	Both	162
McEwen	21-24	0	Father only	19
McEwen	21-24	0	Mother only	22
McEwen	21-24	0	Neither	64
McEwen	21-24	1		4
McEwen	21-24	1	Both	503
McEwen	21-24	1	Father only	52
McEwen	21-24	1	Mother only	82
McEwen	21-24	1	Neither	345
McMillan	0-4	0		72
McMillan	0-4	0	Both	1394
McMillan	0-4	0	Father only	73
McMillan	0-4	0	Mother only	125
McMillan	0-4	0	Neither	127
McMillan	0-4	1		41
McMillan	0-4	1	Both	6712
McMillan	0-4	1	Father only	475
McMillan	0-4	1	Mother only	609
McMillan	0-4	1	Neither	1114
McMillan	5-9	0		56
McMillan	5-9	0	Both	1752
McMillan	5-9	0	Father only	103
McMillan	5-9	0	Mother only	188
McMillan	5-9	0	Neither	160
McMillan	5-9	1		43
McMillan	5-9	1	Both	6438
McMillan	5-9	1	Father only	502
McMillan	5-9	1	Mother only	592
McMillan	5-9	1	Neither	979
McMillan	10-12	0		39
McMillan	10-12	0	Both	1083
McMillan	10-12	0	Father only	64
McMillan	10-12	0	Mother only	82
McMillan	10-12	0	Neither	100
McMillan	10-12	1		28
McMillan	10-12	1	Both	3464
McMillan	10-12	1	Father only	290
McMillan	10-12	1	Mother only	300
McMillan	10-12	1	Neither	506
McMillan	13-14	0		23
McMillan	13-14	0	Both	740
McMillan	13-14	0	Father only	57
McMillan	13-14	0	Mother only	61
McMillan	13-14	0	Neither	78
McMillan	13-14	1		15
McMillan	13-14	1	Both	2192
McMillan	13-14	1	Father only	166
McMillan	13-14	1	Mother only	178
McMillan	13-14	1	Neither	339
McMillan	15-17	0		24
McMillan	15-17	0	Both	1013
McMillan	15-17	0	Father only	82
McMillan	15-17	0	Mother only	92
McMillan	15-17	0	Neither	135
McMillan	15-17	1		15
McMillan	15-17	1	Both	2812
McMillan	15-17	1	Father only	256
McMillan	15-17	1	Mother only	259
McMillan	15-17	1	Neither	403
McMillan	18-20	0		7
McMillan	18-20	0	Both	290
McMillan	18-20	0	Father only	36
McMillan	18-20	0	Mother only	35
McMillan	18-20	0	Neither	57
McMillan	18-20	1		3
McMillan	18-20	1	Both	891
McMillan	18-20	1	Father only	76
McMillan	18-20	1	Mother only	65
McMillan	18-20	1	Neither	191
McMillan	21-24	0		4
McMillan	21-24	0	Both	67
McMillan	21-24	0	Father only	8
McMillan	21-24	0	Mother only	6
McMillan	21-24	0	Neither	40
McMillan	21-24	1	Both	298
McMillan	21-24	1	Father only	26
McMillan	21-24	1	Mother only	28
McMillan	21-24	1	Neither	76
Melbourne	0-4	0		108
Melbourne	0-4	0	Both	217
Melbourne	0-4	0	Father only	81
Melbourne	0-4	0	Mother only	85
Melbourne	0-4	0	Neither	572
Melbourne	0-4	1		71
Melbourne	0-4	1	Both	2627
Melbourne	0-4	1	Father only	773
Melbourne	0-4	1	Mother only	597
Melbourne	0-4	1	Neither	2466
Melbourne	5-9	0		104
Melbourne	5-9	0	Both	270
Melbourne	5-9	0	Father only	92
Melbourne	5-9	0	Mother only	100
Melbourne	5-9	0	Neither	629
Melbourne	5-9	1		55
Melbourne	5-9	1	Both	1861
Melbourne	5-9	1	Father only	420
Melbourne	5-9	1	Mother only	429
Melbourne	5-9	1	Neither	1433
Melbourne	10-12	0		41
Melbourne	10-12	0	Both	160
Melbourne	10-12	0	Father only	47
Melbourne	10-12	0	Mother only	54
Melbourne	10-12	0	Neither	380
Melbourne	10-12	1		35
Melbourne	10-12	1	Both	911
Melbourne	10-12	1	Father only	164
Melbourne	10-12	1	Mother only	175
Melbourne	10-12	1	Neither	647
Melbourne	13-14	0		32
Melbourne	13-14	0	Both	105
Melbourne	13-14	0	Father only	26
Melbourne	13-14	0	Mother only	36
Melbourne	13-14	0	Neither	324
Melbourne	13-14	1		10
Melbourne	13-14	1	Both	545
Melbourne	13-14	1	Father only	97
Melbourne	13-14	1	Mother only	102
Melbourne	13-14	1	Neither	416
Melbourne	15-17	0		20
Melbourne	15-17	0	Both	181
Melbourne	15-17	0	Father only	50
Melbourne	15-17	0	Mother only	60
Melbourne	15-17	0	Neither	439
Melbourne	15-17	1		7
Melbourne	15-17	1	Both	674
Melbourne	15-17	1	Father only	140
Melbourne	15-17	1	Mother only	141
Melbourne	15-17	1	Neither	465
Melbourne	18-20	0		14
Melbourne	18-20	0	Both	124
Melbourne	18-20	0	Father only	29
Melbourne	18-20	0	Mother only	42
Melbourne	18-20	0	Neither	374
Melbourne	18-20	1	Both	430
Melbourne	18-20	1	Father only	75
Melbourne	18-20	1	Mother only	73
Melbourne	18-20	1	Neither	383
Melbourne	21-24	0		6
Melbourne	21-24	0	Both	83
Melbourne	21-24	0	Father only	21
Melbourne	21-24	0	Mother only	26
Melbourne	21-24	0	Neither	254
Melbourne	21-24	1	Both	226
Melbourne	21-24	1	Father only	58
Melbourne	21-24	1	Mother only	44
Melbourne	21-24	1	Neither	197
Melbourne Ports	0-4	0		22
Melbourne Ports	0-4	0	Both	195
Melbourne Ports	0-4	0	Father only	82
Melbourne Ports	0-4	0	Mother only	84
Melbourne Ports	0-4	0	Neither	118
Melbourne Ports	0-4	1		22
Melbourne Ports	0-4	1	Both	2781
Melbourne Ports	0-4	1	Father only	896
Melbourne Ports	0-4	1	Mother only	974
Melbourne Ports	0-4	1	Neither	1861
Melbourne Ports	5-9	0		23
Melbourne Ports	5-9	0	Both	330
Melbourne Ports	5-9	0	Father only	88
Melbourne Ports	5-9	0	Mother only	136
Melbourne Ports	5-9	0	Neither	187
Melbourne Ports	5-9	1		24
Melbourne Ports	5-9	1	Both	2408
Melbourne Ports	5-9	1	Father only	670
Melbourne Ports	5-9	1	Mother only	770
Melbourne Ports	5-9	1	Neither	1094
Melbourne Ports	10-12	0		5
Melbourne Ports	10-12	0	Both	206
