CED_NAME16	Age	NeedsAssistance	Sex	persons
Dickson	75-84	1	F	479
Dickson	75-84	1	M	354
Dickson	85+		F	220
Dickson	85+		M	97
Dickson	85+	0	F	405
Dickson	85+	0	M	286
Dickson	85+	1	F	534
Dickson	85+	1	M	246
Fadden	0-4		F	434
Fadden	0-4		M	455
Fadden	0-4	0	F	4816
Fadden	0-4	0	M	4946
Fadden	0-4	1	F	46
Fadden	0-4	1	M	90
Fadden	5-14		F	696
Fadden	5-14		M	719
Fadden	5-14	0	F	9477
Fadden	5-14	0	M	9806
Fadden	5-14	1	F	291
Fadden	5-14	1	M	546
Fadden	15-19		F	369
Fadden	15-19		M	361
Fadden	15-19	0	F	4829
Fadden	15-19	0	M	4890
Fadden	15-19	1	F	111
Fadden	15-19	1	M	197
Fadden	20-24		F	464
Fadden	20-24		M	447
Fadden	20-24	0	F	5148
Fadden	20-24	0	M	5008
Fadden	20-24	1	F	90
Fadden	20-24	1	M	121
Fadden	25-34		F	970
Fadden	25-34		M	934
Fadden	25-34	0	F	10145
Fadden	25-34	0	M	9413
Fadden	25-34	1	F	189
Fadden	25-34	1	M	207
Fadden	35-44		F	845
Fadden	35-44		M	858
Fadden	35-44	0	F	10921
Fadden	35-44	0	M	9855
Fadden	35-44	1	F	259
Fadden	35-44	1	M	238
Fadden	45-54		F	928
Fadden	45-54		M	903
Fadden	45-54	0	F	10789
Fadden	45-54	0	M	9962
Fadden	45-54	1	F	391
Fadden	45-54	1	M	323
Fadden	55-64		F	739
Fadden	55-64		M	738
Fadden	55-64	0	F	9017
Fadden	55-64	0	M	7858
Fadden	55-64	1	F	595
Fadden	55-64	1	M	514
Fadden	65-74		F	685
Fadden	65-74		M	612
Fadden	65-74	0	F	7277
Fadden	65-74	0	M	6547
Fadden	65-74	1	F	690
Fadden	65-74	1	M	772
Fadden	75-84		F	363
Fadden	75-84		M	310
Fadden	75-84	0	F	2916
Fadden	75-84	0	M	2815
Fadden	75-84	1	F	939
Fadden	75-84	1	M	665
Fadden	85+		F	242
Fadden	85+		M	158
Fadden	85+	0	F	710
Fadden	85+	0	M	533
Fadden	85+	1	F	955
Fadden	85+	1	M	465
Fairfax	0-4		F	230
Fairfax	0-4		M	220
Fairfax	0-4	0	F	3932
Fairfax	0-4	0	M	3991
Fairfax	0-4	1	F	36
Fairfax	0-4	1	M	53
Fairfax	5-14		F	475
Fairfax	5-14		M	522
Fairfax	5-14	0	F	9063
Fairfax	5-14	0	M	9274
Fairfax	5-14	1	F	216
Fairfax	5-14	1	M	460
Fairfax	15-19		F	223
Fairfax	15-19		M	262
Fairfax	15-19	0	F	4159
Fairfax	15-19	0	M	4043
Fairfax	15-19	1	F	94
Fairfax	15-19	1	M	153
Fairfax	20-24		F	276
Fairfax	20-24		M	284
Fairfax	20-24	0	F	3673
Fairfax	20-24	0	M	3508
Fairfax	20-24	1	F	79
Fairfax	20-24	1	M	102
Fairfax	25-34		F	551
Fairfax	25-34		M	607
Fairfax	25-34	0	F	7904
Fairfax	25-34	0	M	7228
Fairfax	25-34	1	F	132
Fairfax	25-34	1	M	200
Fairfax	35-44		F	576
Fairfax	35-44		M	687
Fairfax	35-44	0	F	9520
Fairfax	35-44	0	M	8451
Fairfax	35-44	1	F	237
Fairfax	35-44	1	M	237
Fairfax	45-54		F	715
Fairfax	45-54		M	707
Fairfax	45-54	0	F	10648
Fairfax	45-54	0	M	9123
Fairfax	45-54	1	F	390
Fairfax	45-54	1	M	324
Fairfax	55-64		F	673
Fairfax	55-64		M	664
Fairfax	55-64	0	F	9498
Fairfax	55-64	0	M	8468
Fairfax	55-64	1	F	559
Fairfax	55-64	1	M	508
Fairfax	65-74		F	600
Fairfax	65-74		M	562
Fairfax	65-74	0	F	7545
Fairfax	65-74	0	M	6881
Fairfax	65-74	1	F	582
Fairfax	65-74	1	M	710
Fairfax	75-84		F	368
Fairfax	75-84		M	281
Fairfax	75-84	0	F	3469
Fairfax	75-84	0	M	3204
Fairfax	75-84	1	F	904
Fairfax	75-84	1	M	681
Fairfax	85+		F	198
Fairfax	85+		M	123
Fairfax	85+	0	F	903
Fairfax	85+	0	M	721
Fairfax	85+	1	F	1218
Fairfax	85+	1	M	590
Fisher	0-4		F	219
Fisher	0-4		M	201
Fisher	0-4	0	F	3215
Fisher	0-4	0	M	3434
Fisher	0-4	1	F	42
Fisher	0-4	1	M	64
Fisher	5-14		F	417
Fisher	5-14		M	424
Fisher	5-14	0	F	7914
Fisher	5-14	0	M	8189
Fisher	5-14	1	F	200
Fisher	5-14	1	M	439
Fisher	15-19		F	227
Fisher	15-19		M	220
Fisher	15-19	0	F	3971
Fisher	15-19	0	M	4015
Fisher	15-19	1	F	90
Fisher	15-19	1	M	183
Fisher	20-24		F	269
Fisher	20-24		M	275
Fisher	20-24	0	F	3300
Fisher	20-24	0	M	3329
Fisher	20-24	1	F	75
Fisher	20-24	1	M	110
Fisher	25-34		F	493
Fisher	25-34		M	513
Fisher	25-34	0	F	6959
Fisher	25-34	0	M	6305
Fisher	25-34	1	F	133
Fisher	25-34	1	M	143
Fisher	35-44		F	539
Fisher	35-44		M	580
Fisher	35-44	0	F	8185
Fisher	35-44	0	M	7572
Fisher	35-44	1	F	216
Fisher	35-44	1	M	187
Fisher	45-54		F	584
Fisher	45-54		M	627
Fisher	45-54	0	F	9100
Fisher	45-54	0	M	8107
Fisher	45-54	1	F	334
Fisher	45-54	1	M	289
Fisher	55-64		F	596
Fisher	55-64		M	580
Fisher	55-64	0	F	8628
Fisher	55-64	0	M	7441
Fisher	55-64	1	F	469
Fisher	55-64	1	M	483
Fisher	65-74		F	582
Fisher	65-74		M	550
Fisher	65-74	0	F	7673
Fisher	65-74	0	M	6772
Fisher	65-74	1	F	621
Fisher	65-74	1	M	718
Fisher	75-84		F	357
Fisher	75-84		M	327
Fisher	75-84	0	F	3587
Fisher	75-84	0	M	3418
Fisher	75-84	1	F	995
Fisher	75-84	1	M	708
Fisher	85+		F	271
Fisher	85+		M	162
Fisher	85+	0	F	917
Fisher	85+	0	M	747
Fisher	85+	1	F	1236
Fisher	85+	1	M	614
Flynn	0-4		F	465
Flynn	0-4		M	532
Flynn	0-4	0	F	5031
Flynn	0-4	0	M	5115
Flynn	0-4	1	F	49
Flynn	0-4	1	M	85
Flynn	5-14		F	934
Flynn	5-14		M	993
Flynn	5-14	0	F	9992
Flynn	5-14	0	M	10348
Flynn	5-14	1	F	235
Flynn	5-14	1	M	510
Flynn	15-19		F	410
Flynn	15-19		M	396
Flynn	15-19	0	F	3888
Flynn	15-19	0	M	4273
Flynn	15-19	1	F	76
Flynn	15-19	1	M	177
Flynn	20-24		F	412
Flynn	20-24		M	459
Flynn	20-24	0	F	3759
Flynn	20-24	0	M	3834
Flynn	20-24	1	F	73
Flynn	20-24	1	M	125
Flynn	25-34		F	983
Flynn	25-34		M	1124
Flynn	25-34	0	F	9334
Flynn	25-34	0	M	8838
Flynn	25-34	1	F	144
Flynn	25-34	1	M	172
Flynn	35-44		F	939
Flynn	35-44		M	1174
Flynn	35-44	0	F	8961
Flynn	35-44	0	M	8999
Flynn	35-44	1	F	216
Flynn	35-44	1	M	229
Flynn	45-54		F	1046
Flynn	45-54		M	1317
Flynn	45-54	0	F	9436
Flynn	45-54	0	M	9904
Flynn	45-54	1	F	390
Flynn	45-54	1	M	404
Flynn	55-64		F	834
Flynn	55-64		M	1026
Flynn	55-64	0	F	7687
Flynn	55-64	0	M	8712
Flynn	55-64	1	F	572
Flynn	55-64	1	M	586
Flynn	65-74		F	574
Flynn	65-74		M	630
Flynn	65-74	0	F	4916
Flynn	65-74	0	M	5565
Flynn	65-74	1	F	540
Flynn	65-74	1	M	726
Flynn	75-84		F	289
Flynn	75-84		M	324
Flynn	75-84	0	F	1846
Flynn	75-84	0	M	2105
Flynn	75-84	1	F	551
Flynn	75-84	1	M	524
Flynn	85+		F	94
Flynn	85+		M	66
Flynn	85+	0	F	368
Flynn	85+	0	M	351
Flynn	85+	1	F	518
Flynn	85+	1	M	292
Forde	0-4		F	415
Forde	0-4		M	392
Forde	0-4	0	F	5755
Forde	0-4	0	M	5902
Forde	0-4	1	F	67
Forde	0-4	1	M	113
Forde	5-14		F	715
Forde	5-14		M	725
Forde	5-14	0	F	10927
Forde	5-14	0	M	11048
Forde	5-14	1	F	349
Forde	5-14	1	M	770
Forde	15-19		F	386
Forde	15-19		M	328
Forde	15-19	0	F	5087
Forde	15-19	0	M	5176
Forde	15-19	1	F	145
Forde	15-19	1	M	239
Forde	20-24		F	356
Forde	20-24		M	352
Forde	20-24	0	F	5035
Forde	20-24	0	M	5091
Forde	20-24	1	F	122
Forde	20-24	1	M	194
Forde	25-34		F	841
Forde	25-34		M	809
Forde	25-34	0	F	10995
Forde	25-34	0	M	10151
Forde	25-34	1	F	244
Forde	25-34	1	M	286
Forde	35-44		F	750
Forde	35-44		M	778
Forde	35-44	0	F	10743
Forde	35-44	0	M	10178
Forde	35-44	1	F	305
Forde	35-44	1	M	253
Forde	45-54		F	736
Forde	45-54		M	720
Forde	45-54	0	F	9533
Forde	45-54	0	M	9063
Forde	45-54	1	F	515
Forde	45-54	1	M	405
Forde	55-64		F	641
Forde	55-64		M	572
Forde	55-64	0	F	7812
Forde	55-64	0	M	7219
Forde	55-64	1	F	696
Forde	55-64	1	M	551
Forde	65-74		F	460
Forde	65-74		M	462
Forde	65-74	0	F	5523
Forde	65-74	0	M	5116
Forde	65-74	1	F	747
Forde	65-74	1	M	804
Forde	75-84		F	220
Forde	75-84		M	209
Forde	75-84	0	F	2056
Forde	75-84	0	M	1868
Forde	75-84	1	F	849
Forde	75-84	1	M	598
Forde	85+		F	85
Forde	85+		M	53
Forde	85+	0	F	432
Forde	85+	0	M	320
Forde	85+	1	F	817
Forde	85+	1	M	424
Griffith	0-4		F	257
Griffith	0-4		M	259
Griffith	0-4	0	F	4061
Griffith	0-4	0	M	4156
Griffith	0-4	1	F	37
Griffith	0-4	1	M	44
Griffith	5-14		F	384
Griffith	5-14		M	448
Griffith	5-14	0	F	7396
Griffith	5-14	0	M	7811
Griffith	5-14	1	F	116
Griffith	5-14	1	M	218
Griffith	15-19		F	259
Griffith	15-19		M	250
Griffith	15-19	0	F	3909
Griffith	15-19	0	M	3884
Griffith	15-19	1	F	62
Griffith	15-19	1	M	73
Griffith	20-24		F	538
Griffith	20-24		M	557
Griffith	20-24	0	F	6965
Griffith	20-24	0	M	6575
Griffith	20-24	1	F	60
Griffith	20-24	1	M	76
Griffith	25-34		F	1355
Griffith	25-34		M	1400
Griffith	25-34	0	F	15556
Griffith	25-34	0	M	15109
Griffith	25-34	1	F	130
Griffith	25-34	1	M	129
Griffith	35-44		F	798
Griffith	35-44		M	906
Griffith	35-44	0	F	11542
Griffith	35-44	0	M	11473
Griffith	35-44	1	F	183
Griffith	35-44	1	M	187
Griffith	45-54		F	728
Griffith	45-54		M	769
Griffith	45-54	0	F	9221
Griffith	45-54	0	M	9004
Griffith	45-54	1	F	222
Griffith	45-54	1	M	227
Griffith	55-64		F	550
Griffith	55-64		M	551
Griffith	55-64	0	F	6576
Griffith	55-64	0	M	6211
Griffith	55-64	1	F	320
Griffith	55-64	1	M	277
Griffith	65-74		F	284
Griffith	65-74		M	300
Griffith	65-74	0	F	3850
Griffith	65-74	0	M	3479
Griffith	65-74	1	F	371
Griffith	65-74	1	M	331
Griffith	75-84		F	183
Griffith	75-84		M	154
Griffith	75-84	0	F	1719
Griffith	75-84	0	M	1541
Griffith	75-84	1	F	635
Griffith	75-84	1	M	387
Griffith	85+		F	114
Griffith	85+		M	77
Griffith	85+	0	F	652
Griffith	85+	0	M	396
Griffith	85+	1	F	910
Griffith	85+	1	M	365
Groom	0-4		F	286
Groom	0-4		M	290
Groom	0-4	0	F	4416
Groom	0-4	0	M	4594
Groom	0-4	1	F	47
Groom	0-4	1	M	75
Groom	5-14		F	573
Groom	5-14		M	590
Groom	5-14	0	F	9524
Groom	5-14	0	M	9295
Groom	5-14	1	F	278
Groom	5-14	1	M	512
Groom	15-19		F	331
Groom	15-19		M	334
Groom	15-19	0	F	4464
Groom	15-19	0	M	4591
Groom	15-19	1	F	135
Groom	15-19	1	M	215
Groom	20-24		F	313
Groom	20-24		M	382
Groom	20-24	0	F	4332
Groom	20-24	0	M	4447
Groom	20-24	1	F	79
Groom	20-24	1	M	143
Groom	25-34		F	626
Groom	25-34		M	674
Groom	25-34	0	F	8712
Groom	25-34	0	M	8369
Groom	25-34	1	F	196
Groom	25-34	1	M	231
Groom	35-44		F	564
Groom	35-44		M	635
Groom	35-44	0	F	8396
Groom	35-44	0	M	7697
Groom	35-44	1	F	249
Groom	35-44	1	M	261
Groom	45-54		F	636
Groom	45-54		M	646
Groom	45-54	0	F	8810
Groom	45-54	0	M	7960
Groom	45-54	1	F	401
Groom	45-54	1	M	396
Groom	55-64		F	636
Groom	55-64		M	633
Groom	55-64	0	F	8067
Groom	55-64	0	M	7312
Groom	55-64	1	F	512
Groom	55-64	1	M	477
Groom	65-74		F	611
Groom	65-74		M	509
Groom	65-74	0	F	6187
Groom	65-74	0	M	5398
Groom	65-74	1	F	605
Groom	65-74	1	M	647
Groom	75-84		F	445
Groom	75-84		M	325
Groom	75-84	0	F	3144
Groom	75-84	0	M	2605
Groom	75-84	1	F	867
Groom	75-84	1	M	648
Groom	85+		F	370
Groom	85+		M	153
Groom	85+	0	F	847
Groom	85+	0	M	592
Groom	85+	1	F	1059
Groom	85+	1	M	488
Herbert	0-4		F	370
Herbert	0-4		M	402
Herbert	0-4	0	F	4992
Herbert	0-4	0	M	5409
Herbert	0-4	1	F	71
Herbert	0-4	1	M	95
Herbert	5-14		F	643
Herbert	5-14		M	645
Herbert	5-14	0	F	9667
Herbert	5-14	0	M	9759
Herbert	5-14	1	F	259
Herbert	5-14	1	M	554
Herbert	15-19		F	388
Herbert	15-19		M	441
Herbert	15-19	0	F	5042
Herbert	15-19	0	M	5221
Herbert	15-19	1	F	105
Herbert	15-19	1	M	214
Herbert	20-24		F	524
Herbert	20-24		M	825
Herbert	20-24	0	F	6113
Herbert	20-24	0	M	6194
Herbert	20-24	1	F	87
Herbert	20-24	1	M	131
Herbert	25-34		F	892
Herbert	25-34		M	1193
Herbert	25-34	0	F	11270
Herbert	25-34	0	M	10688
Herbert	25-34	1	F	220
Herbert	25-34	1	M	251
Herbert	35-44		F	762
Herbert	35-44		M	885
Herbert	35-44	0	F	9707
Herbert	35-44	0	M	9084
Herbert	35-44	1	F	305
Herbert	35-44	1	M	304
Herbert	45-54		F	804
Herbert	45-54		M	914
Herbert	45-54	0	F	9127
Herbert	45-54	0	M	8735
Herbert	45-54	1	F	468
Herbert	45-54	1	M	425
Herbert	55-64		F	691
Herbert	55-64		M	729
Herbert	55-64	0	F	7464
Herbert	55-64	0	M	7117
Herbert	55-64	1	F	506
Herbert	55-64	1	M	581
Herbert	65-74		F	508
Herbert	65-74		M	511
Herbert	65-74	0	F	4627
Herbert	65-74	0	M	4514
Herbert	65-74	1	F	563
Herbert	65-74	1	M	662
Herbert	75-84		F	279
Herbert	75-84		M	207
Herbert	75-84	0	F	1999
Herbert	75-84	0	M	1691
Herbert	75-84	1	F	678
Herbert	75-84	1	M	518
Herbert	85+		F	107
Herbert	85+		M	89
Herbert	85+	0	F	455
Herbert	85+	0	M	368
Herbert	85+	1	F	671
Herbert	85+	1	M	298
Hinkler	0-4		F	272
Hinkler	0-4		M	258
Hinkler	0-4	0	F	3176
Hinkler	0-4	0	M	3385
Hinkler	0-4	1	F	53
Hinkler	0-4	1	M	62
Hinkler	5-14		F	517
Hinkler	5-14		M	558
Hinkler	5-14	0	F	7561
Hinkler	5-14	0	M	7723
Hinkler	5-14	1	F	321
Hinkler	5-14	1	M	629
Hinkler	15-19		F	283
Hinkler	15-19		M	265
Hinkler	15-19	0	F	3551
Hinkler	15-19	0	M	3614
Hinkler	15-19	1	F	158
Hinkler	15-19	1	M	254
Hinkler	20-24		F	256
Hinkler	20-24		M	270
Hinkler	20-24	0	F	2913
Hinkler	20-24	0	M	2875
Hinkler	20-24	1	F	120
Hinkler	20-24	1	M	174
Hinkler	25-34		F	507
Hinkler	25-34		M	522
Hinkler	25-34	0	F	6330
Hinkler	25-34	0	M	5559
Hinkler	25-34	1	F	207
Hinkler	25-34	1	M	276
Hinkler	35-44		F	562
Hinkler	35-44		M	575
Hinkler	35-44	0	F	6983
Hinkler	35-44	0	M	6088
Hinkler	35-44	1	F	337
Hinkler	35-44	1	M	349
Hinkler	45-54		F	686
Hinkler	45-54		M	680
Hinkler	45-54	0	F	8147
Hinkler	45-54	0	M	7075
Hinkler	45-54	1	F	575
Hinkler	45-54	1	M	619
Hinkler	55-64		F	811
Hinkler	55-64		M	822
Hinkler	55-64	0	F	8991
Hinkler	55-64	0	M	7677
Hinkler	55-64	1	F	935
Hinkler	55-64	1	M	1059
Hinkler	65-74		F	832
Hinkler	65-74		M	844
Hinkler	65-74	0	F	8653
Hinkler	65-74	0	M	8038
Hinkler	65-74	1	F	1135
Hinkler	65-74	1	M	1430
Hinkler	75-84		F	482
Hinkler	75-84		M	453
Hinkler	75-84	0	F	4168
Hinkler	75-84	0	M	3957
Hinkler	75-84	1	F	1192
Hinkler	75-84	1	M	1086
Hinkler	85+		F	247
Hinkler	85+		M	197
Hinkler	85+	0	F	866
Hinkler	85+	0	M	759
Hinkler	85+	1	F	1180
Hinkler	85+	1	M	590
Kennedy	0-4		F	517
Kennedy	0-4		M	541
Kennedy	0-4	0	F	4198
Kennedy	0-4	0	M	4536
Kennedy	0-4	1	F	32
Kennedy	0-4	1	M	48
Kennedy	5-14		F	1003
Kennedy	5-14		M	991
Kennedy	5-14	0	F	9423
Kennedy	5-14	0	M	9929
Kennedy	5-14	1	F	178
Kennedy	5-14	1	M	354
Kennedy	15-19		F	395
Kennedy	15-19		M	456
Kennedy	15-19	0	F	4072
Kennedy	15-19	0	M	4341
Kennedy	15-19	1	F	66
Kennedy	15-19	1	M	133
Kennedy	20-24		F	413
Kennedy	20-24		M	621
Kennedy	20-24	0	F	3501
Kennedy	20-24	0	M	3781
Kennedy	20-24	1	F	68
Kennedy	20-24	1	M	80
Kennedy	25-34		F	961
Kennedy	25-34		M	1353
Kennedy	25-34	0	F	8043
Kennedy	25-34	0	M	7662
Kennedy	25-34	1	F	129
Kennedy	25-34	1	M	160
Kennedy	35-44		F	941
Kennedy	35-44		M	1175
Kennedy	35-44	0	F	8190
Kennedy	35-44	0	M	7675
Kennedy	35-44	1	F	208
Kennedy	35-44	1	M	248
Kennedy	45-54		F	1035
Kennedy	45-54		M	1234
Kennedy	45-54	0	F	9221
Kennedy	45-54	0	M	9128
Kennedy	45-54	1	F	404
Kennedy	45-54	1	M	373
Kennedy	55-64		F	992
Kennedy	55-64		M	1111
Kennedy	55-64	0	F	8592
Kennedy	55-64	0	M	9062
Kennedy	55-64	1	F	573
Kennedy	55-64	1	M	672
Kennedy	65-74		F	749
Kennedy	65-74		M	851
Kennedy	65-74	0	F	6156
Kennedy	65-74	0	M	6813
Kennedy	65-74	1	F	600
Kennedy	65-74	1	M	760
Kennedy	75-84		F	390
Kennedy	75-84		M	400
Kennedy	75-84	0	F	2628
Kennedy	75-84	0	M	3014
Kennedy	75-84	1	F	824
Kennedy	75-84	1	M	678
Kennedy	85+		F	153
Kennedy	85+		M	111
Kennedy	85+	0	F	632
Kennedy	85+	0	M	557
Kennedy	85+	1	F	804
Kennedy	85+	1	M	445
Leichhardt	0-4		F	569
Leichhardt	0-4		M	634
Leichhardt	0-4	0	F	5112
Leichhardt	0-4	0	M	5449
Leichhardt	0-4	1	F	29
Leichhardt	0-4	1	M	59
Leichhardt	5-14		F	1020
Leichhardt	5-14		M	1045
Leichhardt	5-14	0	F	10854
Leichhardt	5-14	0	M	11174
Leichhardt	5-14	1	F	195
Leichhardt	5-14	1	M	440
Leichhardt	15-19		F	503
Leichhardt	15-19		M	543
Leichhardt	15-19	0	F	4630
Leichhardt	15-19	0	M	4905
Leichhardt	15-19	1	F	80
Leichhardt	15-19	1	M	136
Leichhardt	20-24		F	647
Leichhardt	20-24		M	634
Leichhardt	20-24	0	F	4642
Leichhardt	20-24	0	M	4435
Leichhardt	20-24	1	F	64
Leichhardt	20-24	1	M	101
Leichhardt	25-34		F	1403
Leichhardt	25-34		M	1418
Leichhardt	25-34	0	F	11198
Leichhardt	25-34	0	M	9984
Leichhardt	25-34	1	F	158
Leichhardt	25-34	1	M	204
Leichhardt	35-44		F	1260
Leichhardt	35-44		M	1257
Leichhardt	35-44	0	F	11709
Leichhardt	35-44	0	M	10375
Leichhardt	35-44	1	F	233
Leichhardt	35-44	1	M	270
Leichhardt	45-54		F	1248
Leichhardt	45-54		M	1349
Leichhardt	45-54	0	F	11254
Leichhardt	45-54	0	M	10682
Leichhardt	45-54	1	F	398
Leichhardt	45-54	1	M	397
Leichhardt	55-64		F	1076
Leichhardt	55-64		M	1144
Leichhardt	55-64	0	F	9016
Leichhardt	55-64	0	M	9088
Leichhardt	55-64	1	F	564
Leichhardt	55-64	1	M	570
Leichhardt	65-74		F	677
Leichhardt	65-74		M	791
Leichhardt	65-74	0	F	5241
Leichhardt	65-74	0	M	5796
Leichhardt	65-74	1	F	612
Leichhardt	65-74	1	M	641
Leichhardt	75-84		F	346
Leichhardt	75-84		M	316
Leichhardt	75-84	0	F	1792
Leichhardt	75-84	0	M	1906
Leichhardt	75-84	1	F	625
Leichhardt	75-84	1	M	550
Leichhardt	85+		F	203
Leichhardt	85+		M	103
Leichhardt	85+	0	F	445
Leichhardt	85+	0	M	351
Leichhardt	85+	1	F	629
Leichhardt	85+	1	M	272
Lilley	0-4		F	200
Lilley	0-4		M	235
Lilley	0-4	0	F	4428
Lilley	0-4	0	M	4691
Lilley	0-4	1	F	42
Lilley	0-4	1	M	64
Lilley	5-14		F	355
Lilley	5-14		M	338
Lilley	5-14	0	F	8220
Lilley	5-14	0	M	8449
Lilley	5-14	1	F	172
Lilley	5-14	1	M	372
Lilley	15-19		F	184
Lilley	15-19		M	167
Lilley	15-19	0	F	3950
Lilley	15-19	0	M	4015
Lilley	15-19	1	F	77
Lilley	15-19	1	M	135
Lilley	20-24		F	333
Lilley	20-24		M	361
Lilley	20-24	0	F	4985
Lilley	20-24	0	M	4880
Lilley	20-24	1	F	86
Lilley	20-24	1	M	115
Lilley	25-34		F	725
Lilley	25-34		M	775
Lilley	25-34	0	F	11824
Lilley	25-34	0	M	11373
Lilley	25-34	1	F	170
Lilley	25-34	1	M	191
Lilley	35-44		F	576
Lilley	35-44		M	639
Lilley	35-44	0	F	10832
Lilley	35-44	0	M	10349
Lilley	35-44	1	F	212
Lilley	35-44	1	M	237
Lilley	45-54		F	521
Lilley	45-54		M	584
Lilley	45-54	0	F	9636
Lilley	45-54	0	M	9176
Lilley	45-54	1	F	340
Lilley	45-54	1	M	277
Lilley	55-64		F	440
Lilley	55-64		M	439
Lilley	55-64	0	F	7719
Lilley	55-64	0	M	7165
Lilley	55-64	1	F	455
Lilley	55-64	1	M	412
Lilley	65-74		F	350
Lilley	65-74		M	304
Lilley	65-74	0	F	5443
Lilley	65-74	0	M	4712
Lilley	65-74	1	F	530
Lilley	65-74	1	M	534
Lilley	75-84		F	336
Lilley	75-84		M	213
Lilley	75-84	0	F	3191
Lilley	75-84	0	M	2404
Lilley	75-84	1	F	902
Lilley	75-84	1	M	573
Lilley	85+		F	407
Lilley	85+		M	150
Lilley	85+	0	F	1034
Lilley	85+	0	M	706
Lilley	85+	1	F	1163
Lilley	85+	1	M	495
Longman	0-4		F	345
Longman	0-4		M	365
Longman	0-4	0	F	4618
Longman	0-4	0	M	4889
Longman	0-4	1	F	77
Longman	0-4	1	M	118
Longman	5-14		F	704
Longman	5-14		M	616
Longman	5-14	0	F	9965
Longman	5-14	0	M	10017
Longman	5-14	1	F	391
Longman	5-14	1	M	838
Longman	15-19		F	275
Longman	15-19		M	306
Longman	15-19	0	F	4818
Longman	15-19	0	M	4683
Longman	15-19	1	F	139
Longman	15-19	1	M	334
Longman	20-24		F	325
Longman	20-24		M	492
Longman	20-24	0	F	4553
Longman	20-24	0	M	4356
Longman	20-24	1	F	115
Longman	20-24	1	M	197
Longman	25-34		F	688
Longman	25-34		M	1017
Longman	25-34	0	F	8988
Longman	25-34	0	M	8224
Longman	25-34	1	F	266
Longman	25-34	1	M	301
Longman	35-44		F	642
Longman	35-44		M	873
Longman	35-44	0	F	9234
Longman	35-44	0	M	8447
Longman	35-44	1	F	367
Longman	35-44	1	M	341
Longman	45-54		F	655
Longman	45-54		M	753
Longman	45-54	0	F	9611
Longman	45-54	0	M	8820
Longman	45-54	1	F	605
Longman	45-54	1	M	498
Longman	55-64		F	721
Longman	55-64		M	735
Longman	55-64	0	F	8529
Longman	55-64	0	M	7794
Longman	55-64	1	F	812
Longman	55-64	1	M	752
Longman	65-74		F	646
Longman	65-74		M	672
Longman	65-74	0	F	7157
Longman	65-74	0	M	6606
Longman	65-74	1	F	803
Longman	65-74	1	M	1027
Longman	75-84		F	398
Longman	75-84		M	349
Longman	75-84	0	F	2706
Longman	75-84	0	M	2797
Longman	75-84	1	F	792
Longman	75-84	1	M	638
Longman	85+		F	428
Longman	85+		M	232
Longman	85+	0	F	612
Longman	85+	0	M	569
Longman	85+	1	F	593
Longman	85+	1	M	359
Maranoa	0-4		F	401
Maranoa	0-4		M	443
Maranoa	0-4	0	F	4199
Maranoa	0-4	0	M	4400
Maranoa	0-4	1	F	46
Maranoa	0-4	1	M	58
Maranoa	5-14		F	758
Maranoa	5-14		M	851
Maranoa	5-14	0	F	8827
Maranoa	5-14	0	M	9313
Maranoa	5-14	1	F	218
Maranoa	5-14	1	M	481
Maranoa	15-19		F	338
Maranoa	15-19		M	370
Maranoa	15-19	0	F	3666
Maranoa	15-19	0	M	4019
Maranoa	15-19	1	F	89
Maranoa	15-19	1	M	183
Maranoa	20-24		F	344
Maranoa	20-24		M	369
Maranoa	20-24	0	F	3350
Maranoa	20-24	0	M	3411
Maranoa	20-24	1	F	88
Maranoa	20-24	1	M	129
Maranoa	25-34		F	727
Maranoa	25-34		M	865
Maranoa	25-34	0	F	7456
Maranoa	25-34	0	M	6950
Maranoa	25-34	1	F	151
Maranoa	25-34	1	M	188
Maranoa	35-44		F	795
Maranoa	35-44		M	888
Maranoa	35-44	0	F	7785
Maranoa	35-44	0	M	7096
Maranoa	35-44	1	F	264
Maranoa	35-44	1	M	277
Maranoa	45-54		F	884
Maranoa	45-54		M	1023
Maranoa	45-54	0	F	8644
Maranoa	45-54	0	M	8439
Maranoa	45-54	1	F	519
Maranoa	45-54	1	M	503
Maranoa	55-64		F	958
Maranoa	55-64		M	987
Maranoa	55-64	0	F	8503
Maranoa	55-64	0	M	8600
Maranoa	55-64	1	F	669
Maranoa	55-64	1	M	766
Maranoa	65-74		F	791
Maranoa	65-74		M	873
Maranoa	65-74	0	F	6704
Maranoa	65-74	0	M	7133
Maranoa	65-74	1	F	714
Maranoa	65-74	1	M	921
Maranoa	75-84		F	398
Maranoa	75-84		M	423
Maranoa	75-84	0	F	3126
Maranoa	75-84	0	M	3206
Maranoa	75-84	1	F	842
Maranoa	75-84	1	M	710
Maranoa	85+		F	202
Maranoa	85+		M	131
Maranoa	85+	0	F	680
Maranoa	85+	0	M	592
Maranoa	85+	1	F	1018
Maranoa	85+	1	M	502
McPherson	0-4		F	268
McPherson	0-4		M	265
McPherson	0-4	0	F	3992
McPherson	0-4	0	M	4132
McPherson	0-4	1	F	25
McPherson	0-4	1	M	44
McPherson	5-14		F	533
McPherson	5-14		M	535
McPherson	5-14	0	F	8390
McPherson	5-14	0	M	8700
McPherson	5-14	1	F	166
McPherson	5-14	1	M	411
