CED_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Kingston	85+		M	212
Kingston	85+	0	F	1391
Kingston	85+	0	M	797
Kingston	85+	1	F	58
Kingston	85+	1	M	98
Makin	15-19		F	281
Makin	15-19		M	291
Makin	15-19	0	F	3948
Makin	15-19	0	M	4308
Makin	15-19	1	F	223
Makin	15-19	1	M	191
Makin	20-24		F	205
Makin	20-24		M	272
Makin	20-24	0	F	4027
Makin	20-24	0	M	4641
Makin	20-24	1	F	295
Makin	20-24	1	M	242
Makin	25-34		F	544
Makin	25-34		M	771
Makin	25-34	0	F	8635
Makin	25-34	0	M	8726
Makin	25-34	1	F	1051
Makin	25-34	1	M	620
Makin	35-44		F	478
Makin	35-44		M	708
Makin	35-44	0	F	7973
Makin	35-44	0	M	8532
Makin	35-44	1	F	1568
Makin	35-44	1	M	944
Makin	45-54		F	461
Makin	45-54		M	607
Makin	45-54	0	F	7857
Makin	45-54	0	M	8062
Makin	45-54	1	F	1910
Makin	45-54	1	M	1229
Makin	55-64		F	472
Makin	55-64		M	399
Makin	55-64	0	F	6871
Makin	55-64	0	M	6694
Makin	55-64	1	F	2070
Makin	55-64	1	M	1242
Makin	65-74		F	534
Makin	65-74		M	434
Makin	65-74	0	F	6022
Makin	65-74	0	M	5582
Makin	65-74	1	F	1273
Makin	65-74	1	M	909
Makin	75-84		F	531
Makin	75-84		M	387
Makin	75-84	0	F	3206
Makin	75-84	0	M	2779
Makin	75-84	1	F	356
Makin	75-84	1	M	370
Makin	85+		F	293
Makin	85+		M	186
Makin	85+	0	F	1508
Makin	85+	0	M	856
Makin	85+	1	F	61
Makin	85+	1	M	110
Mayo	15-19		F	383
Mayo	15-19		M	434
Mayo	15-19	0	F	3539
Mayo	15-19	0	M	3776
Mayo	15-19	1	F	198
Mayo	15-19	1	M	181
Mayo	20-24		F	171
Mayo	20-24		M	237
Mayo	20-24	0	F	2720
Mayo	20-24	0	M	2995
Mayo	20-24	1	F	221
Mayo	20-24	1	M	155
Mayo	25-34		F	351
Mayo	25-34		M	401
Mayo	25-34	0	F	5177
Mayo	25-34	0	M	4966
Mayo	25-34	1	F	639
Mayo	25-34	1	M	410
Mayo	35-44		F	462
Mayo	35-44		M	534
Mayo	35-44	0	F	6852
Mayo	35-44	0	M	6472
Mayo	35-44	1	F	1207
Mayo	35-44	1	M	717
Mayo	45-54		F	569
Mayo	45-54		M	609
Mayo	45-54	0	F	7782
Mayo	45-54	0	M	7927
Mayo	45-54	1	F	1990
Mayo	45-54	1	M	1185
Mayo	55-64		F	693
Mayo	55-64		M	718
Mayo	55-64	0	F	7659
Mayo	55-64	0	M	8096
Mayo	55-64	1	F	2591
Mayo	55-64	1	M	1472
Mayo	65-74		F	792
Mayo	65-74		M	720
Mayo	65-74	0	F	7291
Mayo	65-74	0	M	7420
Mayo	65-74	1	F	1566
Mayo	65-74	1	M	1135
Mayo	75-84		F	652
Mayo	75-84		M	542
Mayo	75-84	0	F	3401
Mayo	75-84	0	M	3336
Mayo	75-84	1	F	466
Mayo	75-84	1	M	459
Mayo	85+		F	361
Mayo	85+		M	245
Mayo	85+	0	F	1684
Mayo	85+	0	M	1072
Mayo	85+	1	F	98
Mayo	85+	1	M	125
Port Adelaide	15-19		F	370
Port Adelaide	15-19		M	459
Port Adelaide	15-19	0	F	4287
Port Adelaide	15-19	0	M	4500
Port Adelaide	15-19	1	F	291
Port Adelaide	15-19	1	M	256
Port Adelaide	20-24		F	333
Port Adelaide	20-24		M	389
Port Adelaide	20-24	0	F	4843
Port Adelaide	20-24	0	M	4934
Port Adelaide	20-24	1	F	443
Port Adelaide	20-24	1	M	349
Port Adelaide	25-34		F	719
Port Adelaide	25-34		M	791
Port Adelaide	25-34	0	F	10294
Port Adelaide	25-34	0	M	10482
Port Adelaide	25-34	1	F	1420
Port Adelaide	25-34	1	M	816
Port Adelaide	35-44		F	624
Port Adelaide	35-44		M	700
Port Adelaide	35-44	0	F	8566
Port Adelaide	35-44	0	M	9115
Port Adelaide	35-44	1	F	1730
Port Adelaide	35-44	1	M	1088
Port Adelaide	45-54		F	689
Port Adelaide	45-54		M	748
Port Adelaide	45-54	0	F	8761
Port Adelaide	45-54	0	M	9112
Port Adelaide	45-54	1	F	2249
Port Adelaide	45-54	1	M	1501
Port Adelaide	55-64		F	671
Port Adelaide	55-64		M	686
Port Adelaide	55-64	0	F	7356
Port Adelaide	55-64	0	M	7775
Port Adelaide	55-64	1	F	2189
Port Adelaide	55-64	1	M	1365
Port Adelaide	65-74		F	654
Port Adelaide	65-74		M	595
Port Adelaide	65-74	0	F	4991
Port Adelaide	65-74	0	M	4877
Port Adelaide	65-74	1	F	999
Port Adelaide	65-74	1	M	719
Port Adelaide	75-84		F	557
Port Adelaide	75-84		M	433
Port Adelaide	75-84	0	F	3350
Port Adelaide	75-84	0	M	2446
Port Adelaide	75-84	1	F	434
Port Adelaide	75-84	1	M	351
Port Adelaide	85+		F	342
Port Adelaide	85+		M	185
Port Adelaide	85+	0	F	1915
Port Adelaide	85+	0	M	1021
Port Adelaide	85+	1	F	68
Port Adelaide	85+	1	M	96
Sturt	15-19		F	234
Sturt	15-19		M	267
Sturt	15-19	0	F	4164
Sturt	15-19	0	M	4128
Sturt	15-19	1	F	222
Sturt	15-19	1	M	182
Sturt	20-24		F	174
Sturt	20-24		M	206
Sturt	20-24	0	F	4105
Sturt	20-24	0	M	4331
Sturt	20-24	1	F	260
Sturt	20-24	1	M	217
Sturt	25-34		F	417
Sturt	25-34		M	440
Sturt	25-34	0	F	8358
Sturt	25-34	0	M	8194
Sturt	25-34	1	F	820
Sturt	25-34	1	M	576
Sturt	35-44		F	403
Sturt	35-44		M	448
Sturt	35-44	0	F	8107
Sturt	35-44	0	M	7981
Sturt	35-44	1	F	1378
Sturt	35-44	1	M	889
Sturt	45-54		F	400
Sturt	45-54		M	517
Sturt	45-54	0	F	7729
Sturt	45-54	0	M	7820
Sturt	45-54	1	F	2086
Sturt	45-54	1	M	1409
Sturt	55-64		F	431
Sturt	55-64		M	390
Sturt	55-64	0	F	6467
Sturt	55-64	0	M	6165
Sturt	55-64	1	F	2323
Sturt	55-64	1	M	1375
Sturt	65-74		F	566
Sturt	65-74		M	414
Sturt	65-74	0	F	6359
Sturt	65-74	0	M	5429
Sturt	65-74	1	F	1476
Sturt	65-74	1	M	893
Sturt	75-84		F	668
Sturt	75-84		M	459
Sturt	75-84	0	F	4518
Sturt	75-84	0	M	3542
Sturt	75-84	1	F	640
Sturt	75-84	1	M	557
Sturt	85+		F	459
Sturt	85+		M	244
Sturt	85+	0	F	2990
Sturt	85+	0	M	1505
Sturt	85+	1	F	162
Sturt	85+	1	M	200
Wakefield	15-19		F	509
Wakefield	15-19		M	592
Wakefield	15-19	0	F	4525
Wakefield	15-19	0	M	4784
Wakefield	15-19	1	F	303
Wakefield	15-19	1	M	309
Wakefield	20-24		F	442
Wakefield	20-24		M	444
Wakefield	20-24	0	F	4756
Wakefield	20-24	0	M	5054
Wakefield	20-24	1	F	481
Wakefield	20-24	1	M	312
Wakefield	25-34		F	826
Wakefield	25-34		M	871
Wakefield	25-34	0	F	9182
Wakefield	25-34	0	M	9285
Wakefield	25-34	1	F	1575
Wakefield	25-34	1	M	848
Wakefield	35-44		F	647
Wakefield	35-44		M	808
Wakefield	35-44	0	F	7574
Wakefield	35-44	0	M	8049
Wakefield	35-44	1	F	1848
Wakefield	35-44	1	M	1114
Wakefield	45-54		F	775
Wakefield	45-54		M	840
Wakefield	45-54	0	F	8491
Wakefield	45-54	0	M	9064
Wakefield	45-54	1	F	2234
Wakefield	45-54	1	M	1351
Wakefield	55-64		F	754
Wakefield	55-64		M	849
Wakefield	55-64	0	F	6961
Wakefield	55-64	0	M	7838
Wakefield	55-64	1	F	2132
Wakefield	55-64	1	M	1394
Wakefield	65-74		F	760
Wakefield	65-74		M	722
Wakefield	65-74	0	F	5313
Wakefield	65-74	0	M	5269
Wakefield	65-74	1	F	1006
Wakefield	65-74	1	M	790
Wakefield	75-84		F	715
Wakefield	75-84		M	535
Wakefield	75-84	0	F	3248
Wakefield	75-84	0	M	2682
Wakefield	75-84	1	F	334
Wakefield	75-84	1	M	382
Wakefield	85+		F	338
Wakefield	85+		M	234
Wakefield	85+	0	F	1561
Wakefield	85+	0	M	911
Wakefield	85+	1	F	63
Wakefield	85+	1	M	92
No usual address (SA)	15-19		F	19
No usual address (SA)	15-19		M	18
No usual address (SA)	15-19	0	F	55
No usual address (SA)	15-19	0	M	70
No usual address (SA)	15-19	1	F	4
No usual address (SA)	15-19	1	M	4
No usual address (SA)	20-24		F	20
No usual address (SA)	20-24		M	39
No usual address (SA)	20-24	0	F	74
No usual address (SA)	20-24	0	M	115
No usual address (SA)	20-24	1	F	11
No usual address (SA)	20-24	1	M	13
No usual address (SA)	25-34		F	36
No usual address (SA)	25-34		M	73
No usual address (SA)	25-34	0	F	149
No usual address (SA)	25-34	0	M	254
No usual address (SA)	25-34	1	F	24
No usual address (SA)	25-34	1	M	26
No usual address (SA)	35-44		F	38
No usual address (SA)	35-44		M	88
No usual address (SA)	35-44	0	F	83
No usual address (SA)	35-44	0	M	164
No usual address (SA)	35-44	1	F	16
No usual address (SA)	35-44	1	M	35
No usual address (SA)	45-54		F	51
No usual address (SA)	45-54		M	108
No usual address (SA)	45-54	0	F	110
No usual address (SA)	45-54	0	M	147
No usual address (SA)	45-54	1	F	30
No usual address (SA)	45-54	1	M	31
No usual address (SA)	55-64		F	28
No usual address (SA)	55-64		M	54
No usual address (SA)	55-64	0	F	121
No usual address (SA)	55-64	0	M	160
No usual address (SA)	55-64	1	F	21
No usual address (SA)	55-64	1	M	23
No usual address (SA)	65-74		F	17
No usual address (SA)	65-74		M	36
No usual address (SA)	65-74	0	F	64
No usual address (SA)	65-74	0	M	118
No usual address (SA)	65-74	1	F	17
No usual address (SA)	65-74	1	M	18
No usual address (SA)	75-84		F	3
No usual address (SA)	75-84		M	3
No usual address (SA)	75-84	0	F	10
No usual address (SA)	75-84	0	M	31
No usual address (SA)	75-84	1	F	3
No usual address (SA)	75-84	1	M	4
No usual address (SA)	85+	0	F	8
No usual address (SA)	85+	0	M	10
No usual address (SA)	85+	1	M	3
Brand	15-19		F	452
Brand	15-19		M	561
Brand	15-19	0	F	4425
Brand	15-19	0	M	4619
Brand	15-19	1	F	242
Brand	15-19	1	M	204
Brand	20-24		F	507
Brand	20-24		M	773
Brand	20-24	0	F	4708
Brand	20-24	0	M	4850
Brand	20-24	1	F	337
Brand	20-24	1	M	214
Brand	25-34		F	1057
Brand	25-34		M	1621
Brand	25-34	0	F	10755
Brand	25-34	0	M	10434
Brand	25-34	1	F	1241
Brand	25-34	1	M	694
Brand	35-44		F	780
Brand	35-44		M	1302
Brand	35-44	0	F	9392
Brand	35-44	0	M	9429
Brand	35-44	1	F	1393
Brand	35-44	1	M	855
Brand	45-54		F	788
Brand	45-54		M	1114
Brand	45-54	0	F	8501
Brand	45-54	0	M	8916
Brand	45-54	1	F	1586
Brand	45-54	1	M	943
Brand	55-64		F	622
Brand	55-64		M	696
Brand	55-64	0	F	5836
Brand	55-64	0	M	6194
Brand	55-64	1	F	1503
Brand	55-64	1	M	870
Brand	65-74		F	585
Brand	65-74		M	617
Brand	65-74	0	F	4223
Brand	65-74	0	M	4212
Brand	65-74	1	F	825
Brand	65-74	1	M	551
Brand	75-84		F	567
Brand	75-84		M	442
Brand	75-84	0	F	2315
Brand	75-84	0	M	2071
Brand	75-84	1	F	277
Brand	75-84	1	M	282
Brand	85+		F	277
Brand	85+		M	195
Brand	85+	0	F	903
Brand	85+	0	M	531
Brand	85+	1	F	54
Brand	85+	1	M	84
Burt	15-19		F	388
Burt	15-19		M	425
Burt	15-19	0	F	4645
Burt	15-19	0	M	4952
Burt	15-19	1	F	276
Burt	15-19	1	M	216
Burt	20-24		F	350
Burt	20-24		M	560
Burt	20-24	0	F	4903
Burt	20-24	0	M	5180
Burt	20-24	1	F	374
Burt	20-24	1	M	271
Burt	25-34		F	799
Burt	25-34		M	1336
Burt	25-34	0	F	11893
Burt	25-34	0	M	11892
Burt	25-34	1	F	1359
Burt	25-34	1	M	810
Burt	35-44		F	706
Burt	35-44		M	1136
Burt	35-44	0	F	9931
Burt	35-44	0	M	10433
Burt	35-44	1	F	1615
Burt	35-44	1	M	1031
Burt	45-54		F	592
Burt	45-54		M	838
Burt	45-54	0	F	8385
Burt	45-54	0	M	8798
Burt	45-54	1	F	1682
Burt	45-54	1	M	1020
Burt	55-64		F	573
Burt	55-64		M	588
Burt	55-64	0	F	6517
Burt	55-64	0	M	6603
Burt	55-64	1	F	1653
Burt	55-64	1	M	931
Burt	65-74		F	536
Burt	65-74		M	512
Burt	65-74	0	F	4350
Burt	65-74	0	M	4386
Burt	65-74	1	F	800
Burt	65-74	1	M	545
Burt	75-84		F	484
Burt	75-84		M	349
Burt	75-84	0	F	2161
Burt	75-84	0	M	1840
Burt	75-84	1	F	245
Burt	75-84	1	M	252
Burt	85+		F	303
Burt	85+		M	168
Burt	85+	0	F	762
Burt	85+	0	M	498
Burt	85+	1	F	44
Burt	85+	1	M	64
Canning	15-19		F	366
Canning	15-19		M	401
Canning	15-19	0	F	3805
Canning	15-19	0	M	3911
Canning	15-19	1	F	216
Canning	15-19	1	M	173
Canning	20-24		F	277
Canning	20-24		M	344
Canning	20-24	0	F	3472
Canning	20-24	0	M	3535
Canning	20-24	1	F	252
Canning	20-24	1	M	179
Canning	25-34		F	595
Canning	25-34		M	798
Canning	25-34	0	F	7294
Canning	25-34	0	M	6982
Canning	25-34	1	F	811
Canning	25-34	1	M	494
Canning	35-44		F	632
Canning	35-44		M	843
Canning	35-44	0	F	7232
Canning	35-44	0	M	7050
Canning	35-44	1	F	1178
Canning	35-44	1	M	664
Canning	45-54		F	686
Canning	45-54		M	918
Canning	45-54	0	F	7692
Canning	45-54	0	M	7964
Canning	45-54	1	F	1609
Canning	45-54	1	M	891
Canning	55-64		F	687
Canning	55-64		M	806
Canning	55-64	0	F	6952
Canning	55-64	0	M	6986
Canning	55-64	1	F	1912
Canning	55-64	1	M	1002
Canning	65-74		F	816
Canning	65-74		M	837
Canning	65-74	0	F	6237
Canning	65-74	0	M	6493
Canning	65-74	1	F	1143
Canning	65-74	1	M	806
Canning	75-84		F	757
Canning	75-84		M	646
Canning	75-84	0	F	3372
Canning	75-84	0	M	3283
Canning	75-84	1	F	478
Canning	75-84	1	M	432
Canning	85+		F	367
Canning	85+		M	273
Canning	85+	0	F	1283
Canning	85+	0	M	875
Canning	85+	1	F	66
Canning	85+	1	M	116
Cowan	15-19		F	308
Cowan	15-19		M	414
Cowan	15-19	0	F	4386
Cowan	15-19	0	M	4765
Cowan	15-19	1	F	232
Cowan	15-19	1	M	185
Cowan	20-24		F	283
Cowan	20-24		M	346
Cowan	20-24	0	F	4100
Cowan	20-24	0	M	4499
Cowan	20-24	1	F	258
Cowan	20-24	1	M	241
Cowan	25-34		F	624
Cowan	25-34		M	704
Cowan	25-34	0	F	9234
Cowan	25-34	0	M	9301
Cowan	25-34	1	F	944
Cowan	25-34	1	M	558
Cowan	35-44		F	528
Cowan	35-44		M	654
Cowan	35-44	0	F	8875
Cowan	35-44	0	M	9121
Cowan	35-44	1	F	1354
Cowan	35-44	1	M	874
Cowan	45-54		F	550
Cowan	45-54		M	683
Cowan	45-54	0	F	8058
Cowan	45-54	0	M	8378
Cowan	45-54	1	F	1606
Cowan	45-54	1	M	980
Cowan	55-64		F	447
Cowan	55-64		M	520
Cowan	55-64	0	F	6114
Cowan	55-64	0	M	6244
Cowan	55-64	1	F	1508
Cowan	55-64	1	M	924
Cowan	65-74		F	443
Cowan	65-74		M	403
Cowan	65-74	0	F	4231
Cowan	65-74	0	M	4128
Cowan	65-74	1	F	773
Cowan	65-74	1	M	584
Cowan	75-84		F	353
Cowan	75-84		M	266
Cowan	75-84	0	F	2164
Cowan	75-84	0	M	1698
Cowan	75-84	1	F	265
Cowan	75-84	1	M	252
Cowan	85+		F	148
Cowan	85+		M	105
Cowan	85+	0	F	986
Cowan	85+	0	M	519
Cowan	85+	1	F	41
Cowan	85+	1	M	52
Curtin	15-19		F	262
Curtin	15-19		M	271
Curtin	15-19	0	F	4036
Curtin	15-19	0	M	4126
Curtin	15-19	1	F	189
Curtin	15-19	1	M	164
Curtin	20-24		F	313
Curtin	20-24		M	328
Curtin	20-24	0	F	4300
Curtin	20-24	0	M	4541
Curtin	20-24	1	F	251
Curtin	20-24	1	M	198
Curtin	25-34		F	950
Curtin	25-34		M	979
Curtin	25-34	0	F	9411
Curtin	25-34	0	M	9127
Curtin	25-34	1	F	604
Curtin	25-34	1	M	387
Curtin	35-44		F	603
Curtin	35-44		M	728
Curtin	35-44	0	F	8096
Curtin	35-44	0	M	7742
Curtin	35-44	1	F	982
Curtin	35-44	1	M	594
Curtin	45-54		F	614
Curtin	45-54		M	660
Curtin	45-54	0	F	7587
Curtin	45-54	0	M	7470
Curtin	45-54	1	F	1751
Curtin	45-54	1	M	999
Curtin	55-64		F	583
Curtin	55-64		M	568
Curtin	55-64	0	F	5866
Curtin	55-64	0	M	6095
Curtin	55-64	1	F	1921
Curtin	55-64	1	M	1112
Curtin	65-74		F	525
Curtin	65-74		M	500
Curtin	65-74	0	F	4721
Curtin	65-74	0	M	4583
Curtin	65-74	1	F	1232
Curtin	65-74	1	M	713
Curtin	75-84		F	569
Curtin	75-84		M	357
Curtin	75-84	0	F	3197
Curtin	75-84	0	M	2578
Curtin	75-84	1	F	489
Curtin	75-84	1	M	330
Curtin	85+		F	484
Curtin	85+		M	216
Curtin	85+	0	F	1915
Curtin	85+	0	M	968
Curtin	85+	1	F	107
Curtin	85+	1	M	131
Durack	15-19		F	716
Durack	15-19		M	896
Durack	15-19	0	F	3359
Durack	15-19	0	M	3855
Durack	15-19	1	F	268
Durack	15-19	1	M	205
Durack	20-24		F	679
Durack	20-24		M	942
Durack	20-24	0	F	3751
Durack	20-24	0	M	4184
Durack	20-24	1	F	369
Durack	20-24	1	M	256
Durack	25-34		F	1923
Durack	25-34		M	3210
Durack	25-34	0	F	10868
Durack	25-34	0	M	12976
Durack	25-34	1	F	1166
Durack	25-34	1	M	852
Durack	35-44		F	1527
Durack	35-44		M	2750
Durack	35-44	0	F	9342
Durack	35-44	0	M	11909
Durack	35-44	1	F	1238
Durack	35-44	1	M	1005
Durack	45-54		F	1506
Durack	45-54		M	2415
Durack	45-54	0	F	8664
Durack	45-54	0	M	11430
Durack	45-54	1	F	1471
Durack	45-54	1	M	1075
Durack	55-64		F	1151
Durack	55-64		M	1750
Durack	55-64	0	F	6833
Durack	55-64	0	M	9162
Durack	55-64	1	F	1401
Durack	55-64	1	M	903
Durack	65-74		F	731
Durack	65-74		M	907
Durack	65-74	0	F	3899
Durack	65-74	0	M	4945
Durack	65-74	1	F	604
Durack	65-74	1	M	483
Durack	75-84		F	505
Durack	75-84		M	499
Durack	75-84	0	F	1708
Durack	75-84	0	M	1818
Durack	75-84	1	F	236
Durack	75-84	1	M	224
Durack	85+		F	202
Durack	85+		M	183
Durack	85+	0	F	675
Durack	85+	0	M	499
Durack	85+	1	F	30
Durack	85+	1	M	52
Forrest	15-19		F	476
Forrest	15-19		M	546
Forrest	15-19	0	F	3711
Forrest	15-19	0	M	4039
Forrest	15-19	1	F	200
Forrest	15-19	1	M	183
Forrest	20-24		F	285
Forrest	20-24		M	307
Forrest	20-24	0	F	2850
Forrest	20-24	0	M	2950
Forrest	20-24	1	F	195
Forrest	20-24	1	M	163
Forrest	25-34		F	673
Forrest	25-34		M	857
Forrest	25-34	0	F	7496
Forrest	25-34	0	M	6990
Forrest	25-34	1	F	767
Forrest	25-34	1	M	411
Forrest	35-44		F	725
Forrest	35-44		M	960
Forrest	35-44	0	F	8287
Forrest	35-44	0	M	8101
Forrest	35-44	1	F	1160
Forrest	35-44	1	M	655
Forrest	45-54		F	768
Forrest	45-54		M	989
Forrest	45-54	0	F	8036
Forrest	45-54	0	M	8230
Forrest	45-54	1	F	1688
Forrest	45-54	1	M	907
Forrest	55-64		F	819
Forrest	55-64		M	856
Forrest	55-64	0	F	7162
Forrest	55-64	0	M	7302
Forrest	55-64	1	F	1941
Forrest	55-64	1	M	1083
Forrest	65-74		F	781
Forrest	65-74		M	797
Forrest	65-74	0	F	5512
Forrest	65-74	0	M	5892
Forrest	65-74	1	F	1013
Forrest	65-74	1	M	688
Forrest	75-84		F	690
Forrest	75-84		M	518
Forrest	75-84	0	F	2789
Forrest	75-84	0	M	2504
Forrest	75-84	1	F	353
Forrest	75-84	1	M	294
Forrest	85+		F	343
Forrest	85+		M	205
Forrest	85+	0	F	1286
Forrest	85+	0	M	766
Forrest	85+	1	F	65
Forrest	85+	1	M	83
Fremantle	15-19		F	311
Fremantle	15-19		M	366
Fremantle	15-19	0	F	3692
Fremantle	15-19	0	M	3716
Fremantle	15-19	1	F	192
Fremantle	15-19	1	M	183
Fremantle	20-24		F	337
Fremantle	20-24		M	342
Fremantle	20-24	0	F	4033
Fremantle	20-24	0	M	3955
Fremantle	20-24	1	F	249
Fremantle	20-24	1	M	201
Fremantle	25-34		F	931
Fremantle	25-34		M	1025
Fremantle	25-34	0	F	10244
Fremantle	25-34	0	M	9802
Fremantle	25-34	1	F	896
Fremantle	25-34	1	M	527
Fremantle	35-44		F	747
Fremantle	35-44		M	905
Fremantle	35-44	0	F	9200
Fremantle	35-44	0	M	9569
Fremantle	35-44	1	F	1388
Fremantle	35-44	1	M	830
Fremantle	45-54		F	705
Fremantle	45-54		M	819
Fremantle	45-54	0	F	7928
Fremantle	45-54	0	M	8366
Fremantle	45-54	1	F	1818
Fremantle	45-54	1	M	1073
Fremantle	55-64		F	603
Fremantle	55-64		M	614
Fremantle	55-64	0	F	6204
Fremantle	55-64	0	M	6313
Fremantle	55-64	1	F	1825
Fremantle	55-64	1	M	1094
Fremantle	65-74		F	557
Fremantle	65-74		M	495
Fremantle	65-74	0	F	4334
Fremantle	65-74	0	M	4297
Fremantle	65-74	1	F	916
Fremantle	65-74	1	M	552
Fremantle	75-84		F	574
Fremantle	75-84		M	451
Fremantle	75-84	0	F	2487
Fremantle	75-84	0	M	2101
Fremantle	75-84	1	F	331
Fremantle	75-84	1	M	309
Fremantle	85+		F	439
Fremantle	85+		M	208
Fremantle	85+	0	F	1156
Fremantle	85+	0	M	613
Fremantle	85+	1	F	58
Fremantle	85+	1	M	59
Hasluck	15-19		F	370
Hasluck	15-19		M	405
Hasluck	15-19	0	F	3838
Hasluck	15-19	0	M	4273
Hasluck	15-19	1	F	216
Hasluck	15-19	1	M	191
Hasluck	20-24		F	319
Hasluck	20-24		M	574
Hasluck	20-24	0	F	3614
Hasluck	20-24	0	M	4005
Hasluck	20-24	1	F	289
Hasluck	20-24	1	M	223
Hasluck	25-34		F	643
Hasluck	25-34		M	1441
Hasluck	25-34	0	F	7857
Hasluck	25-34	0	M	8075
Hasluck	25-34	1	F	863
Hasluck	25-34	1	M	531
Hasluck	35-44		F	601
Hasluck	35-44		M	1214
Hasluck	35-44	0	F	7729
Hasluck	35-44	0	M	7965
Hasluck	35-44	1	F	1265
Hasluck	35-44	1	M	728
Hasluck	45-54		F	664
Hasluck	45-54		M	1025
Hasluck	45-54	0	F	7621
Hasluck	45-54	0	M	8143
Hasluck	45-54	1	F	1717
Hasluck	45-54	1	M	1058
Hasluck	55-64		F	563
Hasluck	55-64		M	798
Hasluck	55-64	0	F	6285
Hasluck	55-64	0	M	6765
Hasluck	55-64	1	F	1774
Hasluck	55-64	1	M	1035
Hasluck	65-74		F	634
Hasluck	65-74		M	590
Hasluck	65-74	0	F	4924
Hasluck	65-74	0	M	5145
Hasluck	65-74	1	F	1037
Hasluck	65-74	1	M	700
Hasluck	75-84		F	539
Hasluck	75-84		M	455
Hasluck	75-84	0	F	2563
Hasluck	75-84	0	M	2301
Hasluck	75-84	1	F	345
Hasluck	75-84	1	M	297
Hasluck	85+		F	345
Hasluck	85+		M	204
Hasluck	85+	0	F	1018
Hasluck	85+	0	M	617
Hasluck	85+	1	F	59
Hasluck	85+	1	M	76
Moore	15-19		F	262
Moore	15-19		M	305
Moore	15-19	0	F	4375
Moore	15-19	0	M	4704
Moore	15-19	1	F	197
Moore	15-19	1	M	152
Moore	20-24		F	202
Moore	20-24		M	248
Moore	20-24	0	F	3939
Moore	20-24	0	M	4406
Moore	20-24	1	F	221
Moore	20-24	1	M	176
Moore	25-34		F	343
Moore	25-34		M	500
Moore	25-34	0	F	6716
Moore	25-34	0	M	7039
Moore	25-34	1	F	540
Moore	25-34	1	M	358
Moore	35-44		F	405
Moore	35-44		M	526
Moore	35-44	0	F	8307
Moore	35-44	0	M	7912
Moore	35-44	1	F	1077
Moore	35-44	1	M	621
Moore	45-54		F	430
Moore	45-54		M	502
Moore	45-54	0	F	9092
Moore	45-54	0	M	8988
Moore	45-54	1	F	1746
Moore	45-54	1	M	960
Moore	55-64		F	440
Moore	55-64		M	493
Moore	55-64	0	F	7512
Moore	55-64	0	M	7730
Moore	55-64	1	F	1875
Moore	55-64	1	M	1132
Moore	65-74		F	363
Moore	65-74		M	348
Moore	65-74	0	F	4659
Moore	65-74	0	M	4982
Moore	65-74	1	F	987
Moore	65-74	1	M	708
Moore	75-84		F	314
Moore	75-84		M	189
Moore	75-84	0	F	2146
Moore	75-84	0	M	1753
Moore	75-84	1	F	255
Moore	75-84	1	M	233
Moore	85+		F	227
Moore	85+		M	111
Moore	85+	0	F	960
Moore	85+	0	M	532
Moore	85+	1	F	39
Moore	85+	1	M	82
O'Connor	15-19		F	629
O'Connor	15-19		M	693
O'Connor	15-19	0	F	3529
O'Connor	15-19	0	M	3916
O'Connor	15-19	1	F	234
O'Connor	15-19	1	M	206
O'Connor	20-24		F	381
O'Connor	20-24		M	540
O'Connor	20-24	0	F	2967
O'Connor	20-24	0	M	3490
O'Connor	20-24	1	F	245
O'Connor	20-24	1	M	201
O'Connor	25-34		F	1033
O'Connor	25-34		M	1473
O'Connor	25-34	0	F	7547
O'Connor	25-34	0	M	7707
O'Connor	25-34	1	F	885
O'Connor	25-34	1	M	528
O'Connor	35-44		F	930
O'Connor	35-44		M	1314
O'Connor	35-44	0	F	7511
O'Connor	35-44	0	M	7644
O'Connor	35-44	1	F	1199
O'Connor	35-44	1	M	757
O'Connor	45-54		F	1073
O'Connor	45-54		M	1427
O'Connor	45-54	0	F	8061
O'Connor	45-54	0	M	8965
O'Connor	45-54	1	F	1713
O'Connor	45-54	1	M	1048
O'Connor	55-64		F	1089
O'Connor	55-64		M	1309
O'Connor	55-64	0	F	7508
O'Connor	55-64	0	M	8554
O'Connor	55-64	1	F	1875
O'Connor	55-64	1	M	1209
O'Connor	65-74		F	960
O'Connor	65-74		M	1056
O'Connor	65-74	0	F	5448
O'Connor	65-74	0	M	6234
O'Connor	65-74	1	F	985
O'Connor	65-74	1	M	774
O'Connor	75-84		F	772
O'Connor	75-84		M	650
O'Connor	75-84	0	F	2787
O'Connor	75-84	0	M	2721
O'Connor	75-84	1	F	394
O'Connor	75-84	1	M	324
O'Connor	85+		F	404
O'Connor	85+		M	242
O'Connor	85+	0	F	1187
O'Connor	85+	0	M	797
O'Connor	85+	1	F	60
O'Connor	85+	1	M	91
Pearce	15-19		F	601
Pearce	15-19		M	634
Pearce	15-19	0	F	5060
Pearce	15-19	0	M	5466
Pearce	15-19	1	F	288
Pearce	15-19	1	M	194
Pearce	20-24		F	537
Pearce	20-24		M	559
Pearce	20-24	0	F	5074
Pearce	20-24	0	M	5092
Pearce	20-24	1	F	297
Pearce	20-24	1	M	215
Pearce	25-34		F	1255
Pearce	25-34		M	1378
Pearce	25-34	0	F	12197
