CED_NAME16	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Moncrieff	0	1	1	3600	16
Moncrieff	0	1	1	5400	18
Moncrieff	0	1	1	7200	30
Moncrieff	0	1	1	9600	44
Moncrieff	0	1	1	12000	53
Moncrieff	0	1	1	14400	84
Moncrieff	0	1	1	16800	95
Moncrieff	0	1	1	19200	94
Moncrieff	0	1	1	21600	82
Moncrieff	0	1	1	24000	87
Moncrieff	0	1	1	26400	42
Moncrieff	0	1	1	28800	25
Moncrieff	0	1	1	31200	52
Moncrieff	0	1	1	36000	42
Moncrieff	0	1	1	48000	20
Moncrieff	0	1	1	60000	25
Moncrieff	1	0	0	0	249
Moncrieff	1	0	0	1800	63
Moncrieff	1	0	0	3600	104
Moncrieff	1	0	0	5400	91
Moncrieff	1	0	0	7200	161
Moncrieff	1	0	0	9600	196
Moncrieff	1	0	0	12000	275
Moncrieff	1	0	0	14400	358
Moncrieff	1	0	0	16800	322
Moncrieff	1	0	0	19200	432
Moncrieff	1	0	0	21600	324
Moncrieff	1	0	0	24000	563
Moncrieff	1	0	0	26400	240
Moncrieff	1	0	0	28800	149
Moncrieff	1	0	0	31200	360
Moncrieff	1	0	0	36000	383
Moncrieff	1	0	0	48000	155
Moncrieff	1	0	0	60000	124
Moncrieff	1	1	0	0	86
Moncrieff	1	1	0	1800	30
Moncrieff	1	1	0	3600	51
Moncrieff	1	1	0	5400	37
Moncrieff	1	1	0	7200	89
Moncrieff	1	1	0	9600	109
Moncrieff	1	1	0	12000	144
Moncrieff	1	1	0	14400	157
Moncrieff	1	1	0	16800	128
Moncrieff	1	1	0	19200	164
Moncrieff	1	1	0	21600	113
Moncrieff	1	1	0	24000	245
Moncrieff	1	1	0	26400	83
Moncrieff	1	1	0	28800	78
Moncrieff	1	1	0	31200	152
Moncrieff	1	1	0	36000	188
Moncrieff	1	1	0	48000	86
Moncrieff	1	1	0	60000	78
Moncrieff	1	1	1	0	110
Moncrieff	1	1	1	1800	18
Moncrieff	1	1	1	3600	42
Moncrieff	1	1	1	5400	30
Moncrieff	1	1	1	7200	76
Moncrieff	1	1	1	9600	137
Moncrieff	1	1	1	12000	195
Moncrieff	1	1	1	14400	319
Moncrieff	1	1	1	16800	334
Moncrieff	1	1	1	19200	447
Moncrieff	1	1	1	21600	430
Moncrieff	1	1	1	24000	714
Moncrieff	1	1	1	26400	334
Moncrieff	1	1	1	28800	241
Moncrieff	1	1	1	31200	505
Moncrieff	1	1	1	36000	564
Moncrieff	1	1	1	48000	231
Moncrieff	1	1	1	60000	243
Moreton		1	1	0	12
Moreton		1	1	1800	3
Moreton		1	1	3600	10
Moreton		1	1	7200	8
Moreton		1	1	9600	5
Moreton		1	1	12000	11
Moreton		1	1	14400	10
Moreton		1	1	16800	16
Moreton		1	1	19200	14
Moreton		1	1	21600	19
Moreton		1	1	24000	18
Moreton		1	1	26400	7
Moreton		1	1	31200	18
Moreton		1	1	36000	14
Moreton		1	1	48000	8
Moreton	0	1	0	0	69
Moreton	0	1	0	1800	11
Moreton	0	1	0	3600	25
Moreton	0	1	0	5400	27
Moreton	0	1	0	7200	41
Moreton	0	1	0	9600	59
Moreton	0	1	0	12000	60
Moreton	0	1	0	14400	75
Moreton	0	1	0	16800	75
Moreton	0	1	0	19200	59
Moreton	0	1	0	21600	46
Moreton	0	1	0	24000	77
Moreton	0	1	0	26400	20
Moreton	0	1	0	28800	25
Moreton	0	1	0	31200	51
Moreton	0	1	0	36000	50
Moreton	0	1	0	48000	17
Moreton	0	1	0	60000	9
Moreton	0	1	1	0	27
Moreton	0	1	1	1800	8
Moreton	0	1	1	3600	8
Moreton	0	1	1	5400	14
Moreton	0	1	1	7200	32
Moreton	0	1	1	9600	29
Moreton	0	1	1	12000	55
Moreton	0	1	1	14400	60
Moreton	0	1	1	16800	57
Moreton	0	1	1	19200	78
Moreton	0	1	1	21600	53
Moreton	0	1	1	24000	88
Moreton	0	1	1	26400	37
Moreton	0	1	1	28800	31
Moreton	0	1	1	31200	46
Moreton	0	1	1	36000	59
Moreton	0	1	1	48000	14
Moreton	0	1	1	60000	11
Moreton	1	0	0	0	231
Moreton	1	0	0	1800	48
Moreton	1	0	0	3600	89
Moreton	1	0	0	5400	51
Moreton	1	0	0	7200	103
Moreton	1	0	0	9600	141
Moreton	1	0	0	12000	181
Moreton	1	0	0	14400	242
Moreton	1	0	0	16800	282
Moreton	1	0	0	19200	314
Moreton	1	0	0	21600	276
Moreton	1	0	0	24000	491
Moreton	1	0	0	26400	188
Moreton	1	0	0	28800	194
Moreton	1	0	0	31200	340
Moreton	1	0	0	36000	419
Moreton	1	0	0	48000	149
Moreton	1	0	0	60000	109
Moreton	1	1	0	0	161
Moreton	1	1	0	1800	24
Moreton	1	1	0	3600	62
Moreton	1	1	0	5400	59
Moreton	1	1	0	7200	92
Moreton	1	1	0	9600	103
Moreton	1	1	0	12000	171
Moreton	1	1	0	14400	166
Moreton	1	1	0	16800	148
Moreton	1	1	0	19200	160
Moreton	1	1	0	21600	110
Moreton	1	1	0	24000	249
Moreton	1	1	0	26400	76
Moreton	1	1	0	28800	71
Moreton	1	1	0	31200	130
Moreton	1	1	0	36000	211
Moreton	1	1	0	48000	76
Moreton	1	1	0	60000	79
Moreton	1	1	1	0	237
Moreton	1	1	1	1800	35
Moreton	1	1	1	3600	68
Moreton	1	1	1	5400	83
Moreton	1	1	1	7200	119
Moreton	1	1	1	9600	188
Moreton	1	1	1	12000	278
Moreton	1	1	1	14400	374
Moreton	1	1	1	16800	431
Moreton	1	1	1	19200	561
Moreton	1	1	1	21600	439
Moreton	1	1	1	24000	919
Moreton	1	1	1	26400	381
Moreton	1	1	1	28800	365
Moreton	1	1	1	31200	749
Moreton	1	1	1	36000	991
Moreton	1	1	1	48000	345
Moreton	1	1	1	60000	263
Oxley		1	1	0	15
Oxley		1	1	3600	5
Oxley		1	1	5400	4
Oxley		1	1	7200	7
Oxley		1	1	9600	8
Oxley		1	1	12000	14
Oxley		1	1	14400	19
Oxley		1	1	16800	14
Oxley		1	1	19200	15
Oxley		1	1	21600	9
Oxley		1	1	24000	18
Oxley		1	1	26400	11
Oxley		1	1	28800	7
Oxley		1	1	31200	15
Oxley		1	1	36000	14
Oxley	0	1	0	0	44
Oxley	0	1	0	1800	15
Oxley	0	1	0	3600	44
Oxley	0	1	0	5400	36
Oxley	0	1	0	7200	55
Oxley	0	1	0	9600	74
Oxley	0	1	0	12000	105
Oxley	0	1	0	14400	114
Oxley	0	1	0	16800	110
Oxley	0	1	0	19200	120
Oxley	0	1	0	21600	65
Oxley	0	1	0	24000	99
Oxley	0	1	0	26400	35
Oxley	0	1	0	28800	14
Oxley	0	1	0	31200	48
Oxley	0	1	0	36000	38
Oxley	0	1	0	48000	8
Oxley	0	1	0	60000	4
Oxley	0	1	1	0	30
Oxley	0	1	1	1800	12
Oxley	0	1	1	3600	15
Oxley	0	1	1	5400	17
Oxley	0	1	1	7200	48
Oxley	0	1	1	9600	57
Oxley	0	1	1	12000	75
Oxley	0	1	1	14400	148
Oxley	0	1	1	16800	126
Oxley	0	1	1	19200	132
Oxley	0	1	1	21600	67
Oxley	0	1	1	24000	105
Oxley	0	1	1	26400	44
Oxley	0	1	1	28800	24
Oxley	0	1	1	31200	47
Oxley	0	1	1	36000	42
Oxley	0	1	1	48000	13
Oxley	0	1	1	60000	6
Oxley	1	0	0	0	207
Oxley	1	0	0	1800	66
Oxley	1	0	0	3600	83
Oxley	1	0	0	5400	90
Oxley	1	0	0	7200	127
Oxley	1	0	0	9600	208
Oxley	1	0	0	12000	260
Oxley	1	0	0	14400	318
Oxley	1	0	0	16800	349
Oxley	1	0	0	19200	506
Oxley	1	0	0	21600	345
Oxley	1	0	0	24000	558
Oxley	1	0	0	26400	253
Oxley	1	0	0	28800	167
Oxley	1	0	0	31200	280
Oxley	1	0	0	36000	305
Oxley	1	0	0	48000	97
Oxley	1	0	0	60000	61
Oxley	1	1	0	0	130
Oxley	1	1	0	1800	32
Oxley	1	1	0	3600	71
Oxley	1	1	0	5400	57
Oxley	1	1	0	7200	85
Oxley	1	1	0	9600	161
Oxley	1	1	0	12000	212
Oxley	1	1	0	14400	236
Oxley	1	1	0	16800	208
Oxley	1	1	0	19200	288
Oxley	1	1	0	21600	164
Oxley	1	1	0	24000	351
Oxley	1	1	0	26400	126
Oxley	1	1	0	28800	99
Oxley	1	1	0	31200	233
Oxley	1	1	0	36000	264
Oxley	1	1	0	48000	80
Oxley	1	1	0	60000	58
Oxley	1	1	1	0	157
Oxley	1	1	1	1800	46
Oxley	1	1	1	3600	71
Oxley	1	1	1	5400	71
Oxley	1	1	1	7200	143
Oxley	1	1	1	9600	228
Oxley	1	1	1	12000	376
Oxley	1	1	1	14400	591
Oxley	1	1	1	16800	720
Oxley	1	1	1	19200	884
Oxley	1	1	1	21600	764
Oxley	1	1	1	24000	1157
Oxley	1	1	1	26400	610
Oxley	1	1	1	28800	380
Oxley	1	1	1	31200	758
Oxley	1	1	1	36000	729
Oxley	1	1	1	48000	225
Oxley	1	1	1	60000	135
Petrie		1	1	0	9
Petrie		1	1	3600	3
Petrie		1	1	5400	5
Petrie		1	1	7200	7
Petrie		1	1	9600	10
Petrie		1	1	12000	11
Petrie		1	1	14400	11
Petrie		1	1	16800	13
Petrie		1	1	19200	10
Petrie		1	1	21600	5
Petrie		1	1	24000	12
Petrie		1	1	26400	13
Petrie		1	1	28800	5
Petrie		1	1	31200	10
Petrie		1	1	36000	5
Petrie		1	1	48000	3
Petrie	0	1	0	0	41
Petrie	0	1	0	1800	20
Petrie	0	1	0	3600	32
Petrie	0	1	0	5400	27
Petrie	0	1	0	7200	57
Petrie	0	1	0	9600	74
Petrie	0	1	0	12000	68
Petrie	0	1	0	14400	111
Petrie	0	1	0	16800	90
Petrie	0	1	0	19200	108
Petrie	0	1	0	21600	68
Petrie	0	1	0	24000	83
Petrie	0	1	0	26400	28
Petrie	0	1	0	28800	15
Petrie	0	1	0	31200	45
Petrie	0	1	0	36000	41
Petrie	0	1	0	48000	14
Petrie	0	1	0	60000	9
Petrie	0	1	1	0	16
Petrie	0	1	1	1800	8
Petrie	0	1	1	3600	25
Petrie	0	1	1	5400	18
Petrie	0	1	1	7200	43
Petrie	0	1	1	9600	66
Petrie	0	1	1	12000	73
Petrie	0	1	1	14400	90
Petrie	0	1	1	16800	103
Petrie	0	1	1	19200	139
Petrie	0	1	1	21600	101
Petrie	0	1	1	24000	98
Petrie	0	1	1	26400	39
Petrie	0	1	1	28800	20
Petrie	0	1	1	31200	68
Petrie	0	1	1	36000	53
Petrie	0	1	1	48000	6
Petrie	0	1	1	60000	10
Petrie	1	0	0	0	212
Petrie	1	0	0	1800	70
Petrie	1	0	0	3600	117
Petrie	1	0	0	5400	101
Petrie	1	0	0	7200	169
Petrie	1	0	0	9600	209
Petrie	1	0	0	12000	275
Petrie	1	0	0	14400	384
Petrie	1	0	0	16800	399
Petrie	1	0	0	19200	528
Petrie	1	0	0	21600	412
Petrie	1	0	0	24000	633
Petrie	1	0	0	26400	270
Petrie	1	0	0	28800	183
Petrie	1	0	0	31200	334
Petrie	1	0	0	36000	325
Petrie	1	0	0	48000	97
Petrie	1	0	0	60000	55
Petrie	1	1	0	0	90
Petrie	1	1	0	1800	32
Petrie	1	1	0	3600	46
Petrie	1	1	0	5400	55
Petrie	1	1	0	7200	79
Petrie	1	1	0	9600	131
Petrie	1	1	0	12000	160
Petrie	1	1	0	14400	198
Petrie	1	1	0	16800	213
Petrie	1	1	0	19200	237
Petrie	1	1	0	21600	194
Petrie	1	1	0	24000	351
Petrie	1	1	0	26400	145
Petrie	1	1	0	28800	103
Petrie	1	1	0	31200	212
Petrie	1	1	0	36000	206
Petrie	1	1	0	48000	62
Petrie	1	1	0	60000	55
Petrie	1	1	1	0	132
Petrie	1	1	1	1800	28
Petrie	1	1	1	3600	65
Petrie	1	1	1	5400	53
Petrie	1	1	1	7200	104
Petrie	1	1	1	9600	188
Petrie	1	1	1	12000	262
Petrie	1	1	1	14400	416
Petrie	1	1	1	16800	564
Petrie	1	1	1	19200	827
Petrie	1	1	1	21600	750
Petrie	1	1	1	24000	1155
Petrie	1	1	1	26400	605
Petrie	1	1	1	28800	369
Petrie	1	1	1	31200	736
Petrie	1	1	1	36000	643
Petrie	1	1	1	48000	210
Petrie	1	1	1	60000	114
Rankin		1	1	0	13
Rankin		1	1	1800	3
Rankin		1	1	3600	8
Rankin		1	1	5400	4
Rankin		1	1	7200	11
Rankin		1	1	9600	17
Rankin		1	1	12000	17
Rankin		1	1	14400	27
Rankin		1	1	16800	26
Rankin		1	1	19200	21
Rankin		1	1	21600	13
Rankin		1	1	24000	27
Rankin		1	1	26400	7
Rankin		1	1	28800	8
Rankin		1	1	31200	15
Rankin		1	1	36000	8
Rankin		1	1	48000	3
Rankin		1	1	60000	3
Rankin	0	1	0	0	46
Rankin	0	1	0	1800	27
Rankin	0	1	0	3600	47
Rankin	0	1	0	5400	36
Rankin	0	1	0	7200	63
Rankin	0	1	0	9600	83
Rankin	0	1	0	12000	119
Rankin	0	1	0	14400	116
Rankin	0	1	0	16800	140
Rankin	0	1	0	19200	149
Rankin	0	1	0	21600	88
Rankin	0	1	0	24000	117
Rankin	0	1	0	26400	29
Rankin	0	1	0	28800	19
Rankin	0	1	0	31200	48
Rankin	0	1	0	36000	42
Rankin	0	1	0	48000	17
Rankin	0	1	0	60000	4
Rankin	0	1	1	0	34
Rankin	0	1	1	1800	6
Rankin	0	1	1	3600	25
Rankin	0	1	1	5400	17
Rankin	0	1	1	7200	45
Rankin	0	1	1	9600	59
Rankin	0	1	1	12000	100
Rankin	0	1	1	14400	152
Rankin	0	1	1	16800	137
Rankin	0	1	1	19200	163
Rankin	0	1	1	21600	88
Rankin	0	1	1	24000	122
Rankin	0	1	1	26400	39
Rankin	0	1	1	28800	29
Rankin	0	1	1	31200	49
Rankin	0	1	1	36000	33
Rankin	0	1	1	48000	11
Rankin	0	1	1	60000	8
Rankin	1	0	0	0	223
Rankin	1	0	0	1800	66
Rankin	1	0	0	3600	134
Rankin	1	0	0	5400	114
Rankin	1	0	0	7200	199
Rankin	1	0	0	9600	255
Rankin	1	0	0	12000	338
Rankin	1	0	0	14400	504
Rankin	1	0	0	16800	475
Rankin	1	0	0	19200	633
Rankin	1	0	0	21600	456
Rankin	1	0	0	24000	633
Rankin	1	0	0	26400	260
Rankin	1	0	0	28800	167
Rankin	1	0	0	31200	313
Rankin	1	0	0	36000	275
Rankin	1	0	0	48000	80
Rankin	1	0	0	60000	49
Rankin	1	1	0	0	114
Rankin	1	1	0	1800	31
Rankin	1	1	0	3600	54
Rankin	1	1	0	5400	75
Rankin	1	1	0	7200	136
Rankin	1	1	0	9600	176
Rankin	1	1	0	12000	265
Rankin	1	1	0	14400	311
Rankin	1	1	0	16800	312
Rankin	1	1	0	19200	343
Rankin	1	1	0	21600	207
Rankin	1	1	0	24000	401
Rankin	1	1	0	26400	139
Rankin	1	1	0	28800	106
Rankin	1	1	0	31200	183
Rankin	1	1	0	36000	204
Rankin	1	1	0	48000	64
Rankin	1	1	0	60000	43
Rankin	1	1	1	0	158
Rankin	1	1	1	1800	36
Rankin	1	1	1	3600	86
Rankin	1	1	1	5400	63
Rankin	1	1	1	7200	148
Rankin	1	1	1	9600	242
Rankin	1	1	1	12000	424
Rankin	1	1	1	14400	729
Rankin	1	1	1	16800	881
Rankin	1	1	1	19200	1128
Rankin	1	1	1	21600	905
Rankin	1	1	1	24000	1205
Rankin	1	1	1	26400	532
Rankin	1	1	1	28800	352
Rankin	1	1	1	31200	670
Rankin	1	1	1	36000	528
Rankin	1	1	1	48000	162
Rankin	1	1	1	60000	87
Ryan		1	1	0	25
Ryan		1	1	3600	3
Ryan		1	1	5400	3
Ryan		1	1	7200	5
Ryan		1	1	9600	3
Ryan		1	1	12000	6
Ryan		1	1	14400	3
Ryan		1	1	16800	9
Ryan		1	1	19200	11
Ryan		1	1	21600	9
Ryan		1	1	24000	15
Ryan		1	1	26400	9
Ryan		1	1	31200	13
Ryan		1	1	36000	8
Ryan		1	1	48000	6
Ryan		1	1	60000	3
Ryan	0	1	0	0	50
Ryan	0	1	0	1800	7
Ryan	0	1	0	3600	19
Ryan	0	1	0	5400	24
Ryan	0	1	0	7200	38
Ryan	0	1	0	9600	44
Ryan	0	1	0	12000	46
Ryan	0	1	0	14400	68
Ryan	0	1	0	16800	51
Ryan	0	1	0	19200	66
Ryan	0	1	0	21600	37
Ryan	0	1	0	24000	73
Ryan	0	1	0	26400	28
Ryan	0	1	0	28800	24
Ryan	0	1	0	31200	50
Ryan	0	1	0	36000	58
Ryan	0	1	0	48000	30
Ryan	0	1	0	60000	17
Ryan	0	1	1	0	28
Ryan	0	1	1	1800	3
Ryan	0	1	1	3600	13
Ryan	0	1	1	5400	15
Ryan	0	1	1	7200	18
Ryan	0	1	1	9600	29
Ryan	0	1	1	12000	45
Ryan	0	1	1	14400	42
Ryan	0	1	1	16800	62
Ryan	0	1	1	19200	60
Ryan	0	1	1	21600	63
Ryan	0	1	1	24000	89
Ryan	0	1	1	26400	39
Ryan	0	1	1	28800	32
Ryan	0	1	1	31200	50
Ryan	0	1	1	36000	71
Ryan	0	1	1	48000	33
Ryan	0	1	1	60000	24
Ryan	1	0	0	0	244
Ryan	1	0	0	1800	61
Ryan	1	0	0	3600	88
Ryan	1	0	0	5400	71
Ryan	1	0	0	7200	95
Ryan	1	0	0	9600	128
Ryan	1	0	0	12000	187
Ryan	1	0	0	14400	165
Ryan	1	0	0	16800	223
Ryan	1	0	0	19200	272
Ryan	1	0	0	21600	228
Ryan	1	0	0	24000	419
Ryan	1	0	0	26400	224
Ryan	1	0	0	28800	220
Ryan	1	0	0	31200	365
Ryan	1	0	0	36000	527
Ryan	1	0	0	48000	197
Ryan	1	0	0	60000	167
Ryan	1	1	0	0	135
Ryan	1	1	0	1800	27
Ryan	1	1	0	3600	66
Ryan	1	1	0	5400	59
Ryan	1	1	0	7200	64
Ryan	1	1	0	9600	105
Ryan	1	1	0	12000	151
Ryan	1	1	0	14400	172
Ryan	1	1	0	16800	134
Ryan	1	1	0	19200	163
Ryan	1	1	0	21600	113
Ryan	1	1	0	24000	293
Ryan	1	1	0	26400	119
Ryan	1	1	0	28800	146
Ryan	1	1	0	31200	234
Ryan	1	1	0	36000	402
Ryan	1	1	0	48000	159
Ryan	1	1	0	60000	175
Ryan	1	1	1	0	195
Ryan	1	1	1	1800	43
Ryan	1	1	1	3600	100
Ryan	1	1	1	5400	63
Ryan	1	1	1	7200	109
Ryan	1	1	1	9600	179
Ryan	1	1	1	12000	265
Ryan	1	1	1	14400	298
Ryan	1	1	1	16800	370
Ryan	1	1	1	19200	498
Ryan	1	1	1	21600	411
Ryan	1	1	1	24000	911
Ryan	1	1	1	26400	506
Ryan	1	1	1	28800	485
Ryan	1	1	1	31200	925
Ryan	1	1	1	36000	1456
Ryan	1	1	1	48000	582
Ryan	1	1	1	60000	492
Wide Bay		1	1	0	4
Wide Bay		1	1	7200	6
Wide Bay		1	1	9600	8
Wide Bay		1	1	12000	11
Wide Bay		1	1	14400	12
Wide Bay		1	1	16800	7
Wide Bay		1	1	19200	9
Wide Bay		1	1	21600	5
Wide Bay		1	1	26400	5
Wide Bay		1	1	31200	3
Wide Bay		1	1	36000	5
Wide Bay	0	1	0	0	30
Wide Bay	0	1	0	1800	18
Wide Bay	0	1	0	3600	40
Wide Bay	0	1	0	5400	33
Wide Bay	0	1	0	7200	87
Wide Bay	0	1	0	9600	94
Wide Bay	0	1	0	12000	92
Wide Bay	0	1	0	14400	94
Wide Bay	0	1	0	16800	65
Wide Bay	0	1	0	19200	60
Wide Bay	0	1	0	21600	40
Wide Bay	0	1	0	24000	33
Wide Bay	0	1	0	26400	14
Wide Bay	0	1	0	28800	10
Wide Bay	0	1	0	31200	28
Wide Bay	0	1	0	36000	17
Wide Bay	0	1	0	48000	7
Wide Bay	0	1	0	60000	6
Wide Bay	0	1	1	0	32
Wide Bay	0	1	1	1800	3
Wide Bay	0	1	1	3600	32
Wide Bay	0	1	1	5400	36
Wide Bay	0	1	1	7200	56
Wide Bay	0	1	1	9600	83
Wide Bay	0	1	1	12000	105
Wide Bay	0	1	1	14400	109
Wide Bay	0	1	1	16800	114
Wide Bay	0	1	1	19200	87
Wide Bay	0	1	1	21600	38
Wide Bay	0	1	1	24000	49
Wide Bay	0	1	1	26400	22
Wide Bay	0	1	1	28800	15
Wide Bay	0	1	1	31200	26
Wide Bay	0	1	1	36000	26
Wide Bay	0	1	1	48000	10
Wide Bay	0	1	1	60000	11
Wide Bay	1	0	0	0	287
Wide Bay	1	0	0	1800	119
Wide Bay	1	0	0	3600	234
Wide Bay	1	0	0	5400	192
Wide Bay	1	0	0	7200	338
Wide Bay	1	0	0	9600	390
Wide Bay	1	0	0	12000	492
Wide Bay	1	0	0	14400	525
Wide Bay	1	0	0	16800	418
Wide Bay	1	0	0	19200	416
Wide Bay	1	0	0	21600	235
Wide Bay	1	0	0	24000	407
Wide Bay	1	0	0	26400	133
Wide Bay	1	0	0	28800	94
Wide Bay	1	0	0	31200	189
Wide Bay	1	0	0	36000	241
Wide Bay	1	0	0	48000	92
Wide Bay	1	0	0	60000	49
Wide Bay	1	1	0	0	66
Wide Bay	1	1	0	1800	30
Wide Bay	1	1	0	3600	61
Wide Bay	1	1	0	5400	85
Wide Bay	1	1	0	7200	115
Wide Bay	1	1	0	9600	190
Wide Bay	1	1	0	12000	165
Wide Bay	1	1	0	14400	188
Wide Bay	1	1	0	16800	151
Wide Bay	1	1	0	19200	171
Wide Bay	1	1	0	21600	113
Wide Bay	1	1	0	24000	189
Wide Bay	1	1	0	26400	42
Wide Bay	1	1	0	28800	36
Wide Bay	1	1	0	31200	76
Wide Bay	1	1	0	36000	95
Wide Bay	1	1	0	48000	37
Wide Bay	1	1	0	60000	21
Wide Bay	1	1	1	0	87
Wide Bay	1	1	1	1800	35
Wide Bay	1	1	1	3600	61
Wide Bay	1	1	1	5400	92
Wide Bay	1	1	1	7200	170
Wide Bay	1	1	1	9600	282
Wide Bay	1	1	1	12000	480
Wide Bay	1	1	1	14400	585
Wide Bay	1	1	1	16800	547
Wide Bay	1	1	1	19200	569
Wide Bay	1	1	1	21600	408
Wide Bay	1	1	1	24000	555
Wide Bay	1	1	1	26400	226
Wide Bay	1	1	1	28800	154
Wide Bay	1	1	1	31200	337
Wide Bay	1	1	1	36000	316
Wide Bay	1	1	1	48000	105
Wide Bay	1	1	1	60000	81
Wright		1	1	0	8
Wright		1	1	3600	7
Wright		1	1	7200	3
Wright		1	1	9600	6
Wright		1	1	12000	3
Wright		1	1	14400	12
Wright		1	1	16800	4
Wright		1	1	19200	16
Wright		1	1	21600	12
Wright		1	1	24000	9
Wright		1	1	26400	3
Wright		1	1	28800	3
Wright		1	1	31200	7
Wright		1	1	36000	6
Wright		1	1	48000	3
Wright	0	1	0	0	32
Wright	0	1	0	1800	9
Wright	0	1	0	3600	34
Wright	0	1	0	5400	26
Wright	0	1	0	7200	50
Wright	0	1	0	9600	64
Wright	0	1	0	12000	83
Wright	0	1	0	14400	111
Wright	0	1	0	16800	65
Wright	0	1	0	19200	79
Wright	0	1	0	21600	58
Wright	0	1	0	24000	78
Wright	0	1	0	26400	40
Wright	0	1	0	28800	21
Wright	0	1	0	31200	39
Wright	0	1	0	36000	42
Wright	0	1	0	48000	19
Wright	0	1	0	60000	7
Wright	0	1	1	0	34
Wright	0	1	1	1800	5
Wright	0	1	1	3600	22
Wright	0	1	1	5400	9
Wright	0	1	1	7200	46
Wright	0	1	1	9600	54
Wright	0	1	1	12000	95
Wright	0	1	1	14400	104
Wright	0	1	1	16800	102
Wright	0	1	1	19200	148
Wright	0	1	1	21600	83
Wright	0	1	1	24000	121
Wright	0	1	1	26400	39
Wright	0	1	1	28800	26
Wright	0	1	1	31200	78
Wright	0	1	1	36000	79
Wright	0	1	1	48000	20
Wright	0	1	1	60000	11
Wright	1	0	0	0	232
Wright	1	0	0	1800	91
Wright	1	0	0	3600	166
Wright	1	0	0	5400	149
Wright	1	0	0	7200	273
Wright	1	0	0	9600	310
Wright	1	0	0	12000	431
Wright	1	0	0	14400	515
Wright	1	0	0	16800	462
Wright	1	0	0	19200	537
Wright	1	0	0	21600	469
Wright	1	0	0	24000	720
Wright	1	0	0	26400	351
Wright	1	0	0	28800	213
Wright	1	0	0	31200	564
Wright	1	0	0	36000	531
Wright	1	0	0	48000	159
Wright	1	0	0	60000	94
Wright	1	1	0	0	121
Wright	1	1	0	1800	36
Wright	1	1	0	3600	82
Wright	1	1	0	5400	63
Wright	1	1	0	7200	144
Wright	1	1	0	9600	178
Wright	1	1	0	12000	240
Wright	1	1	0	14400	285
Wright	1	1	0	16800	253
Wright	1	1	0	19200	324
Wright	1	1	0	21600	248
Wright	1	1	0	24000	417
Wright	1	1	0	26400	162
Wright	1	1	0	28800	153
Wright	1	1	0	31200	292
Wright	1	1	0	36000	307
Wright	1	1	0	48000	85
Wright	1	1	0	60000	53
Wright	1	1	1	0	119
Wright	1	1	1	1800	45
Wright	1	1	1	3600	69
Wright	1	1	1	5400	82
Wright	1	1	1	7200	158
Wright	1	1	1	9600	268
Wright	1	1	1	12000	423
Wright	1	1	1	14400	618
Wright	1	1	1	16800	654
Wright	1	1	1	19200	954
Wright	1	1	1	21600	842
Wright	1	1	1	24000	1241
Wright	1	1	1	26400	681
Wright	1	1	1	28800	457
Wright	1	1	1	31200	1046
Wright	1	1	1	36000	876
Wright	1	1	1	48000	237
Wright	1	1	1	60000	115
Adelaide		1	1	0	8
Adelaide		1	1	1800	3
Adelaide		1	1	3600	8
Adelaide		1	1	5400	10
Adelaide		1	1	7200	8
Adelaide		1	1	9600	6
Adelaide		1	1	12000	11
Adelaide		1	1	14400	14
Adelaide		1	1	16800	18
Adelaide		1	1	19200	29
Adelaide		1	1	21600	5
Adelaide		1	1	24000	22
Adelaide		1	1	28800	5
Adelaide		1	1	31200	12
Adelaide		1	1	36000	8
Adelaide		1	1	48000	3
Adelaide	0	1	0	0	55
Adelaide	0	1	0	1800	12
Adelaide	0	1	0	3600	29
Adelaide	0	1	0	5400	21
Adelaide	0	1	0	7200	68
Adelaide	0	1	0	9600	67
Adelaide	0	1	0	12000	69
Adelaide	0	1	0	14400	75
Adelaide	0	1	0	16800	55
Adelaide	0	1	0	19200	59
Adelaide	0	1	0	21600	26
Adelaide	0	1	0	24000	64
Adelaide	0	1	0	26400	24
Adelaide	0	1	0	28800	21
Adelaide	0	1	0	31200	35
Adelaide	0	1	0	36000	38
Adelaide	0	1	0	48000	21
Adelaide	0	1	0	60000	23
Adelaide	0	1	1	0	22
Adelaide	0	1	1	1800	11
Adelaide	0	1	1	3600	11
Adelaide	0	1	1	5400	15
Adelaide	0	1	1	7200	33
Adelaide	0	1	1	9600	40
Adelaide	0	1	1	12000	54
Adelaide	0	1	1	14400	45
Adelaide	0	1	1	16800	65
Adelaide	0	1	1	19200	58
Adelaide	0	1	1	21600	56
Adelaide	0	1	1	24000	50
Adelaide	0	1	1	26400	16
Adelaide	0	1	1	28800	21
Adelaide	0	1	1	31200	28
Adelaide	0	1	1	36000	41
Adelaide	0	1	1	48000	19
Adelaide	0	1	1	60000	17
Adelaide	1	0	0	0	237
Adelaide	1	0	0	1800	49
Adelaide	1	0	0	3600	109
Adelaide	1	0	0	5400	82
Adelaide	1	0	0	7200	149
Adelaide	1	0	0	9600	171
Adelaide	1	0	0	12000	246
Adelaide	1	0	0	14400	285
Adelaide	1	0	0	16800	300
Adelaide	1	0	0	19200	379
Adelaide	1	0	0	21600	266
Adelaide	1	0	0	24000	463
