CED_NAME16	CountryOfBirth	persons
Bendigo	BIH	11
Bendigo	CAN	165
Bendigo	CHL	16
Bendigo	CHN	380
Bendigo	DEU	470
Bendigo	EGY	81
Bendigo	FJI	82
Bendigo	FRA	67
Bendigo	GBR	4316
Bendigo	GRC	92
Bendigo	HKG	80
Bendigo	HRV	82
Bendigo	IDN	94
Bendigo	IND	822
Bendigo	IRL	231
Bendigo	IRN	51
Bendigo	IRQ	32
Bendigo	ITA	261
Bendigo	JPN	54
Bendigo	KHM	24
Bendigo	KOR	60
Bendigo	LBN	37
Bendigo	LKA	214
Bendigo	MKD	18
Bendigo	MLT	116
Bendigo	MMR	449
Bendigo	MUS	44
Bendigo	MYS	200
Bendigo	NLD	448
Bendigo	NPL	47
Bendigo	NZL	1232
Bendigo	PAK	61
Bendigo	PHL	501
Bendigo	PNG	81
Bendigo	POL	65
Bendigo	SGP	69
Bendigo	THA	434
Bendigo	TUR	20
Bendigo	TWN	167
Bendigo	USA	320
Bendigo	VNM	146
Bendigo	ZAF	344
Bendigo	ZWE	50
Bruce		16778
Bruce	AFG	3393
Bruce	AUS	63164
Bruce	BGD	542
Bruce	BIH	1118
Bruce	CAN	125
Bruce	CHL	390
Bruce	CHN	12258
Bruce	DEU	695
Bruce	EGY	662
Bruce	FJI	537
Bruce	FRA	118
Bruce	GBR	3333
Bruce	GRC	2437
Bruce	HKG	1594
Bruce	HRV	858
Bruce	IDN	953
Bruce	IND	11223
Bruce	IRL	208
Bruce	IRN	1067
Bruce	IRQ	310
Bruce	ITA	2193
Bruce	JPN	257
Bruce	KHM	1364
Bruce	KOR	990
Bruce	LBN	558
Bruce	LKA	8020
Bruce	MKD	258
Bruce	MLT	176
Bruce	MMR	802
Bruce	MUS	962
Bruce	MYS	4275
Bruce	NLD	420
Bruce	NPL	135
Bruce	NZL	2050
Bruce	PAK	1772
Bruce	PHL	1599
Bruce	PNG	40
Bruce	POL	723
Bruce	SGP	979
Bruce	THA	619
Bruce	TUR	561
Bruce	TWN	540
Bruce	USA	323
Bruce	VNM	4820
Bruce	ZAF	693
Bruce	ZWE	127
Calwell		20367
Calwell	AFG	150
Calwell	AUS	90025
Calwell	BGD	243
Calwell	BIH	425
Calwell	CAN	104
Calwell	CHL	256
Calwell	CHN	909
Calwell	DEU	505
Calwell	EGY	1184
Calwell	FJI	639
Calwell	FRA	87
Calwell	GBR	2130
Calwell	GRC	1549
Calwell	HKG	172
Calwell	HRV	1308
Calwell	IDN	197
Calwell	IND	5882
Calwell	IRL	196
Calwell	IRN	775
Calwell	IRQ	8921
Calwell	ITA	3916
Calwell	JPN	46
Calwell	KHM	67
Calwell	KOR	91
Calwell	LBN	3482
Calwell	LKA	2372
Calwell	MKD	1144
Calwell	MLT	1578
Calwell	MMR	60
Calwell	MUS	175
Calwell	MYS	394
Calwell	NLD	153
Calwell	NPL	434
Calwell	NZL	2049
Calwell	PAK	1597
Calwell	PHL	2456
Calwell	PNG	50
Calwell	POL	441
Calwell	SGP	249
Calwell	THA	293
Calwell	TUR	5558
Calwell	TWN	71
Calwell	USA	242
Calwell	VNM	2203
Calwell	ZAF	195
Calwell	ZWE	71
Casey		9847
Casey	AFG	3
Casey	AUS	110869
Casey	BGD	17
Casey	BIH	33
Casey	CAN	177
Casey	CHL	71
Casey	CHN	861
Casey	DEU	991
Casey	EGY	59
Casey	FJI	87
Casey	FRA	108
Casey	GBR	8552
Casey	GRC	121
Casey	HKG	158
Casey	HRV	114
Casey	IDN	160
Casey	IND	939
Casey	IRL	302
Casey	IRN	166
Casey	IRQ	18
Casey	ITA	907
Casey	JPN	89
Casey	KHM	87
Casey	KOR	61
Casey	LBN	88
Casey	LKA	352
Casey	MKD	49
Casey	MLT	111
Casey	MMR	964
Casey	MUS	91
Casey	MYS	382
Casey	NLD	1456
Casey	NPL	45
Casey	NZL	1714
Casey	PAK	42
Casey	PHL	508
Casey	PNG	76
Casey	POL	247
Casey	SGP	128
Casey	THA	238
Casey	TUR	27
Casey	TWN	61
Casey	USA	394
Casey	VNM	172
Casey	ZAF	733
Casey	ZWE	87
Chisholm		13000
Chisholm	AFG	133
Chisholm	AUS	81169
Chisholm	BGD	501
Chisholm	BIH	77
Chisholm	CAN	259
Chisholm	CHL	189
Chisholm	CHN	23318
Chisholm	DEU	586
Chisholm	EGY	357
Chisholm	FJI	289
Chisholm	FRA	210
Chisholm	GBR	3816
Chisholm	GRC	3237
Chisholm	HKG	2372
Chisholm	HRV	221
Chisholm	IDN	1622
Chisholm	IND	6573
Chisholm	IRL	360
Chisholm	IRN	689
Chisholm	IRQ	133
Chisholm	ITA	1933
Chisholm	JPN	521
Chisholm	KHM	307
Chisholm	KOR	1665
Chisholm	LBN	138
Chisholm	LKA	3872
Chisholm	MKD	82
Chisholm	MLT	116
Chisholm	MMR	123
Chisholm	MUS	405
Chisholm	MYS	4803
Chisholm	NLD	368
Chisholm	NPL	229
Chisholm	NZL	1809
Chisholm	PAK	470
Chisholm	PHL	1126
Chisholm	PNG	82
Chisholm	POL	513
Chisholm	SGP	1346
Chisholm	THA	574
Chisholm	TUR	95
Chisholm	TWN	854
Chisholm	USA	562
Chisholm	VNM	2392
Chisholm	ZAF	765
Chisholm	ZWE	162
Corangamite		11175
Corangamite	AFG	76
Corangamite	AUS	124062
Corangamite	BGD	66
Corangamite	BIH	39
Corangamite	CAN	230
Corangamite	CHL	32
Corangamite	CHN	822
Corangamite	DEU	705
Corangamite	EGY	85
Corangamite	FJI	62
Corangamite	FRA	108
Corangamite	GBR	6492
Corangamite	GRC	136
Corangamite	HKG	120
Corangamite	HRV	181
Corangamite	IDN	138
Corangamite	IND	1199
Corangamite	IRL	361
Corangamite	IRN	224
Corangamite	IRQ	59
Corangamite	ITA	547
Corangamite	JPN	125
Corangamite	KHM	12
Corangamite	KOR	90
Corangamite	LBN	52
Corangamite	LKA	237
Corangamite	MKD	74
Corangamite	MLT	142
Corangamite	MMR	29
Corangamite	MUS	48
Corangamite	MYS	294
Corangamite	NLD	748
Corangamite	NPL	45
Corangamite	NZL	1586
Corangamite	PAK	109
Corangamite	PHL	425
Corangamite	PNG	73
Corangamite	POL	130
Corangamite	SGP	137
Corangamite	THA	136
Corangamite	TUR	34
Corangamite	TWN	49
Corangamite	USA	458
Corangamite	VNM	157
Corangamite	ZAF	504
Corangamite	ZWE	110
Corio		14120
Corio	AFG	485
Corio	AUS	113114
Corio	BGD	25
Corio	BIH	410
Corio	CAN	174
Corio	CHL	37
Corio	CHN	806
Corio	DEU	947
Corio	EGY	77
Corio	FJI	86
Corio	FRA	100
Corio	GBR	6265
Corio	GRC	396
Corio	HKG	109
Corio	HRV	1216
Corio	IDN	129
Corio	IND	1268
Corio	IRL	356
Corio	IRN	255
Corio	IRQ	173
Corio	ITA	1300
Corio	JPN	65
Corio	KHM	44
Corio	KOR	85
Corio	LBN	57
Corio	LKA	196
Corio	MKD	597
Corio	MLT	286
Corio	MMR	350
Corio	MUS	59
Corio	MYS	267
Corio	NLD	944
Corio	NPL	67
Corio	NZL	1458
Corio	PAK	305
Corio	PHL	980
Corio	PNG	64
Corio	POL	329
Corio	SGP	146
Corio	THA	456
Corio	TUR	122
Corio	TWN	46
Corio	USA	366
Corio	VNM	403
Corio	ZAF	294
Corio	ZWE	78
Deakin		9636
Deakin	AFG	65
Deakin	AUS	95876
Deakin	BGD	111
Deakin	BIH	96
Deakin	CAN	244
Deakin	CHL	123
Deakin	CHN	8517
Deakin	DEU	745
Deakin	EGY	271
Deakin	FJI	199
Deakin	FRA	136
Deakin	GBR	5917
Deakin	GRC	653
Deakin	HKG	1335
Deakin	HRV	197
Deakin	IDN	534
Deakin	IND	3930
Deakin	IRL	356
Deakin	IRN	959
Deakin	IRQ	64
Deakin	ITA	1016
Deakin	JPN	254
Deakin	KHM	399
Deakin	KOR	622
Deakin	LBN	80
Deakin	LKA	1220
Deakin	MKD	44
Deakin	MLT	133
Deakin	MMR	1592
Deakin	MUS	195
Deakin	MYS	2560
Deakin	NLD	570
Deakin	NPL	192
Deakin	NZL	1814
Deakin	PAK	365
Deakin	PHL	818
Deakin	PNG	89
Deakin	POL	346
Deakin	SGP	617
Deakin	THA	561
Deakin	TUR	88
Deakin	TWN	449
Deakin	USA	506
Deakin	VNM	1336
Deakin	ZAF	798
Deakin	ZWE	135
Dunkley		13011
Dunkley	AFG	64
Dunkley	AUS	105691
Dunkley	BGD	19
Dunkley	BIH	201
Dunkley	CAN	261
Dunkley	CHL	139
Dunkley	CHN	930
Dunkley	DEU	933
Dunkley	EGY	159
Dunkley	FJI	144
Dunkley	FRA	139
Dunkley	GBR	12608
Dunkley	GRC	494
Dunkley	HKG	163
Dunkley	HRV	269
Dunkley	IDN	145
Dunkley	IND	1075
Dunkley	IRL	641
Dunkley	IRN	79
Dunkley	IRQ	24
Dunkley	ITA	689
Dunkley	JPN	106
Dunkley	KHM	54
Dunkley	KOR	72
Dunkley	LBN	112
Dunkley	LKA	363
Dunkley	MKD	37
Dunkley	MLT	135
Dunkley	MMR	36
Dunkley	MUS	229
Dunkley	MYS	325
Dunkley	NLD	785
Dunkley	NPL	19
Dunkley	NZL	2934
Dunkley	PAK	70
Dunkley	PHL	682
Dunkley	PNG	101
Dunkley	POL	349
Dunkley	SGP	139
Dunkley	THA	275
Dunkley	TUR	73
Dunkley	TWN	49
Dunkley	USA	519
Dunkley	VNM	132
Dunkley	ZAF	759
Dunkley	ZWE	142
Flinders		13338
Flinders	AFG	12
Flinders	AUS	118160
Flinders	BGD	7
Flinders	BIH	23
Flinders	CAN	226
Flinders	CHL	76
Flinders	CHN	251
Flinders	DEU	862
Flinders	EGY	160
Flinders	FJI	72
Flinders	FRA	116
Flinders	GBR	11168
Flinders	GRC	585
Flinders	HKG	58
Flinders	HRV	230
Flinders	IDN	95
Flinders	IND	368
Flinders	IRL	488
Flinders	IRN	11
Flinders	IRQ	8
Flinders	ITA	1183
Flinders	JPN	78
Flinders	KHM	70
Flinders	KOR	29
Flinders	LBN	46
Flinders	LKA	171
Flinders	MKD	59
Flinders	MLT	213
Flinders	MMR	20
Flinders	MUS	155
Flinders	MYS	141
Flinders	NLD	902
Flinders	NPL	17
Flinders	NZL	2068
Flinders	PAK	8
Flinders	PHL	412
Flinders	PNG	72
Flinders	POL	146
Flinders	SGP	83
Flinders	THA	177
Flinders	TUR	57
Flinders	TWN	16
Flinders	USA	394
Flinders	VNM	71
Flinders	ZAF	520
Flinders	ZWE	63
Gellibrand		19386
Gellibrand	AFG	299
Gellibrand	AUS	94764
Gellibrand	BGD	818
Gellibrand	BIH	307
Gellibrand	CAN	311
Gellibrand	CHL	300
Gellibrand	CHN	2386
Gellibrand	DEU	817
Gellibrand	EGY	281
Gellibrand	FJI	270
Gellibrand	FRA	211
Gellibrand	GBR	5358
Gellibrand	GRC	2325
Gellibrand	HKG	402
Gellibrand	HRV	914
Gellibrand	IDN	493
Gellibrand	IND	5014
Gellibrand	IRL	623
Gellibrand	IRN	493
Gellibrand	IRQ	139
Gellibrand	ITA	2516
Gellibrand	JPN	283
Gellibrand	KHM	183
Gellibrand	KOR	222
Gellibrand	LBN	1012
Gellibrand	LKA	892
Gellibrand	MKD	1398
Gellibrand	MLT	1904
Gellibrand	MMR	690
Gellibrand	MUS	196
Gellibrand	MYS	924
Gellibrand	NLD	269
Gellibrand	NPL	862
Gellibrand	NZL	3505
Gellibrand	PAK	847
Gellibrand	PHL	2010
Gellibrand	PNG	112
Gellibrand	POL	644
Gellibrand	SGP	293
Gellibrand	THA	529
Gellibrand	TUR	299
Gellibrand	TWN	176
Gellibrand	USA	601
Gellibrand	VNM	9036
Gellibrand	ZAF	458
Gellibrand	ZWE	86
Gippsland		14804
Gippsland	AFG	4
Gippsland	AUS	113472
Gippsland	BGD	51
Gippsland	BIH	13
Gippsland	CAN	154
Gippsland	CHL	44
Gippsland	CHN	352
Gippsland	DEU	767
Gippsland	EGY	73
Gippsland	FJI	88
Gippsland	FRA	63
Gippsland	GBR	5426
Gippsland	GRC	143
Gippsland	HKG	60
Gippsland	HRV	114
Gippsland	IDN	69
Gippsland	IND	602
Gippsland	IRL	221
Gippsland	IRN	30
Gippsland	IRQ	22
Gippsland	ITA	825
Gippsland	JPN	40
Gippsland	KHM	29
Gippsland	KOR	44
Gippsland	LBN	16
Gippsland	LKA	182
Gippsland	MKD	8
Gippsland	MLT	260
Gippsland	MMR	23
Gippsland	MUS	49
Gippsland	MYS	218
Gippsland	NLD	1061
Gippsland	NPL	29
Gippsland	NZL	1459
Gippsland	PAK	66
Gippsland	PHL	689
Gippsland	PNG	60
Gippsland	POL	155
Gippsland	SGP	70
Gippsland	THA	152
Gippsland	TUR	26
Gippsland	TWN	87
Gippsland	USA	265
Gippsland	VNM	237
Gippsland	ZAF	329
Gippsland	ZWE	61
Goldstein		15158
Goldstein	AFG	17
Goldstein	AUS	96516
Goldstein	BGD	45
Goldstein	BIH	73
Goldstein	CAN	474
Goldstein	CHL	128
Goldstein	CHN	4227
Goldstein	DEU	1097
Goldstein	EGY	316
Goldstein	FJI	93
Goldstein	FRA	493
Goldstein	GBR	8851
Goldstein	GRC	1285
Goldstein	HKG	430
Goldstein	HRV	216
Goldstein	IDN	222
Goldstein	IND	3039
Goldstein	IRL	813
Goldstein	IRN	148
Goldstein	IRQ	39
Goldstein	ITA	1107
Goldstein	JPN	591
Goldstein	KHM	59
Goldstein	KOR	361
Goldstein	LBN	167
Goldstein	LKA	553
Goldstein	MKD	68
Goldstein	MLT	107
Goldstein	MMR	39
Goldstein	MUS	162
Goldstein	MYS	751
Goldstein	NLD	409
Goldstein	NPL	101
Goldstein	NZL	2636
Goldstein	PAK	92
Goldstein	PHL	441
Goldstein	PNG	61
Goldstein	POL	1017
Goldstein	SGP	459
Goldstein	THA	251
Goldstein	TUR	162
Goldstein	TWN	148
Goldstein	USA	1169
Goldstein	VNM	418
Goldstein	ZAF	2464
Goldstein	ZWE	137
Gorton		25251
Gorton	AFG	273
Gorton	AUS	112112
Gorton	BGD	331
Gorton	BIH	1043
Gorton	CAN	123
Gorton	CHL	825
Gorton	CHN	1582
Gorton	DEU	683
Gorton	EGY	1068
Gorton	FJI	763
Gorton	FRA	88
Gorton	GBR	3826
Gorton	GRC	742
Gorton	HKG	332
Gorton	HRV	1216
Gorton	IDN	466
Gorton	IND	7574
Gorton	IRL	258
Gorton	IRN	274
Gorton	IRQ	558
Gorton	ITA	1533
Gorton	JPN	100
Gorton	KHM	125
Gorton	KOR	190
Gorton	LBN	522
Gorton	LKA	1643
Gorton	MKD	2271
Gorton	MLT	3175
Gorton	MMR	561
Gorton	MUS	247
Gorton	MYS	840
Gorton	NLD	265
Gorton	NPL	194
Gorton	NZL	4049
Gorton	PAK	1234
Gorton	PHL	6907
Gorton	PNG	48
Gorton	POL	717
Gorton	SGP	333
Gorton	THA	459
Gorton	TUR	504
Gorton	TWN	120
Gorton	USA	304
Gorton	VNM	8324
Gorton	ZAF	463
Gorton	ZWE	165
Higgins		16304
Higgins	AFG	46
Higgins	AUS	93636
Higgins	BGD	125
Higgins	BIH	120
Higgins	CAN	458
Higgins	CHL	142
Higgins	CHN	7947
Higgins	DEU	738
Higgins	EGY	269
Higgins	FJI	145
Higgins	FRA	585
Higgins	GBR	5893
Higgins	GRC	2386
Higgins	HKG	929
Higgins	HRV	184
Higgins	IDN	770
Higgins	IND	5313
Higgins	IRL	795
Higgins	IRN	405
Higgins	IRQ	55
Higgins	ITA	930
Higgins	JPN	598
Higgins	KHM	87
Higgins	KOR	635
Higgins	LBN	114
Higgins	LKA	1051
Higgins	MKD	56
Higgins	MLT	82
Higgins	MMR	79
Higgins	MUS	256
Higgins	MYS	1929
Higgins	NLD	315
Higgins	NPL	269
Higgins	NZL	3314
Higgins	PAK	169
Higgins	PHL	720
Higgins	PNG	76
Higgins	POL	658
Higgins	SGP	741
Higgins	THA	558
Higgins	TUR	173
Higgins	TWN	364
Higgins	USA	1126
Higgins	VNM	998
Higgins	ZAF	1249
Higgins	ZWE	137
Holt		23546
Holt	AFG	7471
Holt	AUS	101864
Holt	BGD	269
Holt	BIH	1007
Holt	CAN	138
Holt	CHL	766
Holt	CHN	2764
Holt	DEU	639
Holt	EGY	834
Holt	FJI	1606
Holt	FRA	117
Holt	GBR	5639
Holt	GRC	607
Holt	HKG	325
Holt	HRV	999
Holt	IDN	620
Holt	IND	14717
Holt	IRL	310
Holt	IRN	684
Holt	IRQ	561
Holt	ITA	1123
Holt	JPN	68
Holt	KHM	1526
Holt	KOR	182
Holt	LBN	513
Holt	LKA	8455
Holt	MKD	427
Holt	MLT	266
Holt	MMR	150
Holt	MUS	2513
Holt	MYS	1041
Holt	NLD	699
Holt	NPL	254
Holt	NZL	5353
Holt	PAK	1959
Holt	PHL	3908
Holt	PNG	34
Holt	POL	936
Holt	SGP	427
Holt	THA	537
Holt	TUR	685
Holt	TWN	115
Holt	USA	322
Holt	VNM	1449
Holt	ZAF	1124
Holt	ZWE	316
Hotham		15736
Hotham	AFG	142
Hotham	AUS	78533
Hotham	BGD	202
Hotham	BIH	192
Hotham	CAN	190
Hotham	CHL	347
Hotham	CHN	6506
Hotham	DEU	552
Hotham	EGY	440
Hotham	FJI	293
Hotham	FRA	202
Hotham	GBR	3880
Hotham	GRC	4247
Hotham	HKG	561
Hotham	HRV	350
Hotham	IDN	575
Hotham	IND	8166
Hotham	IRL	438
Hotham	IRN	193
Hotham	IRQ	131
Hotham	ITA	1926
Hotham	JPN	435
Hotham	KHM	4269
Hotham	KOR	723
Hotham	LBN	329
Hotham	LKA	2125
Hotham	MKD	80
Hotham	MLT	212
Hotham	MMR	597
Hotham	MUS	778
Hotham	MYS	1281
Hotham	NLD	255
Hotham	NPL	198
Hotham	NZL	1910
Hotham	PAK	407
Hotham	PHL	1435
Hotham	PNG	53
Hotham	POL	620
Hotham	SGP	331
Hotham	THA	785
Hotham	TUR	441
Hotham	TWN	230
Hotham	USA	396
Hotham	VNM	8261
Hotham	ZAF	1200
Hotham	ZWE	131
Indi		13391
Indi	AFG	10
Indi	AUS	114836
Indi	BGD	19
Indi	BIH	33
Indi	CAN	160
Indi	CHL	20
Indi	CHN	215
Indi	DEU	930
Indi	EGY	35
Indi	FJI	64
Indi	FRA	99
Indi	GBR	4212
Indi	GRC	100
Indi	HKG	54
Indi	HRV	184
Indi	IDN	48
Indi	IND	542
Indi	IRL	158
Indi	IRN	41
Indi	IRQ	6
Indi	ITA	832
Indi	JPN	55
Indi	KHM	27
Indi	KOR	43
Indi	LBN	28
Indi	LKA	140
Indi	MKD	24
Indi	MLT	66
Indi	MMR	22
Indi	MUS	44
Indi	MYS	146
Indi	NLD	632
Indi	NPL	117
Indi	NZL	1201
Indi	PAK	48
Indi	PHL	485
Indi	PNG	76
Indi	POL	88
Indi	SGP	55
Indi	THA	128
Indi	TUR	17
Indi	TWN	89
Indi	USA	312
Indi	VNM	41
Indi	ZAF	274
Indi	ZWE	45
Isaacs		14839
Isaacs	AFG	1587
Isaacs	AUS	96621
Isaacs	BGD	229
Isaacs	BIH	554
Isaacs	CAN	243
Isaacs	CHL	317
Isaacs	CHN	3148
Isaacs	DEU	756
Isaacs	EGY	332
Isaacs	FJI	522
Isaacs	FRA	172
Isaacs	GBR	7549
Isaacs	GRC	1052
Isaacs	HKG	313
Isaacs	HRV	417
Isaacs	IDN	288
Isaacs	IND	5326
Isaacs	IRL	550
Isaacs	IRN	285
Isaacs	IRQ	107
Isaacs	ITA	1123
Isaacs	JPN	179
Isaacs	KHM	2603
Isaacs	KOR	145
Isaacs	LBN	260
Isaacs	LKA	2426
Isaacs	MKD	802
Isaacs	MLT	198
Isaacs	MMR	270
Isaacs	MUS	868
Isaacs	MYS	704
Isaacs	NLD	521
Isaacs	NPL	98
Isaacs	NZL	3147
Isaacs	PAK	599
Isaacs	PHL	1700
Isaacs	PNG	70
Isaacs	POL	576
Isaacs	SGP	274
Isaacs	THA	509
Isaacs	TUR	637
Isaacs	TWN	129
Isaacs	USA	460
Isaacs	VNM	3705
Isaacs	ZAF	1298
Isaacs	ZWE	165
Jagajaga		10805
Jagajaga	AFG	18
Jagajaga	AUS	103632
Jagajaga	BGD	46
Jagajaga	BIH	98
Jagajaga	CAN	262
Jagajaga	CHL	75
Jagajaga	CHN	3219
Jagajaga	DEU	695
Jagajaga	EGY	223
Jagajaga	FJI	88
Jagajaga	FRA	178
Jagajaga	GBR	5487
Jagajaga	GRC	973
Jagajaga	HKG	427
Jagajaga	HRV	362
Jagajaga	IDN	231
Jagajaga	IND	1953
Jagajaga	IRL	463
Jagajaga	IRN	579
Jagajaga	IRQ	79
Jagajaga	ITA	2107
Jagajaga	JPN	261
Jagajaga	KHM	23
Jagajaga	KOR	210
Jagajaga	LBN	346
Jagajaga	LKA	684
Jagajaga	MKD	356
Jagajaga	MLT	231
Jagajaga	MMR	64
Jagajaga	MUS	158
Jagajaga	MYS	1037
Jagajaga	NLD	361
Jagajaga	NPL	68
Jagajaga	NZL	1639
Jagajaga	PAK	179
Jagajaga	PHL	526
Jagajaga	PNG	85
Jagajaga	POL	273
Jagajaga	SGP	316
Jagajaga	THA	259
Jagajaga	TUR	94
Jagajaga	TWN	171
Jagajaga	USA	615
Jagajaga	VNM	674
Jagajaga	ZAF	592
Jagajaga	ZWE	94
Kooyong		10921
Kooyong	AFG	18
Kooyong	AUS	91732
Kooyong	BGD	140
Kooyong	BIH	36
Kooyong	CAN	354
Kooyong	CHL	78
Kooyong	CHN	10064
Kooyong	DEU	570
Kooyong	EGY	227
Kooyong	FJI	168
Kooyong	FRA	329
Kooyong	GBR	5002
Kooyong	GRC	1416
Kooyong	HKG	1619
Kooyong	HRV	180
Kooyong	IDN	707
Kooyong	IND	3666
Kooyong	IRL	431
Kooyong	IRN	598
Kooyong	IRQ	170
Kooyong	ITA	1439
Kooyong	JPN	347
Kooyong	KHM	78
Kooyong	KOR	660
Kooyong	LBN	118
Kooyong	LKA	1091
Kooyong	MKD	132
Kooyong	MLT	88
Kooyong	MMR	61
Kooyong	MUS	124
Kooyong	MYS	3039
Kooyong	NLD	272
Kooyong	NPL	111
Kooyong	NZL	2312
Kooyong	PAK	216
Kooyong	PHL	516
Kooyong	PNG	91
Kooyong	POL	302
Kooyong	SGP	875
Kooyong	THA	428
Kooyong	TUR	149
Kooyong	TWN	778
Kooyong	USA	948
Kooyong	VNM	1783
Kooyong	ZAF	900
Kooyong	ZWE	116
La Trobe		11873
La Trobe	AFG	1074
La Trobe	AUS	109922
La Trobe	BGD	152
La Trobe	BIH	156
La Trobe	CAN	225
La Trobe	CHL	327
La Trobe	CHN	1809
La Trobe	DEU	947
La Trobe	EGY	411
La Trobe	FJI	348
La Trobe	FRA	139
La Trobe	GBR	9024
La Trobe	GRC	228
La Trobe	HKG	189
La Trobe	HRV	330
La Trobe	IDN	273
La Trobe	IND	3728
La Trobe	IRL	375
La Trobe	IRN	252
La Trobe	IRQ	93
La Trobe	ITA	733
La Trobe	JPN	109
La Trobe	KHM	120
La Trobe	KOR	296
La Trobe	LBN	189
La Trobe	LKA	3189
La Trobe	MKD	81
La Trobe	MLT	170
La Trobe	MMR	32
La Trobe	MUS	781
La Trobe	MYS	653
La Trobe	NLD	1019
La Trobe	NPL	61
La Trobe	NZL	2516
La Trobe	PAK	469
La Trobe	PHL	985
La Trobe	PNG	71
La Trobe	POL	486
La Trobe	SGP	410
La Trobe	THA	193
La Trobe	TUR	127
La Trobe	TWN	140
La Trobe	USA	520
La Trobe	VNM	257
La Trobe	ZAF	1275
La Trobe	ZWE	208
Lalor		25129
Lalor	AFG	215
Lalor	AUS	122323
Lalor	BGD	1636
Lalor	BIH	423
Lalor	CAN	249
Lalor	CHL	474
Lalor	CHN	5912
Lalor	DEU	623
Lalor	EGY	456
Lalor	FJI	1017
Lalor	FRA	135
Lalor	GBR	6794
Lalor	GRC	649
Lalor	HKG	620
Lalor	HRV	546
Lalor	IDN	1453
Lalor	IND	23744
Lalor	IRL	431
Lalor	IRN	544
Lalor	IRQ	309
Lalor	ITA	1862
Lalor	JPN	239
Lalor	KHM	256
Lalor	KOR	741
Lalor	LBN	1006
Lalor	LKA	2096
Lalor	MKD	738
Lalor	MLT	1295
Lalor	MMR	2220
Lalor	MUS	614
Lalor	MYS	2142
Lalor	NLD	316
Lalor	NPL	490
Lalor	NZL	8108
Lalor	PAK	2175
Lalor	PHL	6116
Lalor	PNG	100
Lalor	POL	591
Lalor	SGP	1105
Lalor	THA	1656
Lalor	TUR	181
Lalor	TWN	241
Lalor	USA	578
Lalor	VNM	1907
Lalor	ZAF	1209
Lalor	ZWE	296
Mallee		14587
Mallee	AFG	417
Mallee	AUS	113099
Mallee	BGD	51
Mallee	BIH	7
Mallee	CAN	68
Mallee	CHL	5
Mallee	CHN	259
Mallee	DEU	295
Mallee	EGY	30
Mallee	FJI	97
Mallee	FRA	68
Mallee	GBR	2296
Mallee	GRC	217
Mallee	HKG	87
Mallee	HRV	94
Mallee	IDN	77
Mallee	IND	923
Mallee	IRL	97
Mallee	IRN	45
Mallee	IRQ	55
Mallee	ITA	952
Mallee	JPN	52
Mallee	KHM	91
Mallee	KOR	94
Mallee	LBN	11
Mallee	LKA	162
Mallee	MKD	12
Mallee	MLT	38
Mallee	MMR	117
Mallee	MUS	30
Mallee	MYS	440
Mallee	NLD	321
Mallee	NPL	60
Mallee	NZL	965
Mallee	PAK	103
Mallee	PHL	649
Mallee	PNG	39
Mallee	POL	43
Mallee	SGP	29
Mallee	THA	204
Mallee	TUR	317
Mallee	TWN	214
Mallee	USA	143
Mallee	VNM	335
Mallee	ZAF	243
Mallee	ZWE	67
Maribyrnong		19126
Maribyrnong	AFG	155
Maribyrnong	AUS	89307
Maribyrnong	BGD	232
Maribyrnong	BIH	649
Maribyrnong	CAN	189
Maribyrnong	CHL	478
Maribyrnong	CHN	2988
Maribyrnong	DEU	745
Maribyrnong	EGY	707
Maribyrnong	FJI	285
Maribyrnong	FRA	132
Maribyrnong	GBR	2574
Maribyrnong	GRC	1876
Maribyrnong	HKG	548
Maribyrnong	HRV	1373
Maribyrnong	IDN	340
Maribyrnong	IND	6433
Maribyrnong	IRL	426
Maribyrnong	IRN	651
Maribyrnong	IRQ	261
Maribyrnong	ITA	5247
Maribyrnong	JPN	199
Maribyrnong	KHM	155
Maribyrnong	KOR	317
Maribyrnong	LBN	508
Maribyrnong	LKA	1020
Maribyrnong	MKD	914
Maribyrnong	MLT	2369
Maribyrnong	MMR	779
Maribyrnong	MUS	201
Maribyrnong	MYS	1021
Maribyrnong	NLD	197
Maribyrnong	NPL	570
Maribyrnong	NZL	2208
Maribyrnong	PAK	1030
Maribyrnong	PHL	2187
Maribyrnong	PNG	66
Maribyrnong	POL	620
Maribyrnong	SGP	280
Maribyrnong	THA	428
Maribyrnong	TUR	358
Maribyrnong	TWN	175
Maribyrnong	USA	348
Maribyrnong	VNM	15453
Maribyrnong	ZAF	239
Maribyrnong	ZWE	57
McEwen		18176
McEwen	AFG	174
McEwen	AUS	152911
McEwen	BGD	142
McEwen	BIH	98
McEwen	CAN	219
McEwen	CHL	121
McEwen	CHN	888
McEwen	DEU	748
McEwen	EGY	418
McEwen	FJI	506
McEwen	FRA	110
McEwen	GBR	6625
McEwen	GRC	569
McEwen	HKG	137
McEwen	HRV	377
McEwen	IDN	222
McEwen	IND	7309
McEwen	IRL	442
McEwen	IRN	411
McEwen	IRQ	2041
McEwen	ITA	1945
McEwen	JPN	94
McEwen	KHM	55
McEwen	KOR	133
McEwen	LBN	503
McEwen	LKA	2132
McEwen	MKD	885
McEwen	MLT	818
McEwen	MMR	40
McEwen	MUS	230
McEwen	MYS	544
McEwen	NLD	431
McEwen	NPL	243
McEwen	NZL	3405
