CED_NAME16	Age	MaritalStatus	Registered	adults
Fisher	65-74	Married	0	778
Fisher	65-74	Married	1	10017
Fisher	65-74	Never married		4011
Fisher	75-84	Married	0	201
Fisher	75-84	Married	1	5057
Fisher	75-84	Never married		2932
Fisher	85+	Married	0	24
Fisher	85+	Married	1	1025
Fisher	85+	Never married		1673
Flynn	15-19	Married	0	275
Flynn	15-19	Married	1	10
Flynn	15-19	Never married		7606
Flynn	20-24	Married	0	2152
Flynn	20-24	Married	1	516
Flynn	20-24	Never married		4464
Flynn	25-34	Married	0	4229
Flynn	25-34	Married	1	7764
Flynn	25-34	Never married		5214
Flynn	35-44	Married	0	2545
Flynn	35-44	Married	1	10983
Flynn	35-44	Never married		3997
Flynn	45-54	Married	0	2352
Flynn	45-54	Married	1	11686
Flynn	45-54	Never married		4913
Flynn	55-64	Married	0	1383
Flynn	55-64	Married	1	10552
Flynn	55-64	Never married		4383
Flynn	65-74	Married	0	622
Flynn	65-74	Married	1	7044
Flynn	65-74	Never married		3372
Flynn	75-84	Married	0	124
Flynn	75-84	Married	1	2609
Flynn	75-84	Never married		1967
Flynn	85+	Married	0	10
Flynn	85+	Married	1	368
Flynn	85+	Never married		762
Forde	15-19	Married	0	264
Forde	15-19	Married	1	11
Forde	15-19	Never married		10137
Forde	20-24	Married	0	2070
Forde	20-24	Married	1	545
Forde	20-24	Never married		7419
Forde	25-34	Married	0	5239
Forde	25-34	Married	1	8344
Forde	25-34	Never married		7453
Forde	35-44	Married	0	3318
Forde	35-44	Married	1	12284
Forde	35-44	Never married		5472
Forde	45-54	Married	0	2299
Forde	45-54	Married	1	11414
Forde	45-54	Never married		5412
Forde	55-64	Married	0	1177
Forde	55-64	Married	1	10179
Forde	55-64	Never married		4418
Forde	65-74	Married	0	535
Forde	65-74	Married	1	7515
Forde	65-74	Never married		3658
Forde	75-84	Married	0	123
Forde	75-84	Married	1	2768
Forde	75-84	Never married		2121
Forde	85+	Married	0	28
Forde	85+	Married	1	451
Forde	85+	Never married		939
Griffith	15-19	Married	0	127
Griffith	15-19	Married	1	9
Griffith	15-19	Never married		7327
Griffith	20-24	Married	0	1987
Griffith	20-24	Married	1	365
Griffith	20-24	Never married		10312
Griffith	25-34	Married	0	7452
Griffith	25-34	Married	1	8568
Griffith	25-34	Never married		13274
Griffith	35-44	Married	0	3432
Griffith	35-44	Married	1	12654
Griffith	35-44	Never married		6378
Griffith	45-54	Married	0	2025
Griffith	45-54	Married	1	10432
Griffith	45-54	Never married		5524
Griffith	55-64	Married	0	1022
Griffith	55-64	Married	1	6859
Griffith	55-64	Never married		4836
Griffith	65-74	Married	0	365
Griffith	65-74	Married	1	4088
Griffith	65-74	Never married		3159
Griffith	75-84	Married	0	76
Griffith	75-84	Married	1	1933
Griffith	75-84	Never married		1931
Griffith	85+	Married	0	12
Griffith	85+	Married	1	497
Griffith	85+	Never married		1251
Groom	15-19	Married	0	234
Groom	15-19	Married	1	24
Groom	15-19	Never married		8387
Groom	20-24	Married	0	1842
Groom	20-24	Married	1	597
Groom	20-24	Never married		5585
Groom	25-34	Married	0	3353
Groom	25-34	Married	1	7415
Groom	25-34	Never married		5695
Groom	35-44	Married	0	1692
Groom	35-44	Married	1	10098
Groom	35-44	Never married		4284
Groom	45-54	Married	0	1498
Groom	45-54	Married	1	10674
Groom	45-54	Never married		4754
Groom	55-64	Married	0	894
Groom	55-64	Married	1	10291
Groom	55-64	Never married		4343
Groom	65-74	Married	0	412
Groom	65-74	Married	1	8002
Groom	65-74	Never married		3601
Groom	75-84	Married	0	89
Groom	75-84	Married	1	3853
Groom	75-84	Never married		2864
Groom	85+	Married	0	13
Groom	85+	Married	1	789
Groom	85+	Never married		1591
Herbert	15-19	Married	0	318
Herbert	15-19	Married	1	13
Herbert	15-19	Never married		8946
Herbert	20-24	Married	0	2845
Herbert	20-24	Married	1	561
Herbert	20-24	Never married		7424
Herbert	25-34	Married	0	5626
Herbert	25-34	Married	1	7439
Herbert	25-34	Never married		7742
Herbert	35-44	Married	0	3116
Herbert	35-44	Married	1	9820
Herbert	35-44	Never married		5580
Herbert	45-54	Married	0	2254
Herbert	45-54	Married	1	9791
Herbert	45-54	Never married		5749
Herbert	55-64	Married	0	1300
Herbert	55-64	Married	1	8610
Herbert	55-64	Never married		4880
Herbert	65-74	Married	0	492
Herbert	65-74	Married	1	5863
Herbert	65-74	Never married		3518
Herbert	75-84	Married	0	113
Herbert	75-84	Married	1	2373
Herbert	75-84	Never married		2185
Herbert	85+	Married	0	23
Herbert	85+	Married	1	478
Herbert	85+	Never married		1014
Hinkler	15-19	Married	0	217
Hinkler	15-19	Married	1	6
Hinkler	15-19	Never married		7108
Hinkler	20-24	Married	0	1286
Hinkler	20-24	Married	1	348
Hinkler	20-24	Never married		3895
Hinkler	25-34	Married	0	2601
Hinkler	25-34	Married	1	4331
Hinkler	25-34	Never married		4768
Hinkler	35-44	Married	0	1896
Hinkler	35-44	Married	1	7167
Hinkler	35-44	Never married		4189
Hinkler	45-54	Married	0	1898
Hinkler	45-54	Married	1	8783
Hinkler	45-54	Never married		5115
Hinkler	55-64	Married	0	1524
Hinkler	55-64	Married	1	10924
Hinkler	55-64	Never married		5227
Hinkler	65-74	Married	0	1010
Hinkler	65-74	Married	1	12049
Hinkler	65-74	Never married		5161
Hinkler	75-84	Married	0	308
Hinkler	75-84	Married	1	5765
Hinkler	75-84	Never married		3789
Hinkler	85+	Married	0	53
Hinkler	85+	Married	1	968
Hinkler	85+	Never married		1742
Kennedy	15-19	Married	0	234
Kennedy	15-19	Married	1	9
Kennedy	15-19	Never married		7665
Kennedy	20-24	Married	0	1723
Kennedy	20-24	Married	1	379
Kennedy	20-24	Never married		4649
Kennedy	25-34	Married	0	3992
Kennedy	25-34	Married	1	5384
Kennedy	25-34	Never married		5552
Kennedy	35-44	Married	0	2900
Kennedy	35-44	Married	1	8354
Kennedy	35-44	Never married		4418
Kennedy	45-54	Married	0	2507
Kennedy	45-54	Married	1	10197
Kennedy	45-54	Never married		5494
Kennedy	55-64	Married	0	1716
Kennedy	55-64	Married	1	10447
Kennedy	55-64	Never married		5612
Kennedy	65-74	Married	0	742
Kennedy	65-74	Married	1	8367
Kennedy	65-74	Never married		4526
Kennedy	75-84	Married	0	167
Kennedy	75-84	Married	1	3667
Kennedy	75-84	Never married		2889
Kennedy	85+	Married	0	27
Kennedy	85+	Married	1	660
Kennedy	85+	Never married		1236
Leichhardt	15-19	Married	0	234
Leichhardt	15-19	Married	1	17
Leichhardt	15-19	Never married		8803
Leichhardt	20-24	Married	0	1842
Leichhardt	20-24	Married	1	295
Leichhardt	20-24	Never married		6225
Leichhardt	25-34	Married	0	5720
Leichhardt	25-34	Married	1	5914
Leichhardt	25-34	Never married		8386
Leichhardt	35-44	Married	0	4428
Leichhardt	35-44	Married	1	10425
Leichhardt	35-44	Never married		6733
Leichhardt	45-54	Married	0	3491
Leichhardt	45-54	Married	1	10744
Leichhardt	45-54	Never married		7331
Leichhardt	55-64	Married	0	2095
Leichhardt	55-64	Married	1	9330
Leichhardt	55-64	Never married		6670
Leichhardt	65-74	Married	0	736
Leichhardt	65-74	Married	1	6297
Leichhardt	65-74	Never married		4520
Leichhardt	75-84	Married	0	125
Leichhardt	75-84	Married	1	2233
Leichhardt	75-84	Never married		2125
Leichhardt	85+	Married	0	24
Leichhardt	85+	Married	1	338
Leichhardt	85+	Never married		943
Lilley	15-19	Married	0	130
Lilley	15-19	Married	1	8
Lilley	15-19	Never married		7772
Lilley	20-24	Married	0	1737
Lilley	20-24	Married	1	408
Lilley	20-24	Never married		7498
Lilley	25-34	Married	0	5154
Lilley	25-34	Married	1	8878
Lilley	25-34	Never married		8700
Lilley	35-44	Married	0	2982
Lilley	35-44	Married	1	12707
Lilley	35-44	Never married		5489
Lilley	45-54	Married	0	2091
Lilley	45-54	Married	1	10968
Lilley	45-54	Never married		5932
Lilley	55-64	Married	0	1134
Lilley	55-64	Married	1	8592
Lilley	55-64	Never married		5502
Lilley	65-74	Married	0	436
Lilley	65-74	Married	1	6218
Lilley	65-74	Never married		4204
Lilley	75-84	Married	0	100
Lilley	75-84	Married	1	3470
Lilley	75-84	Never married		3125
Lilley	85+	Married	0	18
Lilley	85+	Married	1	892
Lilley	85+	Never married		1923
Longman	15-19	Married	0	234
Longman	15-19	Married	1	11
Longman	15-19	Never married		9444
Longman	20-24	Married	0	1928
Longman	20-24	Married	1	511
Longman	20-24	Never married		6318
Longman	25-34	Married	0	4071
Longman	25-34	Married	1	6557
Longman	25-34	Never married		6510
Longman	35-44	Married	0	2896
Longman	35-44	Married	1	10167
Longman	35-44	Never married		4930
Longman	45-54	Married	0	2295
Longman	45-54	Married	1	11472
Longman	45-54	Never married		5328
Longman	55-64	Married	0	1404
Longman	55-64	Married	1	11177
Longman	55-64	Never married		4663
Longman	65-74	Married	0	810
Longman	65-74	Married	1	9896
Longman	65-74	Never married		4318
Longman	75-84	Married	0	191
Longman	75-84	Married	1	3952
Longman	75-84	Never married		2606
Longman	85+	Married	0	22
Longman	85+	Married	1	698
Longman	85+	Never married		1236
Maranoa	15-19	Married	0	295
Maranoa	15-19	Married	1	10
Maranoa	15-19	Never married		6882
Maranoa	20-24	Married	0	1771
Maranoa	20-24	Married	1	444
Maranoa	20-24	Never married		4139
Maranoa	25-34	Married	0	3294
Maranoa	25-34	Married	1	5795
Maranoa	25-34	Never married		4723
Maranoa	35-44	Married	0	2062
Maranoa	35-44	Married	1	8923
Maranoa	35-44	Never married		3805
Maranoa	45-54	Married	0	1915
Maranoa	45-54	Married	1	10497
Maranoa	45-54	Never married		4775
Maranoa	55-64	Married	0	1269
Maranoa	55-64	Married	1	11233
Maranoa	55-64	Never married		4980
Maranoa	65-74	Married	0	703
Maranoa	65-74	Married	1	9226
Maranoa	65-74	Never married		4523
Maranoa	75-84	Married	0	186
Maranoa	75-84	Married	1	3977
Maranoa	75-84	Never married		3151
Maranoa	85+	Married	0	28
Maranoa	85+	Married	1	680
Maranoa	85+	Never married		1374
McPherson	15-19	Married	0	84
McPherson	15-19	Married	1	11
McPherson	15-19	Never married		8358
McPherson	20-24	Married	0	1157
McPherson	20-24	Married	1	205
McPherson	20-24	Never married		6401
McPherson	25-34	Married	0	4168
McPherson	25-34	Married	1	5723
McPherson	25-34	Never married		6804
McPherson	35-44	Married	0	2782
McPherson	35-44	Married	1	11104
McPherson	35-44	Never married		5061
McPherson	45-54	Married	0	2103
McPherson	45-54	Married	1	10908
McPherson	45-54	Never married		5548
McPherson	55-64	Married	0	1319
McPherson	55-64	Married	1	9709
McPherson	55-64	Never married		5384
McPherson	65-74	Married	0	713
McPherson	65-74	Married	1	8198
McPherson	65-74	Never married		4179
McPherson	75-84	Married	0	179
McPherson	75-84	Married	1	3901
McPherson	75-84	Never married		2912
McPherson	85+	Married	0	34
McPherson	85+	Married	1	903
McPherson	85+	Never married		1646
Moncrieff	15-19	Married	0	156
Moncrieff	15-19	Married	1	8
Moncrieff	15-19	Never married		7305
Moncrieff	20-24	Married	0	1938
Moncrieff	20-24	Married	1	385
Moncrieff	20-24	Never married		8270
Moncrieff	25-34	Married	0	5599
Moncrieff	25-34	Married	1	6083
Moncrieff	25-34	Never married		10241
Moncrieff	35-44	Married	0	2822
Moncrieff	35-44	Married	1	9133
Moncrieff	35-44	Never married		6407
Moncrieff	45-54	Married	0	2151
Moncrieff	45-54	Married	1	9331
Moncrieff	45-54	Never married		6780
Moncrieff	55-64	Married	0	1410
Moncrieff	55-64	Married	1	8881
Moncrieff	55-64	Never married		6065
Moncrieff	65-74	Married	0	821
Moncrieff	65-74	Married	1	8215
Moncrieff	65-74	Never married		5384
Moncrieff	75-84	Married	0	223
Moncrieff	75-84	Married	1	3926
Moncrieff	75-84	Never married		3417
Moncrieff	85+	Married	0	39
Moncrieff	85+	Married	1	901
Moncrieff	85+	Never married		1912
Moreton	15-19	Married	0	82
Moreton	15-19	Married	1	14
Moreton	15-19	Never married		8664
Moreton	20-24	Married	0	1259
Moreton	20-24	Married	1	484
Moreton	20-24	Never married		11580
Moreton	25-34	Married	0	3990
Moreton	25-34	Married	1	10046
Moreton	25-34	Never married		12125
Moreton	35-44	Married	0	2096
Moreton	35-44	Married	1	13066
Moreton	35-44	Never married		5365
Moreton	45-54	Married	0	1502
Moreton	45-54	Married	1	10881
Moreton	45-54	Never married		5056
Moreton	55-64	Married	0	847
Moreton	55-64	Married	1	9005
Moreton	55-64	Never married		4423
Moreton	65-74	Married	0	300
Moreton	65-74	Married	1	6484
Moreton	65-74	Never married		3180
Moreton	75-84	Married	0	76
Moreton	75-84	Married	1	2858
Moreton	75-84	Never married		2211
Moreton	85+	Married	0	16
Moreton	85+	Married	1	671
Moreton	85+	Never married		1366
Oxley	15-19	Married	0	127
Oxley	15-19	Married	1	19
Oxley	15-19	Never married		10412
Oxley	20-24	Married	0	1483
Oxley	20-24	Married	1	602
Oxley	20-24	Never married		7863
Oxley	25-34	Married	0	4071
Oxley	25-34	Married	1	9580
Oxley	25-34	Never married		7727
Oxley	35-44	Married	0	2595
Oxley	35-44	Married	1	13487
Oxley	35-44	Never married		5314
Oxley	45-54	Married	0	1853
Oxley	45-54	Married	1	12314
Oxley	45-54	Never married		5455
Oxley	55-64	Married	0	913
Oxley	55-64	Married	1	9320
Oxley	55-64	Never married		4374
Oxley	65-74	Married	0	349
Oxley	65-74	Married	1	5833
Oxley	65-74	Never married		2951
Oxley	75-84	Married	0	64
Oxley	75-84	Married	1	2123
Oxley	75-84	Never married		1872
Oxley	85+	Married	0	7
Oxley	85+	Married	1	421
Oxley	85+	Never married		822
Petrie	15-19	Married	0	195
Petrie	15-19	Married	1	7
Petrie	15-19	Never married		8890
Petrie	20-24	Married	0	1728
Petrie	20-24	Married	1	476
Petrie	20-24	Never married		6482
Petrie	25-34	Married	0	4467
Petrie	25-34	Married	1	8161
Petrie	25-34	Never married		6870
Petrie	35-44	Married	0	3077
Petrie	35-44	Married	1	12338
Petrie	35-44	Never married		5520
Petrie	45-54	Married	0	2249
Petrie	45-54	Married	1	11197
Petrie	45-54	Never married		6112
Petrie	55-64	Married	0	1243
Petrie	55-64	Married	1	9797
Petrie	55-64	Never married		5214
Petrie	65-74	Married	0	621
Petrie	65-74	Married	1	8444
Petrie	65-74	Never married		4628
Petrie	75-84	Married	0	159
Petrie	75-84	Married	1	3965
Petrie	75-84	Never married		3223
Petrie	85+	Married	0	20
Petrie	85+	Married	1	774
Petrie	85+	Never married		1761
Rankin	15-19	Married	0	172
Rankin	15-19	Married	1	25
Rankin	15-19	Never married		11325
Rankin	20-24	Married	0	1580
Rankin	20-24	Married	1	830
Rankin	20-24	Never married		9206
Rankin	25-34	Married	0	4672
Rankin	25-34	Married	1	11263
Rankin	25-34	Never married		10117
Rankin	35-44	Married	0	2882
Rankin	35-44	Married	1	13929
Rankin	35-44	Never married		6507
Rankin	45-54	Married	0	2075
Rankin	45-54	Married	1	12006
Rankin	45-54	Never married		5968
Rankin	55-64	Married	0	1137
Rankin	55-64	Married	1	10624
Rankin	55-64	Never married		5033
Rankin	65-74	Married	0	447
Rankin	65-74	Married	1	6995
Rankin	65-74	Never married		3563
Rankin	75-84	Married	0	91
Rankin	75-84	Married	1	2078
Rankin	75-84	Never married		1757
Rankin	85+	Married	0	16
Rankin	85+	Married	1	347
Rankin	85+	Never married		714
Ryan	15-19	Married	0	94
Ryan	15-19	Married	1	3
Ryan	15-19	Never married		9689
Ryan	20-24	Married	0	1258
Ryan	20-24	Married	1	235
Ryan	20-24	Never married		12371
Ryan	25-34	Married	0	3683
Ryan	25-34	Married	1	6414
Ryan	25-34	Never married		8101
Ryan	35-44	Married	0	2300
Ryan	35-44	Married	1	13456
Ryan	35-44	Never married		3884
Ryan	45-54	Married	0	1625
Ryan	45-54	Married	1	13099
Ryan	45-54	Never married		3891
Ryan	55-64	Married	0	890
Ryan	55-64	Married	1	10048
Ryan	55-64	Never married		3311
Ryan	65-74	Married	0	402
Ryan	65-74	Married	1	7608
Ryan	65-74	Never married		2820
Ryan	75-84	Married	0	69
Ryan	75-84	Married	1	3121
Ryan	75-84	Never married		1925
Ryan	85+	Married	0	13
Ryan	85+	Married	1	663
Ryan	85+	Never married		1265
Wide Bay	15-19	Married	0	149
Wide Bay	15-19	Married	1	8
Wide Bay	15-19	Never married		7190
Wide Bay	20-24	Married	0	975
Wide Bay	20-24	Married	1	270
Wide Bay	20-24	Never married		3828
Wide Bay	25-34	Married	0	2490
Wide Bay	25-34	Married	1	3678
Wide Bay	25-34	Never married		4267
Wide Bay	35-44	Married	0	2364
Wide Bay	35-44	Married	1	7459
Wide Bay	35-44	Never married		4245
Wide Bay	45-54	Married	0	2410
Wide Bay	45-54	Married	1	9972
Wide Bay	45-54	Never married		5703
Wide Bay	55-64	Married	0	1866
Wide Bay	55-64	Married	1	12007
Wide Bay	55-64	Never married		5847
Wide Bay	65-74	Married	0	1055
Wide Bay	65-74	Married	1	11598
Wide Bay	65-74	Never married		5112
Wide Bay	75-84	Married	0	233
Wide Bay	75-84	Married	1	4672
Wide Bay	75-84	Never married		3204
Wide Bay	85+	Married	0	30
Wide Bay	85+	Married	1	897
Wide Bay	85+	Never married		1508
Wright	15-19	Married	0	164
Wright	15-19	Married	1	5
Wright	15-19	Never married		9598
Wright	20-24	Married	0	1346
Wright	20-24	Married	1	386
Wright	20-24	Never married		5745
Wright	25-34	Married	0	3306
Wright	25-34	Married	1	6143
Wright	25-34	Never married		5302
Wright	35-44	Married	0	2846
Wright	35-44	Married	1	12122
Wright	35-44	Never married		4011
Wright	45-54	Married	0	2767
Wright	45-54	Married	1	13809
Wright	45-54	Never married		4624
Wright	55-64	Married	0	1526
Wright	55-64	Married	1	11844
Wright	55-64	Never married		3895
Wright	65-74	Married	0	640
Wright	65-74	Married	1	8854
Wright	65-74	Never married		3456
Wright	75-84	Married	0	147
Wright	75-84	Married	1	3071
Wright	75-84	Never married		2076
Wright	85+	Married	0	11
Wright	85+	Married	1	493
Wright	85+	Never married		939
Adelaide	15-19	Married	0	96
Adelaide	15-19	Married	1	16
Adelaide	15-19	Never married		7674
Adelaide	20-24	Married	0	1302
Adelaide	20-24	Married	1	448
Adelaide	20-24	Never married		11002
Adelaide	25-34	Married	0	4731
Adelaide	25-34	Married	1	8657
Adelaide	25-34	Never married		11758
Adelaide	35-44	Married	0	2253
Adelaide	35-44	Married	1	11326
Adelaide	35-44	Never married		5941
Adelaide	45-54	Married	0	1800
Adelaide	45-54	Married	1	10033
Adelaide	45-54	Never married		6314
Adelaide	55-64	Married	0	1384
Adelaide	55-64	Married	1	9196
Adelaide	55-64	Never married		6110
Adelaide	65-74	Married	0	595
Adelaide	65-74	Married	1	6666
Adelaide	65-74	Never married		4407
Adelaide	75-84	Married	0	117
Adelaide	75-84	Married	1	3112
Adelaide	75-84	Never married		2965
Adelaide	85+	Married	0	16
Adelaide	85+	Married	1	898
Adelaide	85+	Never married		1935
Barker	15-19	Married	0	204
Barker	15-19	Married	1	14
Barker	15-19	Never married		7805
Barker	20-24	Married	0	1444
Barker	20-24	Married	1	377
Barker	20-24	Never married		4617
Barker	25-34	Married	0	3186
Barker	25-34	Married	1	5477
Barker	25-34	Never married		5260
Barker	35-44	Married	0	2236
Barker	35-44	Married	1	8828
Barker	35-44	Never married		4208
Barker	45-54	Married	0	2238
Barker	45-54	Married	1	10957
Barker	45-54	Never married		5447
Barker	55-64	Married	0	1466
Barker	55-64	Married	1	11870
Barker	55-64	Never married		5143
Barker	65-74	Married	0	667
Barker	65-74	Married	1	9909
Barker	65-74	Never married		4137
Barker	75-84	Married	0	163
Barker	75-84	Married	1	4707
Barker	75-84	Never married		3050
Barker	85+	Married	0	29
Barker	85+	Married	1	1003
Barker	85+	Never married		1779
Boothby	15-19	Married	0	55
Boothby	15-19	Married	1	15
Boothby	15-19	Never married		8468
Boothby	20-24	Married	0	717
Boothby	20-24	Married	1	199
Boothby	20-24	Never married		7576
Boothby	25-34	Married	0	2936
Boothby	25-34	Married	1	6112
Boothby	25-34	Never married		6473
Boothby	35-44	Married	0	2184
Boothby	35-44	Married	1	11270
Boothby	35-44	Never married		3834
Boothby	45-54	Married	0	1769
Boothby	45-54	Married	1	11752
Boothby	45-54	Never married		4735
Boothby	55-64	Married	0	1343
Boothby	55-64	Married	1	11351
Boothby	55-64	Never married		4695
Boothby	65-74	Married	0	619
Boothby	65-74	Married	1	9200
Boothby	65-74	Never married		3627
Boothby	75-84	Married	0	131
Boothby	75-84	Married	1	4346
Boothby	75-84	Never married		2872
Boothby	85+	Married	0	21
Boothby	85+	Married	1	1155
Boothby	85+	Never married		2157
Grey	15-19	Married	0	190
Grey	15-19	Married	1	25
Grey	15-19	Never married		6653
Grey	20-24	Married	0	1522
Grey	20-24	Married	1	317
Grey	20-24	Never married		4027
Grey	25-34	Married	0	3538
Grey	25-34	Married	1	4787
Grey	25-34	Never married		5024
Grey	35-44	Married	0	2306
Grey	35-44	Married	1	7214
Grey	35-44	Never married		3949
Grey	45-54	Married	0	2289
Grey	45-54	Married	1	9289
Grey	45-54	Never married		5577
Grey	55-64	Married	0	1538
Grey	55-64	Married	1	10942
Grey	55-64	Never married		5343
Grey	65-74	Married	0	647
Grey	65-74	Married	1	9288
Grey	65-74	Never married		4447
Grey	75-84	Married	0	187
Grey	75-84	Married	1	4127
Grey	75-84	Never married		3200
Grey	85+	Married	0	36
Grey	85+	Married	1	735
Grey	85+	Never married		1583
Hindmarsh	15-19	Married	0	75
Hindmarsh	15-19	Married	1	7
Hindmarsh	15-19	Never married		7317
Hindmarsh	20-24	Married	0	1010
Hindmarsh	20-24	Married	1	324
Hindmarsh	20-24	Never married		8426
Hindmarsh	25-34	Married	0	3804
Hindmarsh	25-34	Married	1	7339
Hindmarsh	25-34	Never married		8769
Hindmarsh	35-44	Married	0	2197
Hindmarsh	35-44	Married	1	10420
Hindmarsh	35-44	Never married		5024
Hindmarsh	45-54	Married	0	1813
Hindmarsh	45-54	Married	1	10403
Hindmarsh	45-54	Never married		6161
Hindmarsh	55-64	Married	0	1254
Hindmarsh	55-64	Married	1	9700
Hindmarsh	55-64	Never married		6049
Hindmarsh	65-74	Married	0	556
Hindmarsh	65-74	Married	1	8377
Hindmarsh	65-74	Never married		4583
Hindmarsh	75-84	Married	0	142
Hindmarsh	75-84	Married	1	4953
Hindmarsh	75-84	Never married		3684
Hindmarsh	85+	Married	0	42
Hindmarsh	85+	Married	1	1336
Hindmarsh	85+	Never married		2689
Kingston	15-19	Married	0	130
Kingston	15-19	Married	1	3
Kingston	15-19	Never married		8256
Kingston	20-24	Married	0	1456
Kingston	20-24	Married	1	391
Kingston	20-24	Never married		6328
Kingston	25-34	Married	0	4506
Kingston	25-34	Married	1	6727
Kingston	25-34	Never married		6726
Kingston	35-44	Married	0	2867
Kingston	35-44	Married	1	9689
Kingston	35-44	Never married		5298
Kingston	45-54	Married	0	2193
Kingston	45-54	Married	1	10238
Kingston	45-54	Never married		5741
Kingston	55-64	Married	0	1285
Kingston	55-64	Married	1	10564
Kingston	55-64	Never married		5158
Kingston	65-74	Married	0	512
Kingston	65-74	Married	1	8562
Kingston	65-74	Never married		3922
Kingston	75-84	Married	0	122
Kingston	75-84	Married	1	3430
Kingston	75-84	Never married		2245
Kingston	85+	Married	0	15
Kingston	85+	Married	1	770
Kingston	85+	Never married		1152
Makin	15-19	Married	0	73
Makin	15-19	Married	1	12
Makin	15-19	Never married		8590
Makin	20-24	Married	0	1084
Makin	20-24	Married	1	400
Makin	20-24	Never married		7299
Makin	25-34	Married	0	3442
Makin	25-34	Married	1	7680
Makin	25-34	Never married		7141
Makin	35-44	Married	0	2301
Makin	35-44	Married	1	11528
Makin	35-44	Never married		4860
Makin	45-54	Married	0	1947
Makin	45-54	Married	1	11500
Makin	45-54	Never married		5265
Makin	55-64	Married	0	1026
Makin	55-64	Married	1	11114
Makin	55-64	Never married		4358
Makin	65-74	Married	0	416
Makin	65-74	Married	1	9488
Makin	65-74	Never married		3460
Makin	75-84	Married	0	133
Makin	75-84	Married	1	3975
Makin	75-84	Never married		2561
Makin	85+	Married	0	22
Makin	85+	Married	1	767
Makin	85+	Never married		1185
Mayo	15-19	Married	0	85
Mayo	15-19	Married	1	3
Mayo	15-19	Never married		7735
Mayo	20-24	Married	0	748
Mayo	20-24	Married	1	266
Mayo	20-24	Never married		4683
Mayo	25-34	Married	0	2470
Mayo	25-34	Married	1	4544
Mayo	25-34	Never married		3635
Mayo	35-44	Married	0	2299
Mayo	35-44	Married	1	9439
Mayo	35-44	Never married		3107
Mayo	45-54	Married	0	2394
Mayo	45-54	Married	1	11686
Mayo	45-54	Never married		4184
Mayo	55-64	Married	0	1845
Mayo	55-64	Married	1	12389
Mayo	55-64	Never married		4517
Mayo	65-74	Married	0	835
Mayo	65-74	Married	1	11613
Mayo	65-74	Never married		3879
Mayo	75-84	Married	0	189
Mayo	75-84	Married	1	4839
Mayo	75-84	Never married		2563
Mayo	85+	Married	0	37
Mayo	85+	Married	1	963
Mayo	85+	Never married		1472
Port Adelaide	15-19	Married	0	95
Port Adelaide	15-19	Married	1	22
Port Adelaide	15-19	Never married		9364
Port Adelaide	20-24	Married	0	1221
Port Adelaide	20-24	Married	1	557
Port Adelaide	20-24	Never married		8492
Port Adelaide	25-34	Married	0	4298
Port Adelaide	25-34	Married	1	8368
Port Adelaide	25-34	Never married		9800
Port Adelaide	35-44	Married	0	2634
Port Adelaide	35-44	Married	1	11038
Port Adelaide	35-44	Never married		6522
Port Adelaide	45-54	Married	0	2424
Port Adelaide	45-54	Married	1	10993
Port Adelaide	45-54	Never married		7875
Port Adelaide	55-64	Married	0	1470
Port Adelaide	55-64	Married	1	9948
Port Adelaide	55-64	Never married		6942
Port Adelaide	65-74	Married	0	505
Port Adelaide	65-74	Married	1	6537
Port Adelaide	65-74	Never married		4529
Port Adelaide	75-84	Married	0	123
Port Adelaide	75-84	Married	1	3381
Port Adelaide	75-84	Never married		3135
Port Adelaide	85+	Married	0	33
Port Adelaide	85+	Married	1	718
Port Adelaide	85+	Never married		1741
Sturt	15-19	Married	0	44
Sturt	15-19	Married	1	7
Sturt	15-19	Never married		8499
Sturt	20-24	Married	0	646
Sturt	20-24	Married	1	269
Sturt	20-24	Never married		7692
Sturt	25-34	Married	0	2718
Sturt	25-34	Married	1	7378
Sturt	25-34	Never married		7350
Sturt	35-44	Married	0	1591
Sturt	35-44	Married	1	12022
Sturt	35-44	Never married		4384
Sturt	45-54	Married	0	1427
Sturt	45-54	Married	1	11959
Sturt	45-54	Never married		5304
Sturt	55-64	Married	0	986
Sturt	55-64	Married	1	10036
Sturt	55-64	Never married		4870
Sturt	65-74	Married	0	430
Sturt	65-74	Married	1	9138
Sturt	65-74	Never married		4086
Sturt	75-84	Married	0	112
Sturt	75-84	Married	1	5286
Sturt	75-84	Never married		3620
Sturt	85+	Married	0	22
Sturt	85+	Married	1	1271
Sturt	85+	Never married		2408
Wakefield	15-19	Married	0	213
Wakefield	15-19	Married	1	16
Wakefield	15-19	Never married		9871
Wakefield	20-24	Married	0	1938
Wakefield	20-24	Married	1	631
Wakefield	20-24	Never married		7464
Wakefield	25-34	Married	0	4472
Wakefield	25-34	Married	1	7586
Wakefield	25-34	Never married		8155
Wakefield	35-44	Married	0	2678
Wakefield	35-44	Married	1	9711
Wakefield	35-44	Never married		5891
Wakefield	45-54	Married	0	2564
Wakefield	45-54	Married	1	11307
Wakefield	45-54	Never married		6929
Wakefield	55-64	Married	0	1373
Wakefield	55-64	Married	1	10675
Wakefield	55-64	Never married		5860
Wakefield	65-74	Married	0	560
Wakefield	65-74	Married	1	7805
Wakefield	65-74	Never married		3840
Wakefield	75-84	Married	0	128
