CED_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Burt	35-44	1	1	0	F	7367
Burt	35-44	1	1	0	M	6197
Burt	35-44	1	1	1	F	346
Burt	35-44	1	1	1	M	147
Burt	45-54				F	550
Burt	45-54				M	790
Burt	45-54	0			F	6506
Burt	45-54	0			M	6683
Burt	45-54	1	0	1	F	1007
Burt	45-54	1	0	1	M	378
Burt	45-54	1	1	0	F	2487
Burt	45-54	1	1	0	M	2727
Burt	45-54	1	1	1	F	104
Burt	45-54	1	1	1	M	70
Burt	55-64				F	531
Burt	55-64				M	556
Burt	55-64	0			F	5899
Burt	55-64	0			M	6301
Burt	55-64	1	0	1	F	2058
Burt	55-64	1	0	1	M	769
Burt	55-64	1	1	0	F	227
Burt	55-64	1	1	0	M	484
Burt	55-64	1	1	1	F	22
Burt	55-64	1	1	1	M	10
Burt	65-74				F	484
Burt	65-74				M	469
Burt	65-74	0			F	4040
Burt	65-74	0			M	4166
Burt	65-74	1	0	1	F	1082
Burt	65-74	1	0	1	M	724
Burt	65-74	1	1	0	F	65
Burt	65-74	1	1	0	M	76
Burt	65-74	1	1	1	F	8
Burt	65-74	1	1	1	M	3
Burt	75-84				F	456
Burt	75-84				M	319
Burt	75-84	0			F	2274
Burt	75-84	0			M	1992
Burt	75-84	1	0	1	F	153
Burt	75-84	1	0	1	M	109
Burt	75-84	1	1	0	F	10
Burt	75-84	1	1	0	M	13
Burt	85+				F	285
Burt	85+				M	161
Burt	85+	0			F	820
Burt	85+	0			M	557
Burt	85+	1	0	1	F	6
Burt	85+	1	0	1	M	9
Canning	15-19				F	343
Canning	15-19				M	397
Canning	15-19	0			F	3572
Canning	15-19	0			M	3803
Canning	15-19	1	0	1	F	411
Canning	15-19	1	0	1	M	268
Canning	15-19	1	1	0	F	63
Canning	15-19	1	1	0	M	21
Canning	15-19	1	1	1	F	4
Canning	20-24				F	254
Canning	20-24				M	312
Canning	20-24	0			F	2716
Canning	20-24	0			M	3288
Canning	20-24	1	0	1	F	342
Canning	20-24	1	0	1	M	162
Canning	20-24	1	1	0	F	647
Canning	20-24	1	1	0	M	281
Canning	20-24	1	1	1	F	34
Canning	20-24	1	1	1	M	17
Canning	25-34				F	542
Canning	25-34				M	757
Canning	25-34	0			F	3006
Canning	25-34	0			M	4237
Canning	25-34	1	0	1	F	449
Canning	25-34	1	0	1	M	281
Canning	25-34	1	1	0	F	4406
Canning	25-34	1	1	0	M	2920
Canning	25-34	1	1	1	F	295
Canning	25-34	1	1	1	M	80
Canning	35-44				F	570
Canning	35-44				M	809
Canning	35-44	0			F	2445
Canning	35-44	0			M	3143
Canning	35-44	1	0	1	F	367
Canning	35-44	1	0	1	M	210
Canning	35-44	1	1	0	F	5372
Canning	35-44	1	1	0	M	4257
Canning	35-44	1	1	1	F	292
Canning	35-44	1	1	1	M	134
Canning	45-54				F	646
Canning	45-54				M	870
Canning	45-54	0			F	5938
Canning	45-54	0			M	6069
Canning	45-54	1	0	1	F	1050
Canning	45-54	1	0	1	M	406
Canning	45-54	1	1	0	F	2264
Canning	45-54	1	1	0	M	2369
Canning	45-54	1	1	1	F	93
Canning	45-54	1	1	1	M	56
Canning	55-64				F	656
Canning	55-64				M	763
Canning	55-64	0			F	6521
Canning	55-64	0			M	6837
Canning	55-64	1	0	1	F	2156
Canning	55-64	1	0	1	M	784
Canning	55-64	1	1	0	F	199
Canning	55-64	1	1	0	M	397
Canning	55-64	1	1	1	F	25
Canning	55-64	1	1	1	M	12
Canning	65-74				F	739
Canning	65-74				M	782
Canning	65-74	0			F	6186
Canning	65-74	0			M	6496
Canning	65-74	1	0	1	F	1222
Canning	65-74	1	0	1	M	788
Canning	65-74	1	1	0	F	38
Canning	65-74	1	1	0	M	73
Canning	65-74	1	1	1	F	4
Canning	65-74	1	1	1	M	3
Canning	75-84				F	714
Canning	75-84				M	572
Canning	75-84	0			F	3737
Canning	75-84	0			M	3649
Canning	75-84	1	0	1	F	150
Canning	75-84	1	0	1	M	122
Canning	75-84	1	1	0	F	13
Canning	75-84	1	1	0	M	13
Canning	85+				F	325
Canning	85+				M	240
Canning	85+	0			F	1370
Canning	85+	0			M	1002
Canning	85+	1	0	1	F	10
Canning	85+	1	0	1	M	14
Canning	85+	1	1	0	F	3
Canning	85+	1	1	0	M	7
Cowan	15-19				F	269
Cowan	15-19				M	362
Cowan	15-19	0			F	4179
Cowan	15-19	0			M	4739
Cowan	15-19	1	0	1	F	408
Cowan	15-19	1	0	1	M	241
Cowan	15-19	1	1	0	F	57
Cowan	15-19	1	1	0	M	21
Cowan	15-19	1	1	1	F	3
Cowan	20-24				F	265
Cowan	20-24				M	321
Cowan	20-24	0			F	3611
Cowan	20-24	0			M	4384
Cowan	20-24	1	0	1	F	328
Cowan	20-24	1	0	1	M	194
Cowan	20-24	1	1	0	F	410
Cowan	20-24	1	1	0	M	173
Cowan	20-24	1	1	1	F	28
Cowan	20-24	1	1	1	M	8
Cowan	25-34				F	571
Cowan	25-34				M	655
Cowan	25-34	0			F	4739
Cowan	25-34	0			M	6644
Cowan	25-34	1	0	1	F	518
Cowan	25-34	1	0	1	M	295
Cowan	25-34	1	1	0	F	4733
Cowan	25-34	1	1	0	M	2919
Cowan	25-34	1	1	1	F	244
Cowan	25-34	1	1	1	M	51
Cowan	35-44				F	456
Cowan	35-44				M	625
Cowan	35-44	0			F	3033
Cowan	35-44	0			M	4298
Cowan	35-44	1	0	1	F	333
Cowan	35-44	1	0	1	M	181
Cowan	35-44	1	1	0	F	6614
Cowan	35-44	1	1	0	M	5405
Cowan	35-44	1	1	1	F	319
Cowan	35-44	1	1	1	M	141
Cowan	45-54				F	525
Cowan	45-54				M	631
Cowan	45-54	0			F	6054
Cowan	45-54	0			M	6154
Cowan	45-54	1	0	1	F	845
Cowan	45-54	1	0	1	M	321
Cowan	45-54	1	1	0	F	2688
Cowan	45-54	1	1	0	M	2865
Cowan	45-54	1	1	1	F	107
Cowan	45-54	1	1	1	M	64
Cowan	55-64				F	425
Cowan	55-64				M	473
Cowan	55-64	0			F	5552
Cowan	55-64	0			M	6002
Cowan	55-64	1	0	1	F	1852
Cowan	55-64	1	0	1	M	729
Cowan	55-64	1	1	0	F	204
Cowan	55-64	1	1	0	M	467
Cowan	55-64	1	1	1	F	20
Cowan	55-64	1	1	1	M	19
Cowan	65-74				F	392
Cowan	65-74				M	368
Cowan	65-74	0			F	3866
Cowan	65-74	0			M	3976
Cowan	65-74	1	0	1	F	1129
Cowan	65-74	1	0	1	M	697
Cowan	65-74	1	1	0	F	56
Cowan	65-74	1	1	0	M	64
Cowan	65-74	1	1	1	F	8
Cowan	65-74	1	1	1	M	8
Cowan	75-84				F	324
Cowan	75-84				M	237
Cowan	75-84	0			F	2292
Cowan	75-84	0			M	1818
Cowan	75-84	1	0	1	F	152
Cowan	75-84	1	0	1	M	144
Cowan	75-84	1	1	0	F	13
Cowan	75-84	1	1	0	M	12
Cowan	75-84	1	1	1	M	3
Cowan	85+				F	134
Cowan	85+				M	93
Cowan	85+	0			F	1031
Cowan	85+	0			M	583
Cowan	85+	1	0	1	F	6
Cowan	85+	1	0	1	M	3
Cowan	85+	1	1	0	F	9
Cowan	85+	1	1	0	M	3
Curtin	15-19				F	252
Curtin	15-19				M	254
Curtin	15-19	0			F	3930
Curtin	15-19	0			M	4081
Curtin	15-19	1	0	1	F	289
Curtin	15-19	1	0	1	M	206
Curtin	15-19	1	1	0	F	19
Curtin	15-19	1	1	0	M	19
Curtin	15-19	1	1	1	M	3
Curtin	20-24				F	303
Curtin	20-24				M	317
Curtin	20-24	0			F	4253
Curtin	20-24	0			M	4602
Curtin	20-24	1	0	1	F	244
Curtin	20-24	1	0	1	M	130
Curtin	20-24	1	1	0	F	58
Curtin	20-24	1	1	0	M	21
Curtin	20-24	1	1	1	F	3
Curtin	25-34				F	936
Curtin	25-34				M	982
Curtin	25-34	0			F	7386
Curtin	25-34	0			M	8060
Curtin	25-34	1	0	1	F	420
Curtin	25-34	1	0	1	M	218
Curtin	25-34	1	1	0	F	2134
Curtin	25-34	1	1	0	M	1219
Curtin	25-34	1	1	1	F	87
Curtin	25-34	1	1	1	M	14
Curtin	35-44				F	568
Curtin	35-44				M	694
Curtin	35-44	0			F	2481
Curtin	35-44	0			M	3471
Curtin	35-44	1	0	1	F	297
Curtin	35-44	1	0	1	M	135
Curtin	35-44	1	1	0	F	5997
Curtin	35-44	1	1	0	M	4669
Curtin	35-44	1	1	1	F	334
Curtin	35-44	1	1	1	M	95
Curtin	45-54				F	579
Curtin	45-54				M	640
Curtin	45-54	0			F	4837
Curtin	45-54	0			M	4389
Curtin	45-54	1	0	1	F	331
Curtin	45-54	1	0	1	M	114
Curtin	45-54	1	1	0	F	4025
Curtin	45-54	1	1	0	M	3905
Curtin	45-54	1	1	1	F	185
Curtin	45-54	1	1	1	M	77
Curtin	55-64				F	551
Curtin	55-64				M	565
Curtin	55-64	0			F	6088
Curtin	55-64	0			M	6023
Curtin	55-64	1	0	1	F	1370
Curtin	55-64	1	0	1	M	440
Curtin	55-64	1	1	0	F	346
Curtin	55-64	1	1	0	M	744
Curtin	55-64	1	1	1	F	20
Curtin	55-64	1	1	1	M	16
Curtin	65-74				F	493
Curtin	65-74				M	491
Curtin	65-74	0			F	3894
Curtin	65-74	0			M	4150
Curtin	65-74	1	0	1	F	2006
Curtin	65-74	1	0	1	M	1043
Curtin	65-74	1	1	0	F	68
Curtin	65-74	1	1	0	M	102
Curtin	65-74	1	1	1	F	15
Curtin	65-74	1	1	1	M	5
Curtin	75-84				F	530
Curtin	75-84				M	336
Curtin	75-84	0			F	3223
Curtin	75-84	0			M	2568
Curtin	75-84	1	0	1	F	489
Curtin	75-84	1	0	1	M	339
Curtin	75-84	1	1	0	F	20
Curtin	75-84	1	1	0	M	18
Curtin	85+				F	456
Curtin	85+				M	195
Curtin	85+	0			F	2013
Curtin	85+	0			M	1100
Curtin	85+	1	0	1	F	29
Curtin	85+	1	0	1	M	15
Curtin	85+	1	1	0	F	10
Curtin	85+	1	1	0	M	4
Durack	15-19				F	705
Durack	15-19				M	867
Durack	15-19	0			F	3009
Durack	15-19	0			M	3710
Durack	15-19	1	0	1	F	502
Durack	15-19	1	0	1	M	308
Durack	15-19	1	1	0	F	99
Durack	15-19	1	1	0	M	54
Durack	15-19	1	1	1	F	23
Durack	15-19	1	1	1	M	3
Durack	20-24				F	629
Durack	20-24				M	912
Durack	20-24	0			F	2828
Durack	20-24	0			M	3824
Durack	20-24	1	0	1	F	418
Durack	20-24	1	0	1	M	244
Durack	20-24	1	1	0	F	845
Durack	20-24	1	1	0	M	391
Durack	20-24	1	1	1	F	77
Durack	20-24	1	1	1	M	22
Durack	25-34				F	1827
Durack	25-34				M	3097
Durack	25-34	0			F	5586
Durack	25-34	0			M	9108
Durack	25-34	1	0	1	F	731
Durack	25-34	1	0	1	M	528
Durack	25-34	1	1	0	F	5390
Durack	25-34	1	1	0	M	4180
Durack	25-34	1	1	1	F	417
Durack	25-34	1	1	1	M	120
Durack	35-44				F	1385
Durack	35-44				M	2661
Durack	35-44	0			F	3639
Durack	35-44	0			M	6247
Durack	35-44	1	0	1	F	589
Durack	35-44	1	0	1	M	409
Durack	35-44	1	1	0	F	6067
Durack	35-44	1	1	0	M	6126
Durack	35-44	1	1	1	F	429
Durack	35-44	1	1	1	M	222
Durack	45-54				F	1441
Durack	45-54				M	2320
Durack	45-54	0			F	6860
Durack	45-54	0			M	8938
Durack	45-54	1	0	1	F	1139
Durack	45-54	1	0	1	M	543
Durack	45-54	1	1	0	F	2081
Durack	45-54	1	1	0	M	3021
Durack	45-54	1	1	1	F	117
Durack	45-54	1	1	1	M	95
Durack	55-64				F	1076
Durack	55-64				M	1658
Durack	55-64	0			F	6572
Durack	55-64	0			M	8937
Durack	55-64	1	0	1	F	1557
Durack	55-64	1	0	1	M	715
Durack	55-64	1	1	0	F	168
Durack	55-64	1	1	0	M	491
Durack	55-64	1	1	1	F	24
Durack	55-64	1	1	1	M	15
Durack	65-74				F	684
Durack	65-74				M	854
Durack	65-74	0			F	3853
Durack	65-74	0			M	5001
Durack	65-74	1	0	1	F	647
Durack	65-74	1	0	1	M	427
Durack	65-74	1	1	0	F	40
Durack	65-74	1	1	0	M	59
Durack	65-74	1	1	1	F	3
Durack	65-74	1	1	1	M	3
Durack	75-84				F	458
Durack	75-84				M	458
Durack	75-84	0			F	1846
Durack	75-84	0			M	2001
Durack	75-84	1	0	1	F	113
Durack	75-84	1	0	1	M	69
Durack	75-84	1	1	0	F	16
Durack	75-84	1	1	0	M	11
Durack	75-84	1	1	1	F	3
Durack	85+				F	182
Durack	85+				M	167
Durack	85+	0			F	710
Durack	85+	0			M	555
Durack	85+	1	0	1	F	4
Durack	85+	1	0	1	M	4
Durack	85+	1	1	0	F	7
Durack	85+	1	1	0	M	9
Durack	85+	1	1	1	M	3
Forrest	15-19				F	454
Forrest	15-19				M	528
Forrest	15-19	0			F	3503
Forrest	15-19	0			M	3986
Forrest	15-19	1	0	1	F	373
Forrest	15-19	1	0	1	M	225
Forrest	15-19	1	1	0	F	58
Forrest	15-19	1	1	0	M	24
Forrest	15-19	1	1	1	F	3
Forrest	15-19	1	1	1	M	3
Forrest	20-24				F	274
Forrest	20-24				M	292
Forrest	20-24	0			F	2318
Forrest	20-24	0			M	2768
Forrest	20-24	1	0	1	F	227
Forrest	20-24	1	0	1	M	136
Forrest	20-24	1	1	0	F	486
Forrest	20-24	1	1	0	M	213
Forrest	20-24	1	1	1	F	22
Forrest	20-24	1	1	1	M	5
Forrest	25-34				F	617
Forrest	25-34				M	810
Forrest	25-34	0			F	3330
Forrest	25-34	0			M	4576
Forrest	25-34	1	0	1	F	380
Forrest	25-34	1	0	1	M	247
Forrest	25-34	1	1	0	F	4335
Forrest	25-34	1	1	0	M	2548
Forrest	25-34	1	1	1	F	276
Forrest	25-34	1	1	1	M	79
Forrest	35-44				F	662
Forrest	35-44				M	915
Forrest	35-44	0			F	2456
Forrest	35-44	0			M	3258
Forrest	35-44	1	0	1	F	344
Forrest	35-44	1	0	1	M	203
Forrest	35-44	1	1	0	F	6312
Forrest	35-44	1	1	0	M	5179
Forrest	35-44	1	1	1	F	395
Forrest	35-44	1	1	1	M	160
Forrest	45-54				F	728
Forrest	45-54				M	949
Forrest	45-54	0			F	6136
Forrest	45-54	0			M	5932
Forrest	45-54	1	0	1	F	895
Forrest	45-54	1	0	1	M	320
Forrest	45-54	1	1	0	F	2605
Forrest	45-54	1	1	0	M	2839
Forrest	45-54	1	1	1	F	115
Forrest	45-54	1	1	1	M	87
Forrest	55-64				F	789
Forrest	55-64				M	825
Forrest	55-64	0			F	6820
Forrest	55-64	0			M	7199
Forrest	55-64	1	0	1	F	2089
Forrest	55-64	1	0	1	M	794
Forrest	55-64	1	1	0	F	199
Forrest	55-64	1	1	0	M	395
Forrest	55-64	1	1	1	F	19
Forrest	55-64	1	1	1	M	18
Forrest	65-74				F	716
Forrest	65-74				M	757
Forrest	65-74	0			F	5354
Forrest	65-74	0			M	5772
Forrest	65-74	1	0	1	F	1193
Forrest	65-74	1	0	1	M	767
Forrest	65-74	1	1	0	F	41
Forrest	65-74	1	1	0	M	75
Forrest	65-74	1	1	1	F	10
Forrest	65-74	1	1	1	M	6
Forrest	75-84				F	643
Forrest	75-84				M	469
Forrest	75-84	0			F	3009
Forrest	75-84	0			M	2713
Forrest	75-84	1	0	1	F	158
Forrest	75-84	1	0	1	M	114
Forrest	75-84	1	1	0	F	19
Forrest	75-84	1	1	0	M	21
Forrest	85+				F	320
Forrest	85+				M	188
Forrest	85+	0			F	1356
Forrest	85+	0			M	860
Forrest	85+	1	0	1	F	8
Forrest	85+	1	0	1	M	3
Forrest	85+	1	1	0	F	7
Forrest	85+	1	1	0	M	3
Fremantle	15-19				F	283
Fremantle	15-19				M	355
Fremantle	15-19	0			F	3560
Fremantle	15-19	0			M	3704
Fremantle	15-19	1	0	1	F	317
Fremantle	15-19	1	0	1	M	181
Fremantle	15-19	1	1	0	F	33
Fremantle	15-19	1	1	0	M	17
Fremantle	15-19	1	1	1	F	3
Fremantle	15-19	1	1	1	M	5
Fremantle	20-24				F	320
Fremantle	20-24				M	334
Fremantle	20-24	0			F	3687
Fremantle	20-24	0			M	3898
Fremantle	20-24	1	0	1	F	305
Fremantle	20-24	1	0	1	M	150
Fremantle	20-24	1	1	0	F	301
Fremantle	20-24	1	1	0	M	119
Fremantle	20-24	1	1	1	F	5
Fremantle	25-34				F	892
Fremantle	25-34				M	977
Fremantle	25-34	0			F	6444
Fremantle	25-34	0			M	7630
Fremantle	25-34	1	0	1	F	575
Fremantle	25-34	1	0	1	M	307
Fremantle	25-34	1	1	0	F	3971
Fremantle	25-34	1	1	0	M	2394
Fremantle	25-34	1	1	1	F	182
Fremantle	25-34	1	1	1	M	42
Fremantle	35-44				F	689
Fremantle	35-44				M	845
Fremantle	35-44	0			F	3270
Fremantle	35-44	0			M	4522
Fremantle	35-44	1	0	1	F	416
Fremantle	35-44	1	0	1	M	219
Fremantle	35-44	1	1	0	F	6589
Fremantle	35-44	1	1	0	M	5608
Fremantle	35-44	1	1	1	F	369
Fremantle	35-44	1	1	1	M	109
Fremantle	45-54				F	670
Fremantle	45-54				M	801
Fremantle	45-54	0			F	5959
Fremantle	45-54	0			M	6081
Fremantle	45-54	1	0	1	F	771
Fremantle	45-54	1	0	1	M	263
Fremantle	45-54	1	1	0	F	2889
Fremantle	45-54	1	1	0	M	3040
Fremantle	45-54	1	1	1	F	163
Fremantle	45-54	1	1	1	M	71
Fremantle	55-64				F	596
Fremantle	55-64				M	606
Fremantle	55-64	0			F	6023
Fremantle	55-64	0			M	6285
Fremantle	55-64	1	0	1	F	1767
Fremantle	55-64	1	0	1	M	624
Fremantle	55-64	1	1	0	F	230
Fremantle	55-64	1	1	0	M	489
Fremantle	55-64	1	1	1	F	25
Fremantle	55-64	1	1	1	M	15
Fremantle	65-74				F	516
Fremantle	65-74				M	467
Fremantle	65-74	0			F	3902
Fremantle	65-74	0			M	4064
Fremantle	65-74	1	0	1	F	1336
Fremantle	65-74	1	0	1	M	743
Fremantle	65-74	1	1	0	F	47
Fremantle	65-74	1	1	0	M	66
Fremantle	65-74	1	1	1	F	6
Fremantle	65-74	1	1	1	M	7
Fremantle	75-84				F	538
Fremantle	75-84				M	422
Fremantle	75-84	0			F	2622
Fremantle	75-84	0			M	2237
Fremantle	75-84	1	0	1	F	221
Fremantle	75-84	1	0	1	M	177
Fremantle	75-84	1	1	0	F	19
Fremantle	75-84	1	1	0	M	17
Fremantle	75-84	1	1	1	F	3
Fremantle	75-84	1	1	1	M	3
Fremantle	85+				F	419
Fremantle	85+				M	195
Fremantle	85+	0			F	1227
Fremantle	85+	0			M	673
Fremantle	85+	1	0	1	F	12
Fremantle	85+	1	0	1	M	5
Fremantle	85+	1	1	0	F	4
Fremantle	85+	1	1	0	M	3
Hasluck	15-19				F	350
Hasluck	15-19				M	384
Hasluck	15-19	0			F	3632
Hasluck	15-19	0			M	4245
Hasluck	15-19	1	0	1	F	385
Hasluck	15-19	1	0	1	M	208
Hasluck	15-19	1	1	0	F	53
Hasluck	15-19	1	1	0	M	27
Hasluck	15-19	1	1	1	F	12
Hasluck	20-24				F	301
Hasluck	20-24				M	546
Hasluck	20-24	0			F	3103
Hasluck	20-24	0			M	3885
Hasluck	20-24	1	0	1	F	323
Hasluck	20-24	1	0	1	M	174
Hasluck	20-24	1	1	0	F	479
Hasluck	20-24	1	1	0	M	194
Hasluck	20-24	1	1	1	F	19
Hasluck	20-24	1	1	1	M	9
Hasluck	25-34				F	594
Hasluck	25-34				M	1398
Hasluck	25-34	0			F	4130
Hasluck	25-34	0			M	5823
Hasluck	25-34	1	0	1	F	431
Hasluck	25-34	1	0	1	M	283
Hasluck	25-34	1	1	0	F	3979
Hasluck	25-34	1	1	0	M	2493
Hasluck	25-34	1	1	1	F	226
Hasluck	25-34	1	1	1	M	55
Hasluck	35-44				F	549
Hasluck	35-44				M	1172
Hasluck	35-44	0			F	2854
Hasluck	35-44	0			M	3877
Hasluck	35-44	1	0	1	F	348
Hasluck	35-44	1	0	1	M	204
Hasluck	35-44	1	1	0	F	5531
Hasluck	35-44	1	1	0	M	4546
Hasluck	35-44	1	1	1	F	314
Hasluck	35-44	1	1	1	M	108
Hasluck	45-54				F	595
Hasluck	45-54				M	988
Hasluck	45-54	0			F	5918
Hasluck	45-54	0			M	6133
Hasluck	45-54	1	0	1	F	853
Hasluck	45-54	1	0	1	M	303
Hasluck	45-54	1	1	0	F	2515
Hasluck	45-54	1	1	0	M	2742
Hasluck	45-54	1	1	1	F	127
Hasluck	45-54	1	1	1	M	49
Hasluck	55-64				F	554
Hasluck	55-64				M	780
Hasluck	55-64	0			F	5885
Hasluck	55-64	0			M	6613
Hasluck	55-64	1	0	1	F	1967
Hasluck	55-64	1	0	1	M	744
Hasluck	55-64	1	1	0	F	201
Hasluck	55-64	1	1	0	M	453
Hasluck	55-64	1	1	1	F	11
Hasluck	55-64	1	1	1	M	10
Hasluck	65-74				F	586
Hasluck	65-74				M	566
Hasluck	65-74	0			F	4515
Hasluck	65-74	0			M	4926
Hasluck	65-74	1	0	1	F	1429
Hasluck	65-74	1	0	1	M	847
Hasluck	65-74	1	1	0	F	59
Hasluck	65-74	1	1	0	M	93
Hasluck	65-74	1	1	1	F	9
Hasluck	65-74	1	1	1	M	3
Hasluck	75-84				F	469
Hasluck	75-84				M	408
Hasluck	75-84	0			F	2760
Hasluck	75-84	0			M	2451
Hasluck	75-84	1	0	1	F	206
Hasluck	75-84	1	0	1	M	185
Hasluck	75-84	1	1	0	F	11
Hasluck	75-84	1	1	0	M	9
Hasluck	85+				F	323
Hasluck	85+				M	184
Hasluck	85+	0			F	1089
Hasluck	85+	0			M	696
Hasluck	85+	1	0	1	F	6
Hasluck	85+	1	0	1	M	12
Hasluck	85+	1	1	0	F	7
Hasluck	85+	1	1	0	M	3
Moore	15-19				F	250
Moore	15-19				M	287
Moore	15-19	0			F	4209
Moore	15-19	0			M	4657
Moore	15-19	1	0	1	F	353
Moore	15-19	1	0	1	M	205
Moore	15-19	1	1	0	F	17
Moore	15-19	1	1	0	M	15
Moore	15-19	1	1	1	F	3
Moore	15-19	1	1	1	M	3
Moore	20-24				F	183
Moore	20-24				M	229
Moore	20-24	0			F	3710
Moore	20-24	0			M	4389
Moore	20-24	1	0	1	F	277
Moore	20-24	1	0	1	M	133
Moore	20-24	1	1	0	F	175
Moore	20-24	1	1	0	M	77
Moore	20-24	1	1	1	F	20
Moore	25-34				F	321
Moore	25-34				M	475
Moore	25-34	0			F	3880
Moore	25-34	0			M	5341
Moore	25-34	1	0	1	F	357
Moore	25-34	1	0	1	M	207
Moore	25-34	1	1	0	F	2891
Moore	25-34	1	1	0	M	1826
Moore	25-34	1	1	1	F	152
Moore	25-34	1	1	1	M	42
Moore	35-44				F	368
Moore	35-44				M	486
Moore	35-44	0			F	2024
Moore	35-44	0			M	2943
Moore	35-44	1	0	1	F	310
Moore	35-44	1	0	1	M	137
Moore	35-44	1	1	0	F	6651
Moore	35-44	1	1	0	M	5347
Moore	35-44	1	1	1	F	434
Moore	35-44	1	1	1	M	133
Moore	45-54				F	406
Moore	45-54				M	482
Moore	45-54	0			F	6449
Moore	45-54	0			M	5979
Moore	45-54	1	0	1	F	730
Moore	45-54	1	0	1	M	291
Moore	45-54	1	1	0	F	3558
Moore	45-54	1	1	0	M	3630
Moore	45-54	1	1	1	F	133
Moore	45-54	1	1	1	M	63
Moore	55-64				F	416
Moore	55-64				M	474
Moore	55-64	0			F	6636
Moore	55-64	0			M	7375
Moore	55-64	1	0	1	F	2503
Moore	55-64	1	0	1	M	951
Moore	55-64	1	1	0	F	244
Moore	55-64	1	1	0	M	527
Moore	55-64	1	1	1	F	22
Moore	55-64	1	1	1	M	21
Moore	65-74				F	328
Moore	65-74				M	330
Moore	65-74	0			F	3852
Moore	65-74	0			M	4450
Moore	65-74	1	0	1	F	1756
Moore	65-74	1	0	1	M	1178
Moore	65-74	1	1	0	F	54
Moore	65-74	1	1	0	M	78
Moore	65-74	1	1	1	F	10
Moore	65-74	1	1	1	M	4
Moore	75-84				F	282
Moore	75-84				M	173
Moore	75-84	0			F	2210
Moore	75-84	0			M	1809
Moore	75-84	1	0	1	F	214
Moore	75-84	1	0	1	M	185
Moore	75-84	1	1	0	F	7
Moore	75-84	1	1	0	M	7
Moore	85+				F	210
Moore	85+				M	99
Moore	85+	0			F	997
Moore	85+	0			M	610
Moore	85+	1	0	1	F	9
Moore	85+	1	0	1	M	13
Moore	85+	1	1	0	M	4
O'Connor	15-19				F	596
O'Connor	15-19				M	673
O'Connor	15-19	0			F	3248
O'Connor	15-19	0			M	3832
O'Connor	15-19	1	0	1	F	464
O'Connor	15-19	1	0	1	M	269
O'Connor	15-19	1	1	0	F	79
O'Connor	15-19	1	1	0	M	30
O'Connor	15-19	1	1	1	F	3
O'Connor	15-19	1	1	1	M	7
O'Connor	20-24				F	358
O'Connor	20-24				M	504
O'Connor	20-24	0			F	2256
O'Connor	20-24	0			M	3247
O'Connor	20-24	1	0	1	F	307
O'Connor	20-24	1	0	1	M	186
O'Connor	20-24	1	1	0	F	613
O'Connor	20-24	1	1	0	M	283
O'Connor	20-24	1	1	1	F	49
O'Connor	20-24	1	1	1	M	5
O'Connor	25-34				F	964
O'Connor	25-34				M	1430
O'Connor	25-34	0			F	3285
O'Connor	25-34	0			M	4952
O'Connor	25-34	1	0	1	F	474
O'Connor	25-34	1	0	1	M	283
O'Connor	25-34	1	1	0	F	4427
O'Connor	25-34	1	1	0	M	2940
O'Connor	25-34	1	1	1	F	315
O'Connor	25-34	1	1	1	M	98
O'Connor	35-44				F	868
O'Connor	35-44				M	1250
O'Connor	35-44	0			F	2611
O'Connor	35-44	0			M	3513
O'Connor	35-44	1	0	1	F	437
O'Connor	35-44	1	0	1	M	270
O'Connor	35-44	1	1	0	F	5350
O'Connor	35-44	1	1	0	M	4520
O'Connor	35-44	1	1	1	F	366
O'Connor	35-44	1	1	1	M	160
O'Connor	45-54				F	993
O'Connor	45-54				M	1364
O'Connor	45-54	0			F	6471
O'Connor	45-54	0			M	6979
O'Connor	45-54	1	0	1	F	1055
O'Connor	45-54	1	0	1	M	406
O'Connor	45-54	1	1	0	F	2217
O'Connor	45-54	1	1	0	M	2621
O'Connor	45-54	1	1	1	F	113
O'Connor	45-54	1	1	1	M	69
O'Connor	55-64				F	1027
O'Connor	55-64				M	1283
O'Connor	55-64	0			F	7399
O'Connor	55-64	0			M	8454
O'Connor	55-64	1	0	1	F	1824
O'Connor	55-64	1	0	1	M	807
O'Connor	55-64	1	1	0	F	195
O'Connor	55-64	1	1	0	M	504
O'Connor	55-64	1	1	1	F	24
O'Connor	55-64	1	1	1	M	18
O'Connor	65-74				F	898
O'Connor	65-74				M	967
O'Connor	65-74	0			F	5557
O'Connor	65-74	0			M	6491
O'Connor	65-74	1	0	1	F	871
O'Connor	65-74	1	0	1	M	540
O'Connor	65-74	1	1	0	F	64
O'Connor	65-74	1	1	0	M	70
O'Connor	65-74	1	1	1	F	7
O'Connor	65-74	1	1	1	M	4
O'Connor	75-84				F	692
O'Connor	75-84				M	598
O'Connor	75-84	0			F	3094
O'Connor	75-84	0			M	2979
O'Connor	75-84	1	0	1	F	162
O'Connor	75-84	1	0	1	M	99
O'Connor	75-84	1	1	0	F	13
O'Connor	75-84	1	1	0	M	15
O'Connor	75-84	1	1	1	M	3
O'Connor	85+				F	381
O'Connor	85+				M	226
O'Connor	85+	0			F	1249
O'Connor	85+	0			M	890
O'Connor	85+	1	0	1	F	18
