CED_NAME16	CountryOfBirth	Sex	persons
Wills	TWN	F	121
Wills	TWN	M	91
Wills	USA	F	421
Wills	USA	M	365
Wills	VNM	F	693
Wills	VNM	M	537
Wills	ZAF	F	187
Wills	ZAF	M	178
Wills	ZWE	F	46
Wills	ZWE	M	41
No usual address (Vic.)		F	654
No usual address (Vic.)		M	872
No usual address (Vic.)	AFG	F	3
No usual address (Vic.)	AFG	M	5
No usual address (Vic.)	AUS	F	1804
No usual address (Vic.)	AUS	M	2581
No usual address (Vic.)	BGD	F	6
No usual address (Vic.)	BIH	M	3
No usual address (Vic.)	CAN	F	12
No usual address (Vic.)	CAN	M	12
No usual address (Vic.)	CHL	F	10
No usual address (Vic.)	CHL	M	8
No usual address (Vic.)	CHN	F	82
No usual address (Vic.)	CHN	M	50
No usual address (Vic.)	DEU	F	19
No usual address (Vic.)	DEU	M	15
No usual address (Vic.)	EGY	F	8
No usual address (Vic.)	EGY	M	9
No usual address (Vic.)	FJI	F	3
No usual address (Vic.)	FJI	M	3
No usual address (Vic.)	FRA	F	7
No usual address (Vic.)	FRA	M	17
No usual address (Vic.)	GBR	F	138
No usual address (Vic.)	GBR	M	161
No usual address (Vic.)	GRC	F	3
No usual address (Vic.)	GRC	M	3
No usual address (Vic.)	HKG	F	18
No usual address (Vic.)	HKG	M	11
No usual address (Vic.)	HRV	F	4
No usual address (Vic.)	HRV	M	3
No usual address (Vic.)	IDN	F	4
No usual address (Vic.)	IDN	M	6
No usual address (Vic.)	IND	F	43
No usual address (Vic.)	IND	M	84
No usual address (Vic.)	IRL	F	9
No usual address (Vic.)	IRL	M	14
No usual address (Vic.)	IRN	F	5
No usual address (Vic.)	IRN	M	12
No usual address (Vic.)	IRQ	F	12
No usual address (Vic.)	IRQ	M	15
No usual address (Vic.)	ITA	F	19
No usual address (Vic.)	ITA	M	34
No usual address (Vic.)	JPN	F	9
No usual address (Vic.)	JPN	M	3
No usual address (Vic.)	KHM	F	4
No usual address (Vic.)	KHM	M	9
No usual address (Vic.)	KOR	F	15
No usual address (Vic.)	KOR	M	15
No usual address (Vic.)	LBN	M	5
No usual address (Vic.)	LKA	F	6
No usual address (Vic.)	LKA	M	16
No usual address (Vic.)	MKD	M	4
No usual address (Vic.)	MLT	F	4
No usual address (Vic.)	MLT	M	3
No usual address (Vic.)	MMR	F	5
No usual address (Vic.)	MUS	F	4
No usual address (Vic.)	MUS	M	8
No usual address (Vic.)	MYS	F	18
No usual address (Vic.)	MYS	M	24
No usual address (Vic.)	NLD	F	12
No usual address (Vic.)	NLD	M	17
No usual address (Vic.)	NPL	F	6
No usual address (Vic.)	NPL	M	10
No usual address (Vic.)	NZL	F	99
No usual address (Vic.)	NZL	M	123
No usual address (Vic.)	PAK	F	3
No usual address (Vic.)	PAK	M	8
No usual address (Vic.)	PHL	F	24
No usual address (Vic.)	PHL	M	23
No usual address (Vic.)	PNG	F	3
No usual address (Vic.)	PNG	M	3
No usual address (Vic.)	POL	F	4
No usual address (Vic.)	POL	M	8
No usual address (Vic.)	SGP	F	7
No usual address (Vic.)	SGP	M	8
No usual address (Vic.)	THA	F	11
No usual address (Vic.)	THA	M	6
No usual address (Vic.)	TUR	F	7
No usual address (Vic.)	TUR	M	19
No usual address (Vic.)	TWN	F	40
No usual address (Vic.)	TWN	M	24
No usual address (Vic.)	USA	F	19
No usual address (Vic.)	USA	M	21
No usual address (Vic.)	VNM	F	47
No usual address (Vic.)	VNM	M	35
No usual address (Vic.)	ZAF	F	13
No usual address (Vic.)	ZAF	M	10
No usual address (Vic.)	ZWE	F	3
No usual address (Vic.)	ZWE	M	4
Migratory - Offshore - Shipping (Vic.)		M	3
Migratory - Offshore - Shipping (Vic.)	AUS	M	17
Blair		F	7500
Blair		M	7523
Blair	AFG	F	33
Blair	AFG	M	51
Blair	AUS	F	61378
Blair	AUS	M	60231
Blair	BGD	F	19
Blair	BGD	M	30
Blair	BIH	F	15
Blair	BIH	M	13
Blair	CAN	F	85
Blair	CAN	M	73
Blair	CHL	F	24
Blair	CHL	M	24
Blair	CHN	F	210
Blair	CHN	M	143
Blair	DEU	F	227
Blair	DEU	M	248
Blair	EGY	F	20
Blair	EGY	M	22
Blair	FJI	F	166
Blair	FJI	M	147
Blair	FRA	F	32
Blair	FRA	M	36
Blair	GBR	F	2648
Blair	GBR	M	2613
Blair	GRC	F	11
Blair	GRC	M	17
Blair	HKG	F	50
Blair	HKG	M	40
Blair	HRV	F	20
Blair	HRV	M	22
Blair	IDN	F	78
Blair	IDN	M	39
Blair	IND	F	396
Blair	IND	M	496
Blair	IRL	F	99
Blair	IRL	M	113
Blair	IRN	F	24
Blair	IRN	M	30
Blair	IRQ	F	5
Blair	IRQ	M	12
Blair	ITA	F	39
Blair	ITA	M	58
Blair	JPN	F	59
Blair	JPN	M	27
Blair	KHM	F	12
Blair	KHM	M	6
Blair	KOR	F	76
Blair	KOR	M	74
Blair	LBN	F	4
Blair	LBN	M	7
Blair	LKA	F	62
Blair	LKA	M	89
Blair	MKD	F	6
Blair	MLT	F	35
Blair	MLT	M	37
Blair	MMR	F	9
Blair	MMR	M	11
Blair	MUS	F	17
Blair	MUS	M	17
Blair	MYS	F	175
Blair	MYS	M	138
Blair	NLD	F	233
Blair	NLD	M	266
Blair	NPL	F	7
Blair	NPL	M	11
Blair	NZL	F	3215
Blair	NZL	M	3200
Blair	PAK	F	36
Blair	PAK	M	35
Blair	PHL	F	807
Blair	PHL	M	446
Blair	PNG	F	162
Blair	PNG	M	133
Blair	POL	F	46
Blair	POL	M	46
Blair	SGP	F	52
Blair	SGP	M	53
Blair	THA	F	139
Blair	THA	M	43
Blair	TUR	F	13
Blair	TUR	M	12
Blair	TWN	F	53
Blair	TWN	M	37
Blair	USA	F	169
Blair	USA	M	180
Blair	VNM	F	182
Blair	VNM	M	141
Blair	ZAF	F	275
Blair	ZAF	M	273
Blair	ZWE	F	91
Blair	ZWE	M	90
Bonner		F	5836
Bonner		M	5557
Bonner	AFG	F	60
Bonner	AFG	M	59
Bonner	AUS	F	51735
Bonner	AUS	M	49347
Bonner	BGD	F	35
Bonner	BGD	M	44
Bonner	BIH	F	115
Bonner	BIH	M	112
Bonner	CAN	F	196
Bonner	CAN	M	149
Bonner	CHL	F	36
Bonner	CHL	M	40
Bonner	CHN	F	2001
Bonner	CHN	M	1362
Bonner	DEU	F	293
Bonner	DEU	M	239
Bonner	EGY	F	44
Bonner	EGY	M	34
Bonner	FJI	F	452
Bonner	FJI	M	369
Bonner	FRA	F	87
Bonner	FRA	M	98
Bonner	GBR	F	3253
Bonner	GBR	M	3413
Bonner	GRC	F	184
Bonner	GRC	M	211
Bonner	HKG	F	404
Bonner	HKG	M	344
Bonner	HRV	F	72
Bonner	HRV	M	72
Bonner	IDN	F	216
Bonner	IDN	M	135
Bonner	IND	F	1235
Bonner	IND	M	1375
Bonner	IRL	F	297
Bonner	IRL	M	376
Bonner	IRN	F	202
Bonner	IRN	M	212
Bonner	IRQ	F	30
Bonner	IRQ	M	45
Bonner	ITA	F	236
Bonner	ITA	M	261
Bonner	JPN	F	237
Bonner	JPN	M	122
Bonner	KHM	F	28
Bonner	KHM	M	16
Bonner	KOR	F	631
Bonner	KOR	M	538
Bonner	LBN	F	37
Bonner	LBN	M	52
Bonner	LKA	F	434
Bonner	LKA	M	408
Bonner	MKD	F	22
Bonner	MKD	M	31
Bonner	MLT	F	29
Bonner	MLT	M	27
Bonner	MMR	F	22
Bonner	MMR	M	19
Bonner	MUS	F	22
Bonner	MUS	M	34
Bonner	MYS	F	465
Bonner	MYS	M	405
Bonner	NLD	F	154
Bonner	NLD	M	172
Bonner	NPL	F	40
Bonner	NPL	M	42
Bonner	NZL	F	3517
Bonner	NZL	M	3597
Bonner	PAK	F	75
Bonner	PAK	M	126
Bonner	PHL	F	939
Bonner	PHL	M	549
Bonner	PNG	F	366
Bonner	PNG	M	262
Bonner	POL	F	120
Bonner	POL	M	89
Bonner	SGP	F	233
Bonner	SGP	M	169
Bonner	THA	F	232
Bonner	THA	M	87
Bonner	TUR	F	21
Bonner	TUR	M	36
Bonner	TWN	F	456
Bonner	TWN	M	372
Bonner	USA	F	266
Bonner	USA	M	298
Bonner	VNM	F	464
Bonner	VNM	M	336
Bonner	ZAF	F	948
Bonner	ZAF	M	944
Bonner	ZWE	F	122
Bonner	ZWE	M	132
Bowman		F	5133
Bowman		M	4718
Bowman	AFG	F	10
Bowman	AFG	M	15
Bowman	AUS	F	54120
Bowman	AUS	M	52487
Bowman	BGD	F	4
Bowman	BGD	M	5
Bowman	BIH	F	27
Bowman	BIH	M	28
Bowman	CAN	F	165
Bowman	CAN	M	139
Bowman	CHL	F	25
Bowman	CHL	M	18
Bowman	CHN	F	300
Bowman	CHN	M	169
Bowman	DEU	F	361
Bowman	DEU	M	373
Bowman	EGY	F	28
Bowman	EGY	M	33
Bowman	FJI	F	164
Bowman	FJI	M	136
Bowman	FRA	F	85
Bowman	FRA	M	83
Bowman	GBR	F	5803
Bowman	GBR	M	5752
Bowman	GRC	F	37
Bowman	GRC	M	54
Bowman	HKG	F	73
Bowman	HKG	M	56
Bowman	HRV	F	76
Bowman	HRV	M	78
Bowman	IDN	F	101
Bowman	IDN	M	67
Bowman	IND	F	317
Bowman	IND	M	360
Bowman	IRL	F	199
Bowman	IRL	M	232
Bowman	IRN	F	34
Bowman	IRN	M	41
Bowman	IRQ	F	11
Bowman	IRQ	M	12
Bowman	ITA	F	131
Bowman	ITA	M	165
Bowman	JPN	F	96
Bowman	JPN	M	38
Bowman	KHM	F	10
Bowman	KHM	M	8
Bowman	KOR	F	62
Bowman	KOR	M	43
Bowman	LBN	F	17
Bowman	LBN	M	15
Bowman	LKA	F	89
Bowman	LKA	M	94
Bowman	MKD	F	7
Bowman	MKD	M	6
Bowman	MLT	F	45
Bowman	MLT	M	58
Bowman	MMR	F	24
Bowman	MMR	M	14
Bowman	MUS	F	21
Bowman	MUS	M	16
Bowman	MYS	F	137
Bowman	MYS	M	101
Bowman	NLD	F	327
Bowman	NLD	M	307
Bowman	NPL	F	16
Bowman	NPL	M	23
Bowman	NZL	F	3963
Bowman	NZL	M	3924
Bowman	PAK	F	20
Bowman	PAK	M	19
Bowman	PHL	F	560
Bowman	PHL	M	246
Bowman	PNG	F	232
Bowman	PNG	M	177
Bowman	POL	F	122
Bowman	POL	M	75
Bowman	SGP	F	71
Bowman	SGP	M	58
Bowman	THA	F	154
Bowman	THA	M	43
Bowman	TUR	F	10
Bowman	TUR	M	13
Bowman	TWN	F	105
Bowman	TWN	M	58
Bowman	USA	F	250
Bowman	USA	M	238
Bowman	VNM	F	94
Bowman	VNM	M	55
Bowman	ZAF	F	1240
Bowman	ZAF	M	1191
Bowman	ZWE	F	140
Bowman	ZWE	M	150
Brisbane		F	10201
Brisbane		M	10658
Brisbane	AFG	F	13
Brisbane	AFG	M	18
Brisbane	AUS	F	52345
Brisbane	AUS	M	51909
Brisbane	BGD	F	79
Brisbane	BGD	M	115
Brisbane	BIH	F	41
Brisbane	BIH	M	28
Brisbane	CAN	F	399
Brisbane	CAN	M	362
Brisbane	CHL	F	80
Brisbane	CHL	M	60
Brisbane	CHN	F	1981
Brisbane	CHN	M	1480
Brisbane	DEU	F	343
Brisbane	DEU	M	300
Brisbane	EGY	F	29
Brisbane	EGY	M	52
Brisbane	FJI	F	172
Brisbane	FJI	M	152
Brisbane	FRA	F	251
Brisbane	FRA	M	293
Brisbane	GBR	F	3029
Brisbane	GBR	M	3918
Brisbane	GRC	F	36
Brisbane	GRC	M	47
Brisbane	HKG	F	478
Brisbane	HKG	M	444
Brisbane	HRV	F	49
Brisbane	HRV	M	47
Brisbane	IDN	F	223
Brisbane	IDN	M	149
Brisbane	IND	F	1371
Brisbane	IND	M	1870
Brisbane	IRL	F	358
Brisbane	IRL	M	449
Brisbane	IRN	F	259
Brisbane	IRN	M	318
Brisbane	IRQ	F	37
Brisbane	IRQ	M	62
Brisbane	ITA	F	594
Brisbane	ITA	M	603
Brisbane	JPN	F	655
Brisbane	JPN	M	321
Brisbane	KHM	F	20
Brisbane	KHM	M	11
Brisbane	KOR	F	943
Brisbane	KOR	M	876
Brisbane	LBN	F	19
Brisbane	LBN	M	30
Brisbane	LKA	F	200
Brisbane	LKA	M	211
Brisbane	MKD	F	21
Brisbane	MKD	M	19
Brisbane	MLT	F	16
Brisbane	MLT	M	19
Brisbane	MMR	F	44
Brisbane	MMR	M	39
Brisbane	MUS	F	18
Brisbane	MUS	M	30
Brisbane	MYS	F	497
Brisbane	MYS	M	401
Brisbane	NLD	F	161
Brisbane	NLD	M	166
Brisbane	NPL	F	366
Brisbane	NPL	M	453
Brisbane	NZL	F	2368
Brisbane	NZL	M	2610
Brisbane	PAK	F	60
Brisbane	PAK	M	107
Brisbane	PHL	F	696
Brisbane	PHL	M	401
Brisbane	PNG	F	390
Brisbane	PNG	M	291
Brisbane	POL	F	177
Brisbane	POL	M	138
Brisbane	SGP	F	324
Brisbane	SGP	M	250
Brisbane	THA	F	461
Brisbane	THA	M	223
Brisbane	TUR	F	30
Brisbane	TUR	M	52
Brisbane	TWN	F	608
Brisbane	TWN	M	328
Brisbane	USA	F	590
Brisbane	USA	M	563
Brisbane	VNM	F	299
Brisbane	VNM	M	227
Brisbane	ZAF	F	603
Brisbane	ZAF	M	606
Brisbane	ZWE	F	108
Brisbane	ZWE	M	132
Capricornia		F	6936
Capricornia		M	8841
Capricornia	AFG	F	27
Capricornia	AFG	M	62
Capricornia	AUS	F	60177
Capricornia	AUS	M	61597
Capricornia	BGD	F	52
Capricornia	BGD	M	53
Capricornia	BIH	M	4
Capricornia	CAN	F	89
Capricornia	CAN	M	66
Capricornia	CHL	F	7
Capricornia	CHL	M	5
Capricornia	CHN	F	139
Capricornia	CHN	M	112
Capricornia	DEU	F	158
Capricornia	DEU	M	177
Capricornia	EGY	F	5
Capricornia	EGY	M	6
Capricornia	FJI	F	68
Capricornia	FJI	M	59
Capricornia	FRA	F	31
Capricornia	FRA	M	26
Capricornia	GBR	F	1466
Capricornia	GBR	M	1472
Capricornia	GRC	F	4
Capricornia	GRC	M	12
Capricornia	HKG	F	24
Capricornia	HKG	M	29
Capricornia	HRV	F	10
Capricornia	HRV	M	18
Capricornia	IDN	F	65
Capricornia	IDN	M	41
Capricornia	IND	F	307
Capricornia	IND	M	329
Capricornia	IRL	F	87
Capricornia	IRL	M	88
Capricornia	IRN	F	18
Capricornia	IRN	M	29
Capricornia	IRQ	F	3
Capricornia	IRQ	M	6
Capricornia	ITA	F	44
Capricornia	ITA	M	55
Capricornia	JPN	F	42
Capricornia	JPN	M	20
Capricornia	KHM	F	3
Capricornia	KHM	M	3
Capricornia	KOR	F	44
Capricornia	KOR	M	39
Capricornia	LBN	F	7
Capricornia	LBN	M	5
Capricornia	LKA	F	91
Capricornia	LKA	M	193
Capricornia	MLT	F	54
Capricornia	MLT	M	67
Capricornia	MMR	F	23
Capricornia	MMR	M	101
Capricornia	MUS	F	8
Capricornia	MUS	M	7
Capricornia	MYS	F	70
Capricornia	MYS	M	52
Capricornia	NLD	F	99
Capricornia	NLD	M	137
Capricornia	NPL	F	57
Capricornia	NPL	M	63
Capricornia	NZL	F	1446
Capricornia	NZL	M	1580
Capricornia	PAK	F	25
Capricornia	PAK	M	42
Capricornia	PHL	F	881
Capricornia	PHL	M	493
Capricornia	PNG	F	140
Capricornia	PNG	M	111
Capricornia	POL	F	14
Capricornia	POL	M	13
Capricornia	SGP	F	33
Capricornia	SGP	M	17
Capricornia	THA	F	158
Capricornia	THA	M	48
Capricornia	TUR	F	4
Capricornia	TUR	M	3
Capricornia	TWN	F	29
Capricornia	TWN	M	16
Capricornia	USA	F	143
Capricornia	USA	M	137
Capricornia	VNM	F	194
Capricornia	VNM	M	176
Capricornia	ZAF	F	395
Capricornia	ZAF	M	404
Capricornia	ZWE	F	93
Capricornia	ZWE	M	94
Dawson		F	7086
Dawson		M	8579
Dawson	AFG	F	3
Dawson	AFG	M	3
Dawson	AUS	F	59813
Dawson	AUS	M	61528
Dawson	BGD	F	29
Dawson	BGD	M	30
Dawson	BIH	F	4
Dawson	BIH	M	9
Dawson	CAN	F	171
Dawson	CAN	M	102
Dawson	CHL	F	7
Dawson	CHL	M	8
Dawson	CHN	F	217
Dawson	CHN	M	155
Dawson	DEU	F	295
Dawson	DEU	M	243
Dawson	EGY	F	19
Dawson	EGY	M	12
Dawson	FJI	F	130
Dawson	FJI	M	113
Dawson	FRA	F	59
Dawson	FRA	M	86
Dawson	GBR	F	2215
Dawson	GBR	M	2212
Dawson	GRC	F	23
Dawson	GRC	M	19
Dawson	HKG	F	54
Dawson	HKG	M	46
Dawson	HRV	F	13
Dawson	HRV	M	22
Dawson	IDN	F	82
Dawson	IDN	M	54
Dawson	IND	F	437
Dawson	IND	M	477
Dawson	IRL	F	124
Dawson	IRL	M	138
Dawson	IRN	F	19
Dawson	IRN	M	14
Dawson	IRQ	F	7
Dawson	IRQ	M	7
Dawson	ITA	F	275
Dawson	ITA	M	340
Dawson	JPN	F	99
Dawson	JPN	M	65
Dawson	KHM	F	11
Dawson	KOR	F	139
Dawson	KOR	M	172
Dawson	LBN	F	5
Dawson	LBN	M	4
Dawson	LKA	F	101
Dawson	LKA	M	103
Dawson	MKD	M	3
Dawson	MLT	F	116
Dawson	MLT	M	103
Dawson	MMR	F	17
Dawson	MMR	M	13
Dawson	MUS	F	13
Dawson	MUS	M	19
Dawson	MYS	F	124
Dawson	MYS	M	84
Dawson	NLD	F	159
Dawson	NLD	M	178
Dawson	NPL	F	42
Dawson	NPL	M	46
Dawson	NZL	F	1986
Dawson	NZL	M	2080
Dawson	PAK	F	30
Dawson	PAK	M	34
Dawson	PHL	F	1183
Dawson	PHL	M	714
Dawson	PNG	F	207
Dawson	PNG	M	133
Dawson	POL	F	50
Dawson	POL	M	33
Dawson	SGP	F	32
Dawson	SGP	M	29
Dawson	THA	F	230
Dawson	THA	M	56
Dawson	TUR	F	3
Dawson	TUR	M	16
Dawson	TWN	F	137
Dawson	TWN	M	78
Dawson	USA	F	209
Dawson	USA	M	133
Dawson	VNM	F	105
Dawson	VNM	M	89
Dawson	ZAF	F	689
Dawson	ZAF	M	717
Dawson	ZWE	F	210
Dawson	ZWE	M	222
Dickson		F	4449
Dickson		M	4430
Dickson	AFG	F	12
Dickson	AFG	M	18
Dickson	AUS	F	56868
Dickson	AUS	M	55576
Dickson	BGD	F	16
Dickson	BGD	M	21
Dickson	BIH	F	18
Dickson	BIH	M	20
Dickson	CAN	F	150
Dickson	CAN	M	151
Dickson	CHL	F	11
Dickson	CHL	M	18
Dickson	CHN	F	237
Dickson	CHN	M	140
Dickson	DEU	F	314
Dickson	DEU	M	264
Dickson	EGY	F	25
Dickson	EGY	M	35
Dickson	FJI	F	307
Dickson	FJI	M	253
Dickson	FRA	F	80
Dickson	FRA	M	55
Dickson	GBR	F	3885
Dickson	GBR	M	4093
Dickson	GRC	F	18
Dickson	GRC	M	18
Dickson	HKG	F	58
Dickson	HKG	M	60
Dickson	HRV	F	14
Dickson	HRV	M	28
Dickson	IDN	F	85
Dickson	IDN	M	49
Dickson	IND	F	439
Dickson	IND	M	489
Dickson	IRL	F	169
Dickson	IRL	M	220
Dickson	IRN	F	33
Dickson	IRN	M	40
Dickson	IRQ	F	42
Dickson	IRQ	M	53
Dickson	ITA	F	136
Dickson	ITA	M	186
Dickson	JPN	F	117
Dickson	JPN	M	45
Dickson	KHM	F	12
Dickson	KHM	M	12
Dickson	KOR	F	62
Dickson	KOR	M	27
Dickson	LBN	F	8
Dickson	LBN	M	13
Dickson	LKA	F	99
Dickson	LKA	M	97
Dickson	MKD	F	10
Dickson	MKD	M	6
Dickson	MLT	F	13
Dickson	MLT	M	25
Dickson	MMR	F	46
Dickson	MMR	M	55
Dickson	MUS	F	27
Dickson	MUS	M	14
Dickson	MYS	F	155
Dickson	MYS	M	105
Dickson	NLD	F	210
Dickson	NLD	M	243
Dickson	NPL	F	26
Dickson	NPL	M	25
Dickson	NZL	F	2974
Dickson	NZL	M	2976
Dickson	PAK	F	17
Dickson	PAK	M	21
Dickson	PHL	F	715
Dickson	PHL	M	385
Dickson	PNG	F	262
Dickson	PNG	M	247
Dickson	POL	F	85
Dickson	POL	M	68
Dickson	SGP	F	84
Dickson	SGP	M	67
Dickson	THA	F	168
Dickson	THA	M	66
Dickson	TUR	F	7
Dickson	TUR	M	12
Dickson	TWN	F	53
Dickson	TWN	M	22
Dickson	USA	F	229
Dickson	USA	M	225
Dickson	VNM	F	72
Dickson	VNM	M	35
Dickson	ZAF	F	1008
Dickson	ZAF	M	1002
Dickson	ZWE	F	199
Dickson	ZWE	M	180
Fadden		F	8934
Fadden		M	8512
Fadden	AFG	F	31
Fadden	AFG	M	38
Fadden	AUS	F	53993
Fadden	AUS	M	51706
Fadden	BGD	F	87
Fadden	BGD	M	97
Fadden	BIH	F	198
Fadden	BIH	M	170
Fadden	CAN	F	192
Fadden	CAN	M	215
Fadden	CHL	F	67
Fadden	CHL	M	37
Fadden	CHN	F	1299
Fadden	CHN	M	1050
Fadden	DEU	F	451
Fadden	DEU	M	419
Fadden	EGY	F	75
Fadden	EGY	M	106
Fadden	FJI	F	161
Fadden	FJI	M	142
Fadden	FRA	F	80
Fadden	FRA	M	99
Fadden	GBR	F	5862
Fadden	GBR	M	5546
Fadden	GRC	F	65
Fadden	GRC	M	87
Fadden	HKG	F	176
Fadden	HKG	M	164
Fadden	HRV	F	136
Fadden	HRV	M	123
Fadden	IDN	F	207
Fadden	IDN	M	115
Fadden	IND	F	517
Fadden	IND	M	602
Fadden	IRL	F	197
Fadden	IRL	M	205
Fadden	IRN	F	147
Fadden	IRN	M	160
Fadden	IRQ	F	72
Fadden	IRQ	M	74
Fadden	ITA	F	149
Fadden	ITA	M	227
Fadden	JPN	F	570
Fadden	JPN	M	268
Fadden	KHM	F	19
Fadden	KHM	M	19
Fadden	KOR	F	476
Fadden	KOR	M	407
Fadden	LBN	F	35
Fadden	LBN	M	53
Fadden	LKA	F	117
Fadden	LKA	M	123
Fadden	MKD	F	28
Fadden	MKD	M	31
Fadden	MLT	F	96
Fadden	MLT	M	69
Fadden	MMR	F	20
Fadden	MMR	M	9
Fadden	MUS	F	68
Fadden	MUS	M	59
Fadden	MYS	F	281
Fadden	MYS	M	224
Fadden	NLD	F	281
Fadden	NLD	M	269
Fadden	NPL	F	41
Fadden	NPL	M	42
Fadden	NZL	F	8197
Fadden	NZL	M	7793
Fadden	PAK	F	93
Fadden	PAK	M	144
Fadden	PHL	F	977
Fadden	PHL	M	376
Fadden	PNG	F	178
Fadden	PNG	M	137
Fadden	POL	F	143
Fadden	POL	M	102
Fadden	SGP	F	171
Fadden	SGP	M	152
Fadden	THA	F	297
Fadden	THA	M	96
Fadden	TUR	F	73
Fadden	TUR	M	99
Fadden	TWN	F	201
Fadden	TWN	M	127
Fadden	USA	F	330
Fadden	USA	M	323
Fadden	VNM	F	143
Fadden	VNM	M	128
Fadden	ZAF	F	1226
Fadden	ZAF	M	1167
Fadden	ZWE	F	184
Fadden	ZWE	M	180
Fairfax		F	6119
Fairfax		M	5943
Fairfax	AUS	F	58756
Fairfax	AUS	M	54817
Fairfax	BGD	F	7
Fairfax	BGD	M	13
Fairfax	BIH	F	11
Fairfax	BIH	M	6
Fairfax	CAN	F	306
Fairfax	CAN	M	260
Fairfax	CHL	F	19
Fairfax	CHL	M	21
Fairfax	CHN	F	173
Fairfax	CHN	M	84
Fairfax	DEU	F	542
Fairfax	DEU	M	434
Fairfax	EGY	F	32
Fairfax	EGY	M	26
Fairfax	FJI	F	91
Fairfax	FJI	M	64
Fairfax	FRA	F	107
Fairfax	FRA	M	92
Fairfax	GBR	F	5331
Fairfax	GBR	M	5240
Fairfax	GRC	F	28
Fairfax	GRC	M	27
Fairfax	HKG	F	61
Fairfax	HKG	M	53
Fairfax	HRV	F	40
Fairfax	HRV	M	40
Fairfax	IDN	F	113
Fairfax	IDN	M	44
Fairfax	IND	F	330
Fairfax	IND	M	376
Fairfax	IRL	F	164
Fairfax	IRL	M	197
Fairfax	IRN	F	27
Fairfax	IRN	M	35
Fairfax	IRQ	F	3
Fairfax	IRQ	M	8
Fairfax	ITA	F	106
Fairfax	ITA	M	147
Fairfax	JPN	F	130
Fairfax	JPN	M	41
Fairfax	KHM	F	14
Fairfax	KHM	M	10
Fairfax	KOR	F	128
Fairfax	KOR	M	95
Fairfax	LBN	F	13
Fairfax	LBN	M	9
Fairfax	LKA	F	53
Fairfax	LKA	M	73
Fairfax	MKD	F	8
Fairfax	MLT	F	45
Fairfax	MLT	M	46
Fairfax	MMR	F	12
Fairfax	MMR	M	11
Fairfax	MUS	F	28
Fairfax	MUS	M	26
Fairfax	MYS	F	143
Fairfax	MYS	M	86
Fairfax	NLD	F	335
Fairfax	NLD	M	321
Fairfax	NPL	F	28
Fairfax	NPL	M	36
Fairfax	NZL	F	3598
Fairfax	NZL	M	3232
Fairfax	PAK	F	24
Fairfax	PAK	M	32
Fairfax	PHL	F	492
Fairfax	PHL	M	146
Fairfax	PNG	F	192
Fairfax	PNG	M	157
Fairfax	POL	F	75
Fairfax	POL	M	61
Fairfax	SGP	F	74
Fairfax	SGP	M	46
Fairfax	THA	F	238
Fairfax	THA	M	85
Fairfax	TUR	F	9
Fairfax	TUR	M	11
Fairfax	TWN	F	57
Fairfax	TWN	M	29
Fairfax	USA	F	438
Fairfax	USA	M	350
Fairfax	VNM	F	61
Fairfax	VNM	M	33
Fairfax	ZAF	F	852
Fairfax	ZAF	M	803
Fairfax	ZWE	F	204
Fairfax	ZWE	M	185
Fisher		F	5776
Fisher		M	5402
Fisher	AFG	F	9
Fisher	AFG	M	7
Fisher	AUS	F	53371
Fisher	AUS	M	50617
Fisher	BGD	F	3
Fisher	BGD	M	13
Fisher	BIH	F	12
Fisher	BIH	M	3
Fisher	CAN	F	258
Fisher	CAN	M	215
Fisher	CHL	F	19
Fisher	CHL	M	21
Fisher	CHN	F	160
Fisher	CHN	M	96
Fisher	DEU	F	472
Fisher	DEU	M	362
Fisher	EGY	F	18
Fisher	EGY	M	34
Fisher	FJI	F	77
Fisher	FJI	M	62
Fisher	FRA	F	85
Fisher	FRA	M	74
Fisher	GBR	F	4982
Fisher	GBR	M	4727
Fisher	GRC	F	20
Fisher	GRC	M	27
Fisher	HKG	F	58
Fisher	HKG	M	28
Fisher	HRV	F	33
Fisher	HRV	M	40
Fisher	IDN	F	92
Fisher	IDN	M	54
Fisher	IND	F	271
Fisher	IND	M	323
Fisher	IRL	F	181
Fisher	IRL	M	179
Fisher	IRN	F	22
Fisher	IRN	M	20
Fisher	IRQ	M	5
Fisher	ITA	F	106
Fisher	ITA	M	161
Fisher	JPN	F	139
Fisher	JPN	M	50
Fisher	KHM	F	12
Fisher	KOR	F	86
Fisher	KOR	M	83
Fisher	LBN	F	6
Fisher	LBN	M	13
Fisher	LKA	F	45
Fisher	LKA	M	57
Fisher	MKD	F	7
Fisher	MKD	M	4
Fisher	MLT	F	40
Fisher	MLT	M	47
Fisher	MMR	F	18
Fisher	MMR	M	17
Fisher	MUS	F	23
Fisher	MUS	M	21
Fisher	MYS	F	105
Fisher	MYS	M	71
Fisher	NLD	F	319
Fisher	NLD	M	289
Fisher	NPL	F	63
Fisher	NPL	M	69
Fisher	NZL	F	3407
Fisher	NZL	M	3082
Fisher	PAK	F	10
Fisher	PAK	M	12
Fisher	PHL	F	396
Fisher	PHL	M	120
Fisher	PNG	F	191
Fisher	PNG	M	139
Fisher	POL	F	78
Fisher	POL	M	52
Fisher	SGP	F	54
Fisher	SGP	M	39
Fisher	THA	F	156
Fisher	THA	M	27
Fisher	TUR	F	4
