CED_NAME16	FamilyHousehold	IncomeHousehold.max	households
Gippsland	0	65625	1341
Gippsland	0	78750	825
Gippsland	0	91875	615
Gippsland	0	105000	435
Gippsland	0	131250	521
Gippsland	0	157500	85
Gippsland	0	183750	27
Gippsland	0	210000	273
Gippsland	0	Inf	37
Gippsland	1		4527
Gippsland	1	0	320
Gippsland	1	7875	235
Gippsland	1	15750	318
Gippsland	1	21000	364
Gippsland	1	26250	1456
Gippsland	1	34125	1421
Gippsland	1	42000	3832
Gippsland	1	52500	2879
Gippsland	1	65625	3528
Gippsland	1	78750	3228
Gippsland	1	91875	2293
Gippsland	1	105000	2292
Gippsland	1	131250	3904
Gippsland	1	157500	2309
Gippsland	1	183750	1299
Gippsland	1	210000	861
Gippsland	1	Inf	1552
Goldstein	0		996
Goldstein	0	0	485
Goldstein	0	7875	234
Goldstein	0	15750	614
Goldstein	0	21000	972
Goldstein	0	26250	1927
Goldstein	0	34125	1381
Goldstein	0	42000	1133
Goldstein	0	52500	1203
Goldstein	0	65625	1295
Goldstein	0	78750	1024
Goldstein	0	91875	871
Goldstein	0	105000	675
Goldstein	0	131250	1181
Goldstein	0	157500	99
Goldstein	0	183750	81
Goldstein	0	210000	770
Goldstein	0	Inf	87
Goldstein	1		4682
Goldstein	1	0	401
Goldstein	1	7875	172
Goldstein	1	15750	196
Goldstein	1	21000	171
Goldstein	1	26250	557
Goldstein	1	34125	601
Goldstein	1	42000	1402
Goldstein	1	52500	1317
Goldstein	1	65625	1957
Goldstein	1	78750	1912
Goldstein	1	91875	1616
Goldstein	1	105000	1734
Goldstein	1	131250	3985
Goldstein	1	157500	3239
Goldstein	1	183750	2562
Goldstein	1	210000	2888
Goldstein	1	Inf	9319
Gorton	0		761
Gorton	0	0	339
Gorton	0	7875	118
Gorton	0	15750	634
Gorton	0	21000	829
Gorton	0	26250	1605
Gorton	0	34125	826
Gorton	0	42000	868
Gorton	0	52500	1123
Gorton	0	65625	1182
Gorton	0	78750	861
Gorton	0	91875	581
Gorton	0	105000	389
Gorton	0	131250	456
Gorton	0	157500	89
Gorton	0	183750	24
Gorton	0	210000	106
Gorton	0	Inf	40
Gorton	1		5246
Gorton	1	0	583
Gorton	1	7875	246
Gorton	1	15750	452
Gorton	1	21000	381
Gorton	1	26250	1288
Gorton	1	34125	1436
Gorton	1	42000	3125
Gorton	1	52500	2924
Gorton	1	65625	4194
Gorton	1	78750	4225
Gorton	1	91875	3629
Gorton	1	105000	3587
Gorton	1	131250	6851
Gorton	1	157500	4369
Gorton	1	183750	2525
Gorton	1	210000	1474
Gorton	1	Inf	2144
Higgins	0		1786
Higgins	0	0	1243
Higgins	0	7875	310
Higgins	0	15750	873
Higgins	0	21000	1190
Higgins	0	26250	1959
Higgins	0	34125	1425
Higgins	0	42000	1389
Higgins	0	52500	1818
Higgins	0	65625	2224
Higgins	0	78750	2004
Higgins	0	91875	1914
Higgins	0	105000	1442
Higgins	0	131250	2658
Higgins	0	157500	475
Higgins	0	183750	310
Higgins	0	210000	1678
Higgins	0	Inf	396
Higgins	1		4205
Higgins	1	0	536
Higgins	1	7875	213
Higgins	1	15750	227
Higgins	1	21000	162
Higgins	1	26250	548
Higgins	1	34125	506
Higgins	1	42000	1188
Higgins	1	52500	1179
Higgins	1	65625	1724
Higgins	1	78750	1837
Higgins	1	91875	1615
Higgins	1	105000	1778
Higgins	1	131250	4020
Higgins	1	157500	3172
Higgins	1	183750	2515
Higgins	1	210000	2661
Higgins	1	Inf	9150
Holt	0		869
Holt	0	0	347
Holt	0	7875	117
Holt	0	15750	523
Holt	0	21000	809
Holt	0	26250	1724
Holt	0	34125	799
Holt	0	42000	846
Holt	0	52500	1180
Holt	0	65625	1189
Holt	0	78750	814
Holt	0	91875	548
Holt	0	105000	369
Holt	0	131250	397
Holt	0	157500	92
Holt	0	183750	47
Holt	0	210000	104
Holt	0	Inf	49
Holt	1		5356
Holt	1	0	470
Holt	1	7875	233
Holt	1	15750	393
Holt	1	21000	345
Holt	1	26250	1150
Holt	1	34125	1434
Holt	1	42000	3256
Holt	1	52500	3198
Holt	1	65625	4438
Holt	1	78750	4731
Holt	1	91875	4193
Holt	1	105000	3865
Holt	1	131250	7452
Holt	1	157500	4265
Holt	1	183750	2195
Holt	1	210000	1232
Holt	1	Inf	1787
Hotham	0		925
Hotham	0	0	524
Hotham	0	7875	221
Hotham	0	15750	690
Hotham	0	21000	1120
Hotham	0	26250	2286
Hotham	0	34125	1190
Hotham	0	42000	984
Hotham	0	52500	1071
Hotham	0	65625	1132
Hotham	0	78750	821
Hotham	0	91875	665
Hotham	0	105000	456
Hotham	0	131250	689
Hotham	0	157500	122
Hotham	0	183750	75
Hotham	0	210000	273
Hotham	0	Inf	51
Hotham	1		4161
Hotham	1	0	542
Hotham	1	7875	230
Hotham	1	15750	377
Hotham	1	21000	294
Hotham	1	26250	1104
Hotham	1	34125	997
Hotham	1	42000	2601
Hotham	1	52500	2354
Hotham	1	65625	3092
Hotham	1	78750	2922
Hotham	1	91875	2394
Hotham	1	105000	2477
Hotham	1	131250	4822
Hotham	1	157500	3501
Hotham	1	183750	2299
Hotham	1	210000	1630
Hotham	1	Inf	3187
Indi	0		1297
Indi	0	0	344
Indi	0	7875	219
Indi	0	15750	955
Indi	0	21000	1670
Indi	0	26250	3392
Indi	0	34125	1787
Indi	0	42000	1466
Indi	0	52500	1637
Indi	0	65625	1406
Indi	0	78750	856
Indi	0	91875	560
Indi	0	105000	367
Indi	0	131250	447
Indi	0	157500	78
Indi	0	183750	19
Indi	0	210000	193
Indi	0	Inf	34
Indi	1		4330
Indi	1	0	253
Indi	1	7875	221
Indi	1	15750	282
Indi	1	21000	316
Indi	1	26250	1253
Indi	1	34125	1192
Indi	1	42000	3445
Indi	1	52500	2741
Indi	1	65625	3524
Indi	1	78750	3432
Indi	1	91875	2546
Indi	1	105000	2496
Indi	1	131250	4267
Indi	1	157500	2650
Indi	1	183750	1334
Indi	1	210000	730
Indi	1	Inf	1205
Isaacs	0		1037
Isaacs	0	0	434
Isaacs	0	7875	180
Isaacs	0	15750	698
Isaacs	0	21000	1203
Isaacs	0	26250	2372
Isaacs	0	34125	1370
Isaacs	0	42000	1186
Isaacs	0	52500	1419
Isaacs	0	65625	1556
Isaacs	0	78750	1062
Isaacs	0	91875	849
Isaacs	0	105000	595
Isaacs	0	131250	753
Isaacs	0	157500	132
Isaacs	0	183750	64
Isaacs	0	210000	252
Isaacs	0	Inf	54
Isaacs	1		4300
Isaacs	1	0	362
Isaacs	1	7875	176
Isaacs	1	15750	274
Isaacs	1	21000	233
Isaacs	1	26250	876
Isaacs	1	34125	977
Isaacs	1	42000	2440
Isaacs	1	52500	2196
Isaacs	1	65625	3041
Isaacs	1	78750	3136
Isaacs	1	91875	2696
Isaacs	1	105000	2766
Isaacs	1	131250	5630
Isaacs	1	157500	4013
Isaacs	1	183750	2492
Isaacs	1	210000	1760
Isaacs	1	Inf	3242
Jagajaga	0		828
Jagajaga	0	0	354
Jagajaga	0	7875	162
Jagajaga	0	15750	623
Jagajaga	0	21000	962
Jagajaga	0	26250	1870
Jagajaga	0	34125	1124
Jagajaga	0	42000	1065
Jagajaga	0	52500	1050
Jagajaga	0	65625	1159
Jagajaga	0	78750	892
Jagajaga	0	91875	837
Jagajaga	0	105000	590
Jagajaga	0	131250	872
Jagajaga	0	157500	95
Jagajaga	0	183750	38
Jagajaga	0	210000	347
Jagajaga	0	Inf	48
Jagajaga	1		4150
Jagajaga	1	0	308
Jagajaga	1	7875	166
Jagajaga	1	15750	220
Jagajaga	1	21000	198
Jagajaga	1	26250	644
Jagajaga	1	34125	688
Jagajaga	1	42000	1783
Jagajaga	1	52500	1732
Jagajaga	1	65625	2458
Jagajaga	1	78750	2370
Jagajaga	1	91875	2133
Jagajaga	1	105000	2271
Jagajaga	1	131250	4993
Jagajaga	1	157500	3908
Jagajaga	1	183750	2752
Jagajaga	1	210000	2075
Jagajaga	1	Inf	4941
Kooyong	0		1049
Kooyong	0	0	745
Kooyong	0	7875	239
Kooyong	0	15750	631
Kooyong	0	21000	765
Kooyong	0	26250	1377
Kooyong	0	34125	1231
Kooyong	0	42000	1003
Kooyong	0	52500	1208
Kooyong	0	65625	1424
Kooyong	0	78750	1233
Kooyong	0	91875	1123
Kooyong	0	105000	871
Kooyong	0	131250	1542
Kooyong	0	157500	250
Kooyong	0	183750	139
Kooyong	0	210000	973
Kooyong	0	Inf	170
Kooyong	1		4460
Kooyong	1	0	655
Kooyong	1	7875	229
Kooyong	1	15750	274
Kooyong	1	21000	192
Kooyong	1	26250	465
Kooyong	1	34125	585
Kooyong	1	42000	1027
Kooyong	1	52500	1198
Kooyong	1	65625	1734
Kooyong	1	78750	1770
Kooyong	1	91875	1440
Kooyong	1	105000	1663
Kooyong	1	131250	3670
Kooyong	1	157500	3048
Kooyong	1	183750	2229
Kooyong	1	210000	2372
Kooyong	1	Inf	9449
La Trobe	0		599
La Trobe	0	0	283
La Trobe	0	7875	113
La Trobe	0	15750	433
La Trobe	0	21000	654
La Trobe	0	26250	1620
La Trobe	0	34125	877
La Trobe	0	42000	780
La Trobe	0	52500	989
La Trobe	0	65625	1029
La Trobe	0	78750	706
La Trobe	0	91875	560
La Trobe	0	105000	413
La Trobe	0	131250	513
La Trobe	0	157500	82
La Trobe	0	183750	46
La Trobe	0	210000	158
La Trobe	0	Inf	32
La Trobe	1		4376
La Trobe	1	0	308
La Trobe	1	7875	141
La Trobe	1	15750	217
La Trobe	1	21000	193
La Trobe	1	26250	703
La Trobe	1	34125	828
La Trobe	1	42000	2076
La Trobe	1	52500	2026
La Trobe	1	65625	2968
La Trobe	1	78750	3163
La Trobe	1	91875	2833
La Trobe	1	105000	3185
La Trobe	1	131250	6364
La Trobe	1	157500	4400
La Trobe	1	183750	2626
La Trobe	1	210000	1780
La Trobe	1	Inf	3226
Lalor	0		864
Lalor	0	0	465
Lalor	0	7875	154
Lalor	0	15750	651
Lalor	0	21000	809
Lalor	0	26250	1634
Lalor	0	34125	931
Lalor	0	42000	987
Lalor	0	52500	1319
Lalor	0	65625	1508
Lalor	0	78750	1142
Lalor	0	91875	823
Lalor	0	105000	574
Lalor	0	131250	780
Lalor	0	157500	149
Lalor	0	183750	68
Lalor	0	210000	205
Lalor	0	Inf	46
Lalor	1		5812
Lalor	1	0	618
Lalor	1	7875	267
Lalor	1	15750	456
Lalor	1	21000	414
Lalor	1	26250	1214
Lalor	1	34125	1581
Lalor	1	42000	3089
Lalor	1	52500	3571
Lalor	1	65625	4712
Lalor	1	78750	5009
Lalor	1	91875	4509
Lalor	1	105000	4369
Lalor	1	131250	8806
Lalor	1	157500	5517
Lalor	1	183750	3363
Lalor	1	210000	2197
Lalor	1	Inf	3384
Mallee	0		1452
Mallee	0	0	393
Mallee	0	7875	271
Mallee	0	15750	1089
Mallee	0	21000	1909
Mallee	0	26250	3972
Mallee	0	34125	1827
Mallee	0	42000	1559
Mallee	0	52500	1566
Mallee	0	65625	1313
Mallee	0	78750	732
Mallee	0	91875	557
Mallee	0	105000	334
Mallee	0	131250	415
Mallee	0	157500	73
Mallee	0	183750	39
Mallee	0	210000	201
Mallee	0	Inf	28
Mallee	1		4387
Mallee	1	0	355
Mallee	1	7875	251
Mallee	1	15750	338
Mallee	1	21000	323
Mallee	1	26250	1373
Mallee	1	34125	1243
Mallee	1	42000	3712
Mallee	1	52500	2946
Mallee	1	65625	3526
Mallee	1	78750	3473
Mallee	1	91875	2276
Mallee	1	105000	2395
Mallee	1	131250	3694
Mallee	1	157500	2037
Mallee	1	183750	1059
Mallee	1	210000	527
Mallee	1	Inf	1050
Maribyrnong	0		1230
Maribyrnong	0	0	582
Maribyrnong	0	7875	257
Maribyrnong	0	15750	880
Maribyrnong	0	21000	1374
Maribyrnong	0	26250	2417
Maribyrnong	0	34125	1183
Maribyrnong	0	42000	1171
Maribyrnong	0	52500	1350
Maribyrnong	0	65625	1487
Maribyrnong	0	78750	1146
Maribyrnong	0	91875	950
Maribyrnong	0	105000	714
Maribyrnong	0	131250	995
Maribyrnong	0	157500	208
Maribyrnong	0	183750	115
Maribyrnong	0	210000	386
Maribyrnong	0	Inf	92
Maribyrnong	1		4695
Maribyrnong	1	0	560
Maribyrnong	1	7875	282
Maribyrnong	1	15750	467
Maribyrnong	1	21000	341
Maribyrnong	1	26250	1335
Maribyrnong	1	34125	1148
Maribyrnong	1	42000	2980
Maribyrnong	1	52500	2505
Maribyrnong	1	65625	3205
Maribyrnong	1	78750	3028
Maribyrnong	1	91875	2515
Maribyrnong	1	105000	2354
Maribyrnong	1	131250	4737
Maribyrnong	1	157500	3442
Maribyrnong	1	183750	2211
Maribyrnong	1	210000	1786
Maribyrnong	1	Inf	4033
McEwen	0		845
McEwen	0	0	350
McEwen	0	7875	169
McEwen	0	15750	555
McEwen	0	21000	893
McEwen	0	26250	1918
McEwen	0	34125	981
McEwen	0	42000	1008
McEwen	0	52500	1282
McEwen	0	65625	1499
McEwen	0	78750	1059
McEwen	0	91875	759
McEwen	0	105000	549
McEwen	0	131250	563
McEwen	0	157500	87
McEwen	0	183750	38
McEwen	0	210000	169
McEwen	0	Inf	28
McEwen	1		5837
McEwen	1	0	425
McEwen	1	7875	210
McEwen	1	15750	363
McEwen	1	21000	314
McEwen	1	26250	1114
McEwen	1	34125	1383
McEwen	1	42000	2984
McEwen	1	52500	3001
McEwen	1	65625	4191
McEwen	1	78750	4568
McEwen	1	91875	4125
McEwen	1	105000	4249
McEwen	1	131250	8352
McEwen	1	157500	5478
McEwen	1	183750	3113
McEwen	1	210000	1980
McEwen	1	Inf	3207
McMillan	0		1333
McMillan	0	0	410
McMillan	0	7875	245
McMillan	0	15750	1104
McMillan	0	21000	1687
McMillan	0	26250	3619
McMillan	0	34125	1750
McMillan	0	42000	1520
McMillan	0	52500	1602
McMillan	0	65625	1472
McMillan	0	78750	885
McMillan	0	91875	620
McMillan	0	105000	388
McMillan	0	131250	481
McMillan	0	157500	66
McMillan	0	183750	29
McMillan	0	210000	205
McMillan	0	Inf	20
McMillan	1		4951
McMillan	1	0	382
McMillan	1	7875	249
McMillan	1	15750	372
McMillan	1	21000	372
McMillan	1	26250	1483
McMillan	1	34125	1496
McMillan	1	42000	3961
McMillan	1	52500	3287
McMillan	1	65625	4145
McMillan	1	78750	3962
McMillan	1	91875	3067
McMillan	1	105000	3178
McMillan	1	131250	5038
McMillan	1	157500	3126
McMillan	1	183750	1594
McMillan	1	210000	924
McMillan	1	Inf	1713
Melbourne	0		3603
Melbourne	0	0	6226
Melbourne	0	7875	1062
Melbourne	0	15750	2179
Melbourne	0	21000	2254
Melbourne	0	26250	2632
Melbourne	0	34125	2054
Melbourne	0	42000	2110
Melbourne	0	52500	2669
Melbourne	0	65625	3315
Melbourne	0	78750	3004
Melbourne	0	91875	2767
Melbourne	0	105000	2205
Melbourne	0	131250	4169
Melbourne	0	157500	1017
Melbourne	0	183750	744
Melbourne	0	210000	2290
Melbourne	0	Inf	1136
Melbourne	1		3950
Melbourne	1	0	1407
Melbourne	1	7875	365
Melbourne	1	15750	701
Melbourne	1	21000	431
Melbourne	1	26250	1054
Melbourne	1	34125	940
Melbourne	1	42000	1546
Melbourne	1	52500	1619
Melbourne	1	65625	2112
Melbourne	1	78750	2104
Melbourne	1	91875	1955
Melbourne	1	105000	2009
Melbourne	1	131250	4642
Melbourne	1	157500	3741
Melbourne	1	183750	2926
Melbourne	1	210000	2570
Melbourne	1	Inf	6992
Melbourne Ports	0		2209
Melbourne Ports	0	0	1419
Melbourne Ports	0	7875	405
Melbourne Ports	0	15750	1081
Melbourne Ports	0	21000	1444
Melbourne Ports	0	26250	2068
Melbourne Ports	0	34125	1525
Melbourne Ports	0	42000	1655
Melbourne Ports	0	52500	2274
Melbourne Ports	0	65625	2855
Melbourne Ports	0	78750	2635
Melbourne Ports	0	91875	2636
Melbourne Ports	0	105000	2164
Melbourne Ports	0	131250	3889
Melbourne Ports	0	157500	647
Melbourne Ports	0	183750	389
Melbourne Ports	0	210000	2409
Melbourne Ports	0	Inf	478
Melbourne Ports	1		3976
Melbourne Ports	1	0	499
Melbourne Ports	1	7875	171
Melbourne Ports	1	15750	243
Melbourne Ports	1	21000	203
Melbourne Ports	1	26250	551
Melbourne Ports	1	34125	538
Melbourne Ports	1	42000	1132
Melbourne Ports	1	52500	1118
Melbourne Ports	1	65625	1716
Melbourne Ports	1	78750	1855
Melbourne Ports	1	91875	1570
Melbourne Ports	1	105000	1866
Melbourne Ports	1	131250	4428
Melbourne Ports	1	157500	3606
Melbourne Ports	1	183750	2686
Melbourne Ports	1	210000	2705
Melbourne Ports	1	Inf	8065
Menzies	0		541
Menzies	0	0	470
Menzies	0	7875	180
Menzies	0	15750	460
Menzies	0	21000	683
Menzies	0	26250	1414
Menzies	0	34125	909
Menzies	0	42000	725
Menzies	0	52500	768
Menzies	0	65625	775
Menzies	0	78750	555
Menzies	0	91875	507
Menzies	0	105000	374
Menzies	0	131250	543
Menzies	0	157500	69
Menzies	0	183750	40
Menzies	0	210000	274
Menzies	0	Inf	54
Menzies	1		4452
Menzies	1	0	602
Menzies	1	7875	276
Menzies	1	15750	275
Menzies	1	21000	213
Menzies	1	26250	825
Menzies	1	34125	755
Menzies	1	42000	2079
Menzies	1	52500	1926
Menzies	1	65625	2528
Menzies	1	78750	2463
Menzies	1	91875	2059
Menzies	1	105000	2202
Menzies	1	131250	4203
Menzies	1	157500	3293
Menzies	1	183750	2382
Menzies	1	210000	1977
Menzies	1	Inf	5050
Murray	0		1482
Murray	0	0	415
Murray	0	7875	223
Murray	0	15750	1034
Murray	0	21000	1684
Murray	0	26250	3544
Murray	0	34125	1691
Murray	0	42000	1426
Murray	0	52500	1586
Murray	0	65625	1305
Murray	0	78750	750
Murray	0	91875	550
Murray	0	105000	353
Murray	0	131250	414
Murray	0	157500	83
Murray	0	183750	38
Murray	0	210000	159
Murray	0	Inf	41
Murray	1		4570
Murray	1	0	388
Murray	1	7875	236
Murray	1	15750	317
Murray	1	21000	310
Murray	1	26250	1438
Murray	1	34125	1304
Murray	1	42000	3776
Murray	1	52500	2785
Murray	1	65625	3629
Murray	1	78750	3498
Murray	1	91875	2468
Murray	1	105000	2515
Murray	1	131250	4087
Murray	1	157500	2380
Murray	1	183750	1209
Murray	1	210000	612
Murray	1	Inf	1226
Scullin	0		698
Scullin	0	0	438
Scullin	0	7875	161
Scullin	0	15750	548
Scullin	0	21000	883
Scullin	0	26250	1744
Scullin	0	34125	769
Scullin	0	42000	793
Scullin	0	52500	1002
Scullin	0	65625	1027
Scullin	0	78750	713
Scullin	0	91875	497
Scullin	0	105000	365
Scullin	0	131250	421
Scullin	0	157500	87
Scullin	0	183750	42
Scullin	0	210000	107
Scullin	0	Inf	30
Scullin	1		4841
Scullin	1	0	531
Scullin	1	7875	242
Scullin	1	15750	342
Scullin	1	21000	280
Scullin	1	26250	1406
Scullin	1	34125	1236
Scullin	1	42000	3376
Scullin	1	52500	2752
Scullin	1	65625	3620
Scullin	1	78750	3706
Scullin	1	91875	3118
Scullin	1	105000	3032
Scullin	1	131250	5707
Scullin	1	157500	3788
Scullin	1	183750	2287
Scullin	1	210000	1383
Scullin	1	Inf	2391
Wannon	0		1393
Wannon	0	0	379
Wannon	0	7875	269
Wannon	0	15750	1123
Wannon	0	21000	1764
Wannon	0	26250	3679
Wannon	0	34125	1804
Wannon	0	42000	1416
Wannon	0	52500	1524
Wannon	0	65625	1307
Wannon	0	78750	743
Wannon	0	91875	573
Wannon	0	105000	355
Wannon	0	131250	413
Wannon	0	157500	90
Wannon	0	183750	39
Wannon	0	210000	224
Wannon	0	Inf	45
Wannon	1		4058
Wannon	1	0	318
Wannon	1	7875	230
Wannon	1	15750	314
Wannon	1	21000	301
Wannon	1	26250	1326
Wannon	1	34125	1262
Wannon	1	42000	3505
Wannon	1	52500	2787
Wannon	1	65625	3421
Wannon	1	78750	3148
Wannon	1	91875	2241
Wannon	1	105000	2252
Wannon	1	131250	3638
Wannon	1	157500	2213
Wannon	1	183750	1123
Wannon	1	210000	632
Wannon	1	Inf	1178
Wills	0		2054
Wills	0	0	669
Wills	0	7875	311
Wills	0	15750	1166
Wills	0	21000	1607
Wills	0	26250	2885
Wills	0	34125	1474
Wills	0	42000	1326
Wills	0	52500	1617
Wills	0	65625	2025
Wills	0	78750	1722
Wills	0	91875	1479
Wills	0	105000	1184
Wills	0	131250	1786
Wills	0	157500	487
Wills	0	183750	259
Wills	0	210000	601
Wills	0	Inf	254
Wills	1		4218
Wills	1	0	461
Wills	1	7875	213
Wills	1	15750	316
Wills	1	21000	263
Wills	1	26250	1150
Wills	1	34125	936
Wills	1	42000	2609
Wills	1	52500	2137
Wills	1	65625	2875
Wills	1	78750	2817
Wills	1	91875	2430
Wills	1	105000	2505
Wills	1	131250	5289
Wills	1	157500	4086
Wills	1	183750	2850
Wills	1	210000	1939
Wills	1	Inf	3881
Blair	0		929
Blair	0	0	295
Blair	0	7875	166
Blair	0	15750	623
Blair	0	21000	1098
Blair	0	26250	2592
Blair	0	34125	1203
Blair	0	42000	1088
Blair	0	52500	1368
Blair	0	65625	1397
Blair	0	78750	916
Blair	0	91875	708
Blair	0	105000	433
Blair	0	131250	503
Blair	0	157500	125
Blair	0	183750	36
Blair	0	210000	111
Blair	0	Inf	26
Blair	1		4204
Blair	1	0	244
Blair	1	7875	154
Blair	1	15750	255
Blair	1	21000	310
Blair	1	26250	1013
Blair	1	34125	1397
Blair	1	42000	3239
Blair	1	52500	2826
Blair	1	65625	3673
Blair	1	78750	3650
Blair	1	91875	2948
Blair	1	105000	2912
Blair	1	131250	5194
Blair	1	157500	3146
Blair	1	183750	1803
Blair	1	210000	952
Blair	1	Inf	1441
Bonner	0		868
Bonner	0	0	369
Bonner	0	7875	159
Bonner	0	15750	557
Bonner	0	21000	937
Bonner	0	26250	2239
Bonner	0	34125	1176
Bonner	0	42000	947
Bonner	0	52500	1037
Bonner	0	65625	1118
Bonner	0	78750	813
Bonner	0	91875	701
Bonner	0	105000	546
Bonner	0	131250	815
Bonner	0	157500	168
Bonner	0	183750	120
Bonner	0	210000	254
Bonner	0	Inf	85
Bonner	1		4064
Bonner	1	0	313
Bonner	1	7875	129
Bonner	1	15750	218
Bonner	1	21000	174
Bonner	1	26250	685
Bonner	1	34125	773
Bonner	1	42000	2143
Bonner	1	52500	1876
Bonner	1	65625	2668
Bonner	1	78750	2567
Bonner	1	91875	2112
Bonner	1	105000	2463
Bonner	1	131250	5058
Bonner	1	157500	4118
Bonner	1	183750	2966
Bonner	1	210000	2215
Bonner	1	Inf	4736
Bowman	0		805
Bowman	0	0	296
Bowman	0	7875	152
Bowman	0	15750	653
Bowman	0	21000	1025
Bowman	0	26250	2496
Bowman	0	34125	1242
Bowman	0	42000	1049
Bowman	0	52500	1053
Bowman	0	65625	1053
Bowman	0	78750	664
Bowman	0	91875	517
Bowman	0	105000	402
Bowman	0	131250	530
Bowman	0	157500	72
Bowman	0	183750	49
Bowman	0	210000	176
Bowman	0	Inf	37
Bowman	1		4252
Bowman	1	0	251
Bowman	1	7875	161
Bowman	1	15750	183
Bowman	1	21000	198
Bowman	1	26250	874
Bowman	1	34125	995
Bowman	1	42000	2829
Bowman	1	52500	2253
Bowman	1	65625	3033
Bowman	1	78750	2986
Bowman	1	91875	2510
Bowman	1	105000	2704
Bowman	1	131250	5436
Bowman	1	157500	3959
Bowman	1	183750	2489
Bowman	1	210000	1753
Bowman	1	Inf	3317
Brisbane	0		2143
Brisbane	0	0	993
Brisbane	0	7875	291
Brisbane	0	15750	877
Brisbane	0	21000	1265
Brisbane	0	26250	2213
Brisbane	0	34125	1711
Brisbane	0	42000	1597
Brisbane	0	52500	2054
Brisbane	0	65625	2616
Brisbane	0	78750	2254
Brisbane	0	91875	2081
Brisbane	0	105000	1655
Brisbane	0	131250	3054
Brisbane	0	157500	652
Brisbane	0	183750	426
Brisbane	0	210000	1565
Brisbane	0	Inf	471
Brisbane	1		3715
Brisbane	1	0	397
Brisbane	1	7875	138
Brisbane	1	15750	181
Brisbane	1	21000	143
Brisbane	1	26250	469
Brisbane	1	34125	529
Brisbane	1	42000	1076
Brisbane	1	52500	1218
Brisbane	1	65625	1787
Brisbane	1	78750	1995
Brisbane	1	91875	1785
Brisbane	1	105000	1944
Brisbane	1	131250	4405
Brisbane	1	157500	3423
Brisbane	1	183750	2683
Brisbane	1	210000	2717
Brisbane	1	Inf	8064
Capricornia	0		1125
Capricornia	0	0	337
Capricornia	0	7875	199
Capricornia	0	15750	791
Capricornia	0	21000	1157
Capricornia	0	26250	2580
Capricornia	0	34125	1141
Capricornia	0	42000	1062
Capricornia	0	52500	1169
Capricornia	0	65625	1202
Capricornia	0	78750	819
Capricornia	0	91875	727
Capricornia	0	105000	511
Capricornia	0	131250	866
Capricornia	0	157500	127
Capricornia	0	183750	56
Capricornia	0	210000	362
Capricornia	0	Inf	92
Capricornia	1		5418
Capricornia	1	0	300
Capricornia	1	7875	197
Capricornia	1	15750	263
Capricornia	1	21000	296
Capricornia	1	26250	1047
Capricornia	1	34125	1093
Capricornia	1	42000	2677
Capricornia	1	52500	2073
Capricornia	1	65625	2653
Capricornia	1	78750	2722
Capricornia	1	91875	2263
Capricornia	1	105000	2410
Capricornia	1	131250	4774
Capricornia	1	157500	3259
Capricornia	1	183750	1999
Capricornia	1	210000	1408
Capricornia	1	Inf	2657
Dawson	0		1285
Dawson	0	0	394
Dawson	0	7875	211
Dawson	0	15750	869
Dawson	0	21000	1319
Dawson	0	26250	2551
Dawson	0	34125	1332
Dawson	0	42000	1250
Dawson	0	52500	1402
Dawson	0	65625	1384
Dawson	0	78750	1007
Dawson	0	91875	777
Dawson	0	105000	538
Dawson	0	131250	845
Dawson	0	157500	152
Dawson	0	183750	85
Dawson	0	210000	280
Dawson	0	Inf	93
Dawson	1		5759
Dawson	1	0	316
Dawson	1	7875	187
Dawson	1	15750	296
Dawson	1	21000	277
Dawson	1	26250	1047
Dawson	1	34125	1137
Dawson	1	42000	2709
Dawson	1	52500	2254
Dawson	1	65625	2979
Dawson	1	78750	3034
Dawson	1	91875	2368
Dawson	1	105000	2571
Dawson	1	131250	4943
Dawson	1	157500	3419
Dawson	1	183750	2198
Dawson	1	210000	1330
Dawson	1	Inf	2537
Dickson	0		606
Dickson	0	0	193
Dickson	0	7875	101
Dickson	0	15750	382
Dickson	0	21000	629
Dickson	0	26250	1528
Dickson	0	34125	900
Dickson	0	42000	750
Dickson	0	52500	974
Dickson	0	65625	1006
Dickson	0	78750	702
Dickson	0	91875	566
Dickson	0	105000	363
Dickson	0	131250	533
Dickson	0	157500	94
Dickson	0	183750	41
Dickson	0	210000	137
Dickson	0	Inf	31
Dickson	1		3986
Dickson	1	0	206
Dickson	1	7875	120
Dickson	1	15750	176
Dickson	1	21000	176
Dickson	1	26250	687
Dickson	1	34125	765
Dickson	1	42000	2117
Dickson	1	52500	2042
Dickson	1	65625	2833
Dickson	1	78750	2939
Dickson	1	91875	2716
Dickson	1	105000	2760
Dickson	1	131250	5833
Dickson	1	157500	4245
Dickson	1	183750	2765
Dickson	1	210000	1859
Dickson	1	Inf	3561
Fadden	0		1132
Fadden	0	0	433
Fadden	0	7875	181
Fadden	0	15750	618
Fadden	0	21000	1030
Fadden	0	26250	2529
Fadden	0	34125	1474
Fadden	0	42000	1256
Fadden	0	52500	1451
Fadden	0	65625	1454
Fadden	0	78750	949
Fadden	0	91875	712
Fadden	0	105000	505
Fadden	0	131250	743
Fadden	0	157500	162
Fadden	0	183750	61
Fadden	0	210000	299
Fadden	0	Inf	69
Fadden	1		4528
Fadden	1	0	426
Fadden	1	7875	174
Fadden	1	15750	254
Fadden	1	21000	271
