CED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Hume	POL	2005	20
Hume	POL	2010	5
Hume	SGP		3
Hume	SGP	1955	4
Hume	SGP	1965	7
Hume	SGP	1975	17
Hume	SGP	1985	13
Hume	SGP	1995	10
Hume	SGP	2005	10
Hume	SGP	2010	13
Hume	SGP	2011	3
Hume	SGP	2012	3
Hume	SGP	2014	6
Hume	THA		12
Hume	THA	1975	3
Hume	THA	1985	9
Hume	THA	1995	31
Hume	THA	2005	35
Hume	THA	2010	42
Hume	THA	2011	10
Hume	THA	2012	7
Hume	THA	2013	7
Hume	THA	2014	10
Hume	THA	2015	9
Hume	THA	2016	3
Hume	TUR	1975	7
Hume	TUR	1985	10
Hume	TUR	1995	7
Hume	TUR	2005	8
Hume	TUR	2010	3
Hume	USA		8
Hume	USA	1955	8
Hume	USA	1965	14
Hume	USA	1975	64
Hume	USA	1985	31
Hume	USA	1995	36
Hume	USA	2005	85
Hume	USA	2010	56
Hume	USA	2011	15
Hume	USA	2012	12
Hume	USA	2013	12
Hume	USA	2014	6
Hume	USA	2015	13
Hume	USA	2016	6
Hume	VNM		25
Hume	VNM	1975	6
Hume	VNM	1985	39
Hume	VNM	1995	26
Hume	VNM	2005	7
Hume	VNM	2010	22
Hume	VNM	2011	6
Hume	VNM	2012	3
Hume	VNM	2013	3
Hume	VNM	2015	3
Hume	VNM	2016	3
Hume	ZAF		12
Hume	ZAF	1955	3
Hume	ZAF	1965	12
Hume	ZAF	1975	25
Hume	ZAF	1985	67
Hume	ZAF	1995	45
Hume	ZAF	2005	137
Hume	ZAF	2010	104
Hume	ZAF	2011	15
Hume	ZAF	2012	4
Hume	ZAF	2013	8
Hume	ZAF	2014	14
Hume	ZAF	2015	8
Hume	ZWE	1965	10
Hume	ZWE	1975	3
Hume	ZWE	1985	5
Hume	ZWE	1995	8
Hume	ZWE	2005	42
Hume	ZWE	2010	32
Hume	ZWE	2011	3
Hume	ZWE	2014	7
Hume	ZWE	2015	7
Hume	ZWE	2016	3
Hunter			134
Hunter		1946	12
Hunter		1955	135
Hunter		1965	139
Hunter		1975	338
Hunter		1985	188
Hunter		1995	224
Hunter		2005	223
Hunter		2010	208
Hunter		2011	28
Hunter		2012	55
Hunter		2013	42
Hunter		2014	39
Hunter		2015	36
Hunter		2016	20
Hunter	CAN		6
Hunter	CAN	1955	3
Hunter	CAN	1965	4
Hunter	CAN	1975	29
Hunter	CAN	1985	26
Hunter	CAN	1995	16
Hunter	CAN	2005	25
Hunter	CAN	2010	17
Hunter	CAN	2011	10
Hunter	CAN	2012	6
Hunter	CAN	2013	5
Hunter	CAN	2014	9
Hunter	CAN	2016	3
Hunter	CHN		30
Hunter	CHN	1946	3
Hunter	CHN	1955	6
Hunter	CHN	1965	13
Hunter	CHN	1975	3
Hunter	CHN	1985	18
Hunter	CHN	1995	33
Hunter	CHN	2005	48
Hunter	CHN	2010	77
Hunter	CHN	2011	15
Hunter	CHN	2012	16
Hunter	CHN	2013	18
Hunter	CHN	2014	17
Hunter	CHN	2015	9
Hunter	DEU		34
Hunter	DEU	1946	3
Hunter	DEU	1955	250
Hunter	DEU	1965	102
Hunter	DEU	1975	41
Hunter	DEU	1985	19
Hunter	DEU	1995	16
Hunter	DEU	2005	21
Hunter	DEU	2010	12
Hunter	DEU	2011	3
Hunter	DEU	2012	3
Hunter	DEU	2014	10
Hunter	DEU	2016	3
Hunter	EGY	1955	7
Hunter	EGY	1965	7
Hunter	EGY	1975	7
Hunter	EGY	1995	3
Hunter	EGY	2005	4
Hunter	EGY	2014	3
Hunter	FJI		18
Hunter	FJI	1955	5
Hunter	FJI	1965	5
Hunter	FJI	1975	10
Hunter	FJI	1985	24
Hunter	FJI	1995	38
Hunter	FJI	2005	15
Hunter	FJI	2010	17
Hunter	FJI	2011	3
Hunter	FJI	2012	6
Hunter	FJI	2015	3
Hunter	FJI	2016	3
Hunter	GBR		255
Hunter	GBR	1946	43
Hunter	GBR	1955	508
Hunter	GBR	1965	832
Hunter	GBR	1975	1228
Hunter	GBR	1985	475
Hunter	GBR	1995	335
Hunter	GBR	2005	306
Hunter	GBR	2010	219
Hunter	GBR	2011	56
Hunter	GBR	2012	39
Hunter	GBR	2013	41
Hunter	GBR	2014	21
Hunter	GBR	2015	31
Hunter	GBR	2016	17
Hunter	GRC		3
Hunter	GRC	1955	10
Hunter	GRC	1965	12
Hunter	GRC	1975	9
Hunter	HKG		9
Hunter	HKG	1965	3
Hunter	HKG	1975	15
Hunter	HKG	1985	5
Hunter	HKG	1995	11
Hunter	HKG	2005	15
Hunter	HKG	2010	4
Hunter	HKG	2014	3
Hunter	HKG	2015	3
Hunter	HKG	2016	3
Hunter	HRV		3
Hunter	HRV	1965	15
Hunter	HRV	1975	33
Hunter	HRV	1985	3
Hunter	HRV	2005	8
Hunter	HRV	2010	7
Hunter	IDN		3
Hunter	IDN	1955	3
Hunter	IDN	1965	9
Hunter	IDN	1975	5
Hunter	IDN	1995	5
Hunter	IDN	2005	31
Hunter	IDN	2010	7
Hunter	IDN	2012	3
Hunter	IDN	2013	6
Hunter	IND		24
Hunter	IND	1955	15
Hunter	IND	1965	11
Hunter	IND	1975	44
Hunter	IND	1985	14
Hunter	IND	1995	13
Hunter	IND	2005	50
Hunter	IND	2010	159
Hunter	IND	2011	34
Hunter	IND	2012	35
Hunter	IND	2013	23
Hunter	IND	2014	16
Hunter	IND	2015	32
Hunter	IND	2016	12
Hunter	IRL		17
Hunter	IRL	1955	5
Hunter	IRL	1965	20
Hunter	IRL	1975	58
Hunter	IRL	1985	15
Hunter	IRL	1995	28
Hunter	IRL	2005	22
Hunter	IRL	2010	38
Hunter	IRL	2011	7
Hunter	IRL	2012	29
Hunter	IRL	2013	4
Hunter	IRL	2014	3
Hunter	IRL	2015	4
Hunter	IRL	2016	3
Hunter	IRN		9
Hunter	IRN	1995	5
Hunter	IRN	2005	3
Hunter	IRN	2010	9
Hunter	IRN	2012	7
Hunter	IRN	2015	3
Hunter	IRQ		3
Hunter	IRQ	2005	3
Hunter	IRQ	2010	4
Hunter	IRQ	2015	9
Hunter	ITA		19
Hunter	ITA	1955	39
Hunter	ITA	1965	58
Hunter	ITA	1975	31
Hunter	ITA	1985	4
Hunter	ITA	1995	5
Hunter	ITA	2005	6
Hunter	ITA	2016	3
Hunter	JPN	1965	4
Hunter	JPN	1975	3
Hunter	JPN	1985	5
Hunter	JPN	1995	4
Hunter	JPN	2005	12
Hunter	JPN	2010	4
Hunter	JPN	2016	3
Hunter	KOR		7
Hunter	KOR	1985	11
Hunter	KOR	1995	22
Hunter	KOR	2005	29
Hunter	KOR	2010	19
Hunter	KOR	2011	3
Hunter	KOR	2016	6
Hunter	LBN		10
Hunter	LBN	1955	3
Hunter	LBN	1975	17
Hunter	LBN	1985	6
Hunter	LBN	1995	3
Hunter	LKA		4
Hunter	LKA	1965	5
Hunter	LKA	1975	3
Hunter	LKA	1985	5
Hunter	LKA	1995	16
Hunter	LKA	2005	12
Hunter	LKA	2010	47
Hunter	LKA	2011	5
Hunter	LKA	2014	7
Hunter	LKA	2015	7
Hunter	MKD		3
Hunter	MKD	1965	9
Hunter	MKD	1975	17
Hunter	MKD	1985	3
Hunter	MKD	1995	5
Hunter	MKD	2005	3
Hunter	MLT		4
Hunter	MLT	1955	38
Hunter	MLT	1965	23
Hunter	MLT	1975	7
Hunter	MLT	1985	4
Hunter	MLT	2013	3
Hunter	MYS		16
Hunter	MYS	1955	3
Hunter	MYS	1965	9
Hunter	MYS	1975	28
Hunter	MYS	1985	31
Hunter	MYS	1995	23
Hunter	MYS	2005	11
Hunter	MYS	2010	12
Hunter	MYS	2015	8
Hunter	NLD		14
Hunter	NLD	1946	3
Hunter	NLD	1955	196
Hunter	NLD	1965	80
Hunter	NLD	1975	24
Hunter	NLD	1985	35
Hunter	NLD	1995	10
Hunter	NLD	2005	21
Hunter	NLD	2010	11
Hunter	NLD	2011	3
Hunter	NLD	2013	3
Hunter	NLD	2016	3
Hunter	NZL		129
Hunter	NZL	1946	14
Hunter	NZL	1955	34
Hunter	NZL	1965	89
Hunter	NZL	1975	257
Hunter	NZL	1985	438
Hunter	NZL	1995	441
Hunter	NZL	2005	363
Hunter	NZL	2010	238
Hunter	NZL	2011	58
Hunter	NZL	2012	45
Hunter	NZL	2013	33
Hunter	NZL	2014	32
Hunter	NZL	2015	8
Hunter	NZL	2016	8
Hunter	PAK	1975	3
Hunter	PAK	1985	8
Hunter	PAK	1995	7
Hunter	PAK	2005	9
Hunter	PAK	2010	28
Hunter	PAK	2011	8
Hunter	PAK	2012	9
Hunter	PAK	2013	3
Hunter	PAK	2014	3
Hunter	PAK	2015	3
Hunter	PHL		25
Hunter	PHL	1965	7
Hunter	PHL	1975	10
Hunter	PHL	1985	68
Hunter	PHL	1995	151
Hunter	PHL	2005	89
Hunter	PHL	2010	108
Hunter	PHL	2011	36
Hunter	PHL	2012	45
Hunter	PHL	2013	37
Hunter	PHL	2014	33
Hunter	PHL	2015	28
Hunter	PHL	2016	13
Hunter	POL		5
Hunter	POL	1955	27
Hunter	POL	1965	8
Hunter	POL	1975	5
Hunter	POL	1985	16
Hunter	POL	1995	11
Hunter	POL	2005	3
Hunter	POL	2010	3
Hunter	SGP		3
Hunter	SGP	1946	3
Hunter	SGP	1965	5
Hunter	SGP	1975	8
Hunter	SGP	1985	3
Hunter	SGP	1995	7
Hunter	SGP	2005	12
Hunter	SGP	2010	4
Hunter	SGP	2014	3
Hunter	THA		10
Hunter	THA	1975	3
Hunter	THA	1985	5
Hunter	THA	1995	20
Hunter	THA	2005	54
Hunter	THA	2010	45
Hunter	THA	2011	11
Hunter	THA	2012	15
Hunter	THA	2013	11
Hunter	THA	2014	23
Hunter	THA	2015	7
Hunter	THA	2016	10
Hunter	TUR		3
Hunter	TUR	1975	8
Hunter	TUR	2005	10
Hunter	TUR	2010	5
Hunter	USA		21
Hunter	USA	1946	3
Hunter	USA	1955	12
Hunter	USA	1965	8
Hunter	USA	1975	38
Hunter	USA	1985	27
Hunter	USA	1995	42
Hunter	USA	2005	79
Hunter	USA	2010	57
Hunter	USA	2011	16
Hunter	USA	2012	11
Hunter	USA	2013	7
Hunter	USA	2014	13
Hunter	USA	2015	9
Hunter	USA	2016	11
Hunter	VNM		19
Hunter	VNM	1985	17
Hunter	VNM	1995	6
Hunter	VNM	2005	14
Hunter	VNM	2010	16
Hunter	VNM	2012	5
Hunter	VNM	2013	6
Hunter	VNM	2014	5
Hunter	VNM	2015	6
Hunter	VNM	2016	3
Hunter	ZAF		10
Hunter	ZAF	1955	6
Hunter	ZAF	1965	4
Hunter	ZAF	1975	37
Hunter	ZAF	1985	53
Hunter	ZAF	1995	39
Hunter	ZAF	2005	146
Hunter	ZAF	2010	186
Hunter	ZAF	2011	15
Hunter	ZAF	2012	24
Hunter	ZAF	2013	10
Hunter	ZAF	2014	3
Hunter	ZAF	2015	3
Hunter	ZAF	2016	3
Hunter	ZWE		4
Hunter	ZWE	1975	5
Hunter	ZWE	1985	14
Hunter	ZWE	1995	7
Hunter	ZWE	2005	45
Hunter	ZWE	2010	32
Hunter	ZWE	2011	9
Hunter	ZWE	2013	9
Kingsford Smith			599
Kingsford Smith		1946	17
Kingsford Smith		1955	270
Kingsford Smith		1965	517
Kingsford Smith		1975	1752
Kingsford Smith		1985	1751
Kingsford Smith		1995	2663
Kingsford Smith		2005	2537
Kingsford Smith		2010	2063
Kingsford Smith		2011	491
Kingsford Smith		2012	572
Kingsford Smith		2013	693
Kingsford Smith		2014	755
Kingsford Smith		2015	1195
Kingsford Smith		2016	748
Kingsford Smith	CAN		18
Kingsford Smith	CAN	1965	8
Kingsford Smith	CAN	1975	36
Kingsford Smith	CAN	1985	40
Kingsford Smith	CAN	1995	48
Kingsford Smith	CAN	2005	103
Kingsford Smith	CAN	2010	106
Kingsford Smith	CAN	2011	23
Kingsford Smith	CAN	2012	27
Kingsford Smith	CAN	2013	37
Kingsford Smith	CAN	2014	37
Kingsford Smith	CAN	2015	34
Kingsford Smith	CAN	2016	22
Kingsford Smith	CHN		775
Kingsford Smith	CHN	1946	9
Kingsford Smith	CHN	1955	36
Kingsford Smith	CHN	1965	84
Kingsford Smith	CHN	1975	96
Kingsford Smith	CHN	1985	271
Kingsford Smith	CHN	1995	1052
Kingsford Smith	CHN	2005	1249
Kingsford Smith	CHN	2010	1454
Kingsford Smith	CHN	2011	398
Kingsford Smith	CHN	2012	653
Kingsford Smith	CHN	2013	884
Kingsford Smith	CHN	2014	1552
Kingsford Smith	CHN	2015	2294
Kingsford Smith	CHN	2016	1734
Kingsford Smith	DEU		36
Kingsford Smith	DEU	1946	13
Kingsford Smith	DEU	1955	67
Kingsford Smith	DEU	1965	78
Kingsford Smith	DEU	1975	68
Kingsford Smith	DEU	1985	45
Kingsford Smith	DEU	1995	69
Kingsford Smith	DEU	2005	148
Kingsford Smith	DEU	2010	132
Kingsford Smith	DEU	2011	32
Kingsford Smith	DEU	2012	37
Kingsford Smith	DEU	2013	15
Kingsford Smith	DEU	2014	40
Kingsford Smith	DEU	2015	39
Kingsford Smith	DEU	2016	33
Kingsford Smith	EGY		37
Kingsford Smith	EGY	1955	154
Kingsford Smith	EGY	1965	263
Kingsford Smith	EGY	1975	247
Kingsford Smith	EGY	1985	36
Kingsford Smith	EGY	1995	78
Kingsford Smith	EGY	2005	27
Kingsford Smith	EGY	2010	27
Kingsford Smith	EGY	2012	9
Kingsford Smith	EGY	2013	14
Kingsford Smith	EGY	2014	4
Kingsford Smith	EGY	2015	3
Kingsford Smith	EGY	2016	4
Kingsford Smith	FJI		39
Kingsford Smith	FJI	1965	9
Kingsford Smith	FJI	1975	28
Kingsford Smith	FJI	1985	115
Kingsford Smith	FJI	1995	171
Kingsford Smith	FJI	2005	106
Kingsford Smith	FJI	2010	44
Kingsford Smith	FJI	2011	6
Kingsford Smith	FJI	2012	9
Kingsford Smith	FJI	2013	17
Kingsford Smith	FJI	2014	12
Kingsford Smith	FJI	2015	8
Kingsford Smith	FJI	2016	3
Kingsford Smith	GBR		236
Kingsford Smith	GBR	1946	12
Kingsford Smith	GBR	1955	193
Kingsford Smith	GBR	1965	507
Kingsford Smith	GBR	1975	1053
Kingsford Smith	GBR	1985	649
Kingsford Smith	GBR	1995	769
Kingsford Smith	GBR	2005	1381
Kingsford Smith	GBR	2010	1186
Kingsford Smith	GBR	2011	332
Kingsford Smith	GBR	2012	422
Kingsford Smith	GBR	2013	402
Kingsford Smith	GBR	2014	360
Kingsford Smith	GBR	2015	371
Kingsford Smith	GBR	2016	166
Kingsford Smith	GRC		109
Kingsford Smith	GRC	1946	18
Kingsford Smith	GRC	1955	347
Kingsford Smith	GRC	1965	1021
Kingsford Smith	GRC	1975	491
Kingsford Smith	GRC	1985	60
Kingsford Smith	GRC	1995	37
Kingsford Smith	GRC	2005	13
Kingsford Smith	GRC	2010	23
Kingsford Smith	GRC	2011	12
Kingsford Smith	GRC	2012	15
Kingsford Smith	GRC	2013	9
Kingsford Smith	GRC	2014	17
Kingsford Smith	GRC	2015	15
Kingsford Smith	GRC	2016	6
Kingsford Smith	HKG		79
Kingsford Smith	HKG	1946	3
Kingsford Smith	HKG	1955	3
Kingsford Smith	HKG	1965	27
Kingsford Smith	HKG	1975	122
Kingsford Smith	HKG	1985	296
Kingsford Smith	HKG	1995	464
Kingsford Smith	HKG	2005	358
Kingsford Smith	HKG	2010	149
Kingsford Smith	HKG	2011	56
Kingsford Smith	HKG	2012	77
Kingsford Smith	HKG	2013	103
Kingsford Smith	HKG	2014	125
Kingsford Smith	HKG	2015	128
Kingsford Smith	HKG	2016	72
Kingsford Smith	HRV		18
Kingsford Smith	HRV	1955	13
Kingsford Smith	HRV	1965	96
Kingsford Smith	HRV	1975	159
Kingsford Smith	HRV	1985	12
Kingsford Smith	HRV	1995	21
Kingsford Smith	HRV	2005	23
Kingsford Smith	HRV	2010	3
Kingsford Smith	IDN		87
Kingsford Smith	IDN	1955	3
Kingsford Smith	IDN	1965	16
Kingsford Smith	IDN	1975	71
Kingsford Smith	IDN	1985	324
Kingsford Smith	IDN	1995	630
Kingsford Smith	IDN	2005	1244
Kingsford Smith	IDN	2010	702
Kingsford Smith	IDN	2011	155
Kingsford Smith	IDN	2012	161
Kingsford Smith	IDN	2013	213
Kingsford Smith	IDN	2014	224
Kingsford Smith	IDN	2015	218
Kingsford Smith	IDN	2016	182
Kingsford Smith	IND		68
Kingsford Smith	IND	1955	8
Kingsford Smith	IND	1965	25
Kingsford Smith	IND	1975	146
Kingsford Smith	IND	1985	111
Kingsford Smith	IND	1995	172
Kingsford Smith	IND	2005	303
Kingsford Smith	IND	2010	364
Kingsford Smith	IND	2011	69
Kingsford Smith	IND	2012	115
Kingsford Smith	IND	2013	147
Kingsford Smith	IND	2014	166
Kingsford Smith	IND	2015	185
Kingsford Smith	IND	2016	220
Kingsford Smith	IRL		72
Kingsford Smith	IRL	1955	16
Kingsford Smith	IRL	1965	26
Kingsford Smith	IRL	1975	107
Kingsford Smith	IRL	1985	72
Kingsford Smith	IRL	1995	217
Kingsford Smith	IRL	2005	385
Kingsford Smith	IRL	2010	799
Kingsford Smith	IRL	2011	356
Kingsford Smith	IRL	2012	313
Kingsford Smith	IRL	2013	257
Kingsford Smith	IRL	2014	206
Kingsford Smith	IRL	2015	170
Kingsford Smith	IRL	2016	80
Kingsford Smith	IRN		31
Kingsford Smith	IRN	1975	13
Kingsford Smith	IRN	1985	39
Kingsford Smith	IRN	1995	72
Kingsford Smith	IRN	2005	45
Kingsford Smith	IRN	2010	94
Kingsford Smith	IRN	2011	31
Kingsford Smith	IRN	2012	50
Kingsford Smith	IRN	2013	63
Kingsford Smith	IRN	2014	73
Kingsford Smith	IRN	2015	40
Kingsford Smith	IRN	2016	19
Kingsford Smith	IRQ		23
Kingsford Smith	IRQ	1965	7
Kingsford Smith	IRQ	1975	30
Kingsford Smith	IRQ	1985	45
Kingsford Smith	IRQ	1995	147
Kingsford Smith	IRQ	2005	189
Kingsford Smith	IRQ	2010	59
Kingsford Smith	IRQ	2011	15
Kingsford Smith	IRQ	2012	7
Kingsford Smith	IRQ	2013	33
Kingsford Smith	IRQ	2014	61
Kingsford Smith	IRQ	2015	18
Kingsford Smith	IRQ	2016	15
Kingsford Smith	ITA		66
Kingsford Smith	ITA	1946	20
Kingsford Smith	ITA	1955	178
Kingsford Smith	ITA	1965	364
Kingsford Smith	ITA	1975	244
Kingsford Smith	ITA	1985	63
Kingsford Smith	ITA	1995	23
Kingsford Smith	ITA	2005	58
Kingsford Smith	ITA	2010	72
Kingsford Smith	ITA	2011	20
Kingsford Smith	ITA	2012	44
Kingsford Smith	ITA	2013	67
Kingsford Smith	ITA	2014	62
Kingsford Smith	ITA	2015	50
Kingsford Smith	ITA	2016	13
Kingsford Smith	JPN		27
Kingsford Smith	JPN	1955	3
Kingsford Smith	JPN	1965	7
Kingsford Smith	JPN	1975	18
Kingsford Smith	JPN	1985	25
Kingsford Smith	JPN	1995	117
Kingsford Smith	JPN	2005	148
Kingsford Smith	JPN	2010	95
Kingsford Smith	JPN	2011	20
Kingsford Smith	JPN	2012	14
Kingsford Smith	JPN	2013	29
Kingsford Smith	JPN	2014	19
Kingsford Smith	JPN	2015	27
Kingsford Smith	JPN	2016	9
Kingsford Smith	KOR		46
Kingsford Smith	KOR	1965	3
Kingsford Smith	KOR	1975	14
Kingsford Smith	KOR	1985	46
Kingsford Smith	KOR	1995	129
Kingsford Smith	KOR	2005	193
Kingsford Smith	KOR	2010	147
Kingsford Smith	KOR	2011	29
Kingsford Smith	KOR	2012	31
Kingsford Smith	KOR	2013	29
Kingsford Smith	KOR	2014	46
Kingsford Smith	KOR	2015	25
Kingsford Smith	KOR	2016	38
Kingsford Smith	LBN		35
Kingsford Smith	LBN	1946	7
Kingsford Smith	LBN	1955	22
Kingsford Smith	LBN	1965	43
Kingsford Smith	LBN	1975	174
Kingsford Smith	LBN	1985	88
Kingsford Smith	LBN	1995	67
Kingsford Smith	LBN	2005	33
Kingsford Smith	LBN	2010	27
Kingsford Smith	LBN	2011	3
Kingsford Smith	LBN	2012	4
Kingsford Smith	LBN	2013	9
Kingsford Smith	LBN	2014	8
Kingsford Smith	LBN	2015	6
Kingsford Smith	LBN	2016	3
Kingsford Smith	LKA		8
Kingsford Smith	LKA	1965	6
Kingsford Smith	LKA	1975	17
Kingsford Smith	LKA	1985	47
Kingsford Smith	LKA	1995	111
Kingsford Smith	LKA	2005	53
Kingsford Smith	LKA	2010	45
Kingsford Smith	LKA	2011	5
Kingsford Smith	LKA	2012	23
Kingsford Smith	LKA	2013	16
Kingsford Smith	LKA	2014	17
Kingsford Smith	LKA	2015	20
Kingsford Smith	LKA	2016	17
Kingsford Smith	MKD		10
Kingsford Smith	MKD	1965	14
Kingsford Smith	MKD	1975	31
Kingsford Smith	MKD	1985	3
Kingsford Smith	MKD	1995	16
Kingsford Smith	MKD	2005	10
Kingsford Smith	MLT		17
Kingsford Smith	MLT	1946	3
Kingsford Smith	MLT	1955	174
Kingsford Smith	MLT	1965	154
Kingsford Smith	MLT	1975	63
Kingsford Smith	MLT	1985	18
Kingsford Smith	MLT	2005	3
Kingsford Smith	MYS		48
Kingsford Smith	MYS	1946	3
Kingsford Smith	MYS	1965	33
Kingsford Smith	MYS	1975	163
Kingsford Smith	MYS	1985	306
Kingsford Smith	MYS	1995	455
Kingsford Smith	MYS	2005	256
Kingsford Smith	MYS	2010	235
Kingsford Smith	MYS	2011	60
Kingsford Smith	MYS	2012	61
Kingsford Smith	MYS	2013	115
Kingsford Smith	MYS	2014	144
Kingsford Smith	MYS	2015	205
Kingsford Smith	MYS	2016	213
Kingsford Smith	NLD		15
Kingsford Smith	NLD	1955	43
Kingsford Smith	NLD	1965	31
Kingsford Smith	NLD	1975	23
Kingsford Smith	NLD	1985	19
Kingsford Smith	NLD	1995	26
Kingsford Smith	NLD	2005	32
Kingsford Smith	NLD	2010	51
Kingsford Smith	NLD	2011	12
Kingsford Smith	NLD	2012	16
Kingsford Smith	NLD	2013	4
Kingsford Smith	NLD	2014	18
Kingsford Smith	NLD	2015	19
Kingsford Smith	NLD	2016	22
Kingsford Smith	NZL		134
Kingsford Smith	NZL	1946	9
Kingsford Smith	NZL	1955	10
Kingsford Smith	NZL	1965	70
Kingsford Smith	NZL	1975	263
Kingsford Smith	NZL	1985	539
Kingsford Smith	NZL	1995	573
Kingsford Smith	NZL	2005	720
Kingsford Smith	NZL	2010	429
Kingsford Smith	NZL	2011	95
Kingsford Smith	NZL	2012	103
Kingsford Smith	NZL	2013	109
Kingsford Smith	NZL	2014	87
Kingsford Smith	NZL	2015	97
Kingsford Smith	NZL	2016	69
Kingsford Smith	PAK		14
Kingsford Smith	PAK	1965	7
Kingsford Smith	PAK	1975	9
Kingsford Smith	PAK	1985	13
Kingsford Smith	PAK	1995	35
Kingsford Smith	PAK	2005	39
Kingsford Smith	PAK	2010	32
Kingsford Smith	PAK	2011	16
Kingsford Smith	PAK	2012	28
Kingsford Smith	PAK	2013	28
Kingsford Smith	PAK	2014	39
Kingsford Smith	PAK	2015	42
Kingsford Smith	PAK	2016	54
Kingsford Smith	PHL		87
Kingsford Smith	PHL	1965	7
Kingsford Smith	PHL	1975	91
Kingsford Smith	PHL	1985	257
Kingsford Smith	PHL	1995	544
Kingsford Smith	PHL	2005	335
Kingsford Smith	PHL	2010	362
Kingsford Smith	PHL	2011	75
Kingsford Smith	PHL	2012	102
Kingsford Smith	PHL	2013	107
Kingsford Smith	PHL	2014	99
Kingsford Smith	PHL	2015	88
Kingsford Smith	PHL	2016	55
Kingsford Smith	POL		17
Kingsford Smith	POL	1946	3
Kingsford Smith	POL	1955	21
Kingsford Smith	POL	1965	40
Kingsford Smith	POL	1975	23
Kingsford Smith	POL	1985	177
Kingsford Smith	POL	1995	129
Kingsford Smith	POL	2005	81
Kingsford Smith	POL	2010	56
Kingsford Smith	POL	2011	3
Kingsford Smith	POL	2012	9
Kingsford Smith	POL	2013	21
Kingsford Smith	POL	2014	17
Kingsford Smith	POL	2015	17
Kingsford Smith	POL	2016	11
Kingsford Smith	SGP		24
Kingsford Smith	SGP	1946	3
Kingsford Smith	SGP	1965	15
Kingsford Smith	SGP	1975	52
Kingsford Smith	SGP	1985	72
Kingsford Smith	SGP	1995	83
Kingsford Smith	SGP	2005	137
Kingsford Smith	SGP	2010	89
Kingsford Smith	SGP	2011	43
Kingsford Smith	SGP	2012	38
Kingsford Smith	SGP	2013	55
Kingsford Smith	SGP	2014	73
Kingsford Smith	SGP	2015	70
Kingsford Smith	SGP	2016	57
Kingsford Smith	THA		59
Kingsford Smith	THA	1975	20
Kingsford Smith	THA	1985	54
Kingsford Smith	THA	1995	153
Kingsford Smith	THA	2005	239
Kingsford Smith	THA	2010	230
Kingsford Smith	THA	2011	32
Kingsford Smith	THA	2012	59
Kingsford Smith	THA	2013	47
Kingsford Smith	THA	2014	66
Kingsford Smith	THA	2015	68
Kingsford Smith	THA	2016	49
Kingsford Smith	TUR		19
Kingsford Smith	TUR	1965	3
Kingsford Smith	TUR	1975	190
Kingsford Smith	TUR	1985	87
Kingsford Smith	TUR	1995	100
Kingsford Smith	TUR	2005	73
Kingsford Smith	TUR	2010	31
Kingsford Smith	TUR	2011	7
Kingsford Smith	TUR	2013	9
Kingsford Smith	TUR	2015	3
Kingsford Smith	TUR	2016	4
Kingsford Smith	USA		46
Kingsford Smith	USA	1955	3
Kingsford Smith	USA	1965	5
Kingsford Smith	USA	1975	61
Kingsford Smith	USA	1985	70
Kingsford Smith	USA	1995	110
Kingsford Smith	USA	2005	194
Kingsford Smith	USA	2010	172
Kingsford Smith	USA	2011	51
Kingsford Smith	USA	2012	89
Kingsford Smith	USA	2013	66
Kingsford Smith	USA	2014	67
Kingsford Smith	USA	2015	64
Kingsford Smith	USA	2016	70
Kingsford Smith	VNM		70
Kingsford Smith	VNM	1975	37
Kingsford Smith	VNM	1985	273
Kingsford Smith	VNM	1995	104
Kingsford Smith	VNM	2005	91
Kingsford Smith	VNM	2010	109
Kingsford Smith	VNM	2011	26
Kingsford Smith	VNM	2012	43
Kingsford Smith	VNM	2013	47
Kingsford Smith	VNM	2014	52
Kingsford Smith	VNM	2015	70
Kingsford Smith	VNM	2016	45
Kingsford Smith	ZAF		22
Kingsford Smith	ZAF	1965	14
Kingsford Smith	ZAF	1975	57
Kingsford Smith	ZAF	1985	185
Kingsford Smith	ZAF	1995	289
Kingsford Smith	ZAF	2005	725
Kingsford Smith	ZAF	2010	281
Kingsford Smith	ZAF	2011	50
Kingsford Smith	ZAF	2012	42
Kingsford Smith	ZAF	2013	42
Kingsford Smith	ZAF	2014	29
Kingsford Smith	ZAF	2015	33
Kingsford Smith	ZAF	2016	38
Kingsford Smith	ZWE		3
Kingsford Smith	ZWE	1975	3
Kingsford Smith	ZWE	1985	20
Kingsford Smith	ZWE	1995	17
Kingsford Smith	ZWE	2005	50
Kingsford Smith	ZWE	2010	43
Kingsford Smith	ZWE	2011	3
Kingsford Smith	ZWE	2012	3
Kingsford Smith	ZWE	2013	7
Kingsford Smith	ZWE	2014	5
Kingsford Smith	ZWE	2015	9
Kingsford Smith	ZWE	2016	7
Lindsay			264
Lindsay		1946	6
Lindsay		1955	125
Lindsay		1965	271
Lindsay		1975	997
Lindsay		1985	559
Lindsay		1995	925
Lindsay		2005	1271
Lindsay		2010	965
Lindsay		2011	120
Lindsay		2012	128
Lindsay		2013	188
Lindsay		2014	153
Lindsay		2015	122
Lindsay		2016	78
Lindsay	CAN		10
Lindsay	CAN	1955	3
Lindsay	CAN	1965	11
Lindsay	CAN	1975	22
Lindsay	CAN	1985	19
