CED_NAME16	Age5yr	Indigenous	Sex	persons
Murray	25-29		M	271
Murray	25-29	0	F	3473
Murray	25-29	0	M	3302
Murray	25-29	1	F	124
Murray	25-29	1	M	125
Murray	30-34		F	298
Murray	30-34		M	282
Murray	30-34	0	F	3498
Murray	30-34	0	M	3368
Murray	30-34	1	F	106
Murray	30-34	1	M	77
Murray	35-39		F	272
Murray	35-39		M	264
Murray	35-39	0	F	3547
Murray	35-39	0	M	3241
Murray	35-39	1	F	98
Murray	35-39	1	M	76
Murray	40-44		F	311
Murray	40-44		M	324
Murray	40-44	0	F	3929
Murray	40-44	0	M	3855
Murray	40-44	1	F	101
Murray	40-44	1	M	92
Murray	45-49		F	325
Murray	45-49		M	360
Murray	45-49	0	F	4350
Murray	45-49	0	M	4188
Murray	45-49	1	F	98
Murray	45-49	1	M	90
Murray	50-54		F	379
Murray	50-54		M	384
Murray	50-54	0	F	4678
Murray	50-54	0	M	4368
Murray	50-54	1	F	99
Murray	50-54	1	M	95
Murray	55-59		F	372
Murray	55-59		M	422
Murray	55-59	0	F	4637
Murray	55-59	0	M	4667
Murray	55-59	1	F	87
Murray	55-59	1	M	83
Murray	60-64		F	405
Murray	60-64		M	404
Murray	60-64	0	F	4609
Murray	60-64	0	M	4432
Murray	60-64	1	F	78
Murray	60-64	1	M	75
Murray	65+		F	1541
Murray	65+		M	1348
Murray	65+	0	F	14558
Murray	65+	0	M	13516
Murray	65+	1	F	118
Murray	65+	1	M	137
Scullin	0-4		F	254
Scullin	0-4		M	284
Scullin	0-4	0	F	5358
Scullin	0-4	0	M	5758
Scullin	0-4	1	F	57
Scullin	0-4	1	M	62
Scullin	5-9		F	226
Scullin	5-9		M	266
Scullin	5-9	0	F	4913
Scullin	5-9	0	M	5261
Scullin	5-9	1	F	63
Scullin	5-9	1	M	60
Scullin	10-14		F	204
Scullin	10-14		M	196
Scullin	10-14	0	F	4625
Scullin	10-14	0	M	4874
Scullin	10-14	1	F	52
Scullin	10-14	1	M	70
Scullin	15-19		F	211
Scullin	15-19		M	191
Scullin	15-19	0	F	4774
Scullin	15-19	0	M	5118
Scullin	15-19	1	F	60
Scullin	15-19	1	M	57
Scullin	20-24		F	250
Scullin	20-24		M	284
Scullin	20-24	0	F	5557
Scullin	20-24	0	M	5886
Scullin	20-24	1	F	58
Scullin	20-24	1	M	42
Scullin	25-29		F	325
Scullin	25-29		M	306
Scullin	25-29	0	F	6042
Scullin	25-29	0	M	5995
Scullin	25-29	1	F	50
Scullin	25-29	1	M	37
Scullin	30-34		F	321
Scullin	30-34		M	314
Scullin	30-34	0	F	6511
Scullin	30-34	0	M	6477
Scullin	30-34	1	F	43
Scullin	30-34	1	M	36
Scullin	35-39		F	245
Scullin	35-39		M	248
Scullin	35-39	0	F	5577
Scullin	35-39	0	M	5743
Scullin	35-39	1	F	42
Scullin	35-39	1	M	29
Scullin	40-44		F	230
Scullin	40-44		M	254
Scullin	40-44	0	F	5484
Scullin	40-44	0	M	5297
Scullin	40-44	1	F	24
Scullin	40-44	1	M	22
Scullin	45-49		F	204
Scullin	45-49		M	210
Scullin	45-49	0	F	5483
Scullin	45-49	0	M	5208
Scullin	45-49	1	F	29
Scullin	45-49	1	M	35
Scullin	50-54		F	243
Scullin	50-54		M	223
Scullin	50-54	0	F	5435
Scullin	50-54	0	M	4953
Scullin	50-54	1	F	45
Scullin	50-54	1	M	19
Scullin	55-59		F	234
Scullin	55-59		M	193
Scullin	55-59	0	F	4989
Scullin	55-59	0	M	4608
Scullin	55-59	1	F	22
Scullin	55-59	1	M	16
Scullin	60-64		F	233
Scullin	60-64		M	200
Scullin	60-64	0	F	4248
Scullin	60-64	0	M	3878
Scullin	60-64	1	F	15
Scullin	60-64	1	M	16
Scullin	65+		F	665
Scullin	65+		M	587
Scullin	65+	0	F	11251
Scullin	65+	0	M	9958
Scullin	65+	1	F	22
Scullin	65+	1	M	7
Wannon	0-4		F	229
Wannon	0-4		M	239
Wannon	0-4	0	F	3137
Wannon	0-4	0	M	3246
Wannon	0-4	1	F	128
Wannon	0-4	1	M	149
Wannon	5-9		F	239
Wannon	5-9		M	286
Wannon	5-9	0	F	3500
Wannon	5-9	0	M	3778
Wannon	5-9	1	F	105
Wannon	5-9	1	M	146
Wannon	10-14		F	253
Wannon	10-14		M	300
Wannon	10-14	0	F	3612
Wannon	10-14	0	M	3713
Wannon	10-14	1	F	137
Wannon	10-14	1	M	124
Wannon	15-19		F	262
Wannon	15-19		M	252
Wannon	15-19	0	F	3509
Wannon	15-19	0	M	3838
Wannon	15-19	1	F	110
Wannon	15-19	1	M	91
Wannon	20-24		F	230
Wannon	20-24		M	256
Wannon	20-24	0	F	2850
Wannon	20-24	0	M	3237
Wannon	20-24	1	F	77
Wannon	20-24	1	M	95
Wannon	25-29		F	208
Wannon	25-29		M	219
Wannon	25-29	0	F	2880
Wannon	25-29	0	M	3014
Wannon	25-29	1	F	67
Wannon	25-29	1	M	65
Wannon	30-34		F	212
Wannon	30-34		M	203
Wannon	30-34	0	F	3092
Wannon	30-34	0	M	2842
Wannon	30-34	1	F	53
Wannon	30-34	1	M	51
Wannon	35-39		F	230
Wannon	35-39		M	210
Wannon	35-39	0	F	3169
Wannon	35-39	0	M	3121
Wannon	35-39	1	F	36
Wannon	35-39	1	M	42
Wannon	40-44		F	254
Wannon	40-44		M	284
Wannon	40-44	0	F	3658
Wannon	40-44	0	M	3611
Wannon	40-44	1	F	58
Wannon	40-44	1	M	59
Wannon	45-49		F	291
Wannon	45-49		M	336
Wannon	45-49	0	F	4236
Wannon	45-49	0	M	4063
Wannon	45-49	1	F	60
Wannon	45-49	1	M	47
Wannon	50-54		F	302
Wannon	50-54		M	306
Wannon	50-54	0	F	4583
Wannon	50-54	0	M	4390
Wannon	50-54	1	F	51
Wannon	50-54	1	M	59
Wannon	55-59		F	339
Wannon	55-59		M	334
Wannon	55-59	0	F	4704
Wannon	55-59	0	M	4541
Wannon	55-59	1	F	48
Wannon	55-59	1	M	55
Wannon	60-64		F	343
Wannon	60-64		M	361
Wannon	60-64	0	F	4510
Wannon	60-64	0	M	4605
Wannon	60-64	1	F	30
Wannon	60-64	1	M	37
Wannon	65+		F	1326
Wannon	65+		M	1172
Wannon	65+	0	F	14028
Wannon	65+	0	M	12674
Wannon	65+	1	F	75
Wannon	65+	1	M	73
Wills	0-4		F	283
Wills	0-4		M	319
Wills	0-4	0	F	4852
Wills	0-4	0	M	5107
Wills	0-4	1	F	38
Wills	0-4	1	M	33
Wills	5-9		F	250
Wills	5-9		M	256
Wills	5-9	0	F	4140
Wills	5-9	0	M	4409
Wills	5-9	1	F	35
Wills	5-9	1	M	26
Wills	10-14		F	185
Wills	10-14		M	204
Wills	10-14	0	F	3486
Wills	10-14	0	M	3646
Wills	10-14	1	F	33
Wills	10-14	1	M	30
Wills	15-19		F	190
Wills	15-19		M	209
Wills	15-19	0	F	3421
Wills	15-19	0	M	3637
Wills	15-19	1	F	31
Wills	15-19	1	M	25
Wills	20-24		F	363
Wills	20-24		M	367
Wills	20-24	0	F	6416
Wills	20-24	0	M	6073
Wills	20-24	1	F	58
Wills	20-24	1	M	47
Wills	25-29		F	551
Wills	25-29		M	527
Wills	25-29	0	F	8632
Wills	25-29	0	M	8631
Wills	25-29	1	F	48
Wills	25-29	1	M	65
Wills	30-34		F	525
Wills	30-34		M	614
Wills	30-34	0	F	8435
Wills	30-34	0	M	8412
Wills	30-34	1	F	53
Wills	30-34	1	M	44
Wills	35-39		F	429
Wills	35-39		M	466
Wills	35-39	0	F	6838
Wills	35-39	0	M	6949
Wills	35-39	1	F	23
Wills	35-39	1	M	26
Wills	40-44		F	320
Wills	40-44		M	345
Wills	40-44	0	F	5788
Wills	40-44	0	M	5571
Wills	40-44	1	F	23
Wills	40-44	1	M	21
Wills	45-49		F	287
Wills	45-49		M	297
Wills	45-49	0	F	5147
Wills	45-49	0	M	5019
Wills	45-49	1	F	32
Wills	45-49	1	M	20
Wills	50-54		F	248
Wills	50-54		M	240
Wills	50-54	0	F	4520
Wills	50-54	0	M	4353
Wills	50-54	1	F	26
Wills	50-54	1	M	12
Wills	55-59		F	237
Wills	55-59		M	219
Wills	55-59	0	F	4010
Wills	55-59	0	M	3579
Wills	55-59	1	F	15
Wills	55-59	1	M	14
Wills	60-64		F	211
Wills	60-64		M	189
Wills	60-64	0	F	3204
Wills	60-64	0	M	2892
Wills	60-64	1	F	26
Wills	60-64	1	M	20
Wills	65+		F	811
Wills	65+		M	647
Wills	65+	0	F	12505
Wills	65+	0	M	9347
Wills	65+	1	F	29
Wills	65+	1	M	12
No usual address (Vic.)	0-4		F	13
No usual address (Vic.)	0-4		M	24
No usual address (Vic.)	0-4	0	F	138
No usual address (Vic.)	0-4	0	M	175
No usual address (Vic.)	0-4	1	F	6
No usual address (Vic.)	0-4	1	M	16
No usual address (Vic.)	5-9		F	11
No usual address (Vic.)	5-9		M	15
No usual address (Vic.)	5-9	0	F	87
No usual address (Vic.)	5-9	0	M	72
No usual address (Vic.)	5-9	1	F	8
No usual address (Vic.)	10-14		F	16
No usual address (Vic.)	10-14		M	13
No usual address (Vic.)	10-14	0	F	73
No usual address (Vic.)	10-14	0	M	69
No usual address (Vic.)	10-14	1	F	7
No usual address (Vic.)	10-14	1	M	7
No usual address (Vic.)	15-19		F	16
No usual address (Vic.)	15-19		M	20
No usual address (Vic.)	15-19	0	F	146
No usual address (Vic.)	15-19	0	M	141
No usual address (Vic.)	15-19	1	F	13
No usual address (Vic.)	15-19	1	M	15
No usual address (Vic.)	20-24		F	62
No usual address (Vic.)	20-24		M	65
No usual address (Vic.)	20-24	0	F	385
No usual address (Vic.)	20-24	0	M	371
No usual address (Vic.)	20-24	1	F	6
No usual address (Vic.)	20-24	1	M	10
No usual address (Vic.)	25-29		F	60
No usual address (Vic.)	25-29		M	85
No usual address (Vic.)	25-29	0	F	386
No usual address (Vic.)	25-29	0	M	439
No usual address (Vic.)	25-29	1	F	4
No usual address (Vic.)	25-29	1	M	21
No usual address (Vic.)	30-34		F	51
No usual address (Vic.)	30-34		M	76
No usual address (Vic.)	30-34	0	F	279
No usual address (Vic.)	30-34	0	M	411
No usual address (Vic.)	30-34	1	F	13
No usual address (Vic.)	30-34	1	M	20
No usual address (Vic.)	35-39		F	42
No usual address (Vic.)	35-39		M	64
No usual address (Vic.)	35-39	0	F	205
No usual address (Vic.)	35-39	0	M	352
No usual address (Vic.)	35-39	1	F	6
No usual address (Vic.)	35-39	1	M	25
No usual address (Vic.)	40-44		F	30
No usual address (Vic.)	40-44		M	58
No usual address (Vic.)	40-44	0	F	176
No usual address (Vic.)	40-44	0	M	296
No usual address (Vic.)	40-44	1	F	17
No usual address (Vic.)	40-44	1	M	16
No usual address (Vic.)	45-49		F	25
No usual address (Vic.)	45-49		M	51
No usual address (Vic.)	45-49	0	F	144
No usual address (Vic.)	45-49	0	M	286
No usual address (Vic.)	45-49	1	F	6
No usual address (Vic.)	45-49	1	M	16
No usual address (Vic.)	50-54		F	25
No usual address (Vic.)	50-54		M	47
No usual address (Vic.)	50-54	0	F	146
No usual address (Vic.)	50-54	0	M	223
No usual address (Vic.)	50-54	1	F	5
No usual address (Vic.)	50-54	1	M	11
No usual address (Vic.)	55-59		F	27
No usual address (Vic.)	55-59		M	35
No usual address (Vic.)	55-59	0	F	158
No usual address (Vic.)	55-59	0	M	196
No usual address (Vic.)	55-59	1	F	4
No usual address (Vic.)	55-59	1	M	12
No usual address (Vic.)	60-64		F	26
No usual address (Vic.)	60-64		M	33
No usual address (Vic.)	60-64	0	F	137
No usual address (Vic.)	60-64	0	M	188
No usual address (Vic.)	60-64	1	F	3
No usual address (Vic.)	60-64	1	M	4
No usual address (Vic.)	65+		F	36
No usual address (Vic.)	65+		M	47
No usual address (Vic.)	65+	0	F	238
No usual address (Vic.)	65+	0	M	316
No usual address (Vic.)	65+	1	F	6
Migratory - Offshore - Shipping (Vic.)	30-34	0	M	4
Migratory - Offshore - Shipping (Vic.)	45-49	0	M	6
Migratory - Offshore - Shipping (Vic.)	50-54	0	M	5
Migratory - Offshore - Shipping (Vic.)	55-59	0	M	4
Migratory - Offshore - Shipping (Vic.)	60-64	0	M	4
Blair	0-4		F	440
Blair	0-4		M	422
Blair	0-4	0	F	4972
Blair	0-4	0	M	5357
Blair	0-4	1	F	462
Blair	0-4	1	M	446
Blair	5-9		F	386
Blair	5-9		M	402
Blair	5-9	0	F	5153
Blair	5-9	0	M	5263
Blair	5-9	1	F	451
Blair	5-9	1	M	524
Blair	10-14		F	331
Blair	10-14		M	333
Blair	10-14	0	F	4585
Blair	10-14	0	M	4700
Blair	10-14	1	F	443
Blair	10-14	1	M	493
Blair	15-19		F	298
Blair	15-19		M	340
Blair	15-19	0	F	4351
Blair	15-19	0	M	4636
Blair	15-19	1	F	394
Blair	15-19	1	M	419
Blair	20-24		F	393
Blair	20-24		M	375
Blair	20-24	0	F	4670
Blair	20-24	0	M	4559
Blair	20-24	1	F	317
Blair	20-24	1	M	357
Blair	25-29		F	398
Blair	25-29		M	355
Blair	25-29	0	F	5070
Blair	25-29	0	M	4717
Blair	25-29	1	F	252
Blair	25-29	1	M	241
Blair	30-34		F	378
Blair	30-34		M	392
Blair	30-34	0	F	5277
Blair	30-34	0	M	4958
Blair	30-34	1	F	211
Blair	30-34	1	M	187
Blair	35-39		F	302
Blair	35-39		M	336
Blair	35-39	0	F	4466
Blair	35-39	0	M	4345
Blair	35-39	1	F	186
Blair	35-39	1	M	150
Blair	40-44		F	315
Blair	40-44		M	332
Blair	40-44	0	F	4659
Blair	40-44	0	M	4402
Blair	40-44	1	F	178
Blair	40-44	1	M	175
Blair	45-49		F	340
Blair	45-49		M	361
Blair	45-49	0	F	4611
Blair	45-49	0	M	4439
Blair	45-49	1	F	173
Blair	45-49	1	M	154
Blair	50-54		F	323
Blair	50-54		M	315
Blair	50-54	0	F	4493
Blair	50-54	0	M	4386
Blair	50-54	1	F	165
Blair	50-54	1	M	120
Blair	55-59		F	307
Blair	55-59		M	322
Blair	55-59	0	F	4300
Blair	55-59	0	M	4117
Blair	55-59	1	F	112
Blair	55-59	1	M	92
Blair	60-64		F	279
Blair	60-64		M	321
Blair	60-64	0	F	3659
Blair	60-64	0	M	3643
Blair	60-64	1	F	83
Blair	60-64	1	M	82
Blair	65+		F	778
Blair	65+		M	694
Blair	65+	0	F	9919
Blair	65+	0	M	8969
Blair	65+	1	F	135
Blair	65+	1	M	115
Bonner	0-4		F	185
Bonner	0-4		M	180
Bonner	0-4	0	F	4269
Bonner	0-4	0	M	4458
Bonner	0-4	1	F	136
Bonner	0-4	1	M	134
Bonner	5-9		F	162
Bonner	5-9		M	154
Bonner	5-9	0	F	4603
Bonner	5-9	0	M	4821
Bonner	5-9	1	F	132
Bonner	5-9	1	M	155
Bonner	10-14		F	173
Bonner	10-14		M	151
Bonner	10-14	0	F	4300
Bonner	10-14	0	M	4622
Bonner	10-14	1	F	129
Bonner	10-14	1	M	122
Bonner	15-19		F	187
Bonner	15-19		M	186
Bonner	15-19	0	F	4540
Bonner	15-19	0	M	4684
Bonner	15-19	1	F	127
Bonner	15-19	1	M	136
Bonner	20-24		F	225
Bonner	20-24		M	236
Bonner	20-24	0	F	4603
Bonner	20-24	0	M	4621
Bonner	20-24	1	F	130
Bonner	20-24	1	M	142
Bonner	25-29		F	238
Bonner	25-29		M	225
Bonner	25-29	0	F	4340
Bonner	25-29	0	M	4149
Bonner	25-29	1	F	109
Bonner	25-29	1	M	90
Bonner	30-34		F	223
Bonner	30-34		M	256
Bonner	30-34	0	F	5073
Bonner	30-34	0	M	4686
Bonner	30-34	1	F	68
Bonner	30-34	1	M	83
Bonner	35-39		F	202
Bonner	35-39		M	235
Bonner	35-39	0	F	5162
Bonner	35-39	0	M	4670
Bonner	35-39	1	F	77
Bonner	35-39	1	M	64
Bonner	40-44		F	221
Bonner	40-44		M	258
Bonner	40-44	0	F	5530
Bonner	40-44	0	M	5172
Bonner	40-44	1	F	91
Bonner	40-44	1	M	86
Bonner	45-49		F	196
Bonner	45-49		M	269
Bonner	45-49	0	F	5400
Bonner	45-49	0	M	4954
Bonner	45-49	1	F	77
Bonner	45-49	1	M	70
Bonner	50-54		F	219
Bonner	50-54		M	237
Bonner	50-54	0	F	4895
Bonner	50-54	0	M	4640
Bonner	50-54	1	F	65
Bonner	50-54	1	M	61
Bonner	55-59		F	196
Bonner	55-59		M	235
Bonner	55-59	0	F	4298
Bonner	55-59	0	M	4028
Bonner	55-59	1	F	71
Bonner	55-59	1	M	54
Bonner	60-64		F	161
Bonner	60-64		M	176
Bonner	60-64	0	F	3774
Bonner	60-64	0	M	3450
Bonner	60-64	1	F	48
Bonner	60-64	1	M	38
Bonner	65+		F	571
Bonner	65+		M	480
Bonner	65+	0	F	11606
Bonner	65+	0	M	9228
Bonner	65+	1	F	84
Bonner	65+	1	M	42
Bowman	0-4		F	142
Bowman	0-4		M	157
Bowman	0-4	0	F	3555
Bowman	0-4	0	M	3869
Bowman	0-4	1	F	180
Bowman	0-4	1	M	193
Bowman	5-9		F	166
Bowman	5-9		M	194
Bowman	5-9	0	F	4353
Bowman	5-9	0	M	4584
Bowman	5-9	1	F	197
Bowman	5-9	1	M	191
Bowman	10-14		F	150
Bowman	10-14		M	173
Bowman	10-14	0	F	4365
Bowman	10-14	0	M	4721
Bowman	10-14	1	F	200
Bowman	10-14	1	M	209
Bowman	15-19		F	142
Bowman	15-19		M	143
Bowman	15-19	0	F	4323
Bowman	15-19	0	M	4766
Bowman	15-19	1	F	179
Bowman	15-19	1	M	175
Bowman	20-24		F	144
Bowman	20-24		M	146
Bowman	20-24	0	F	3685
Bowman	20-24	0	M	3937
Bowman	20-24	1	F	136
Bowman	20-24	1	M	142
Bowman	25-29		F	137
Bowman	25-29		M	140
Bowman	25-29	0	F	3506
Bowman	25-29	0	M	3393
Bowman	25-29	1	F	117
Bowman	25-29	1	M	96
Bowman	30-34		F	176
Bowman	30-34		M	160
Bowman	30-34	0	F	3985
Bowman	30-34	0	M	3862
Bowman	30-34	1	F	92
Bowman	30-34	1	M	85
Bowman	35-39		F	164
Bowman	35-39		M	193
Bowman	35-39	0	F	4125
Bowman	35-39	0	M	3767
Bowman	35-39	1	F	105
Bowman	35-39	1	M	99
Bowman	40-44		F	176
Bowman	40-44		M	194
Bowman	40-44	0	F	4920
Bowman	40-44	0	M	4515
Bowman	40-44	1	F	109
Bowman	40-44	1	M	90
Bowman	45-49		F	174
Bowman	45-49		M	215
Bowman	45-49	0	F	5254
Bowman	45-49	0	M	4626
Bowman	45-49	1	F	111
Bowman	45-49	1	M	88
Bowman	50-54		F	216
Bowman	50-54		M	235
Bowman	50-54	0	F	5276
Bowman	50-54	0	M	4813
Bowman	50-54	1	F	87
Bowman	50-54	1	M	96
Bowman	55-59		F	228
Bowman	55-59		M	254
Bowman	55-59	0	F	5088
Bowman	55-59	0	M	4720
Bowman	55-59	1	F	79
Bowman	55-59	1	M	61
Bowman	60-64		F	193
Bowman	60-64		M	217
Bowman	60-64	0	F	4637
Bowman	60-64	0	M	4291
Bowman	60-64	1	F	49
Bowman	60-64	1	M	50
Bowman	65+		F	984
Bowman	65+		M	700
Bowman	65+	0	F	12978
Bowman	65+	0	M	11343
Bowman	65+	1	F	112
Bowman	65+	1	M	75
Brisbane	0-4		F	236
Brisbane	0-4		M	246
Brisbane	0-4	0	F	3552
Brisbane	0-4	0	M	3781
Brisbane	0-4	1	F	46
Brisbane	0-4	1	M	44
Brisbane	5-9		F	185
Brisbane	5-9		M	189
Brisbane	5-9	0	F	3445
Brisbane	5-9	0	M	3568
Brisbane	5-9	1	F	36
Brisbane	5-9	1	M	37
Brisbane	10-14		F	169
Brisbane	10-14		M	161
Brisbane	10-14	0	F	3179
Brisbane	10-14	0	M	3260
Brisbane	10-14	1	F	44
Brisbane	10-14	1	M	45
Brisbane	15-19		F	276
Brisbane	15-19		M	212
Brisbane	15-19	0	F	4178
Brisbane	15-19	0	M	3740
Brisbane	15-19	1	F	95
Brisbane	15-19	1	M	69
Brisbane	20-24		F	683
Brisbane	20-24		M	702
Brisbane	20-24	0	F	8624
Brisbane	20-24	0	M	7832
Brisbane	20-24	1	F	138
Brisbane	20-24	1	M	133
Brisbane	25-29		F	895
Brisbane	25-29		M	928
Brisbane	25-29	0	F	9482
Brisbane	25-29	0	M	9396
Brisbane	25-29	1	F	94
Brisbane	25-29	1	M	127
Brisbane	30-34		F	719
Brisbane	30-34		M	811
Brisbane	30-34	0	F	7764
Brisbane	30-34	0	M	8342
Brisbane	30-34	1	F	66
Brisbane	30-34	1	M	88
Brisbane	35-39		F	472
Brisbane	35-39		M	609
Brisbane	35-39	0	F	5793
Brisbane	35-39	0	M	6023
Brisbane	35-39	1	F	49
Brisbane	35-39	1	M	72
Brisbane	40-44		F	411
Brisbane	40-44		M	485
Brisbane	40-44	0	F	5334
Brisbane	40-44	0	M	5315
Brisbane	40-44	1	F	48
Brisbane	40-44	1	M	75
Brisbane	45-49		F	371
Brisbane	45-49		M	544
Brisbane	45-49	0	F	5061
Brisbane	45-49	0	M	5112
Brisbane	45-49	1	F	63
Brisbane	45-49	1	M	63
Brisbane	50-54		F	328
Brisbane	50-54		M	453
Brisbane	50-54	0	F	4222
Brisbane	50-54	0	M	4500
Brisbane	50-54	1	F	54
Brisbane	50-54	1	M	57
Brisbane	55-59		F	283
Brisbane	55-59		M	357
Brisbane	55-59	0	F	3758
Brisbane	55-59	0	M	3775
Brisbane	55-59	1	F	34
Brisbane	55-59	1	M	32
Brisbane	60-64		F	283
Brisbane	60-64		M	338
Brisbane	60-64	0	F	3020
Brisbane	60-64	0	M	3058
Brisbane	60-64	1	F	22
Brisbane	60-64	1	M	25
Brisbane	65+		F	899
Brisbane	65+		M	721
Brisbane	65+	0	F	7613
Brisbane	65+	0	M	6464
Brisbane	65+	1	F	38
Brisbane	65+	1	M	35
Capricornia	0-4		F	374
Capricornia	0-4		M	417
Capricornia	0-4	0	F	4175
Capricornia	0-4	0	M	4319
Capricornia	0-4	1	F	491
Capricornia	0-4	1	M	485
Capricornia	5-9		F	390
Capricornia	5-9		M	393
Capricornia	5-9	0	F	4356
Capricornia	5-9	0	M	4653
Capricornia	5-9	1	F	509
Capricornia	5-9	1	M	512
Capricornia	10-14		F	317
Capricornia	10-14		M	364
Capricornia	10-14	0	F	3999
Capricornia	10-14	0	M	4475
Capricornia	10-14	1	F	481
Capricornia	10-14	1	M	485
Capricornia	15-19		F	374
Capricornia	15-19		M	351
Capricornia	15-19	0	F	4003
Capricornia	15-19	0	M	4200
Capricornia	15-19	1	F	452
Capricornia	15-19	1	M	427
Capricornia	20-24		F	409
Capricornia	20-24		M	456
Capricornia	20-24	0	F	3714
Capricornia	20-24	0	M	3862
Capricornia	20-24	1	F	318
Capricornia	20-24	1	M	359
Capricornia	25-29		F	370
Capricornia	25-29		M	614
Capricornia	25-29	0	F	4228
Capricornia	25-29	0	M	4097
Capricornia	25-29	1	F	250
Capricornia	25-29	1	M	331
Capricornia	30-34		F	403
Capricornia	30-34		M	642
Capricornia	30-34	0	F	4454
Capricornia	30-34	0	M	4489
Capricornia	30-34	1	F	243
Capricornia	30-34	1	M	241
Capricornia	35-39		F	339
Capricornia	35-39		M	581
Capricornia	35-39	0	F	4072
Capricornia	35-39	0	M	4216
Capricornia	35-39	1	F	203
Capricornia	35-39	1	M	217
Capricornia	40-44		F	357
Capricornia	40-44		M	583
Capricornia	40-44	0	F	4294
Capricornia	40-44	0	M	4279
Capricornia	40-44	1	F	207
Capricornia	40-44	1	M	206
Capricornia	45-49		F	382
Capricornia	45-49		M	623
Capricornia	45-49	0	F	4407
Capricornia	45-49	0	M	4458
Capricornia	45-49	1	F	222
Capricornia	45-49	1	M	193
Capricornia	50-54		F	406
Capricornia	50-54		M	609
Capricornia	50-54	0	F	4509
Capricornia	50-54	0	M	4603
Capricornia	50-54	1	F	214
Capricornia	50-54	1	M	187
Capricornia	55-59		F	369
Capricornia	55-59		M	607
Capricornia	55-59	0	F	4314
Capricornia	55-59	0	M	4509
Capricornia	55-59	1	F	139
Capricornia	55-59	1	M	137
Capricornia	60-64		F	298
Capricornia	60-64		M	421
Capricornia	60-64	0	F	3601
Capricornia	60-64	0	M	4001
Capricornia	60-64	1	F	113
Capricornia	60-64	1	M	86
Capricornia	65+		F	960
Capricornia	65+		M	930
Capricornia	65+	0	F	9907
Capricornia	65+	0	M	9124
Capricornia	65+	1	F	173
Capricornia	65+	1	M	160
Dawson	0-4		F	279
Dawson	0-4		M	314
Dawson	0-4	0	F	3931
Dawson	0-4	0	M	4207
Dawson	0-4	1	F	493
Dawson	0-4	1	M	490
Dawson	5-9		F	302
Dawson	5-9		M	354
Dawson	5-9	0	F	4269
Dawson	5-9	0	M	4560
Dawson	5-9	1	F	529
Dawson	5-9	1	M	558
Dawson	10-14		F	296
Dawson	10-14		M	308
Dawson	10-14	0	F	4181
Dawson	10-14	0	M	4436
Dawson	10-14	1	F	488
Dawson	10-14	1	M	452
Dawson	15-19		F	265
Dawson	15-19		M	311
Dawson	15-19	0	F	3939
Dawson	15-19	0	M	4197
Dawson	15-19	1	F	434
Dawson	15-19	1	M	434
Dawson	20-24		F	422
Dawson	20-24		M	471
Dawson	20-24	0	F	3991
Dawson	20-24	0	M	4178
Dawson	20-24	1	F	334
Dawson	20-24	1	M	420
Dawson	25-29		F	476
Dawson	25-29		M	578
Dawson	25-29	0	F	4476
Dawson	25-29	0	M	4405
Dawson	25-29	1	F	291
Dawson	25-29	1	M	329
Dawson	30-34		F	369
Dawson	30-34		M	586
Dawson	30-34	0	F	4663
Dawson	30-34	0	M	4442
Dawson	30-34	1	F	252
Dawson	30-34	1	M	306
Dawson	35-39		F	346
Dawson	35-39		M	529
Dawson	35-39	0	F	4363
Dawson	35-39	0	M	4190
Dawson	35-39	1	F	233
Dawson	35-39	1	M	265
Dawson	40-44		F	379
Dawson	40-44		M	579
Dawson	40-44	0	F	4739
Dawson	40-44	0	M	4556
Dawson	40-44	1	F	221
Dawson	40-44	1	M	250
Dawson	45-49		F	381
Dawson	45-49		M	574
Dawson	45-49	0	F	4895
Dawson	45-49	0	M	4857
Dawson	45-49	1	F	253
Dawson	45-49	1	M	217
Dawson	50-54		F	391
Dawson	50-54		M	598
Dawson	50-54	0	F	4912
Dawson	50-54	0	M	4983
Dawson	50-54	1	F	219
Dawson	50-54	1	M	183
Dawson	55-59		F	358
Dawson	55-59		M	534
Dawson	55-59	0	F	4633
Dawson	55-59	0	M	4852
Dawson	55-59	1	F	171
Dawson	55-59	1	M	144
Dawson	60-64		F	322
Dawson	60-64		M	412
Dawson	60-64	0	F	3963
Dawson	60-64	0	M	4159
Dawson	60-64	1	F	130
Dawson	60-64	1	M	132
Dawson	65+		F	977
Dawson	65+		M	982
Dawson	65+	0	F	10185
Dawson	65+	0	M	9817
Dawson	65+	1	F	219
Dawson	65+	1	M	167
Dickson	0-4		F	167
Dickson	0-4		M	201
Dickson	0-4	0	F	4378
Dickson	0-4	0	M	4736
Dickson	0-4	1	F	198
Dickson	0-4	1	M	185
Dickson	5-9		F	199
Dickson	5-9		M	218
Dickson	5-9	0	F	5050
Dickson	5-9	0	M	5429
Dickson	5-9	1	F	180
Dickson	5-9	1	M	188
Dickson	10-14		F	184
Dickson	10-14		M	182
Dickson	10-14	0	F	4818
Dickson	10-14	0	M	5064
Dickson	10-14	1	F	173
Dickson	10-14	1	M	171
Dickson	15-19		F	159
Dickson	15-19		M	169
Dickson	15-19	0	F	4434
Dickson	15-19	0	M	4787
Dickson	15-19	1	F	182
Dickson	15-19	1	M	151
Dickson	20-24		F	165
Dickson	20-24		M	177
Dickson	20-24	0	F	4019
