SA2_MAINCODE_2016,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
701011003,31,0,1042,0,2499,2,2749,2
701011004,39,2240,1172,450,2957,0.8,2289,2.3
701011005,33,2253,1241,450,2859,0.9,2435,2.3
701011006,35,2240,905,263,2159,1,1875,2.7
701011007,34,2300,1289,430,2917,1,2395,2.4
701011008,33,2167,1167,460,2484,0.9,2260,2.4
701011009,33,2600,1347,540,3030,0.9,2723,2.5
701021010,36,2058,831,380,2038,0.9,1937,2.9
701021011,34,2167,1022,485,2359,0.9,2214,2.9
701021012,31,2600,791,250,1888,1,1787,2.6
701021013,32,2167,848,438,2268,1,2235,3
701021014,0,0,0,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0
701021016,34,2012,887,350,2005,1,1638,2.3
701021017,33,0,1100,0,0,0,0,0
701021018,37,2167,983,465,2321,0.8,2282,3
701021019,33,2000,824,360,2015,1,1796,3
701021020,37,2167,1011,450,2412,0.9,2183,2.7
701021021,28,3130,1257,300,2784,0.9,2763,3.3
701021022,37,2000,943,390,2214,1,1845,2.7
701021023,35,1985,891,370,1971,1,1763,2.5
701021024,36,2167,893,368,2126,1,2141,3
701021025,35,2000,1087,375,2398,1,1988,2.4
701021026,36,2167,1053,400,2302,1,1980,2.4
701021027,37,2167,943,400,2220,0.9,2012,2.7
701021028,35,2121,809,400,1941,1,1955,3.1
701021029,37,2250,893,475,2416,0.9,2305,3
701021030,35,2205,1014,480,2373,0.9,2281,2.9
701031031,37,2500,1276,360,2359,1,2234,2.9
701031032,36,2546,1050,450,2543,1,2396,3
701031033,23,0,919,0,0,0,0,0
701031034,39,2400,1051,380,2388,1.1,2122,2.7
701031035,37,2167,950,300,2192,1.1,1933,2.7
701041036,31,1888,1057,420,2248,0.9,2029,2.6
701041037,31,2167,987,400,2188,1,2072,2.9
701041038,31,2600,1205,500,2686,0.8,2605,3
701041039,33,1902,819,330,1857,1,1519,2.5
701041040,30,1966,772,255,1663,0.9,1432,2.7
701041041,30,2513,1148,500,2637,0.9,2521,3
701041042,26,2777,1230,460,2592,0.9,2472,3
701041043,28,2600,1143,460,2579,0.9,2454,3.1
701041044,32,2167,929,380,2190,0.9,1899,2.7
702011045,35,1950,937,300,2175,0.9,1832,2.6
702011046,35,1847,1002,350,2179,0.9,1880,2.5
702011047,33,1950,957,365,2205,0.9,1969,2.8
702011048,33,2000,1059,368,2313,0.9,2040,2.7
702011049,34,1842,1164,331,2515,0.9,2080,2.3
702011050,29,0,711,125,1299,1.3,1207,2.2
702011051,45,2383,769,210,2173,1.1,1685,2.5
702011052,28,1500,265,30,665,1.6,1027,4
702011053,28,0,256,40,630,1.5,1083,4.2
702011054,29,347,285,60,792,1.5,1231,4.3
702021055,26,1192,349,55,804,1.4,1150,3.9
702021056,33,1216,650,175,1592,1,1570,2.7
702031057,42,1500,674,70,1564,1.1,1286,2.3
702031058,28,1528,350,50,813,1.4,1111,3.4
702031059,25,412,232,60,581,2,1008,5.3
702031060,30,0,248,50,644,1.4,780,3.8
702031061,27,0,243,50,633,2,1282,5.1
702041062,28,0,930,60,2634,1.4,2527,3.9
702041063,25,0,237,75,644,1.9,1354,5.4
702041064,32,1733,1300,8,2676,1,2366,2.8
702051065,29,867,287,90,685,1.7,1026,3.8
702051066,25,1475,273,38,659,1.9,1074,4.5
702051067,33,1733,920,249,2074,1,1815,2.8
702051068,25,0,315,50,697,1.4,1093,3.8
797979799,36,0,700,0,0,0,0,0
799999499,44,0,449,0,0,0,0,0
801011001,41,2289,1195,418,2903,0.8,2414,2.7
801011002,30,1733,839,360,1920,1.1,1587,1.9
801011003,27,1950,817,375,2456,1,1924,2.3
801011004,34,1798,747,300,1848,0.8,1486,2.5
801011005,42,2000,1042,385,2532,0.7,1954,2.3
801011006,33,2058,1047,400,2483,0.8,2252,3
801011007,37,2000,969,381,2339,0.8,2059,2.7
801011008,37,1950,830,350,2134,0.8,1745,2.6
801011009,38,2058,1010,400,2517,0.8,2271,2.8
801011010,40,2167,1035,400,2503,0.7,2266,2.8
801011011,37,2000,946,420,2300,0.8,2027,2.7
801011012,48,0,3000,0,0,0,0,0
801011013,41,2100,1024,320,2503,0.8,2028,2.6
801011014,37,1950,843,300,2080,0.8,1737,2.6
801011015,38,1799,844,325,1943,0.8,1427,2.2
801011016,38,2000,849,421,2345,0.8,2077,2.8
801011017,36,2000,903,370,2172,0.8,1859,2.7
801011018,27,3000,780,375,2299,0.8,2437,3.2
801011019,32,2000,1043,392,2249,0.8,2063,2.7
801011020,36,2000,890,350,2239,0.8,1717,2.4
801011021,41,2075,921,380,2562,0.7,2247,2.8
801011022,39,2000,935,350,2304,0.8,1952,2.6
801011023,39,1950,789,370,2018,0.8,1514,2.3
801011024,34,1950,824,320,2044,0.8,1632,2.5
801011025,37,1985,904,350,2190,0.8,1981,2.7
801011026,43,2200,1172,411,3074,0.7,2699,2.9
801011111,53,0,1874,0,0,0,0,0
801011112,50,0,762,0,0,0,0,0
801031031,33,0,1024,0,0,0,0,0
801031032,28,0,1125,0,3499,0.7,3750,4.5
801031113,51,1517,599,200,1571,0.9,812,1.6
801031114,33,0,1136,395,2250,0.8,2025,2.4
801031115,46,2167,1019,360,3166,0.8,2625,2.5
801041034,34,2167,1090,429,2661,0.8,2456,3.1
801041035,30,2200,1092,430,2394,0.9,2326,3.3
801041036,30,2201,1197,420,2462,0.8,2302,2.8
801041037,31,2500,1242,380,2745,0.9,2486,2.8
801041038,33,2600,1327,510,3094,0.8,2944,3.2
801041039,30,2000,1002,373,2376,1,2114,2.8
801041040,31,2039,895,380,2247,1,2066,2.8
801041043,45,2167,880,315,2550,0.8,2055,2.5
801041044,29,2040,1068,367,2458,1,2270,2.9
801041045,46,0,1024,0,0,0,0,0
801041046,31,1950,960,380,2193,0.8,1940,2.6
801041047,41,2167,1059,430,2908,0.8,2684,3
801041048,35,1950,890,380,2322,0.8,2005,2.7
801041116,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0
801041118,27,1733,990,325,1974,0.9,1867,3
801041119,36,0,833,0,0,0,0,0
801041120,29,2242,1031,0,2124,0.8,2124,2.9
801041121,0,0,0,0,0,0,0,0
801041122,0,0,0,0,0,0,0,0
801051049,20,0,179,0,0,0,0,0
801051050,41,2450,1029,275,3018,0.8,2027,2.4
801051051,29,2000,1134,400,2654,1.1,1969,1.8
801051053,24,2200,496,500,3085,1.2,2222,1.8
801051054,31,2084,896,368,2350,0.9,1735,2.3
801051055,35,2167,836,380,2341,0.8,1868,2.5
801051056,39,2383,1069,320,2763,0.8,2134,2.5
801051057,35,2000,989,361,2287,0.9,1708,2.1
801051058,34,2167,1026,380,2861,0.9,2129,2.5
801051060,31,2015,1125,400,2466,1.1,1924,2
801051061,34,2044,1037,370,2453,0.9,1962,2.4
801051123,0,0,0,0,0,0,0,0
801051124,42,2534,1223,360,3444,0.8,2369,2.4
801051125,21,0,867,250,2460,0.8,2516,3.1
801051126,0,0,0,0,0,0,0,0
801051127,39,2206,1014,320,2759,0.9,1503,1.9
801051128,0,0,0,0,0,0,0,0
801061062,45,3000,1363,490,3588,0.8,2582,2.5
801061063,44,2620,1576,500,3767,0.8,3145,2.3
801061064,40,2200,1362,380,3083,0.8,2155,2.1
801061066,0,0,0,0,0,0,0,0
801061067,41,2167,1085,380,2679,0.8,2045,2.3
801061068,53,0,0,0,0,0,0,0
801061069,41,3000,1195,350,3684,0.8,2842,2.7
801061070,49,2700,1347,450,3451,0.7,2579,2.4
801061129,38,2037,1576,480,3157,1,2356,1.8
801061130,42,0,489,0,0,1,2249,2
801061131,33,2167,1545,450,3027,0.9,2328,1.8
801071071,33,2000,1012,375,2335,0.8,2148,2.8
801071072,37,1989,969,396,2311,0.7,1967,2.6
801071073,36,2000,999,385,2450,0.8,2225,2.8
801071074,36,2000,919,360,2291,0.8,2028,2.7
801071075,35,2087,946,360,2479,0.8,2226,2.9
801071076,44,2299,1197,500,3009,0.7,2757,2.8
801071077,35,2037,957,375,2371,0.8,2161,2.8
801071078,36,1950,957,370,2323,0.8,1990,2.7
801071079,38,2167,1003,388,2455,0.7,2228,2.7
801071080,36,1652,1030,410,2142,0.9,1686,2
801071081,35,2000,916,381,2125,0.8,1841,2.7
801071082,40,1950,917,345,2258,0.7,1916,2.6
801071083,39,2167,1133,450,2856,0.7,2680,2.9
801071084,43,1964,931,400,2339,0.7,1978,2.5
801071085,0,0,0,0,0,0,0,0
801071086,39,1950,936,330,2380,0.8,2106,2.7
801071087,35,1900,863,325,2061,0.8,1840,2.7
801071088,33,2045,982,370,2382,0.8,2123,2.8
801071089,49,0,774,180,0,0.5,2249,1.5
801071090,39,2000,927,350,2294,0.8,1961,2.6
801071132,23,0,537,0,0,0,0,0
801081091,45,2500,1188,450,3192,0.7,2697,2.8
801081092,40,2210,1074,390,2573,0.7,2125,2.7
801081093,39,2167,976,346,2548,0.7,1929,2.5
801081094,41,2008,1073,400,2493,0.7,2039,2.5
801081095,39,2043,908,318,2246,0.7,1807,2.5
801081096,45,2000,881,300,2303,0.7,1963,2.6
801081097,40,2137,991,305,2503,0.8,1875,2.4
801081098,43,2167,1052,370,2550,0.7,2096,2.5
801081133,0,0,0,0,0,0,0,0
801091099,37,2000,971,361,2386,0.8,1843,2.3
801091100,42,2299,1071,388,2867,0.8,2255,2.6
801091101,43,2383,1028,376,2619,0.8,2265,2.7
801091102,43,2318,1179,470,2925,0.8,2297,2.6
801091103,44,2500,1132,325,3058,0.8,2274,2.5
801091104,49,2120,1042,458,2603,0.7,2232,2.5
801091105,37,2000,846,315,2052,0.9,1488,2.2
801091106,38,2080,954,320,2369,0.9,1777,2.4
801091107,46,2600,1310,941,3819,0.7,3513,3.1
801091108,42,2147,1044,370,2683,0.8,2030,2.4
801091109,32,1745,1145,360,2165,1.1,1772,1.9
801091110,41,2167,988,380,2620,0.8,2217,2.7
801101134,46,0,0,0,0,0,0,0
801101135,30,2167,1280,410,2629,0.8,2315,2.7
801101136,0,0,0,0,0,0,0,0
801101137,0,0,0,0,0,0,0,0
801101138,19,0,75,0,0,0,0,0
801101139,30,1950,1366,400,2780,0.9,2323,2.3
801111140,34,2600,1083,351,2905,0.9,2767,3.2
801111141,35,0,1208,130,2374,0.7,1937,2
897979799,0,0,0,0,0,0,0,0
899999499,36,0,447,0,0,0,0,0
901011001,38,1717,1164,152,2389,1,2141,2.7
901021002,42,1029,563,166,1375,1,1859,3.7
901031003,32,0,629,128,1424,0.9,1542,3.2
901041004,49,1300,592,138,1290,0.8,1012,2.2
997979799,39,0,1833,0,0,0,0,0
999999499,42,0,412,0,0,0,0,0
