SA2_MAINCODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
101041017,0,0,0,0,..,0,0,0,0,0,..,8,3,9,0,13,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,13,3,20,3,23,..,144,20,167,4,168,..,13,0,13,266,276,3332,150,20,172,270,3778,3465,..,..,..,..,3465,..,0,0,0,0,0,..,0,0,3,0,3,..,9,0,9,0,9,..,4,0,4,0,4,..,6,0,6,0,4,..,0,0,0,0,0,..,7,0,7,0,10,..,4,3,12,0,9,..,6,0,6,0,6,..,8,0,8,0,8,..,22,0,22,0,23,..,10,3,20,0,20,..,7,0,7,0,7,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,12,0,14,0,14,..,0,0,0,0,0,..,0,0,0
101041018,0,0,0,0,..,3,0,3,0,3,..,10,0,8,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,6,3,14,0,14,..,28,5,36,0,36,..,152,25,179,0,185,..,12,0,16,311,328,3483,169,26,194,312,3991,3827,..,..,..,..,3827,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,5,0,5,..,0,0,0,0,0,..,11,0,11,0,11,..,24,4,23,0,23,..,14,0,14,0,14,..,3,0,3,0,3,..,14,3,24,0,24,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,20,0,27,0,27,..,4,0,4,0,4,..,0,0,0
101041019,0,0,0,0,..,12,0,12,0,12,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,3,3,..,0,0,0,0,0,..,7,0,7,0,7,..,17,3,16,0,16,..,91,11,106,0,103,..,14,0,14,323,331,3648,103,11,112,327,4085,3832,..,..,..,..,3832,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,3,3,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,4,3,11,0,11,..,0,0,0,0,0,..,8,0,8,0,8,..,8,0,8,0,8,..,18,0,18,0,18,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,0,3,3
101041020,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,72,4,79,0,79,..,7,3,12,316,333,4023,85,11,92,316,4433,3965,..,..,..,..,3965,..,4,0,4,0,4,..,0,3,4,0,4,..,0,0,0,0,0,..,0,0,4,0,4,..,3,3,6,0,6,..,0,0,0,0,0,..,3,3,7,0,7,..,3,0,3,0,3,..,4,0,4,0,4,..,8,0,8,0,8,..,28,0,29,0,29,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0
101041021,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,5,3,9,0,9,..,29,10,37,0,37,..,9,0,9,132,137,1434,37,10,39,132,1607,1499,..,..,..,..,1499,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
101041022,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,8,0,0,0,5,15,11,..,..,..,..,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
101041023,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,7,8,0,8,..,41,6,52,0,54,..,8,0,6,135,146,1384,51,8,58,132,1582,1435,..,..,..,..,1435,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,7,0,4,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3
101041024,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,30,0,30,0,37,..,7,0,7,116,122,1512,40,0,40,119,1674,1470,..,..,..,..,1470,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0
101041025,0,0,0,0,..,8,0,12,0,12,..,11,0,6,0,7,..,0,0,0,0,0,..,11,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,28,4,30,0,27,..,149,19,165,5,166,..,9,0,12,326,341,4570,158,14,177,326,5074,4938,..,..,..,..,4938,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,7,9,0,9,..,8,0,8,0,8,..,0,0,0,0,0,..,11,7,12,0,12,..,0,0,0,0,0,..,22,0,22,0,22,..,15,0,12,0,12,..,20,0,20,0,20,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,5,3,9,0,9,..,6,0,6,0,6,..,0,0,0
101041026,0,3,0,3,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,5,3,11,0,11,..,25,3,25,0,25,..,110,14,124,0,127,..,10,0,13,238,246,3586,125,13,140,239,3959,3621,..,..,..,..,3621,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,7,0,7,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,8,0,8,..,12,0,10,0,10,..,8,0,8,0,8,..,4,0,8,0,8,..,9,0,9,0,9,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0
101041027,0,0,0,0,..,0,0,0,0,0,..,13,4,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,18,3,22,0,22,..,133,16,151,0,152,..,31,0,27,346,372,3884,164,20,184,344,4412,4015,..,..,..,..,4015,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,3,3,4,0,4,..,6,0,6,0,6,..,5,0,5,0,6,..,6,0,6,0,6,..,35,0,35,0,35,..,4,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,4,4,..,14,0,17,0,19,..,5,0,7,0,7,..,0,0,0
101051539,0,3,0,3,..,30,0,30,0,30,..,15,0,15,0,15,..,0,0,0,0,0,..,11,0,10,0,13,..,3,0,3,0,3,..,5,0,5,0,5,..,91,21,115,3,120,..,420,91,507,16,523,..,33,3,34,1228,1265,9659,455,89,543,1240,11447,10174,..,..,..,..,10174,..,4,0,4,0,4,..,15,4,22,0,23,..,0,0,0,0,0,..,9,8,18,0,18,..,30,9,41,0,39,..,0,0,0,0,0,..,42,19,57,0,55,..,6,0,3,0,3,..,4,0,4,0,4,..,14,4,18,0,18,..,15,0,22,0,20,..,23,5,23,0,23,..,6,0,9,0,9,..,14,4,20,0,20,..,9,3,15,0,15,..,4,0,3,0,3,..,3,0,3,0,3,..,25,8,26,0,26,..,62,11,79,0,79,..,15,3,18,0,18,..,0,0,0,0,0,..,15,17,24
101051540,0,0,0,0,..,6,0,6,0,6,..,3,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,16,4,21,4,26,..,175,20,193,7,205,..,21,0,21,507,531,5816,198,20,212,518,6543,5462,..,..,..,..,5462,..,0,0,0,0,0,..,4,5,8,0,8,..,0,0,0,0,0,..,6,0,7,0,7,..,9,0,8,0,8,..,0,0,0,0,0,..,11,0,16,0,16,..,0,0,0,0,4,..,11,0,11,0,11,..,5,0,5,0,5,..,16,0,16,3,24,..,12,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,11,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0
101061541,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,3,6,0,6,..,12,6,20,0,19,..,91,5,97,0,98,..,6,0,6,193,198,2827,97,5,100,193,3118,3053,..,..,..,..,3053,..,4,0,4,0,4,..,8,3,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,7,0,7,..,0,0,0,0,0,..,4,0,7,0,7,..,3,0,3,0,3,..,10,0,10,0,10,..,3,0,3,0,3,..,16,0,16,0,16,..,0,3,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,4,0,4,0,3,..,0,0,0,0,0,..,0,0,0
101061542,0,0,0,0,..,0,0,4,0,4,..,9,3,13,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,18,3,23,0,23,..,179,12,188,9,199,..,8,0,8,377,379,5186,182,12,200,384,5764,5208,..,..,..,..,5208,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,16,0,16,..,4,0,4,0,4,..,17,3,18,0,18,..,18,0,18,0,16,..,13,0,13,0,13,..,6,0,6,0,6,..,17,0,22,0,22,..,5,0,5,0,5,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,12,0,15,0,12,..,3,0,4,0,4,..,0,0,0
101061543,0,0,0,0,..,16,0,16,0,16,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,3,14,3,17,..,195,25,226,5,227,..,13,0,14,323,337,4546,207,27,235,328,5110,4922,..,..,..,..,4922,..,4,0,4,0,4,..,68,10,77,3,78,..,0,0,0,0,0,..,6,0,6,0,6,..,7,6,13,0,13,..,0,0,0,0,0,..,10,6,17,0,17,..,4,0,4,0,4,..,9,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,0,4,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,4,15,0,15,..,7,0,11,0,11,..,0,0,0,0,0,..,3,0,4
101061544,0,0,0,0,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,13,0,13,0,15,..,80,7,87,3,94,..,11,0,14,239,254,3342,92,10,106,244,3690,3309,..,..,..,..,3309,..,8,0,8,0,8,..,11,5,11,0,11,..,0,0,0,0,0,..,3,3,3,0,3,..,3,3,5,0,5,..,0,0,0,0,0,..,3,5,12,0,12,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0
102011028,0,0,0,0,..,0,0,0,0,0,..,4,4,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,28,7,37,0,37,..,153,13,166,3,169,..,9,0,8,163,173,3327,163,17,180,170,3674,3281,..,..,..,..,3281,..,8,0,8,0,8,..,5,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,7,0,7,..,0,0,0,0,0,..,7,0,7,0,12,..,20,0,20,0,20,..,33,0,36,0,36,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,14,3,13,0,13,..,4,0,4,0,4,..,4,0,4
102011029,0,0,0,0,..,3,0,3,0,3,..,21,0,23,0,23,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,27,6,34,0,38,..,168,21,191,3,192,..,6,0,6,198,207,4827,178,21,198,198,5230,4990,..,..,..,..,4990,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,3,0,3,..,17,0,18,0,18,..,0,0,0,0,0,..,13,3,17,0,17,..,3,0,3,0,3,..,6,0,7,0,7,..,17,3,21,0,21,..,21,0,21,0,21,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,21,3,19,0,18,..,9,0,9,0,9,..,5,5,8
102011030,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,22,7,28,0,27,..,168,27,188,0,190,..,4,0,4,240,248,2027,170,27,201,243,2466,1821,..,..,..,..,1821,..,0,0,0,0,0,..,12,0,19,0,19,..,0,0,5,0,5,..,4,3,5,0,5,..,10,8,12,0,12,..,0,0,0,0,0,..,15,9,24,0,24,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,32,6,40,3,43,..,0,0,0,0,0,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,20,0,20,0,21,..,0,0,0,0,0,..,4,3,5
102011031,0,0,0,0,..,12,0,11,0,11,..,24,3,28,0,28,..,5,0,5,0,5,..,9,0,9,0,9,..,6,4,7,0,7,..,8,4,14,0,14,..,45,6,49,0,49,..,361,61,420,0,420,..,44,8,57,323,380,5694,408,72,479,323,6498,6414,..,..,..,..,6414,..,25,0,25,0,25,..,17,0,20,0,20,..,0,0,0,0,0,..,28,10,35,0,35,..,42,28,67,0,69,..,4,0,3,0,3,..,71,39,109,0,112,..,14,0,14,0,14,..,20,0,20,0,20,..,24,0,22,0,22,..,34,0,40,0,37,..,17,3,13,3,16,..,0,0,0,0,0,..,10,4,8,0,8,..,3,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,11,3,19,0,19,..,21,3,25,0,27,..,12,0,12,0,12,..,11,6,21
102011032,0,13,0,13,..,67,0,64,3,72,..,51,4,54,0,54,..,10,0,10,0,10,..,11,3,14,0,17,..,3,0,3,0,3,..,13,3,13,0,13,..,224,39,265,4,267,..,973,172,1148,15,1156,..,26,3,33,587,616,7333,1001,175,1177,600,9111,7728,..,..,..,..,7728,..,13,0,13,0,13,..,14,7,18,0,18,..,3,0,3,0,3,..,36,24,56,0,56,..,114,55,174,0,174,..,6,3,3,0,3,..,153,80,236,0,239,..,9,0,9,0,9,..,8,3,13,0,11,..,27,0,26,0,26,..,40,0,44,0,47,..,9,3,11,0,11,..,15,0,14,0,14,..,28,3,34,0,34,..,18,5,23,0,26,..,15,0,16,0,16,..,0,0,0,0,0,..,24,8,33,0,33,..,106,19,121,0,120,..,34,8,40,0,39,..,29,7,36,0,36,..,77,22,100
102011033,0,0,0,0,..,21,0,23,0,23,..,23,0,21,0,21,..,0,0,0,0,0,..,6,0,7,0,7,..,8,0,8,0,8,..,8,3,7,0,10,..,36,8,46,0,45,..,214,33,248,3,249,..,6,3,14,238,252,2741,225,34,255,241,3239,2731,..,..,..,..,2731,..,6,0,9,0,9,..,16,0,16,0,16,..,0,0,0,0,0,..,10,5,17,0,17,..,12,3,18,0,18,..,0,0,0,0,0,..,27,5,30,0,30,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,13,0,13,0,13,..,12,0,12,0,12,..,4,0,4,0,4,..,5,0,8,0,8,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,8,0,7,0,7,..,28,3,27,0,27,..,13,0,17,0,17,..,4,0,4,0,4,..,4,3,11
102011034,0,5,0,5,..,16,0,16,0,16,..,9,0,9,0,9,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,25,3,31,0,31,..,102,11,113,0,109,..,11,0,11,115,126,3116,113,11,117,119,3350,3636,..,..,..,..,3636,..,13,0,13,0,13,..,4,0,5,0,5,..,0,0,0,0,0,..,3,3,6,0,6,..,4,0,6,0,11,..,0,0,0,0,0,..,11,3,11,0,17,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,5,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,6,0,6,..,3,0,3,0,3,..,0,0,0
102011035,0,0,0,0,..,23,0,23,0,23,..,20,4,28,0,28,..,3,0,3,0,3,..,6,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,38,8,49,0,49,..,221,35,249,3,253,..,8,0,9,104,117,2868,226,36,260,108,3236,2997,..,..,..,..,2997,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,9,3,16,0,16,..,36,14,53,0,53,..,0,0,0,0,0,..,50,19,69,0,69,..,0,0,0,0,0,..,4,0,4,0,4,..,9,0,9,0,9,..,11,0,11,0,11,..,9,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,10,0,10,0,10,..,4,0,4,0,4,..,6,0,6,0,6,..,8,0,14
