SA2_MAINCODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
507021167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,7,4,0,0,0,15
507031169,0,4,8,10,3,0,0,0,0,18,13,195,160,450,144,26,4,0,0,999,0,0,0,20,0,5,0,3,0,30,3,3,5,29,14,10,6,3,0,74,0,17,26,44,20,12,5,4,0,129,3,26,50,124,42,21,5,3,0,269,0,0,0,4,0,0,0,0,0,5,0,7,7,40,7,4,0,0,0,63,0,0,6,19,0,0,0,0,0,27,0,3,8,27,5,3,0,0,0,41,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,4,5,5,9,6,6,0,0,0,41,0,0,11,13,5,3,0,0,0,23,0,0,0,5,4,0,3,0,0,19,0,23,32,87,28,7,0,0,0,175,3,52,77,270,66,23,30,7,0,523,68,79,91,354,82,50,29,10,3,769,1561,2155,1816,5754,1401,784,391,128,22,14016
507031170,0,0,0,0,0,0,0,0,0,0,7,38,38,80,36,10,8,0,0,224,0,0,0,6,0,0,0,0,0,9,0,3,3,6,18,12,13,27,10,98,0,0,0,0,3,3,0,3,0,9,0,3,17,28,17,9,4,3,0,81,0,0,0,0,0,0,3,0,0,10,0,0,0,3,4,0,0,0,0,15,0,0,0,8,0,0,0,0,0,8,3,3,0,10,3,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,10,0,0,0,24,0,0,4,12,3,0,0,0,0,18,0,0,0,0,5,3,4,9,3,27,0,0,0,5,0,0,0,0,0,8,0,3,26,64,38,28,14,12,5,198,55,89,95,219,82,75,68,42,18,739,638,1022,1014,2127,990,732,545,429,167,7667
507031172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,3,15,13,14,11,12,3,0,62
507031173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,4,6,5,7,3,0,0,25
507031174,0,0,0,8,0,0,0,0,0,5,8,75,76,139,68,22,6,0,0,400,0,0,0,7,0,9,4,0,0,16,3,0,0,21,18,31,23,15,6,113,0,3,0,6,11,3,0,0,0,29,0,3,13,38,11,7,3,8,0,82,0,0,0,0,0,5,3,0,0,8,0,6,0,19,4,0,0,0,0,37,0,0,0,3,0,0,0,0,0,6,0,5,3,15,10,3,0,0,0,39,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,5,0,0,21,0,0,3,15,7,3,0,0,0,30,0,0,0,3,7,8,10,6,0,33,0,0,3,9,3,0,0,0,0,13,9,11,18,110,43,43,46,14,5,290,55,116,132,312,166,138,114,84,20,1141,764,1465,1388,3136,1502,1213,910,466,118,10959
507031261,0,0,0,0,0,0,3,0,0,3,0,23,33,65,14,5,0,0,0,134,0,0,0,3,0,0,0,0,0,3,0,8,7,25,12,12,9,6,0,72,3,8,4,19,6,0,3,0,0,40,0,6,16,62,32,18,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,3,0,0,17,0,0,3,10,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,0,0,18,0,0,3,8,4,3,3,0,0,23,0,0,0,5,0,0,3,0,0,11,0,3,7,20,4,8,0,0,0,41,0,7,22,109,24,19,12,3,0,193,25,42,37,111,31,34,21,8,4,326,422,637,941,2507,723,565,301,80,19,6184
507041175,0,0,0,0,5,0,0,0,0,5,0,5,11,24,9,3,0,0,0,56,0,3,0,7,3,7,7,0,0,33,0,3,15,18,32,33,31,12,10,158,3,17,24,55,33,30,17,3,0,183,0,29,28,56,44,30,24,14,6,217,0,0,0,0,3,3,0,0,0,10,0,3,3,18,18,11,5,0,0,61,0,0,3,17,5,3,0,0,0,25,0,8,11,16,10,4,0,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,23,23,10,7,13,9,0,0,92,0,3,0,22,3,3,0,0,0,36,0,0,0,3,6,3,3,8,3,36,0,0,9,12,12,6,4,3,0,56,5,28,37,156,55,49,42,26,9,404,15,38,65,143,61,74,51,45,31,524,541,1290,1473,2572,1494,1553,1159,640,328,11034
507041176,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,21,0,0,0,0,0,3,0,0,0,8,0,3,0,8,3,10,10,3,0,43,0,9,15,31,22,20,22,5,0,122,0,3,5,13,19,6,5,3,0,66,0,0,0,0,0,0,0,3,0,3,0,0,0,15,3,8,7,0,0,34,0,0,3,18,0,0,0,0,0,17,0,0,0,8,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,15,0,0,3,4,5,0,0,0,3,18,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,3,3,0,0,18,0,6,18,29,22,21,8,0,0,99,5,14,21,28,14,21,25,10,16,148,157,482,573,881,517,461,372,179,97,3717
507041177,0,0,0,7,6,0,0,0,0,13,0,5,13,37,11,6,3,0,0,78,0,0,0,6,3,8,3,5,0,28,3,5,10,38,32,42,34,26,10,193,0,6,0,10,7,5,8,9,0,48,0,18,19,69,23,26,18,7,3,180,0,0,0,0,0,3,0,0,0,6,0,0,0,13,3,0,0,0,0,18,0,0,0,3,0,0,0,0,0,3,0,6,4,16,4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,3,8,3,28,17,6,5,6,0,77,0,0,0,6,0,0,0,0,0,12,0,0,0,10,7,6,9,0,0,33,0,0,3,16,17,12,0,0,0,55,0,31,23,144,42,49,32,7,5,329,33,60,53,225,113,87,72,89,119,869,842,1578,1443,3720,1979,1618,1240,802,467,13680
507041178,0,0,4,4,0,0,0,0,0,11,0,10,5,41,16,8,3,4,0,96,0,0,0,8,4,10,0,4,3,32,0,8,15,37,32,29,31,14,6,178,5,28,29,68,39,33,37,17,3,262,0,25,26,76,69,47,36,18,3,301,0,0,0,0,4,4,3,3,3,10,0,4,3,23,19,10,3,3,0,66,0,0,0,15,3,3,3,0,0,30,4,3,3,8,5,9,0,0,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,7,5,8,11,17,12,3,7,5,0,68,0,4,0,18,11,12,3,0,0,46,0,3,0,12,17,10,14,3,4,59,0,0,5,13,15,13,3,0,4,59,4,57,49,152,79,46,36,18,16,465,32,52,78,178,110,94,82,53,30,703,749,1713,1888,3456,2112,1765,1367,862,541,14454
507041179,0,0,3,0,0,0,0,0,0,7,0,7,12,11,8,3,3,0,0,41,0,0,0,3,4,0,0,0,0,6,0,0,6,8,16,21,20,14,5,92,0,22,49,45,24,24,19,5,0,192,0,16,28,35,25,23,20,12,6,161,0,0,0,0,0,0,0,0,0,0,0,10,7,19,14,20,5,0,3,84,0,0,3,30,7,4,3,0,0,43,0,0,0,3,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,16,0,4,3,0,0,33,0,0,3,3,8,7,0,0,0,18,0,0,0,3,7,10,7,3,0,34,0,0,0,4,3,6,3,0,4,25,3,26,27,65,35,37,31,7,7,241,9,24,15,43,29,39,41,26,35,256,349,973,963,1684,977,979,931,519,368,7746
507041180,0,0,0,0,0,0,0,0,0,6,0,0,0,10,3,11,3,0,0,26,0,0,0,8,3,4,3,3,0,20,0,7,12,17,39,46,29,7,8,172,0,16,33,51,32,52,29,8,0,220,0,17,40,66,42,36,22,12,0,234,0,0,0,0,0,0,0,0,0,3,0,3,5,11,13,11,5,4,0,56,0,0,3,14,0,10,3,0,0,37,0,0,0,10,4,7,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,4,0,12,4,9,11,0,0,43,0,0,4,11,18,11,3,5,0,48,0,0,0,4,4,8,3,0,0,21,0,0,0,19,14,18,3,0,0,58,3,22,25,67,39,50,24,8,8,246,9,23,41,90,40,48,31,14,14,306,475,1328,1556,2479,1513,1882,1004,356,147,10730
507041181,0,0,0,3,5,0,0,0,0,12,0,14,7,24,4,6,3,0,0,56,0,0,0,8,0,4,0,4,0,20,0,4,17,36,43,39,25,19,12,200,3,9,10,31,12,22,10,3,4,101,0,8,27,64,47,35,17,8,0,209,0,0,0,0,0,4,0,3,3,9,0,0,0,19,3,3,0,0,0,24,0,0,9,11,7,0,0,0,0,26,0,0,3,18,3,3,0,0,0,34,0,0,0,0,0,0,3,4,0,3,0,0,0,3,0,3,0,0,0,3,0,11,0,24,13,8,13,0,0,67,0,0,0,4,3,0,0,0,0,12,0,3,0,12,11,17,11,3,3,54,0,0,9,15,13,7,8,0,0,47,5,27,27,125,66,41,44,41,19,390,35,81,76,191,116,85,61,64,40,748,894,2357,2009,3826,2447,1810,1329,1048,568,16278
507041182,0,0,6,5,3,0,0,0,0,13,0,12,16,63,18,12,9,6,0,131,0,0,0,12,0,14,0,0,3,29,0,4,0,13,8,30,24,15,3,101,0,8,88,78,23,45,15,7,4,280,0,12,32,43,26,26,13,7,3,157,0,0,0,0,0,8,6,0,0,13,0,0,8,22,3,14,17,6,3,81,0,0,9,50,4,3,0,0,0,62,0,3,13,10,4,3,0,0,0,31,0,0,0,0,0,0,4,0,0,10,0,0,0,5,0,3,3,0,0,11,0,3,12,12,6,3,10,4,0,58,5,3,13,36,12,13,3,0,0,88,0,0,0,8,3,0,4,3,3,22,0,0,19,27,15,15,0,0,0,76,7,17,74,160,59,82,54,26,9,484,24,29,53,145,70,91,91,104,58,666,456,1016,2135,2944,1455,1699,1276,828,456,12257
507041183,0,0,0,0,0,0,0,0,0,0,0,5,3,28,10,4,0,0,0,56,0,0,0,0,0,8,3,3,0,13,3,8,0,10,9,3,7,5,4,47,0,0,7,14,0,0,0,0,0,20,0,0,9,18,13,4,3,3,0,52,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,10,0,0,0,7,0,0,0,0,0,10,0,0,4,5,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,3,5,0,0,0,18,0,0,3,0,3,3,0,0,0,8,0,0,0,6,4,0,0,0,0,12,0,0,0,7,0,3,0,0,0,11,0,8,21,44,31,18,14,11,3,146,15,37,38,112,48,36,32,33,18,363,340,687,558,1473,607,423,308,274,199,4872
507041184,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,6,0,0,0,28,0,0,0,3,0,0,3,0,0,11,0,3,11,3,16,15,13,7,0,64,0,4,25,56,26,56,26,4,4,205,0,4,17,28,11,22,8,0,0,99,0,0,0,0,0,3,0,0,0,7,0,0,0,11,11,23,9,4,3,60,0,0,4,19,8,8,6,0,0,43,0,0,0,3,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,3,3,0,0,0,20,0,0,0,10,6,4,5,0,0,27,0,0,0,0,0,3,3,0,0,9,0,3,3,3,5,8,0,0,0,20,0,9,15,35,30,47,29,9,0,179,4,12,18,47,28,29,17,3,5,170,219,757,988,1161,846,995,625,230,80,5907
507051185,0,0,0,7,5,0,0,0,0,17,4,40,35,122,35,15,4,0,0,250,0,0,3,19,8,7,3,0,0,39,5,50,44,150,105,62,48,21,3,489,3,5,10,33,22,9,3,0,0,93,11,117,162,349,159,61,35,4,7,907,0,0,0,3,0,3,4,0,0,10,0,4,4,24,0,0,3,0,0,38,0,0,0,4,0,0,0,0,0,5,0,9,0,26,11,0,0,0,0,49,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,22,18,46,13,10,5,0,0,117,0,0,7,18,4,0,0,0,0,31,3,18,15,38,25,20,10,3,0,136,0,25,43,113,48,26,12,0,0,264,8,56,92,329,109,68,31,15,3,705,253,361,396,981,314,208,152,59,11,2724,3393,5504,4410,11428,3756,2261,1567,595,105,33028
507051186,0,0,0,0,0,0,0,0,0,0,10,15,19,60,16,12,3,0,0,136,0,0,0,4,3,0,0,0,0,13,0,0,5,18,23,41,25,19,8,141,0,0,0,0,3,3,3,0,0,12,0,3,14,24,9,15,9,4,0,83,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,0,3,6,11,10,0,0,0,0,31,0,0,0,3,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,9,0,0,0,18,0,0,0,19,3,0,0,0,0,29,0,0,0,10,4,13,6,7,0,45,0,0,0,3,0,3,0,0,0,5,0,4,11,41,28,28,17,11,3,149,32,54,86,171,81,114,72,46,28,689,505,1043,1139,2080,1137,1167,853,452,216,8591
507051187,0,0,0,0,0,3,0,0,0,3,4,17,10,35,17,4,0,0,0,83,0,0,0,0,3,0,0,0,0,7,0,24,12,49,50,36,24,4,3,208,0,0,0,12,3,3,7,0,0,20,0,23,34,85,54,18,12,5,3,239,0,0,0,0,7,0,3,0,0,22,0,0,0,0,0,0,3,0,0,6,0,0,0,4,0,0,0,0,0,3,0,3,3,15,10,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,5,6,0,0,0,36,0,0,0,3,4,0,0,0,0,9,0,0,3,8,11,11,3,0,0,44,0,7,8,25,12,11,3,0,0,65,0,18,16,72,47,32,16,4,4,215,56,120,143,290,178,85,44,47,11,967,950,2401,2039,3706,2136,1250,715,409,180,13777
507051188,0,6,0,7,7,3,0,0,0,18,3,33,28,108,41,36,3,0,0,256,0,0,3,3,3,8,3,0,0,21,0,11,15,45,47,78,76,62,14,350,0,0,0,3,10,5,4,0,3,23,3,9,14,44,29,29,7,4,3,146,0,0,0,6,10,11,4,0,0,31,0,0,0,0,0,0,3,0,0,9,0,0,0,12,0,0,0,0,0,15,0,4,8,27,5,5,4,0,0,59,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,8,6,13,7,6,6,3,0,48,0,6,3,24,5,9,3,0,0,44,0,0,0,12,14,19,19,16,9,87,0,5,0,9,5,3,0,3,0,29,4,18,25,85,54,44,60,42,11,351,41,72,310,452,206,201,197,158,63,1702,686,1319,1951,3594,2080,2152,1846,1321,494,15435
507051189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,8,4,0,3,3,0,0,0,0,0,8
507051190,0,0,0,3,3,0,0,0,0,8,0,0,3,28,14,12,3,0,0,54,0,0,0,7,0,0,3,0,0,11,0,10,7,34,21,48,48,24,11,215,3,0,3,7,3,3,5,0,0,17,4,12,14,45,30,20,19,3,0,143,0,0,0,0,3,3,3,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,5,0,5,14,3,0,3,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,13,4,8,4,0,0,39,0,0,3,3,0,0,0,0,0,6,0,0,5,11,13,19,9,3,0,66,0,0,0,7,3,3,0,0,0,21,5,12,21,60,41,34,31,25,3,223,36,45,63,194,104,89,108,75,30,753,653,1260,1212,2601,1516,1585,1403,897,381,11508
507051191,0,0,0,0,7,0,0,0,0,4,6,15,4,31,15,4,0,0,0,78,0,0,0,4,0,3,4,0,0,12,4,61,55,127,107,42,25,11,3,432,0,8,0,6,3,3,0,3,0,31,3,60,80,171,93,32,12,11,0,462,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,4,17,6,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,11,29,6,4,0,0,0,76,0,0,0,4,0,0,0,0,0,13,3,11,10,25,38,13,7,3,3,110,0,5,10,31,17,10,3,0,0,75,3,26,21,104,58,32,17,10,0,268,60,158,164,395,208,82,42,34,7,1151,1608,3720,2856,5935,3074,1269,758,327,63,19607
507051192,0,0,0,4,0,0,0,0,0,8,5,43,27,87,22,27,0,3,0,214,0,0,0,10,0,3,0,0,0,12,0,13,19,41,51,48,26,20,5,225,0,0,0,3,11,3,3,0,0,21,0,16,45,55,64,15,6,0,0,212,0,0,0,3,0,4,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,18,8,3,0,0,0,37,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,5,6,4,7,3,0,0,27,0,3,7,28,6,4,0,0,0,47,0,0,0,11,16,11,3,8,3,50,0,5,6,13,13,4,3,0,0,40,0,17,28,87,61,29,19,22,0,270,41,82,92,218,126,98,75,47,16,791,849,1838,1619,3229,1862,1503,928,455,167,12454
507051193,0,0,0,8,4,0,0,0,0,7,0,4,7,27,15,12,3,0,0,66,0,0,3,0,3,3,0,0,0,17,0,6,7,34,36,37,32,22,0,172,0,0,4,3,0,4,0,0,0,16,3,11,23,31,35,25,11,3,0,139,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,3,0,7,6,25,6,7,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,7,4,3,0,0,27,0,0,0,5,0,0,0,0,0,4,0,0,3,8,7,7,7,7,0,42,0,0,3,3,9,0,0,0,0,28,3,19,18,51,38,30,11,6,6,178,45,101,110,265,144,100,64,38,15,885,762,1420,1501,2854,1644,1228,782,402,103,10701
509011225,0,0,0,0,3,0,0,0,0,3,8,45,40,113,23,13,12,3,0,252,0,0,0,3,0,3,0,7,10,25,0,3,3,13,27,27,25,28,16,139,0,3,0,5,7,0,0,0,0,18,0,18,24,41,28,21,12,3,0,147,0,0,0,0,0,0,0,0,3,3,0,0,0,4,0,0,4,0,0,10,0,0,0,3,0,0,0,0,0,3,3,18,11,17,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,16,5,10,8,3,0,40,0,0,0,3,5,0,0,0,0,14,0,0,0,9,5,6,11,9,3,37,0,3,3,15,7,5,3,0,0,42,0,13,10,34,22,22,33,22,11,166,22,69,74,175,127,156,132,137,98,997,679,1597,1525,2903,1833,1924,1719,1319,767,14253
509011226,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,3,0,22,0,0,0,3,0,0,0,0,0,3,0,3,3,5,7,4,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,3,5,0,0,0,0,11,0,3,3,8,10,10,8,3,0,32,15,17,13,67,47,76,52,8,4,299,176,478,369,661,524,642,439,113,32,3437
509011227,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,10,0,0,0,0,0,0,0,3,0,7,0,0,0,3,3,9,11,6,0,41,0,0,3,0,0,0,0,0,0,3,0,20,24,34,31,12,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,4,0,0,14,0,3,0,4,0,0,0,0,0,7,0,0,0,0,0,5,0,4,0,11,0,0,0,6,4,4,0,0,0,18,0,4,0,10,7,13,3,4,0,42,4,35,35,61,50,37,30,23,3,273,272,764,541,1056,653,678,524,276,69,4830
509011228,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,6,0,0,0,3,0,0,3,0,0,11,0,0,4,4,9,11,23,8,0,54,0,0,0,0,0,0,0,0,0,3,0,0,10,13,18,13,16,4,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,11,9,8,3,0,0,36,0,0,5,7,0,0,0,0,0,9,0,0,0,3,5,6,7,3,3,28,0,0,0,4,3,5,12,0,0,23,0,0,3,12,10,20,23,8,9,89,21,71,29,119,105,108,99,56,17,631,265,744,510,1015,869,977,930,406,117,5845
