SA2_MAINCODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
506021118,0,0,0,4,4,225,6,0,0,0,0,0,0,0,15,244,71,3,3,0,0,0,0,0,0,14,92,26,0,0,0,0,0,0,0,0,3,26,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,3,3,107,3,3,0,0,0,0,0,0,20,133,1443,184,272,107,132,90,59,53,36,85,2465,624,297,635,132,177,166,165,124,73,53,2454,93,34,78,13,20,28,27,52,26,29,402,6,5,4,0,3,4,0,0,0,0,18,725,328,723,148,202,198,197,183,96,82,2876,0,0,3,0,0,0,0,0,0,25,30,2170,510,995,255,337,292,254,238,133,186,5364
506021119,0,0,0,0,0,203,3,3,0,0,0,0,0,0,24,233,60,0,0,0,0,0,0,0,0,7,65,27,3,0,0,0,0,0,0,0,4,27,17,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,3,38,4,0,0,0,0,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,100,4,0,0,0,0,0,0,0,13,113,1472,243,390,125,162,113,78,69,26,93,2777,625,324,760,162,225,229,254,266,115,81,3043,76,28,62,26,35,34,35,78,40,49,461,5,0,3,0,7,0,3,0,0,3,29,709,353,823,192,262,261,298,344,159,129,3529,4,0,3,0,0,0,0,0,0,5,19,2187,604,1217,312,426,377,371,410,180,229,6321
506021120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,33,33
506021122,0,0,0,0,0,517,7,5,3,0,0,0,0,0,17,549,117,0,0,0,0,0,0,0,0,4,120,61,0,0,0,0,0,0,0,0,3,64,17,0,0,0,0,0,0,0,0,5,24,3,0,0,0,0,0,0,0,0,0,3,79,3,0,0,0,0,0,0,0,5,85,0,0,0,0,0,0,0,0,0,0,0,197,3,0,0,0,0,0,0,0,9,212,2119,292,507,175,214,161,117,72,39,106,3812,1227,600,1541,389,522,463,402,381,197,124,5835,169,63,167,39,84,112,87,109,72,76,980,3,4,6,0,3,0,5,0,0,3,36,1402,665,1713,437,604,575,494,488,269,207,6850,6,0,0,0,0,0,0,0,0,8,14,3526,956,2227,606,820,738,609,561,312,318,10678
506021123,0,0,0,0,3,212,3,0,0,0,0,0,0,0,4,223,33,0,0,0,0,0,0,0,0,3,35,27,0,0,0,0,0,0,0,0,0,27,13,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,77,1381,204,325,113,145,75,81,63,51,61,2490,644,265,709,175,240,303,345,267,191,66,3204,74,24,70,13,21,35,59,53,45,54,452,5,0,0,3,0,0,3,0,0,0,15,723,284,781,197,269,333,399,322,232,127,3668,4,0,3,0,0,0,0,0,0,0,7,2108,490,1109,310,412,414,481,388,283,187,6169
506031124,0,0,0,4,5,427,15,4,0,5,0,0,0,0,55,502,168,3,0,0,0,0,0,0,0,45,216,70,0,3,0,0,0,0,0,0,27,92,31,0,0,0,0,0,0,0,0,11,38,0,0,0,0,0,0,0,0,0,4,4,97,0,0,0,0,0,0,0,0,36,136,3,0,0,0,0,0,0,0,0,3,6,270,3,0,0,0,0,0,0,0,81,360,1595,204,301,89,95,88,84,94,73,149,2766,978,508,1235,313,414,515,652,761,528,195,6096,177,66,130,34,62,68,108,148,119,96,1002,5,3,11,0,6,3,3,10,3,5,48,1157,578,1370,351,480,585,758,916,655,292,7151,10,0,0,0,0,0,0,0,0,36,55,2761,780,1674,438,576,672,850,1011,730,475,9970
506031125,0,0,0,0,0,118,6,5,0,0,0,0,0,0,6,141,14,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,26,1269,249,257,42,37,53,35,28,3,48,2027,726,345,614,103,88,87,103,67,36,29,2195,109,27,81,7,14,18,29,37,23,16,365,4,0,3,0,0,0,0,0,3,0,10,832,368,696,110,107,110,139,107,56,50,2572,0,0,0,0,0,0,3,0,0,0,9,2104,623,952,150,145,161,179,136,65,96,4606
506031126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506031127,0,0,0,0,0,218,8,3,3,0,0,0,0,0,4,239,35,3,0,0,0,0,0,0,0,0,41,33,0,0,0,0,0,0,0,0,0,35,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,91,3,0,0,0,0,0,0,0,3,93,986,192,289,67,91,71,68,69,30,49,1929,984,783,2300,389,608,544,562,530,364,157,7224,151,64,223,40,89,91,111,155,150,97,1163,5,0,10,0,3,3,0,6,5,5,50,1141,844,2534,433,702,640,676,688,519,265,8432,0,0,0,0,0,0,0,0,0,16,22,2131,1044,2821,498,792,711,748,763,548,331,10381
506031128,0,0,0,0,3,384,4,9,0,0,0,3,0,0,19,420,118,0,3,0,0,0,0,0,0,12,141,28,0,0,0,0,0,0,0,0,4,30,22,0,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,14,60,0,0,0,0,0,0,0,0,0,0,3,170,0,3,0,0,0,0,0,0,28,200,1959,198,314,61,65,46,34,19,9,72,2776,841,337,741,127,175,160,134,131,60,53,2753,205,45,117,11,37,39,30,54,34,41,613,4,0,7,0,0,0,0,0,0,3,18,1048,384,866,135,212,193,168,185,96,88,3385,8,0,0,0,0,0,0,0,0,5,12,3018,577,1185,200,276,245,196,197,101,169,6171
506031129,0,0,0,0,0,303,11,9,0,0,0,3,0,0,21,353,87,0,0,0,0,0,0,0,0,9,93,33,3,0,0,0,0,0,0,0,0,36,6,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0,4,41,0,0,0,0,0,0,0,0,0,0,3,124,3,0,0,0,0,0,0,0,10,140,1587,289,305,61,75,46,72,49,24,65,2578,905,439,919,190,237,166,219,189,74,67,3406,107,34,76,12,25,26,32,56,21,28,412,4,4,3,0,0,3,0,0,0,0,17,1014,474,999,203,263,196,251,242,95,95,3837,3,0,0,0,0,0,0,0,0,7,9,2606,765,1306,265,335,247,322,291,125,168,6422
506031130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
506031131,0,0,0,0,0,294,12,16,0,3,0,4,3,0,9,347,73,0,0,0,0,0,0,0,0,17,93,11,0,0,0,0,0,0,0,0,3,13,24,0,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,3,39,0,0,0,0,0,0,0,0,0,0,0,109,0,3,3,0,0,0,0,0,18,134,1867,364,486,116,86,81,72,56,21,77,3222,1230,730,1379,276,359,375,262,257,92,84,5045,203,73,179,34,40,52,59,68,46,59,811,12,6,4,0,0,0,0,0,0,0,24,1439,806,1569,310,407,432,316,320,145,143,5884,3,0,0,0,0,0,0,0,0,3,7,3312,1172,2055,427,489,514,394,376,164,223,9117
506041132,0,0,0,0,0,347,3,15,0,0,0,0,0,0,11,376,60,0,0,0,0,0,0,0,0,5,65,18,0,0,0,0,0,0,0,0,0,18,17,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,95,4,0,3,0,0,0,0,0,3,103,1687,169,349,69,69,84,48,27,26,69,2594,1073,570,1600,257,368,354,280,312,160,111,5080,263,84,291,46,79,97,93,97,114,69,1235,17,4,12,0,0,0,0,0,0,5,44,1350,654,1910,303,452,457,368,411,277,184,6361,5,0,0,0,3,0,3,4,0,10,24,3041,824,2258,369,525,540,417,444,300,253,8982
506041133,0,0,0,3,3,201,21,19,0,3,3,0,0,0,8,263,24,3,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,3,9,8,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,3,19,4,0,0,0,0,0,0,0,0,11,16,47,4,3,0,0,0,0,0,0,16,69,2105,599,723,116,184,124,117,80,30,73,4146,1349,1017,1976,329,399,371,287,261,133,111,6229,185,79,351,44,62,73,69,99,53,86,1089,4,7,7,0,3,4,0,3,3,0,33,1535,1100,2335,371,462,441,360,359,183,198,7349,3,0,0,0,3,3,0,0,0,214,227,3645,1707,3059,484,642,563,483,438,220,486,11723
506041134,0,0,0,4,11,501,7,8,7,0,0,5,0,0,25,557,129,3,4,0,0,0,0,0,0,16,147,27,0,0,0,0,0,0,0,0,0,28,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0,0,3,3,162,5,3,0,0,0,0,0,0,18,190,2425,226,365,86,76,39,44,20,8,103,3403,503,268,1056,255,235,207,157,153,81,58,2975,87,24,187,36,61,66,44,46,34,32,610,8,3,10,0,0,3,0,0,0,3,31,597,293,1249,287,299,275,198,200,111,98,3611,15,0,0,0,0,0,0,0,0,6,24,3038,519,1620,378,376,314,243,224,121,211,7044
506041135,0,0,0,0,3,172,4,9,3,3,6,0,0,0,4,207,34,3,0,0,0,0,0,0,0,3,43,7,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,40,3,0,0,0,0,0,0,0,3,48,1936,380,693,122,151,78,74,50,24,76,3582,772,520,1489,235,291,186,131,93,65,59,3843,88,35,186,30,49,25,43,35,36,35,551,3,8,9,0,0,0,3,0,0,0,21,862,554,1681,271,339,209,172,131,102,96,4415,0,0,0,0,0,0,0,0,0,3,8,2799,938,2378,388,492,283,249,177,131,181,8009
506041136,0,0,0,4,3,341,3,4,0,0,0,0,0,0,30,384,75,0,0,0,0,0,0,0,0,15,93,33,0,0,0,0,0,0,0,0,11,43,14,0,0,0,0,0,0,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,18,62,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,38,155,1484,142,184,39,56,26,18,26,8,86,2062,529,283,1034,216,249,195,141,131,89,61,2935,99,45,161,35,63,62,46,69,58,48,687,8,9,10,3,0,0,3,0,5,0,30,634,341,1204,259,311,257,194,199,155,110,3645,5,0,0,0,0,0,0,0,3,4,14,2116,484,1383,297,363,280,209,217,161,205,5726
506041137,0,0,0,0,3,496,12,10,3,3,0,0,0,0,15,534,99,3,0,0,0,0,0,0,0,3,101,29,0,0,0,0,0,0,0,0,0,29,18,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,3,143,3,0,0,0,0,0,0,0,7,149,3118,313,492,116,96,70,62,37,24,105,4434,1217,453,1233,253,247,245,185,167,94,90,4183,247,61,231,35,65,59,60,65,78,48,954,10,4,11,0,0,0,0,0,0,0,28,1471,512,1475,290,308,306,240,233,177,141,5161,3,0,0,0,0,0,0,0,0,7,12,4596,830,1966,402,409,382,309,267,198,256,9610
506051138,0,0,0,0,3,274,5,10,0,0,0,4,0,0,3,300,46,3,3,0,0,0,0,0,0,0,58,10,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,64,3,3,0,0,0,0,0,0,0,76,1831,259,499,106,127,71,48,29,23,83,3068,505,361,1097,177,145,151,97,67,59,40,2699,49,23,75,18,16,17,18,21,25,24,294,6,3,4,0,0,0,0,0,3,0,21,562,387,1177,192,160,168,116,93,86,63,3013,3,0,5,0,0,0,0,0,0,0,11,2396,649,1677,297,288,241,170,121,110,148,6094
506051139,0,0,0,0,0,209,3,4,0,0,3,0,0,0,0,221,46,3,0,0,0,0,0,0,0,0,48,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,59,1408,168,264,90,87,66,26,43,8,44,2192,208,77,231,48,66,42,10,23,23,19,752,13,6,21,5,4,3,0,3,7,7,64,3,0,3,0,0,0,0,0,0,0,4,222,81,253,54,67,46,17,25,29,22,824,3,0,0,0,0,0,0,0,0,0,7,1636,248,517,143,155,111,38,66,34,69,3017
506051140,0,0,0,0,8,547,15,7,0,0,0,0,0,0,11,576,138,3,0,0,0,0,0,0,0,4,141,27,0,0,0,0,0,0,0,0,0,25,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,36,3,0,0,0,0,0,0,0,0,0,3,174,3,0,0,0,0,0,0,0,3,181,2830,336,345,63,56,36,23,20,4,69,3776,360,66,107,15,40,23,35,24,13,12,689,26,3,9,0,0,0,0,3,0,0,43,5,0,0,0,0,0,0,0,0,0,3,386,70,114,15,35,26,36,22,10,12,742,8,0,0,0,0,0,0,0,0,0,8,3226,409,460,81,100,57,52,47,20,81,4529
506051141,0,0,0,0,4,310,10,3,0,0,0,0,0,0,12,339,73,4,3,0,0,0,0,0,0,3,82,30,3,0,0,0,0,0,0,0,0,31,14,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,39,3,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,113,6,3,0,0,0,0,0,0,8,127,1852,203,212,32,33,41,19,12,6,48,2457,295,53,84,18,13,16,23,18,7,10,535,33,0,0,0,0,3,6,0,0,3,50,3,0,0,0,0,0,0,0,0,0,3,334,52,87,18,13,18,28,19,8,17,594,3,0,0,0,0,0,0,0,0,0,8,2194,255,299,47,41,61,46,32,14,69,3057
506061142,0,0,0,0,0,128,6,3,0,0,0,3,0,3,3,146,23,0,0,0,0,0,0,0,0,0,32,7,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,4,38,1648,299,487,116,117,68,50,33,24,51,2894,205,152,633,90,128,110,68,43,27,21,1477,16,8,14,10,6,9,9,12,14,12,91,0,0,3,0,0,4,0,0,0,0,11,216,159,652,100,138,128,76,56,35,34,1583,0,0,0,0,0,0,0,0,0,0,8,1869,449,1139,212,257,195,124,87,59,89,4479
506061143,0,0,0,0,0,75,0,0,0,0,0,0,0,0,3,78,13,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,0,0,0,0,0,19,828,97,68,15,24,3,12,6,3,26,1087,118,27,36,6,14,3,7,7,0,0,218,7,9,0,0,0,0,0,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,130,36,36,6,14,9,7,8,3,0,240,0,0,0,0,0,0,0,0,0,3,5,953,129,101,22,37,9,19,18,7,29,1334
506061144,0,0,0,6,6,92,3,3,0,0,0,0,0,0,8,109,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,17,597,71,55,16,9,3,8,0,0,33,795,50,7,17,4,7,3,3,7,5,8,107,3,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,4,55,7,17,4,7,3,3,5,5,10,118,3,0,0,0,0,0,0,0,0,81,79,656,80,70,20,12,3,8,3,4,121,995
506071145,0,0,0,0,0,232,5,4,3,0,0,0,0,0,0,250,70,3,3,0,0,0,0,0,0,3,75,23,0,0,0,0,0,0,0,0,0,21,9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,33,3,0,0,0,0,0,0,0,0,0,3,103,4,4,0,0,0,0,0,0,4,112,1438,239,294,111,94,93,64,65,25,42,2469,589,278,491,138,162,159,162,162,71,55,2273,56,21,25,13,17,18,24,36,20,9,230,4,0,0,0,3,0,0,0,0,5,11,652,295,516,147,186,181,184,197,93,73,2520,5,0,0,0,0,0,0,0,3,0,6,2097,537,811,265,280,274,250,258,117,117,4990
506071146,0,0,0,3,3,192,6,4,0,0,0,0,4,0,22,230,51,0,0,0,0,0,0,0,0,28,80,14,0,0,0,0,0,0,0,0,11,24,12,0,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,4,21,0,0,0,3,0,0,0,0,15,42,0,0,0,0,0,0,0,0,0,0,3,71,0,0,0,3,0,0,0,0,48,125,1129,200,146,58,30,34,42,40,26,77,1767,773,316,300,57,95,147,134,181,187,56,2235,102,33,44,8,12,14,32,30,34,22,322,3,6,0,0,0,0,0,0,0,7,19,875,357,347,63,98,162,164,209,218,82,2571,3,0,0,0,0,0,0,0,3,4,11,2003,554,487,121,126,196,203,256,245,164,4348
506071147,0,0,0,0,0,196,11,5,0,0,0,0,0,3,21,236,61,0,3,0,0,0,0,0,0,14,75,15,0,0,0,0,0,0,0,0,6,22,3,0,0,0,0,0,0,0,0,11,15,3,0,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,17,35,0,0,0,0,0,0,0,0,0,0,0,76,0,3,0,0,0,0,0,0,24,115,1916,324,333,125,139,119,103,85,53,88,3286,614,216,412,103,178,166,186,164,92,71,2213,62,18,17,9,11,13,29,42,29,54,283,3,3,6,0,0,0,0,5,0,0,19,677,239,435,114,189,186,210,212,121,126,2506,0,3,0,0,0,0,0,0,0,4,9,2595,563,772,246,331,300,317,294,179,211,5801
507011148,0,0,0,0,0,107,7,10,0,0,0,0,0,0,3,133,16,4,0,0,0,0,0,0,0,4,27,3,0,0,0,0,0,0,0,0,4,8,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,9,40,1557,342,574,166,183,162,87,71,31,64,3230,587,346,819,168,184,156,101,65,49,44,2516,50,27,121,17,34,14,12,26,19,17,337,3,0,7,0,0,0,0,0,0,0,16,641,375,942,178,224,177,109,94,62,63,2870,6,0,0,0,0,0,0,0,3,3,11,2202,717,1518,341,407,339,196,159,100,124,6106
507011150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
