SA4_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
407,0,3,0,0,0,0,0,0,0,8,0,6,8,55,13,10,6,3,0,106,0,0,0,3,0,0,0,0,0,4,0,3,0,24,26,115,216,76,45,512,9,56,63,236,165,135,99,34,6,795,0,0,5,0,6,6,17,7,3,54,0,10,4,10,3,0,0,0,0,33,0,0,0,12,14,6,0,0,0,38,9,88,64,334,131,104,47,18,0,803,0,0,0,16,3,10,11,9,16,70,0,8,10,28,56,113,147,72,29,469,0,0,0,10,6,9,3,0,0,22,3,29,22,74,40,30,23,7,4,234,0,0,0,0,3,7,5,8,0,20,3,6,0,18,8,0,3,0,0,38,0,0,42,137,0,0,0,0,0,188,3,44,34,60,27,5,3,0,0,180,0,0,0,0,0,3,0,0,0,3,0,0,0,4,3,18,3,0,0,34,0,8,14,49,26,36,28,12,0,179
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,9,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
501,0,0,3,9,9,4,8,0,0,37,0,0,0,11,6,6,4,5,5,43,0,0,3,14,0,0,0,0,0,18,0,7,3,59,36,67,118,41,26,354,24,190,219,795,512,424,172,60,16,2408,0,3,5,24,23,21,31,11,4,121,6,11,3,19,3,0,3,0,4,43,0,3,0,16,15,9,0,0,0,44,21,132,94,405,132,78,37,0,0,900,0,0,5,30,7,21,15,12,15,105,0,13,21,87,110,152,124,79,14,601,3,8,6,37,20,14,6,3,0,112,5,121,132,415,235,120,97,35,4,1173,0,0,0,4,0,5,7,3,3,17,5,7,5,22,10,5,3,0,0,62,0,0,23,147,0,0,0,0,0,170,4,17,11,94,57,20,3,3,3,210,0,0,0,0,0,0,3,6,0,17,0,0,0,0,0,0,0,0,0,4,0,21,23,88,41,48,33,12,5,268
502,0,0,0,12,5,10,7,0,0,43,0,0,0,0,5,4,4,5,3,30,0,3,0,16,0,0,0,0,0,18,0,9,6,26,21,45,103,43,25,273,15,160,209,601,342,285,151,47,6,1815,0,3,7,13,7,9,15,9,11,77,0,7,0,18,0,0,0,0,0,34,0,6,9,15,5,0,0,0,0,38,4,70,79,244,105,61,27,3,0,588,0,3,0,21,8,12,7,4,5,52,5,30,34,90,107,108,137,85,25,621,0,5,7,24,18,21,13,9,0,91,3,81,134,240,145,62,51,27,3,746,0,0,0,0,0,0,3,0,3,4,7,19,0,33,0,6,4,0,0,68,0,0,0,9,3,0,3,0,0,15,0,22,18,99,50,34,6,0,0,231,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,17,29,21,31,24,3,3,144
503,0,5,17,66,15,16,15,15,4,160,0,3,7,37,27,40,16,27,15,170,4,6,50,97,4,3,0,0,0,171,7,23,23,71,37,35,51,27,24,288,10,48,122,505,319,269,137,44,11,1469,0,3,7,54,30,17,14,12,0,132,8,8,13,73,12,8,0,3,0,128,0,0,4,27,19,9,0,0,0,61,6,24,61,308,69,45,26,7,4,551,0,9,7,135,26,72,25,30,39,338,7,42,49,270,150,152,92,66,34,868,23,56,237,316,126,128,76,26,11,994,7,72,214,448,251,163,96,46,22,1313,0,0,3,18,16,20,19,15,9,94,6,19,24,105,41,35,31,18,13,286,5,3,61,298,23,17,16,3,0,423,5,19,46,191,54,37,13,0,0,360,0,0,4,14,11,29,17,21,7,100,0,3,4,26,9,3,0,0,4,44,25,122,149,312,125,97,56,11,4,913
504,0,20,38,158,72,61,42,18,8,422,0,14,49,196,133,138,83,46,31,696,0,6,30,103,4,0,0,0,0,151,0,11,5,54,48,56,159,74,41,439,34,337,469,1511,823,579,234,61,15,4059,0,4,3,50,35,30,29,24,5,183,8,32,28,107,13,18,11,6,0,213,0,8,3,43,14,14,0,0,0,84,24,257,293,909,349,209,93,19,4,2161,0,5,7,134,44,124,71,52,53,489,3,23,45,240,225,233,194,118,42,1124,7,41,26,198,105,147,61,41,9,641,5,125,182,573,302,189,98,45,7,1535,0,0,0,37,29,49,30,26,9,176,3,30,19,144,44,58,41,21,13,370,6,4,23,187,12,4,3,0,0,234,7,42,81,295,112,57,20,3,0,626,0,3,9,60,33,27,22,10,3,177,0,3,3,27,8,0,0,4,0,47,4,17,27,143,63,64,36,11,5,372
505,8,25,64,232,82,107,65,35,16,642,12,61,141,508,265,243,172,105,42,1546,4,3,31,111,7,3,0,0,0,154,3,26,28,120,74,116,253,155,82,850,89,656,849,3011,1405,1119,454,166,43,7795,4,32,26,184,100,69,94,59,12,579,18,46,57,227,31,17,19,9,3,427,0,8,11,68,52,18,8,0,0,171,25,267,321,1112,428,338,138,32,4,2653,0,15,26,318,149,300,150,81,50,1090,28,271,322,1014,803,711,521,294,116,4079,14,71,157,415,294,253,140,71,19,1432,56,795,1264,2669,1537,796,395,185,78,7775,0,0,4,65,64,80,49,33,8,311,3,29,38,169,66,69,55,25,15,469,8,3,36,415,31,27,7,0,0,525,26,143,153,568,193,92,31,10,3,1224,0,3,35,315,228,251,159,109,24,1122,7,9,17,53,19,9,7,3,0,123,26,130,115,326,132,108,64,23,10,946
506,5,60,103,371,78,71,38,23,9,765,3,48,167,555,306,297,176,125,67,1735,5,27,107,346,27,9,0,0,0,521,3,16,30,116,93,149,334,219,115,1073,104,677,892,2496,1372,983,397,139,37,7094,0,6,8,74,70,91,84,35,16,395,58,164,118,544,64,49,16,8,0,1025,3,51,46,117,52,28,9,4,0,309,72,617,695,1987,705,399,157,39,7,4674,0,4,14,155,67,113,73,64,42,526,0,51,73,405,377,490,404,247,102,2139,23,206,482,980,482,529,257,118,25,3106,6,279,505,1118,639,384,173,110,39,3253,0,0,0,20,17,32,25,27,11,129,20,200,149,829,249,126,88,47,11,1724,8,13,97,695,42,33,7,0,0,896,23,161,160,711,207,139,40,7,4,1447,0,0,0,13,3,5,3,3,0,35,0,7,24,126,64,18,12,0,3,255,21,91,69,239,115,101,61,9,10,730
507,0,10,29,87,35,30,21,8,4,217,0,0,8,55,41,44,39,30,10,228,6,5,15,84,5,0,3,0,0,122,0,11,25,102,93,105,206,97,86,730,117,743,896,2668,1265,894,352,119,25,7084,7,29,19,95,68,56,72,36,10,393,3,8,14,94,18,10,12,0,0,164,0,4,15,44,35,20,5,0,0,120,58,469,465,1404,475,280,79,19,7,3258,3,10,8,149,52,100,45,37,12,414,15,128,168,578,514,498,418,249,93,2657,14,105,270,474,261,311,150,58,15,1663,26,254,471,1244,651,376,222,92,37,3373,0,0,0,42,35,54,55,27,16,239,0,39,35,197,85,81,41,15,7,500,5,3,27,231,25,29,14,3,0,346,11,56,78,396,156,91,26,3,0,810,0,0,3,15,3,11,3,9,0,54,0,3,0,8,9,7,6,0,0,40,15,102,92,280,122,96,71,17,5,792
509,0,0,0,4,5,4,0,0,0,15,0,3,7,50,17,15,10,3,0,107,0,0,0,9,0,0,0,0,0,11,0,0,4,39,21,61,137,45,23,342,4,60,123,467,361,346,156,39,9,1576,0,0,0,8,7,18,13,9,0,59,0,3,0,11,0,3,0,0,0,14,3,0,0,11,9,3,4,0,0,32,16,132,77,358,116,95,34,8,0,830,0,0,3,10,3,14,12,16,14,74,0,3,11,69,73,109,108,57,26,461,0,3,0,12,10,21,11,5,0,64,3,63,66,174,124,80,38,21,3,573,0,0,0,0,3,0,10,3,3,16,0,0,0,8,4,3,8,0,0,21,0,0,20,76,0,0,0,0,0,98,5,29,21,61,34,14,3,0,0,170,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,4,0,7,11,59,35,36,33,3,0,190
510,0,0,0,7,3,8,0,0,0,18,0,3,0,5,4,0,0,0,0,15,0,0,0,11,0,0,0,0,0,14,0,3,8,20,12,7,0,0,0,54,18,134,171,672,349,264,35,13,0,1655,0,0,0,19,3,5,0,0,0,27,3,5,0,17,7,0,0,0,0,37,0,4,6,35,9,12,0,0,0,64,18,85,104,365,139,62,15,0,0,788,0,0,0,18,4,0,6,0,0,28,0,3,5,53,30,32,13,0,0,137,0,0,4,21,16,11,3,0,0,52,3,33,36,165,69,28,7,5,0,340,0,0,0,0,0,4,4,0,0,4,0,12,3,38,6,4,3,0,0,64,0,0,15,84,0,0,0,0,0,102,6,14,23,162,64,20,0,0,0,296,0,0,0,9,3,0,0,0,0,12,0,0,0,6,4,0,0,0,0,6,5,9,4,44,19,11,6,0,0,96
511,0,0,0,7,3,0,0,0,0,15,0,0,4,12,5,0,0,3,0,26,0,0,0,14,0,0,0,0,0,14,0,0,0,25,9,20,55,14,11,133,19,185,234,801,461,356,115,30,4,2212,0,3,0,10,13,11,10,3,3,56,0,5,0,18,3,0,0,0,0,37,0,32,20,35,23,4,0,0,0,117,15,103,80,344,162,94,46,4,0,847,0,0,3,13,5,4,8,4,6,31,0,5,9,51,65,71,50,26,7,281,0,3,6,19,14,6,7,0,0,58,13,77,122,273,157,62,30,8,3,750,0,0,0,0,0,4,3,5,0,14,0,10,4,37,8,0,0,0,0,54,0,0,3,55,0,0,0,0,0,64,3,21,22,118,62,26,7,3,0,251,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,5,3,5,7,46,20,19,14,3,3,125
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,0,0,13,0,0,13,32,21,34,10,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,7,0,0,0,13,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13
601,0,0,0,0,3,3,3,0,0,11,0,5,12,26,7,13,5,0,0,65,12,47,100,70,0,3,0,0,3,235,0,0,8,33,31,66,131,85,47,395,9,54,65,309,200,195,122,48,16,1014,0,0,0,5,7,19,21,11,3,59,3,20,8,52,4,0,0,0,0,90,0,0,4,33,29,18,3,3,0,87,12,23,40,182,103,96,41,12,3,519,0,0,0,45,18,33,50,38,39,229,0,15,14,52,78,88,118,91,30,481,0,12,85,51,24,20,10,7,0,208,0,23,32,147,60,82,48,20,9,422,0,0,0,5,3,3,3,4,0,19,0,5,12,45,14,10,7,4,0,98,6,3,9,55,9,4,0,0,0,82,7,28,34,125,29,19,5,0,0,250,0,0,0,0,0,3,0,0,0,4,0,0,0,3,6,3,5,3,0,20,10,35,44,133,65,69,61,9,7,431
602,0,0,0,4,3,3,3,0,0,15,0,21,18,37,5,0,0,0,0,83,4,47,72,21,0,0,0,0,0,147,0,0,4,21,24,54,141,88,25,354,7,27,42,161,138,154,99,26,14,662,0,0,0,11,3,4,13,12,0,44,3,7,7,9,5,0,0,0,0,35,0,0,0,20,21,11,6,0,0,55,0,9,16,156,72,73,35,3,4,368,0,0,0,11,7,12,11,9,10,60,0,0,3,21,40,76,113,45,27,330,0,5,20,29,14,8,4,3,0,85,0,8,23,55,28,30,22,10,3,183,0,0,0,0,3,0,0,0,0,4,0,4,0,17,6,9,3,0,0,45,0,0,0,25,6,0,0,0,0,34,3,3,9,41,22,3,8,0,0,95,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,8,3,14,15,62,33,38,34,8,3,203
603,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10,34,14,5,72,0,4,11,44,49,62,45,5,3,217,0,0,0,4,0,3,7,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,6,0,3,0,24,15,8,3,0,0,57,0,0,0,4,5,4,3,0,0,19,0,0,0,8,16,20,28,9,5,86,0,0,0,3,0,3,3,0,0,10,0,3,0,14,11,10,11,3,0,58,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,26,0,4,0,0,0,24,0,0,0,8,3,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,18,21,14,4,0,74
604,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,6,0,0,0,4,0,0,0,0,0,4,0,4,3,15,18,49,98,48,24,255,7,32,35,160,130,118,87,28,9,599,0,0,0,0,13,5,9,3,0,30,0,0,0,4,0,0,0,0,0,12,0,0,0,14,8,3,3,0,0,32,3,21,19,96,58,63,49,10,3,316,0,0,0,3,3,7,10,0,4,27,0,0,3,16,30,47,83,32,8,224,0,3,0,3,0,8,3,0,0,22,0,4,10,36,27,22,12,7,0,128,0,0,0,0,0,0,4,3,0,7,0,15,3,21,8,0,6,0,0,54,0,0,10,35,0,0,0,0,0,47,3,7,5,35,15,11,3,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,6,21,17,18,20,7,0,106
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,0,3,3,13,4,3,0,4,0,24,0,5,7,44,16,4,3,0,0,81,9,30,109,298,9,13,4,0,0,460,0,3,3,27,27,21,36,8,0,135,16,72,100,463,264,254,85,30,5,1293,0,0,8,29,10,5,9,0,0,63,7,16,9,63,15,6,0,0,0,111,0,11,12,97,72,40,19,3,0,250,49,280,310,1268,412,276,128,33,10,2771,0,0,0,25,3,15,5,3,3,47,3,5,13,58,47,52,29,21,3,231,3,7,11,36,31,28,23,11,0,145,7,22,35,127,63,22,9,4,0,284,0,0,0,0,3,9,3,0,0,15,10,39,17,151,22,29,23,8,3,308,8,4,26,270,8,3,0,0,0,318,10,34,57,240,134,65,30,12,0,586,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,0,0,14,3,35,28,77,29,25,11,3,0,212
702,0,0,0,4,0,3,0,0,0,11,0,0,0,17,3,0,0,0,0,20,3,0,5,43,3,0,0,0,0,62,0,0,0,22,9,17,3,7,5,61,19,86,82,288,150,159,48,15,0,841,0,3,0,3,9,0,3,0,0,21,0,0,0,8,0,0,0,0,0,14,0,6,9,37,26,8,3,0,0,83,4,36,50,259,117,81,20,8,3,582,0,0,0,11,6,0,0,0,0,17,0,0,3,23,20,20,14,7,0,90,0,0,0,13,4,0,0,0,0,17,0,12,11,53,33,13,7,3,0,134,0,0,0,0,0,3,0,0,0,3,3,5,4,41,4,5,0,0,0,70,0,3,15,67,3,3,0,0,0,96,3,4,9,61,24,4,4,0,0,116,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,17,54,35,126,61,45,12,0,0,350
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,10,0,0,0,4,7,10,10,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,3,0,3,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6
801,3,12,6,77,23,18,10,0,0,154,0,5,24,145,55,37,26,21,7,317,4,28,57,249,16,12,4,0,0,374,5,22,17,66,45,93,171,89,41,547,23,174,261,790,421,363,197,79,28,2329,0,7,3,25,26,42,33,21,12,162,34,105,92,508,70,29,13,3,0,855,6,8,24,139,114,62,22,7,0,388,24,114,204,1085,391,278,145,31,15,2303,3,4,8,151,52,124,81,59,58,545,6,20,27,126,146,168,221,136,49,894,6,51,107,187,72,59,37,13,3,532,4,88,153,366,209,104,66,26,14,1019,0,0,0,24,40,41,36,46,8,193,6,93,103,592,249,196,100,57,20,1411,6,6,28,186,30,24,10,5,0,283,14,49,113,439,118,88,35,10,3,860,0,0,10,61,33,52,33,18,3,203,8,0,4,39,20,16,6,3,0,98,46,186,169,517,191,171,118,31,5,1436
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
