SA4_CODE_2016,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
603,41,836,168,1037,42,619,71,728,105,1315,141,1561,218,1600,183,1998,293,2205,247,2742,451,2620,302,3369,328,2190,360,2875,94,857,206,1159,12,195,65,271,1578,12432,1741,15753,34,755,114,902,48,533,63,646,175,1305,121,1604,330,1588,193,2107,514,2045,229,2794,645,2294,276,3213,358,1889,310,2555,86,720,192,999,22,239,61,326,2219,11371,1554,15142,76,1591,280,1944,90,1148,136,1371,284,2617,265,3163,549,3188,372,4106,814,4252,481,5540,1092,4915,584,6583,688,4078,668,5437,181,1576,401,2152,33,438,124,600,3795,23800,3303,30898
604,142,2941,362,3446,130,2569,200,2898,362,4630,383,5375,553,4816,422,5797,835,5974,606,7412,1012,6147,660,7818,691,4980,728,6398,328,2435,507,3271,63,686,189,942,4116,35175,4059,43356,163,2768,321,3258,223,2410,165,2793,672,4707,391,5770,1041,4868,395,6304,1394,6077,550,8011,1669,5830,649,8142,976,4940,811,6732,290,2767,665,3728,53,1232,302,1587,6481,35591,4248,46325,303,5711,680,6699,350,4978,365,5691,1035,9336,769,11138,1600,9687,816,12096,2224,12049,1154,15425,2676,11973,1310,15963,1672,9923,1545,13134,617,5201,1177,6993,118,1914,490,2522,10601,70770,8306,89678
697,0,0,0,0,0,4,0,6,0,15,4,15,0,3,3,5,0,12,0,10,0,3,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,39,7,49,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,0,0,3,0,3,0,4,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,8,0,8,0,21,4,23,0,3,3,5,0,11,0,15,0,8,0,12,0,3,0,7,0,0,0,0,0,0,0,0,0,56,8,73
699,0,26,3,34,6,35,19,56,9,78,37,120,5,62,31,93,10,44,20,77,3,44,7,52,4,31,10,48,0,7,6,8,0,0,0,0,33,321,130,481,0,25,7,33,5,22,7,29,4,54,12,69,6,43,8,54,7,39,17,59,12,40,6,56,4,24,11,38,0,5,0,5,0,0,0,0,36,258,61,350,0,55,9,62,8,61,20,90,11,125,44,183,10,101,36,147,16,85,35,135,16,85,14,113,5,60,20,84,0,7,4,12,0,0,0,3,72,580,189,835
701,177,3230,630,4039,189,4141,873,5198,580,11004,2467,14046,724,8875,1874,11472,737,7776,1575,10094,577,5733,1120,7434,342,3063,617,4021,113,927,203,1246,27,188,52,273,3472,44934,9414,57821,189,2848,522,3560,221,3541,587,4355,852,10364,1596,12810,1119,8061,1130,10315,1137,6734,993,8858,891,4865,853,6612,454,2460,482,3393,113,924,183,1226,14,281,61,356,4993,40078,6414,51481,366,6080,1151,7600,414,7682,1453,9555,1435,21362,4069,26858,1844,16937,3003,21789,1872,14505,2570,18951,1464,10600,1977,14042,792,5524,1103,7413,231,1847,391,2470,45,471,114,626,8460,85010,15824,109301
702,300,2315,805,3420,320,2440,788,3544,711,5449,1537,7695,623,4408,1113,6143,576,4215,1091,5881,368,3287,780,4439,160,1548,412,2119,52,437,134,624,9,88,21,116,3113,24187,6685,33985,312,2039,673,3023,400,2356,598,3357,988,5675,1326,7988,930,4373,985,6283,854,4185,966,6009,568,3107,689,4366,221,1304,326,1852,60,460,115,639,13,134,45,192,4353,23638,5734,33722,610,4353,1483,6446,715,4795,1387,6905,1701,11126,2860,15691,1554,8783,2097,12427,1432,8401,2057,11887,939,6392,1471,8810,376,2857,741,3969,112,899,251,1266,15,225,66,310,7460,47827,12414,67701
797,0,0,0,0,0,4,0,4,0,18,5,23,0,12,7,16,0,5,4,11,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,5,33,17,61,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,9,0,0,0,0,0,4,0,3,0,20,3,30,0,12,10,19,0,4,4,9,0,0,5,3,0,0,0,0,0,0,0,3,0,0,0,0,5,39,27,72
799,0,15,4,16,0,64,38,98,5,126,85,219,12,118,84,215,15,141,105,257,14,151,63,229,7,129,35,174,0,12,12,20,0,0,0,0,53,762,428,1240,0,16,0,17,3,45,40,85,10,141,86,239,16,94,67,180,16,110,77,203,19,142,50,212,9,76,24,105,0,5,5,10,0,0,0,0,75,628,343,1043,0,25,8,32,7,105,73,183,17,267,171,457,26,210,156,396,27,253,179,461,32,298,106,438,16,202,59,278,0,24,15,38,0,0,0,0,124,1388,770,2281
801,516,11058,772,12350,645,14058,1124,15829,1810,28074,2482,32368,2630,24272,1969,28875,3266,20090,1607,24959,3081,15542,1237,19870,1969,10903,1052,13929,874,4809,760,6436,251,1650,422,2316,15046,130457,11433,156932,637,10759,725,12124,864,13655,1006,15525,2674,28853,2117,33639,3808,24021,1592,29423,4917,19655,1388,25955,4808,15389,1364,21558,2918,11418,1159,15503,1006,5901,1004,7913,217,2686,937,3839,21853,132335,11294,165485,1156,21816,1499,24468,1512,27707,2131,31354,4484,56925,4604,66008,6445,48297,3560,58298,8178,39744,2994,50915,7894,30928,2606,41426,4889,22323,2215,29428,1877,10714,1763,14352,464,4334,1361,6155,36896,262789,22726,322415
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,10,3,16,0,33,6,36,5,50,12,63,6,44,22,67,10,20,16,43,3,19,19,38,0,14,4,15,0,3,0,5,0,0,0,0,28,189,81,297,3,9,4,20,0,30,8,42,4,36,3,44,3,28,9,40,6,17,3,26,6,25,10,34,0,5,0,9,0,4,0,4,0,3,0,3,20,153,32,209,3,21,10,35,4,63,9,79,6,84,15,108,9,70,30,107,10,35,23,68,11,40,22,78,3,20,4,24,0,4,0,8,0,3,0,3,49,343,118,506
901,3,81,24,101,8,69,58,134,15,161,150,329,32,218,93,345,38,258,84,371,36,265,60,359,12,197,45,255,10,73,15,95,6,15,3,28,146,1337,530,2013,10,71,21,107,9,46,8,63,19,188,38,240,46,213,29,290,41,240,57,332,52,239,52,340,37,148,28,210,13,66,16,91,3,24,3,29,236,1221,247,1702,9,155,43,205,11,115,65,199,37,349,186,566,85,430,118,633,76,492,136,707,87,498,116,701,51,344,72,463,23,139,30,182,5,36,9,51,379,2561,777,3714
997,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
999,0,0,0,0,0,0,3,6,0,0,0,0,0,3,0,4,0,0,0,3,0,3,0,3,0,4,0,6,0,0,0,0,0,0,0,0,3,12,3,21,0,0,0,3,0,4,0,4,0,0,0,0,4,0,0,5,0,4,0,4,0,3,0,4,0,5,0,6,0,0,0,0,0,0,0,0,5,23,4,30,0,0,4,3,0,3,4,10,0,0,0,0,3,5,0,5,0,5,0,9,3,8,0,11,0,10,0,13,0,0,0,0,0,0,0,0,5,35,8,46
