SA4_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
309,0,7,73,174,425,498,2441,1984,208,265,236,209,196,108,97,6924,0,11,35,77,43,88,104,131,23,21,15,19,33,15,27,642,0,0,0,17,69,169,308,421,68,70,81,102,134,59,73,1557,0,0,11,79,26,38,44,17,0,0,0,5,0,0,6,226,0,3,7,126,52,69,48,29,3,13,4,7,7,6,6,385,108,1956,4048,6372,3420,3691,5246,5341,748,809,647,680,559,319,1075,35011,0,35,61,250,230,374,513,399,96,93,98,116,124,105,95,2589,0,0,3,30,201,125,74,97,39,40,46,57,41,31,31,829,0,3,16,24,98,103,292,234,26,24,24,21,17,16,16,908,43,543,1113,2582,1959,2696,3847,3030,605,758,983,1163,1267,837,896,22319,268,5004,8505,14361,15118,20691,31847,28006,5183,5493,5383,5807,5465,3500,5680,160312
310,0,3,17,52,110,114,605,526,75,66,44,49,27,11,39,1732,0,3,6,21,31,157,186,273,88,90,51,16,24,12,18,977,0,0,0,6,41,93,94,84,22,12,17,17,14,6,24,438,0,0,0,18,3,13,6,0,0,3,0,0,0,0,3,55,0,0,0,19,3,9,7,6,0,0,0,4,0,0,7,58,30,672,1833,3693,1334,1095,1200,1155,174,176,106,89,70,33,396,12056,0,9,25,108,68,85,175,147,29,37,23,35,25,8,32,812,3,0,0,105,1851,2414,1042,1094,178,205,280,167,161,88,306,7891,0,0,7,6,45,34,157,186,16,7,10,3,12,12,12,509,9,120,283,963,1104,1904,3330,3195,624,721,722,651,666,385,612,15293,68,1718,3163,6549,7365,9960,13439,14259,2700,2946,2741,2209,2069,1122,2894,73205
311,0,4,14,112,243,223,793,401,55,44,39,29,14,12,22,2014,0,4,16,73,24,65,65,111,28,78,45,19,11,8,8,558,0,0,0,3,54,277,131,290,87,50,42,36,36,38,42,1085,0,0,3,22,14,19,30,7,0,0,0,0,4,0,0,98,0,0,3,20,19,30,36,28,6,0,11,0,5,0,17,172,40,699,2161,4433,2031,1473,1423,1095,104,122,68,76,84,31,429,14262,0,17,23,90,60,64,124,122,16,27,21,16,28,17,25,654,0,4,0,12,248,273,123,174,20,21,37,37,20,8,41,1017,0,0,6,5,82,49,215,131,21,4,9,9,12,7,16,566,15,154,502,1637,1642,3113,3929,3823,753,724,1076,684,652,518,583,19804,99,1769,3949,8386,8948,12070,16326,15173,2650,2985,3391,2371,2085,1448,2754,84415
312,0,0,10,18,38,42,397,657,100,77,23,44,28,4,30,1463,0,0,0,5,5,5,11,61,12,30,3,8,5,5,0,159,0,0,0,3,15,27,51,79,28,15,21,27,20,10,20,322,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,18,12,265,603,915,403,368,447,558,113,109,74,73,67,54,143,4206,0,8,19,42,23,36,63,59,10,22,18,17,12,5,11,347,0,0,0,3,13,21,15,27,12,8,7,13,8,0,3,135,0,0,7,3,24,12,158,193,16,24,3,11,0,3,3,466,12,44,143,317,187,200,287,502,93,115,77,93,122,63,159,2415,55,787,1254,2003,1944,1832,2923,4457,1019,1058,722,775,710,376,839,20759
313,0,7,22,70,123,127,427,398,63,54,31,36,40,18,24,1442,0,10,33,41,22,29,31,20,0,3,12,0,3,11,0,217,0,0,0,8,19,28,74,77,11,12,9,8,27,6,12,292,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,9,3,3,4,3,0,4,0,0,0,0,0,25,37,951,2243,3432,1399,1218,1434,1694,219,199,138,88,111,56,445,13660,0,12,24,104,63,80,127,79,27,19,31,12,28,3,15,626,0,0,0,9,50,61,35,57,3,4,3,5,3,3,30,269,0,0,4,8,47,33,77,58,9,3,11,0,0,5,7,264,12,155,352,818,598,604,899,644,163,194,154,135,224,195,294,5425,99,2034,3627,6040,5046,5402,6861,6359,1319,1286,990,785,968,635,1710,43143
314,0,0,19,45,118,154,962,1166,166,162,154,113,80,54,55,3248,0,7,9,48,27,47,58,81,20,15,6,5,0,6,5,325,0,0,0,5,8,23,74,103,25,15,12,18,9,7,19,319,0,0,0,3,7,4,13,0,0,0,0,0,0,0,0,27,0,0,0,11,4,4,10,3,0,0,0,0,0,0,0,30,16,410,1062,1941,1053,1060,1871,2317,326,319,268,152,158,63,250,11260,0,10,20,73,47,76,145,126,30,19,33,25,22,7,10,628,0,0,0,8,24,27,15,40,13,6,0,8,10,0,5,150,0,0,3,7,60,41,149,233,27,12,14,4,19,9,3,595,6,68,212,605,488,667,943,1122,185,188,130,102,118,98,119,5056,44,945,1872,3735,3630,4890,8218,9601,1693,1660,1316,1003,940,635,1004,41203
315,0,0,3,14,6,19,55,64,8,50,19,21,8,7,7,278,0,0,0,3,5,3,3,17,3,6,10,3,8,0,3,71,0,0,0,0,4,12,24,20,8,7,6,5,3,8,5,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,67,198,307,93,107,101,111,27,23,25,18,30,9,60,1174,0,7,9,8,11,22,22,18,9,4,0,4,9,3,9,133,0,0,0,0,0,5,3,31,0,0,12,55,15,4,4,140,0,0,0,0,0,13,13,50,11,10,3,10,0,0,0,108,3,38,113,185,124,127,143,150,70,69,42,51,32,28,132,1312,11,242,539,796,645,755,860,1214,359,384,285,297,228,149,441,7204
316,0,13,49,116,288,292,859,939,110,130,130,129,143,80,58,3342,0,10,26,45,20,21,26,40,4,17,10,15,8,7,9,257,0,0,0,10,28,61,131,151,27,35,38,36,44,18,28,596,0,0,8,14,3,3,4,0,0,0,0,0,0,0,0,33,0,0,3,7,3,6,5,11,0,0,3,3,0,0,5,44,98,1550,3175,4960,2357,2267,3671,3954,481,549,439,347,355,162,693,25070,0,20,63,248,152,207,340,318,69,43,52,63,83,48,34,1746,0,5,3,6,26,20,33,43,10,12,22,19,10,4,16,229,0,0,11,16,101,83,305,177,22,9,6,16,9,16,11,789,34,334,689,1243,771,733,987,922,168,224,231,289,334,227,284,7471,219,3319,5751,9236,7814,7812,11561,10978,1780,1979,1803,1689,1752,1005,2128,68824
317,0,0,18,22,53,35,299,286,32,46,16,22,18,16,13,866,0,0,3,8,0,21,40,97,9,29,20,21,39,29,8,324,0,0,0,0,0,18,30,26,3,0,13,3,12,4,5,118,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,5,3,4,3,15,0,0,0,0,0,0,0,33,21,339,617,954,365,228,314,312,43,51,46,42,47,20,123,3523,0,10,18,84,29,31,62,63,9,16,19,14,13,14,9,403,0,0,0,9,9,13,14,31,8,3,6,7,7,12,5,127,0,0,5,7,55,33,235,134,11,4,7,13,5,11,0,520,15,48,119,262,177,179,691,934,189,295,385,301,397,253,199,4445,56,724,1130,1858,1468,1402,2852,3567,642,801,1091,985,1171,748,690,19190
318,0,6,13,25,54,76,327,405,42,40,16,21,40,9,17,1096,0,0,4,18,12,41,25,86,12,24,9,11,15,14,5,276,0,0,0,4,23,42,80,87,19,17,25,19,18,14,12,362,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,19,21,435,963,1469,617,609,732,769,134,137,105,97,107,76,201,6468,0,6,17,69,38,58,121,116,36,26,22,40,51,34,14,647,0,0,0,9,33,63,31,71,9,10,16,5,16,8,16,289,0,0,7,12,27,37,80,127,8,8,17,7,8,3,0,348,8,112,292,594,362,463,752,929,221,199,269,226,338,157,240,5165,116,1373,2219,3256,2705,3049,4115,5248,1037,1028,922,934,1047,602,1108,28766
319,0,4,23,53,104,70,318,303,25,48,33,18,31,10,22,1065,0,3,22,23,3,11,12,39,24,15,6,18,19,3,10,209,0,0,0,6,13,27,42,79,14,15,19,16,30,11,13,294,0,0,3,4,0,3,3,0,0,0,0,0,0,0,0,18,0,0,0,12,15,16,9,0,0,3,0,0,3,0,4,65,60,1229,2487,3837,1233,897,915,661,107,88,98,70,126,59,492,12360,0,6,30,134,69,83,123,100,18,16,10,14,10,9,10,642,0,0,0,3,17,37,35,47,7,3,26,10,7,10,18,215,0,0,4,7,36,19,89,52,3,5,0,3,11,0,3,242,8,193,447,855,428,350,356,378,73,81,78,115,171,124,311,3959,107,2614,4303,6742,4496,3683,3990,3319,553,639,589,604,819,462,1628,34557
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,8,4,3,0,3,3,3,0,0,0,0,0,9,40
399,0,0,0,6,4,3,14,9,0,0,0,0,3,8,0,52,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,12,0,0,0,0,0,0,0,3,0,0,0,0,3,5,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,46,109,169,83,62,55,35,4,9,9,16,122,188,67,972,0,0,3,4,9,3,8,5,0,0,0,0,7,24,5,67,0,0,0,0,3,0,0,6,0,0,0,5,0,3,0,28,0,0,0,0,0,0,8,0,0,0,0,3,0,0,3,16,0,10,18,39,29,22,42,38,9,5,22,50,123,110,93,616,0,99,190,297,260,242,280,203,46,56,84,154,401,514,338,3157
401,0,5,71,71,117,146,399,331,46,58,43,13,34,17,32,1402,0,8,22,50,73,125,145,365,75,141,80,69,153,73,15,1387,0,0,0,5,46,61,111,104,19,36,29,26,39,22,20,515,0,4,0,9,3,0,0,0,0,0,0,0,0,0,0,19,0,3,15,68,10,17,21,13,3,0,0,3,3,0,3,162,80,1247,3427,4458,1338,1291,1653,1402,222,303,230,166,142,127,431,16534,0,11,35,171,119,157,277,183,36,51,50,48,73,37,33,1282,0,0,3,37,561,194,91,208,45,52,46,62,81,77,46,1502,0,0,13,12,25,31,76,38,5,13,15,5,11,9,6,259,32,752,537,774,587,984,1413,1578,369,469,471,579,718,407,328,10001,254,5470,10044,8646,5274,6127,8705,11413,2396,3207,3341,4075,4796,2930,2471,79140
402,0,7,20,73,77,100,395,415,66,64,46,12,30,9,23,1340,0,5,6,29,45,65,106,306,91,205,113,27,57,37,16,1114,0,0,0,4,160,242,171,144,29,24,25,27,20,15,51,906,0,11,12,47,23,16,9,7,3,3,4,0,0,0,0,129,0,0,3,37,19,31,39,32,4,0,7,7,0,4,3,174,59,1856,8866,13619,2498,1827,1586,1481,196,221,128,107,79,52,981,33568,0,8,35,114,68,102,160,133,25,47,34,32,24,26,17,818,0,0,0,38,1797,1765,648,579,105,105,138,103,117,71,171,5633,0,0,13,6,15,23,112,156,20,27,28,10,20,13,6,446,21,568,802,1300,1539,2478,4403,6105,1307,1293,1756,1164,1178,1073,776,25762,138,5394,14338,18387,8778,10167,12939,20102,3444,3758,4299,3352,3548,2398,3511,114544
403,0,9,39,97,144,155,606,594,116,106,89,60,62,56,42,2169,0,4,17,38,62,63,58,139,34,47,42,16,32,35,23,614,0,0,0,5,41,64,111,116,18,11,14,21,30,5,19,462,0,3,9,16,0,0,3,0,0,0,0,0,0,0,0,33,0,5,7,20,9,10,3,12,0,4,4,0,0,0,4,82,96,1766,5644,9380,3058,2752,3332,4991,765,902,467,408,417,159,861,34988,3,7,30,162,136,142,225,153,43,50,43,50,37,29,22,1140,0,0,0,39,223,110,59,62,17,26,42,47,91,75,26,802,0,4,13,7,23,26,89,102,20,20,8,10,9,3,4,320,15,574,636,1105,715,960,1489,1469,279,392,439,625,623,560,291,10173,185,4681,9526,13368,7095,7598,9971,13213,2301,2636,2292,2468,2694,1805,2234,82058
404,3,3,11,37,36,57,205,171,22,36,18,25,6,37,11,680,0,0,8,19,27,18,24,97,37,54,42,9,25,20,9,399,0,0,3,3,54,95,108,97,23,39,21,19,28,17,31,537,3,24,31,46,10,18,25,6,0,0,0,0,0,0,8,181,0,9,0,14,3,13,18,15,0,0,4,3,3,0,5,90,46,741,2257,2782,746,692,796,1113,203,232,205,167,123,67,251,10421,0,0,9,58,51,60,108,70,14,17,22,23,29,30,16,518,0,0,0,24,1765,1755,624,681,118,126,183,186,197,133,204,5996,0,0,7,0,10,8,25,41,6,13,5,5,11,3,0,138,20,603,570,1004,878,1397,2602,2164,441,446,553,583,676,451,391,12766,164,4478,8296,6733,5311,6179,7563,10505,1846,2175,2482,2578,3019,1920,2068,65314
405,0,0,15,16,14,3,55,54,19,13,7,19,9,0,5,232,0,0,3,8,7,3,6,6,7,3,6,0,3,0,3,49,0,0,0,0,7,16,11,21,3,0,10,3,3,0,7,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,15,431,1765,2226,369,283,214,242,15,33,32,20,7,11,232,5876,0,0,10,26,15,22,30,21,5,5,3,3,5,0,7,150,0,0,0,9,10,7,5,15,0,0,3,3,8,4,3,60,0,0,3,3,4,3,3,25,4,3,3,0,0,0,7,55,7,103,129,161,64,67,72,69,11,21,30,18,20,7,34,816,42,1085,2422,2807,839,663,674,785,159,142,179,137,129,61,427,10552
406,0,0,8,12,16,5,50,126,28,30,15,13,10,5,9,320,0,0,0,0,0,3,6,48,4,15,6,8,9,0,0,109,0,0,0,0,0,3,12,14,0,6,5,0,10,0,3,59,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,5,7,226,1003,1778,182,109,80,104,22,41,17,12,19,6,171,3790,0,0,7,21,13,14,17,7,3,3,0,3,3,0,5,97,0,0,0,0,4,8,7,3,3,0,3,3,9,0,7,44,0,0,4,0,3,0,8,53,9,6,9,6,7,0,0,109,0,45,143,203,76,58,76,124,50,14,32,12,21,8,63,930,23,529,1692,2475,579,418,554,984,218,242,198,163,185,77,402,8734
407,3,4,26,27,28,22,121,94,21,43,19,15,12,18,10,453,0,0,4,8,6,0,0,10,3,37,18,4,4,0,3,103,0,0,0,3,8,24,39,104,20,7,31,23,10,6,12,283,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,22,11,21,5,0,0,0,0,0,0,0,0,67,30,854,2569,3536,733,450,407,431,55,91,55,50,49,24,436,9772,0,4,5,72,36,42,63,49,11,3,9,12,16,0,11,342,0,0,0,6,29,38,22,66,4,5,7,29,8,28,43,293,0,0,3,3,17,5,36,53,0,10,8,4,3,3,9,147,11,185,265,300,156,98,208,450,172,172,151,141,221,114,277,2909,81,2076,4329,4758,1710,1329,1772,2419,479,618,589,619,698,361,1290,23146
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
499,0,0,0,3,0,0,9,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,31,18,15,4,6,0,0,0,0,20,21,15,171,0,0,0,0,0,3,0,0,0,0,0,0,3,6,3,11,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,0,12,13,0,5,4,8,21,18,20,116,0,20,41,50,45,39,35,54,12,9,16,34,82,91,71,605
501,3,6,29,59,181,148,523,839,118,122,74,67,50,10,29,2241,0,4,7,3,3,7,12,25,7,3,23,16,8,10,3,123,0,0,0,4,15,28,57,57,13,11,15,14,25,10,17,264,0,16,10,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,14,74,765,1564,4290,1626,1172,1217,1136,243,230,204,125,110,50,458,13267,0,7,26,111,71,52,82,73,23,18,16,28,14,5,12,539,0,0,0,3,20,37,12,38,7,12,14,10,7,7,10,173,0,0,12,12,85,77,206,174,17,27,24,12,14,5,17,696,8,118,182,392,215,210,327,520,109,120,176,145,171,71,143,2903,148,1927,2527,5810,3584,3132,3964,5192,1025,1148,1155,913,854,399,1277,33058
502,0,4,13,34,83,67,279,566,96,73,79,43,32,15,21,1414,3,3,3,3,5,0,5,20,0,36,23,13,17,3,0,136,0,0,0,3,17,38,59,81,6,31,18,21,17,6,6,302,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,9,55,618,1208,3642,1262,947,1202,1647,343,362,290,291,155,62,360,12434,0,3,11,48,33,32,51,43,6,14,11,6,8,14,13,301,0,0,0,0,9,11,6,20,9,8,5,4,9,0,3,81,0,0,5,5,34,18,88,85,15,18,15,13,21,6,4,322,5,63,106,255,135,152,240,333,59,99,75,55,51,19,43,1691,78,1256,1733,4655,2393,2135,2921,4478,1054,1147,951,777,556,262,717,25129
503,3,9,44,82,329,373,709,512,81,104,72,58,70,46,37,2541,3,15,13,42,44,114,63,67,8,24,24,30,45,20,7,526,0,0,3,5,35,58,89,125,24,20,25,50,37,28,28,533,4,18,25,75,16,30,16,7,0,0,0,0,0,0,0,193,0,3,0,14,6,11,14,25,11,11,4,0,6,3,3,113,70,490,1032,2482,1637,1893,2190,1618,479,504,508,441,432,244,408,14433,3,8,28,137,120,168,235,248,104,140,80,119,142,102,77,1713,0,0,0,13,463,211,73,106,28,35,48,37,48,43,47,1134,0,0,25,18,107,69,156,129,17,22,16,21,22,22,10,623,12,171,250,682,530,930,1234,1537,430,583,836,937,1165,756,385,10448,223,1892,2592,5395,5627,6917,8174,8308,2468,3009,3317,3802,4199,2714,2014,60640
504,0,3,39,77,259,363,809,891,124,184,92,79,49,45,64,3083,0,11,14,93,53,141,91,174,33,50,60,29,22,24,20,826,0,0,0,16,64,136,153,229,47,56,33,28,33,14,37,843,0,6,19,93,41,66,51,41,4,7,8,3,3,3,7,355,0,0,0,3,9,9,26,18,11,6,5,10,0,0,5,99,65,686,1828,5913,2445,2611,2267,2061,418,474,288,135,133,87,628,20028,0,9,19,117,85,88,158,119,23,29,24,22,14,11,33,755,0,0,3,22,1029,1195,456,526,87,112,111,111,118,63,167,4008,0,7,11,7,109,105,236,439,68,98,46,32,38,14,17,1218,5,242,301,1405,875,1705,2708,2898,410,566,495,384,421,255,425,13104,126,2617,4054,10841,8104,11014,12118,15453,3085,3836,2837,2328,2194,1292,2787,82680
505,4,10,69,164,785,1191,4228,5034,813,905,602,477,391,221,215,15111,0,26,35,101,71,159,144,203,27,47,53,45,39,22,26,997,0,0,0,19,111,203,301,501,94,90,107,97,109,50,60,1758,3,83,105,661,281,517,260,123,13,24,21,16,15,20,78,2225,0,5,0,20,11,36,98,42,14,9,19,5,3,4,4,275,116,1393,3436,10925,7431,9542,11494,13095,2650,2981,2072,1435,1070,558,1523,69710,0,17,22,194,167,263,436,335,90,89,84,82,58,35,51,1934,0,5,3,22,1826,2138,786,867,139,178,310,225,170,112,276,7060,0,3,20,21,371,386,1013,1067,113,141,96,82,75,36,47,3472,36,422,643,2523,1796,3888,6898,6605,1247,1614,1384,1291,1333,888,815,31370,298,5228,7827,19902,19148,28019,36950,42064,8989,10448,8183,6613,5952,3386,5336,208333
506,3,5,58,191,586,646,1658,1940,301,334,222,165,133,65,103,6422,3,26,24,99,91,340,494,1130,277,428,361,232,120,108,64,3793,0,0,0,21,124,281,396,673,80,85,101,99,101,72,74,2122,0,0,4,22,10,20,9,7,3,6,4,0,0,0,0,78,0,0,0,67,50,113,146,67,21,15,16,4,10,5,23,539,119,1438,3617,12761,5610,5280,4009,3166,639,727,507,440,326,161,1158,39946,0,14,53,189,158,204,269,251,65,75,59,51,73,30,47,1544,0,3,0,17,489,335,203,311,78,81,110,96,127,67,80,2002,0,3,10,30,232,177,441,890,86,157,104,51,76,44,38,2339,21,376,611,2175,1447,3097,4817,7222,1299,1671,1793,1801,1699,1172,917,30115,258,4502,6793,20480,15085,21269,27803,41191,8413,10469,9291,8302,7949,4952,5754,192515
507,0,10,50,188,552,687,1661,2126,344,301,237,185,175,72,106,6689,3,12,9,25,82,224,167,219,39,87,44,25,17,19,25,1006,0,0,0,13,86,116,158,284,74,59,61,47,58,32,34,1033,0,4,7,21,15,19,9,8,0,0,0,6,0,0,0,102,0,0,0,24,10,13,20,20,0,7,3,3,0,0,8,112,114,1340,3502,10863,4945,5140,5302,6260,1317,1660,1200,969,735,246,1045,44648,0,11,43,153,167,217,300,314,78,62,68,74,63,43,55,1637,0,0,0,8,239,117,90,123,27,35,44,43,51,21,43,837,0,0,20,22,191,152,426,586,51,65,55,59,46,27,23,1717,19,275,587,2359,1462,2288,2601,2845,492,684,627,544,537,317,430,16077,248,3860,6800,17594,12260,16739,19577,25029,5692,6788,5235,4262,3804,1860,3495,133240
509,0,4,22,61,65,77,298,372,41,59,45,33,16,9,26,1116,3,10,3,5,3,9,3,13,0,4,7,0,0,3,39,100,0,0,0,0,6,17,32,104,7,11,16,9,22,7,24,255,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,10,46,659,1326,3524,1201,876,715,569,85,112,87,71,61,29,415,9769,0,5,14,70,56,47,67,33,8,5,7,10,8,8,14,356,0,0,0,3,8,14,21,16,0,3,9,6,13,4,56,159,0,0,9,4,63,30,79,57,15,23,10,7,9,3,7,327,3,123,152,323,176,164,212,335,53,84,96,83,96,63,274,2241,74,1601,1993,4822,2620,2202,2522,2817,531,704,604,473,558,300,1515,23334
510,0,0,4,15,41,45,228,286,59,57,29,32,18,5,25,835,0,0,0,8,4,13,15,63,12,11,9,14,15,7,0,167,0,0,0,0,11,39,60,115,24,22,22,27,25,6,23,368,0,0,0,15,6,16,4,3,0,0,0,0,0,0,0,44,0,0,0,3,0,3,3,3,0,3,0,0,0,0,0,22,0,43,225,687,337,458,358,505,118,143,87,86,51,24,110,3223,0,0,6,19,15,28,20,40,12,24,17,23,18,12,6,238,0,0,0,0,20,15,3,19,3,6,18,15,14,0,0,107,0,0,3,3,21,23,76,169,30,19,30,18,13,0,3,407,0,9,34,180,127,192,263,453,101,118,103,122,132,71,115,2036,0,117,397,1254,1263,1786,2354,4185,1001,1234,907,804,744,372,701,17111
511,0,0,7,23,45,42,293,534,151,128,78,78,54,33,25,1492,0,0,0,3,4,5,8,45,13,7,7,3,9,0,7,121,0,0,0,0,10,23,72,79,21,17,15,13,27,11,21,317,0,0,3,5,5,3,4,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,19,19,265,649,1640,497,392,400,475,155,159,82,66,58,32,200,5079,0,0,8,36,24,30,35,28,12,8,13,7,17,6,8,242,0,0,0,0,52,75,38,42,8,7,12,4,9,4,15,263,0,0,7,6,28,28,130,181,36,17,21,16,22,21,4,526,4,53,100,255,136,161,274,404,96,175,111,74,66,44,73,2010,49,675,1065,2519,1698,1808,2520,3987,1203,1253,841,646,598,352,780,19990
