SA4_CODE_2016,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
312,6,0,0,5,5126,5135,176,14,12,0,4878,5083,4409,293,235,8,7499,12448,6825,627,795,28,3697,11975,7553,743,1729,104,2550,12677,7058,557,1932,229,1366,11145,4574,299,1105,381,467,6824,1934,77,318,443,174,2951,436,15,48,287,39,830,32977,2632,6180,1491,25794,69072,14,5,0,5,4792,4814,429,61,15,5,4522,5033,5477,439,297,29,6019,12258,6932,758,975,92,2523,11278,7265,688,1892,231,1598,11667,6552,445,1623,571,628,9815,3815,170,868,1055,190,6096,1312,55,270,1391,101,3130,206,10,64,1027,27,1336,32007,2632,5999,4398,20391,65432,18,8,0,11,9916,9955,610,78,24,9,9401,10115,9885,734,533,32,13519,24705,13759,1385,1768,120,6217,23252,14812,1427,3619,332,4148,24347,13605,1000,3558,800,1997,20965,8388,463,1972,1437,656,12926,3250,136,590,1831,268,6078,643,28,111,1307,66,2162,64980,5261,12181,5891,46192,134500
313,14,3,3,3,7622,7645,275,25,9,0,6604,6910,4228,379,254,22,8036,12914,7428,854,1085,51,4487,13907,8748,1000,2251,116,3166,15283,9175,827,2498,272,1372,14148,8961,556,2070,607,667,12863,4291,216,629,838,258,6225,1083,37,136,695,98,2054,44199,3896,8939,2596,32314,91942,28,0,4,3,7268,7305,494,43,13,3,6181,6728,5324,627,432,36,7088,13505,8158,1166,1666,117,3909,15017,9253,1223,3130,386,2384,16372,9383,917,3360,909,1040,15615,7999,541,2522,2245,446,13753,3090,112,772,2876,195,7039,530,23,192,2381,98,3226,44250,4658,12088,8957,28613,98562,40,3,7,9,14887,14947,767,70,17,3,12783,13644,9551,1008,681,54,15129,26424,15583,2017,2752,159,8400,28922,17996,2215,5382,510,5550,31653,18558,1752,5860,1180,2411,29763,16964,1101,4593,2847,1112,26616,7379,322,1398,3713,450,13265,1614,64,330,3078,201,5282,88446,8553,21030,11558,60928,190510
314,9,0,3,0,6604,6618,261,11,4,4,5893,6161,5142,267,273,4,6841,12539,9420,614,845,27,3299,14202,9224,645,1506,66,1727,13166,7358,376,1260,144,659,9797,5589,181,746,288,211,7017,1996,60,196,302,62,2621,417,13,34,265,30,759,39425,2169,4874,1086,25327,72884,14,6,0,5,6323,6354,495,40,13,4,5606,6153,6706,494,405,23,6113,13735,10024,832,1382,80,2864,15181,9141,787,2178,220,1452,13776,7062,460,1820,523,515,10376,4810,214,1229,1072,224,7544,1335,48,301,1180,89,2960,229,10,54,1076,41,1407,39814,2883,7387,4175,23219,77481,26,3,3,6,12931,12975,756,47,21,8,11494,12320,11843,761,681,30,12953,26275,19442,1448,2229,101,6159,29382,18366,1434,3677,285,3180,26944,14425,833,3087,664,1169,20170,10399,391,1968,1357,435,14554,3335,104,502,1484,156,5577,648,19,87,1339,68,2169,79242,5055,12261,5263,48548,150360
315,26,0,4,0,2505,2537,146,11,4,3,2712,2878,1660,91,93,6,4260,6121,2437,165,263,15,2392,5275,2807,277,551,57,1828,5526,2778,253,790,132,1066,5007,1693,180,550,228,411,3069,659,58,139,186,158,1192,123,10,15,95,49,288,12333,1046,2395,725,15392,31893,11,3,0,0,2246,2261,171,7,3,12,2539,2730,1925,102,83,16,3893,6022,2406,177,270,48,2028,4930,2770,245,609,110,1445,5179,2444,204,607,311,662,4220,1335,101,300,531,162,2423,373,15,67,492,59,1009,47,3,14,289,21,372,11481,853,1957,1792,13063,29149,34,8,4,0,4754,4799,319,19,7,12,5251,5607,3584,200,179,26,8153,12140,4839,342,535,59,4422,10202,5577,518,1160,170,3282,10707,5217,454,1396,435,1729,9231,3033,279,849,754,577,5489,1035,71,207,670,218,2197,167,8,29,382,69,663,23813,1897,4355,2519,28457,61037
316,9,4,8,3,10358,10386,288,10,11,10,8268,8587,5650,326,291,22,10597,16875,12097,873,1392,38,6288,20690,14134,1258,3124,145,4213,22871,14610,1019,3796,349,2434,22209,14690,663,2908,746,1071,20076,7754,235,932,1140,324,10388,2086,54,188,1063,106,3501,71318,4446,12644,3508,43663,135585,16,4,7,3,10125,10156,515,31,16,10,8004,8567,7663,542,561,39,9400,18208,13374,1334,2243,163,5422,22537,15185,1692,4904,465,3962,26210,15095,1205,5463,1195,1942,24913,13351,590,3977,2857,660,21438,5542,181,1276,4254,246,11502,1092,31,329,4012,120,5580,71841,5616,18775,12999,39887,149112,23,11,13,9,20487,20537,806,41,23,13,16272,17161,13311,867,850,61,19994,35083,25468,2205,3630,207,11715,43230,29320,2956,8022,612,8177,49081,29707,2228,9260,1544,4374,47115,28039,1252,6889,3598,1729,41517,13295,417,2210,5393,569,21891,3183,89,518,5078,226,9082,143162,10060,31417,16509,83549,284697
317,14,0,0,3,5134,5152,264,8,6,0,4795,5076,3858,225,198,8,5307,9595,5495,390,565,21,2176,8649,5791,484,1114,61,1545,8996,5804,341,1105,148,925,8323,4825,208,761,275,419,6490,2526,80,276,410,176,3472,693,21,56,367,58,1197,29272,1753,4070,1292,20545,56937,25,0,0,5,5056,5088,494,32,14,4,4493,5039,4648,319,266,40,4567,9842,5748,553,918,88,1958,9266,6098,597,1710,197,1297,9897,5754,423,1697,541,730,9142,4445,207,1202,1238,300,7385,1895,65,406,1871,171,4400,324,12,87,1705,107,2231,29422,2205,6294,5687,18687,62298,37,0,0,13,10188,10243,762,36,23,4,9288,10112,8501,546,463,55,9872,19438,11248,942,1481,114,4140,17921,11891,1074,2820,255,2847,18886,11555,761,2800,685,1661,17456,9267,417,1958,1512,725,13880,4420,148,677,2281,347,7870,1016,33,143,2071,160,3431,58696,3956,10368,6985,39228,119233
318,20,0,3,0,8285,8305,333,30,8,7,8961,9342,5107,305,269,13,10123,15814,7890,669,1022,32,4857,14466,8712,772,1919,100,3332,14838,8245,658,2178,266,1916,13261,6362,403,1473,497,776,9509,2875,147,449,534,304,4312,696,23,84,417,77,1295,40238,3002,7406,1868,38621,91141,28,4,5,3,7703,7744,551,54,14,11,7926,8551,6404,556,471,52,8484,15963,8496,930,1493,99,4045,15064,8953,1004,2644,295,2456,15350,8059,681,2545,785,1158,13232,5465,311,1450,1547,404,9173,2054,105,463,2175,143,4945,328,20,96,1599,61,2101,40334,3658,9186,6562,32369,92109,41,9,10,8,15984,16050,892,78,22,15,16881,17890,11508,857,745,60,18605,31772,16387,1594,2516,129,8895,29533,17671,1775,4561,394,5782,30186,16296,1344,4722,1054,3075,26487,11825,712,2924,2039,1184,18684,4929,252,919,2708,449,9253,1024,40,176,2018,132,3396,80575,6665,16589,8433,70991,183253
319,5,6,6,0,8484,8508,297,46,8,8,6386,6743,4226,371,242,13,7964,12822,7600,817,1009,47,5061,14530,10190,1159,2515,155,4218,18236,12978,1145,3836,392,2357,20706,14654,967,3341,993,1172,21125,7101,322,1167,1308,452,10357,1594,44,173,898,137,2842,58641,4872,12304,3813,36243,115869,17,5,0,8,7951,7987,538,61,15,4,5833,6453,5460,662,427,42,7156,13738,8654,1105,1654,164,4349,15933,11341,1451,3433,471,3061,19751,13888,1241,4184,1398,1493,22200,13007,673,3109,3167,593,20550,4875,164,966,4108,234,10342,762,21,216,2992,120,4111,58539,5385,14001,12357,30780,121064,24,10,11,14,16440,16492,836,108,19,12,12224,13195,9681,1031,671,54,15120,26563,16252,1922,2662,209,9416,30467,21528,2613,5946,622,7283,37987,26867,2380,8021,1786,3845,42907,27658,1634,6454,4167,1767,41675,11972,490,2134,5417,689,20703,2357,72,389,3888,251,6953,117187,10252,26303,16172,67024,236940
397,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,4,3,0,3,0,3,7,10,0,3,0,0,10,7,0,0,0,3,7,4,0,5,3,0,13,5,0,0,0,0,7,0,0,0,0,0,0,30,0,11,0,21,65,0,0,0,0,5,5,0,0,0,0,4,4,5,0,0,0,3,6,0,0,0,0,3,3,10,0,3,0,0,7,9,0,8,3,0,19,6,0,3,11,0,16,3,0,0,0,0,7,0,0,0,0,0,0,33,3,17,18,17,81,0,0,0,0,11,11,0,0,0,0,11,11,4,0,0,0,7,11,4,0,3,0,4,14,14,0,3,0,0,24,17,0,13,3,3,30,13,0,9,11,0,33,7,0,3,3,0,16,0,0,0,0,0,4,60,3,27,17,38,144
399,0,0,0,0,209,212,0,5,0,0,554,559,121,51,26,7,1097,1288,162,133,85,5,583,964,230,129,212,7,392,975,546,120,274,31,186,1147,607,88,290,61,79,1120,127,20,40,17,18,225,5,0,3,5,0,19,1793,546,932,134,3106,6509,0,0,0,0,201,203,4,0,0,0,564,576,143,24,16,0,814,1005,147,43,54,7,253,514,296,66,140,18,177,688,779,58,256,35,97,1224,562,19,142,50,24,798,82,3,13,37,11,153,0,0,0,18,0,18,2015,218,626,174,2148,5179,0,0,0,0,410,408,4,6,0,0,1119,1133,264,74,38,9,1905,2293,312,178,145,20,832,1485,524,195,348,18,575,1663,1322,185,531,62,280,2373,1164,105,432,111,99,1916,215,23,54,60,28,381,8,0,3,29,0,44,3804,762,1561,304,5254,11693
401,29,7,10,0,9316,9364,214,15,9,7,10717,10958,5958,192,244,12,12016,18424,11315,543,876,31,4983,17756,12719,843,1992,89,3836,19488,11618,575,2432,256,2343,17225,9788,342,1723,493,960,13303,5375,110,607,805,350,7243,1776,41,147,1023,120,3109,58800,2662,8044,2710,44641,116855,35,0,5,5,9047,9090,462,24,17,3,10277,10780,7642,326,430,32,10158,18590,12409,796,1397,80,4063,18744,12979,930,2880,314,3130,20236,11654,647,3502,848,2153,18810,9156,371,2653,2060,975,15222,3935,122,1026,3593,359,9035,902,29,294,4153,254,5636,59176,3241,12207,11097,40429,126143,67,7,22,9,18361,18457,677,41,23,9,20988,21737,13600,515,672,42,22177,37009,23731,1334,2271,112,9046,36493,25698,1774,4875,401,6969,39720,23274,1222,5936,1102,4503,36035,18946,712,4373,2550,1936,28522,9313,230,1627,4397,707,16278,2680,66,445,5175,380,8740,117980,5903,20254,13801,85072,243000
402,45,0,8,13,13601,13666,678,27,11,10,14430,15155,11495,657,514,21,18259,30944,16342,1279,1757,72,8662,28119,15810,1583,3604,232,6218,27443,14839,1178,3867,496,2721,23093,12254,573,2274,928,782,16815,6457,196,710,1300,235,8896,1621,46,132,1131,79,3017,79534,5544,12883,4206,64972,167148,65,8,3,10,12773,12863,1373,95,23,10,12570,14076,14664,1074,849,78,15061,31727,15951,1678,2573,261,7016,27472,15652,1886,5137,674,4684,28036,14599,1253,5151,1643,1919,24559,11151,576,3155,3275,566,18728,4705,157,1026,4719,194,10796,826,31,246,3721,81,4910,78984,6761,18161,14400,54871,173172,111,7,12,27,26369,26529,2049,122,36,21,26999,29231,26156,1729,1370,100,33322,62668,32300,2957,4330,331,15678,55594,31459,3470,8742,905,10907,55481,29434,2426,9012,2144,4639,47656,23409,1157,5429,4202,1349,35537,11160,355,1734,6021,423,19694,2448,82,379,4854,164,7927,158517,12302,31046,18607,119848,340320
403,25,0,5,3,10850,10890,275,13,16,8,10990,11307,7380,321,359,22,13791,21866,13265,828,1381,44,6812,22338,13961,1147,2829,138,4842,22914,14570,865,3486,344,2617,21886,12702,535,2308,683,949,17180,6339,169,747,1039,247,8540,2077,57,148,1244,82,3605,70596,3946,11278,3524,51173,140522,29,0,9,4,10597,10634,593,34,6,11,10640,11284,9715,564,537,50,12064,22934,13990,1214,2068,135,5949,23357,14571,1407,4316,431,3820,24549,14619,1025,5320,1154,2123,24239,11520,490,3619,2623,824,19069,4817,153,1166,4083,289,10511,1153,44,340,4830,165,6533,71005,4936,17381,13315,46473,153114,58,6,11,3,21447,21523,867,46,26,19,21636,22584,17094,885,895,72,25853,44796,27257,2045,3453,183,12757,45692,28531,2555,7149,560,8660,47463,29185,1887,8804,1503,4742,46124,24226,1023,5926,3301,1775,36251,11157,325,1912,5124,535,19050,3232,97,488,6073,252,10136,141599,8881,28662,16838,97651,293636
404,12,0,3,3,6551,6568,217,19,9,5,7827,8080,5503,216,239,20,10855,16840,8354,524,878,30,4990,14775,8402,765,2014,120,4298,15598,7675,670,2451,245,2436,13473,6359,400,1585,439,937,9721,4108,158,511,710,291,5776,1445,39,127,921,116,2646,42069,2786,7826,2501,38296,93475,30,0,5,3,6264,6301,496,21,10,13,7353,7894,7166,391,430,36,8967,16989,8496,731,1217,106,4151,14696,8476,925,2641,369,3406,15810,7662,690,3227,936,1931,14439,5879,339,2048,1874,649,10790,3199,94,735,3429,245,7701,779,21,212,3536,163,4717,42182,3221,10523,10290,33120,99334,39,0,7,3,12815,12870,715,44,24,15,15177,15981,12671,603,669,55,19820,33822,16856,1258,2091,128,9136,29477,16871,1688,4654,493,7702,31408,15330,1357,5672,1182,4360,27905,12239,743,3636,2308,1580,20509,7300,251,1248,4142,534,13477,2223,64,346,4455,279,7369,84249,6002,18356,12792,71413,192810
405,3,0,0,0,3279,3288,91,4,0,0,2425,2520,1784,75,72,6,3196,5125,3217,249,333,12,1865,5681,4451,392,982,58,1757,7634,5688,429,1472,173,1023,8791,5372,308,1060,351,425,7522,2503,96,318,530,185,3629,653,23,40,435,59,1199,23754,1576,4273,1575,14210,45391,10,0,0,0,2954,2969,156,12,0,0,2113,2285,2345,136,95,9,2601,5194,3613,351,458,60,1532,6019,4799,457,1125,167,1191,7745,5824,341,1414,475,561,8612,4803,167,831,1198,215,7213,1871,42,240,1679,73,3902,332,9,48,1556,56,2003,23761,1511,4214,5157,11292,45933,13,0,3,0,6233,6253,249,17,0,0,4538,4809,4125,215,162,14,5798,10316,6831,601,790,74,3397,11700,9252,846,2106,230,2943,15377,11513,763,2890,656,1586,17408,10173,477,1892,1552,641,14729,4371,131,557,2208,257,7528,982,32,90,1996,112,3207,47518,3087,8493,6732,25501,91328
406,27,0,3,3,2330,2365,115,7,3,4,2300,2438,1687,128,66,14,3623,5523,2571,230,275,10,2054,5149,3170,339,743,46,1866,6156,3503,324,1010,139,863,5847,2814,175,595,243,344,4165,1320,56,209,280,147,2012,328,14,33,208,40,627,15536,1279,2928,958,13575,34274,28,3,3,0,2148,2184,184,19,0,3,2006,2217,2016,163,107,13,2909,5206,2587,263,326,46,1568,4795,3140,336,825,151,1176,5633,3386,277,910,313,447,5336,2468,109,508,750,110,3949,894,27,141,1007,46,2119,171,7,46,781,16,1024,14878,1206,2877,3057,10443,32466,54,3,6,3,4482,4551,303,28,3,5,4312,4653,3698,292,174,24,6536,10728,5164,490,606,58,3621,9941,6310,680,1565,190,3047,11794,6891,606,1919,452,1311,11181,5280,283,1098,1001,452,8114,2207,86,351,1287,189,4128,501,22,84,989,56,1644,30414,2490,5806,4013,24016,66735
407,13,3,0,3,5270,5290,202,11,7,3,4384,4603,3163,199,141,11,5696,9214,5542,471,618,31,3437,10094,7197,652,1690,86,2973,12597,8648,686,2330,264,1691,13618,9047,454,1735,552,659,12441,4662,142,517,755,225,6305,1244,37,95,676,77,2128,39704,2661,7125,2384,24412,76287,10,0,3,0,5026,5038,357,36,7,7,3716,4127,3970,327,230,29,4438,8994,5905,552,919,76,2605,10057,7496,757,2010,306,1989,12561,8930,559,2427,748,922,13589,8291,319,1641,1831,403,12476,3424,83,501,2593,133,6736,644,12,118,2465,71,3310,39028,2647,7858,8042,19306,76886,21,3,3,6,10291,10326,552,46,15,9,8103,8728,7140,525,365,41,10133,18205,11443,1023,1535,110,6042,20150,14691,1413,3697,385,4962,25158,17575,1247,4759,1011,2612,27200,17332,775,3371,2380,1060,24917,8090,222,1017,3347,361,13044,1888,46,218,3147,148,5433,78731,5311,14979,10428,43715,153169
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
499,0,0,0,0,95,95,3,0,0,0,161,161,40,15,10,0,282,349,35,38,28,0,180,280,53,33,62,0,136,282,79,32,63,16,49,239,86,11,57,8,13,168,15,3,7,13,3,43,4,0,0,5,3,13,311,141,220,40,920,1627,0,0,0,0,74,80,4,3,0,0,91,99,38,9,4,0,164,209,40,20,16,0,70,140,68,34,44,0,50,192,89,22,34,6,19,164,65,5,11,10,6,97,8,0,0,3,5,21,0,0,0,7,0,7,311,86,110,27,487,1016,0,0,0,0,170,173,4,7,0,0,254,266,70,27,14,3,448,556,70,61,38,0,251,421,117,61,101,0,192,474,172,50,98,16,71,403,148,19,67,15,21,271,21,3,9,19,11,59,4,0,3,11,3,22,621,227,327,69,1410,2648
501,9,0,4,0,5674,5679,158,6,3,0,3926,4095,3255,214,126,15,5941,9550,6684,476,659,17,3387,11230,7517,679,1513,97,2377,12184,7757,493,1866,224,1173,11510,6809,306,1278,389,406,9186,3112,85,347,452,157,4158,798,13,43,391,28,1280,36092,2277,5841,1586,23065,68864,11,4,0,0,5171,5188,319,38,4,3,3563,3919,4610,333,255,33,5071,10306,7207,663,918,63,2968,11814,7748,786,2015,215,1836,12600,7904,527,2318,582,793,12124,5881,253,1356,1256,279,9023,2195,59,411,1918,98,4693,360,10,94,1529,43,2039,36241,2663,7377,5599,19830,71705,18,4,4,0,10841,10870,473,43,4,8,7485,8013,7867,550,384,40,11015,19851,13893,1137,1579,80,6360,23043,15264,1463,3531,308,4216,24780,15661,1017,4182,807,1963,23633,12686,562,2629,1649,687,18211,5302,144,759,2376,257,8844,1160,26,139,1922,74,3318,72329,4938,13212,7184,42900,140569
502,5,0,0,0,2922,2930,99,10,3,0,2491,2598,1702,126,79,0,3058,4972,2984,295,343,15,1688,5328,3669,380,860,43,1162,6112,3875,308,976,114,537,5811,4346,231,881,270,223,5948,2634,68,313,360,81,3454,629,15,52,314,18,1025,19934,1432,3509,1127,12183,38182,3,5,3,0,2878,2891,181,17,4,3,2318,2527,2274,252,172,14,2668,5388,3397,401,564,37,1388,5782,3782,479,1171,119,915,6473,4164,336,1374,326,380,6575,4130,165,935,881,122,6229,1942,56,329,1360,53,3740,309,5,81,980,17,1388,20183,1717,4637,3724,10730,40991,9,4,3,4,5803,5823,283,28,7,4,4806,5129,3981,383,256,16,5729,10359,6378,697,905,56,3074,11114,7452,860,2037,163,2080,12586,8036,642,2352,442,918,12388,8476,393,1821,1152,340,12177,4575,123,644,1720,133,7189,934,27,131,1292,33,2416,40118,3150,8147,4845,22915,79180
503,15,3,0,0,4548,4562,168,5,7,10,6393,6584,4218,149,190,15,11642,16215,6850,295,510,19,3800,11479,7020,432,1106,47,2207,10817,5997,352,1393,119,1392,9249,4477,218,998,208,742,6644,2253,84,326,349,304,3312,746,22,91,389,100,1346,31740,1567,4623,1146,31119,70201,21,3,0,3,4858,4892,289,10,5,5,6458,6766,5339,219,313,19,10048,15940,7329,346,827,56,2978,11532,7238,456,1496,158,1713,11059,5759,345,1810,398,1103,9415,3804,198,1341,874,529,6742,1691,66,515,1576,307,4145,367,11,153,1902,172,2611,31845,1656,6466,4988,28156,73108,34,4,3,3,9406,9449,462,13,11,13,12845,13348,9561,368,509,32,21689,32158,14177,639,1343,71,6780,23008,14258,886,2601,209,3920,21877,11760,696,3202,512,2488,18664,8275,419,2338,1082,1274,13383,3943,150,836,1920,608,7465,1113,34,243,2296,270,3961,63591,3217,11092,6135,59281,143313
504,21,3,0,3,8016,8046,367,20,9,0,8133,8528,7345,347,302,19,11660,19674,10820,733,1029,45,5254,17882,10827,905,2004,117,3545,17393,9062,680,2119,230,1714,13803,6573,381,1263,390,701,9317,3177,101,466,529,196,4481,814,26,80,444,47,1405,49010,3200,7276,1778,39266,100526,29,3,3,0,7358,7391,739,58,20,6,7178,8004,9221,527,524,28,9402,19709,11112,933,1598,135,4339,18121,10586,1037,2827,323,2611,17382,8554,691,2867,835,1235,14198,5669,372,1813,1507,396,9768,2251,75,633,2030,117,5102,367,21,142,1772,58,2360,48537,3720,10433,6636,32701,102032,49,8,6,3,15370,15442,1109,76,28,9,15315,16532,16563,877,830,47,21069,39378,21936,1661,2629,185,9591,36003,21408,1945,4836,436,6154,34778,17619,1369,4990,1068,2950,27999,12245,759,3081,1900,1098,19081,5434,178,1095,2557,314,9581,1182,41,218,2219,106,3769,97545,6918,17714,8416,71965,202559
505,30,3,8,9,17309,17357,534,21,12,6,17094,17671,14499,630,559,27,25171,40892,24592,1265,1978,72,9789,37694,24737,1598,3711,219,5638,35901,20062,1146,3793,401,2462,27850,14845,611,2281,733,803,19276,7259,218,741,1075,270,9564,2001,54,148,968,79,3243,108563,5539,13239,3509,78609,209459,55,6,0,4,16543,16613,1312,73,23,6,15505,16924,18720,1043,946,65,20659,41434,25962,1772,2958,219,8119,39028,24351,1960,5645,653,4591,37198,19319,1276,5850,1640,1958,30043,12900,640,3809,3155,749,21242,5388,177,1378,4786,303,12036,958,28,303,4160,126,5585,108962,6980,20920,14690,68552,220096,84,12,14,7,33851,33968,1846,97,40,19,32601,34593,33219,1675,1501,96,45829,82322,50554,3035,4935,291,17901,76723,49091,3554,9355,868,10228,73099,39379,2421,9637,2042,4421,57893,27743,1248,6088,3887,1551,40522,12651,400,2125,5857,572,21602,2961,83,450,5129,204,8828,217531,12521,34153,18193,147160,429558
506,52,3,7,13,15624,15700,813,29,13,9,18505,19372,16210,628,616,31,24771,42250,22507,1232,1753,79,9405,34973,19783,1490,3439,184,5841,30734,16818,1087,3808,431,2819,24972,12833,675,2485,747,1092,17839,6054,200,803,980,366,8394,1615,40,137,984,126,2909,96691,5388,13070,3458,78539,197142,88,5,6,0,14439,14540,1710,87,35,6,15841,17688,20083,961,870,78,18968,40965,22088,1572,2493,233,7500,33891,19308,1605,4726,632,4185,30449,16661,1211,5217,1587,2036,26714,10793,611,3367,2970,756,18492,4336,197,1203,4300,316,10346,851,28,289,3852,149,5171,95920,6274,18206,13660,64199,198253,141,8,17,10,30058,30237,2525,118,50,20,34346,37063,36292,1587,1484,113,43740,83212,44594,2800,4243,312,16907,68863,39094,3096,8163,816,10028,61189,33483,2301,9028,2025,4847,51682,23632,1287,5854,3719,1849,36331,10386,395,2001,5272,681,18742,2462,69,431,4838,275,8082,192606,11660,31269,17118,142741,395396
