SA4_CODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
405,0,0,0,22,7,0,3,0,0,32,0,0,3,6,11,15,13,6,3,52,0,3,6,11,6,6,0,0,0,32,5,15,10,69,35,42,46,39,18,288,107,293,345,709,586,697,604,370,276,3984,2778,6443,5257,11206,7745,8612,7213,3902,2003,55160,0,0,0,0,0,0,0,0,0,0,5541,12473,10118,19053,12421,13526,10974,5492,2367,91965,0,0,0,12,0,0,0,0,0,13,0,0,0,3,3,0,0,0,0,7,0,0,0,7,3,0,0,0,0,13,0,0,10,23,13,13,20,3,3,80,0,0,0,3,0,0,3,0,0,13,3,8,5,45,18,10,3,0,0,86,0,0,0,0,0,0,12,8,4,29,0,0,0,4,0,3,4,3,0,13,5,64,71,289,1024,1431,1335,728,193,5143,0,3,0,6,6,0,3,0,0,20,0,0,7,15,16,4,14,6,0,61,0,0,0,30,43,104,203,89,43,516
406,0,0,3,15,6,0,0,0,0,26,0,0,0,8,15,12,4,8,3,46,0,5,6,29,9,8,4,0,0,55,4,24,5,75,50,53,46,34,9,303,182,351,338,833,511,538,397,261,162,3573,2641,5240,4407,9996,5633,5336,3949,2119,1024,40345,0,0,0,3,0,0,0,0,0,11,4940,9640,8222,17131,9124,8274,5657,2603,1067,66659,0,13,3,37,6,0,0,0,0,59,0,0,0,3,4,3,4,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,5,3,3,3,49,0,0,0,7,14,0,3,0,0,17,0,4,6,28,6,3,4,0,0,54,0,0,0,6,14,29,62,54,5,166,0,0,0,3,0,0,3,0,0,7,0,32,36,175,646,804,613,434,139,2883,0,0,9,33,5,6,0,0,0,54,0,3,3,10,5,3,13,3,3,41,0,0,0,25,46,77,121,86,32,382
407,0,12,9,77,18,9,4,0,0,136,0,3,3,6,13,32,34,22,3,115,0,0,16,22,12,18,3,3,0,69,13,55,57,186,93,111,110,101,34,751,255,529,521,1375,1019,1095,1072,613,398,6872,4790,10522,9168,19048,12561,13589,12476,6736,3310,92201,0,12,79,231,91,29,3,0,0,455,9013,19841,16688,30929,19840,20998,17896,8813,3778,147785,0,10,0,37,3,0,0,0,0,48,0,0,0,4,3,4,3,5,0,20,4,0,4,25,13,0,3,0,0,54,3,7,6,44,19,24,27,0,7,132,0,0,0,0,0,6,0,0,0,9,7,29,64,287,86,37,13,3,0,525,0,0,0,5,11,26,40,46,13,145,0,0,0,14,0,4,4,7,0,29,8,130,144,529,1368,1844,2400,1546,456,8430,0,9,4,21,20,7,4,3,0,73,0,0,6,28,19,18,17,11,3,102,0,3,15,70,78,143,364,172,102,952
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,0,3,0,0,0,23,3,10,11,35,39,19,14,0,0,143,43,68,181,351,192,164,97,21,7,1129,0,0,0,3,0,0,0,0,0,7,76,94,274,637,319,254,174,36,10,1886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,39,26,40,14,3,8,142,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,11,0,0,4,4,0,4,3,0,0,21
501,3,8,15,56,12,11,7,0,0,106,0,4,0,24,40,34,24,13,8,150,0,18,52,122,59,67,26,9,0,352,17,65,50,368,208,173,109,55,30,1062,335,720,631,1681,1022,1049,859,613,301,7211,5356,12090,9111,22120,12600,12124,9023,4693,2039,89153,0,8,34,51,20,4,0,0,0,113,10163,21191,15491,30467,16633,16100,11358,5252,1935,128590,4,6,6,35,5,4,0,0,0,58,0,0,0,9,0,3,3,0,0,19,0,0,0,0,4,5,0,0,0,9,0,12,16,123,52,44,21,7,7,287,0,0,0,18,7,6,3,0,0,33,3,24,25,164,45,21,9,0,0,289,0,0,0,3,4,12,14,11,5,53,0,0,0,16,0,6,3,0,0,31,33,404,372,1703,2414,2316,2503,1293,456,11495,0,0,0,15,12,5,0,5,0,44,0,6,24,106,30,19,28,9,3,223,0,15,25,163,91,103,287,61,33,784
502,3,0,4,31,8,3,0,0,0,59,0,15,15,44,32,30,30,23,7,196,0,3,19,67,39,37,15,9,0,180,8,48,45,233,134,98,89,47,28,733,132,299,310,720,428,506,505,397,161,3466,2704,5889,5418,11169,6473,6575,6229,3740,1388,49590,0,0,0,11,0,0,0,0,0,13,5092,9575,8316,14128,7221,7718,7039,4015,1403,64509,0,8,0,15,3,3,0,0,0,30,0,0,0,5,0,3,3,0,0,9,5,0,0,15,3,0,0,0,0,17,5,13,18,43,30,26,25,12,3,174,0,0,3,14,4,3,3,3,0,32,6,9,15,84,53,15,8,3,0,185,0,4,0,4,9,11,18,16,3,59,0,5,0,12,7,6,6,4,0,36,40,525,628,1504,2030,1676,2244,1499,427,10574,0,7,0,12,9,5,4,0,0,32,0,3,0,15,7,3,12,9,0,50,0,0,10,47,47,58,144,58,22,387
503,3,20,78,270,110,104,56,23,9,667,0,5,9,40,35,27,14,13,5,155,0,6,37,128,61,47,24,4,6,314,57,225,445,2010,426,320,188,105,69,3833,228,349,895,2601,740,713,546,404,297,6779,3940,8645,11656,27473,11059,9415,6742,4145,2611,85698,0,0,11,24,4,4,0,0,0,54,6854,13848,14144,25178,11771,10233,6966,3801,2017,94810,4,18,18,141,15,10,0,0,0,206,0,0,6,77,23,32,17,15,3,165,0,3,3,19,15,3,0,0,0,38,13,65,97,368,152,101,41,11,4,855,0,10,14,85,16,20,15,0,0,165,32,157,1166,1351,352,195,121,73,25,3468,0,3,8,56,34,52,42,32,19,233,0,8,6,36,12,31,23,21,13,145,103,633,820,3120,2424,1884,1571,703,396,11654,0,0,6,33,26,11,3,4,0,87,15,66,108,484,85,28,25,12,3,824,3,28,83,355,128,94,169,57,35,945
504,16,55,183,930,456,352,118,69,18,2208,0,3,9,58,59,42,42,16,7,226,3,55,88,266,104,74,26,9,0,630,38,271,475,1711,583,394,289,152,87,4011,430,747,901,2336,1100,930,792,537,402,8184,8092,15293,15398,37823,17382,14198,9768,5102,2360,125413,7,28,196,322,65,24,14,3,0,656,15169,25799,23052,41645,18121,14187,8432,3948,1489,151835,0,13,15,146,13,25,11,3,3,239,0,3,29,247,112,100,43,15,7,557,6,3,14,91,46,51,10,3,3,222,5,26,35,134,78,72,38,21,5,413,0,4,11,41,30,23,13,4,0,122,16,113,264,1038,378,232,90,43,26,2199,0,5,14,122,85,160,154,121,36,700,0,50,16,43,15,22,32,14,4,205,57,495,796,3285,3971,3250,2859,1514,508,16723,0,7,7,53,25,28,8,4,3,132,3,7,16,142,51,33,21,21,0,289,0,14,59,256,165,138,357,103,49,1144
505,19,75,369,1602,710,646,228,109,41,3796,3,70,98,271,228,148,112,59,26,1011,9,74,242,663,374,263,108,29,8,1757,97,776,1424,4922,1626,1122,662,365,163,11156,869,1535,1640,4613,1967,1734,1411,1051,735,15558,17377,34030,33533,80463,37198,30043,21242,12036,5585,271507,6,75,313,680,169,98,24,18,0,1385,32218,52415,43500,77492,32306,26771,17522,9248,3885,295364,8,8,22,172,23,29,14,3,0,281,0,4,84,377,245,216,77,30,3,1026,3,6,29,171,93,57,27,12,11,417,21,118,125,535,219,182,76,35,16,1327,3,18,26,120,67,72,38,11,0,350,72,195,511,2233,662,478,202,106,51,4506,0,8,32,225,176,224,255,219,56,1199,11,140,54,230,103,134,132,66,20,893,401,4167,5533,14028,12841,8621,7188,3672,1289,57739,0,12,17,68,37,33,16,6,0,184,5,59,37,346,121,62,56,22,7,717,6,75,180,652,424,271,637,222,91,2551
506,9,34,132,567,172,134,56,20,7,1135,0,11,21,96,111,87,91,49,28,496,8,82,192,527,196,123,49,8,0,1181,153,691,1102,3647,1096,789,505,267,160,8397,858,1263,1801,4661,1835,1719,1380,1050,835,15403,16196,28939,32224,74852,30449,26714,18492,10346,5171,243390,17,124,708,1335,258,101,39,15,5,2598,29318,44236,41409,69200,27820,25022,16305,7398,3342,264059,34,156,129,819,129,42,19,0,0,1333,0,4,18,97,33,38,22,11,0,229,5,18,35,171,62,68,27,9,3,395,9,73,86,345,126,109,59,27,10,846,3,19,20,138,85,81,59,17,6,428,123,648,2232,5720,1555,792,329,151,76,11621,0,0,7,74,59,88,100,73,40,443,17,85,31,177,52,43,71,22,19,509,108,994,1455,5490,7445,6682,6079,3876,1361,33491,0,12,25,135,53,35,25,3,0,293,3,18,57,289,90,53,45,31,10,591,6,25,64,383,262,242,517,223,85,1808
507,5,27,49,247,90,57,26,4,5,511,3,30,28,140,139,105,97,66,28,629,0,46,132,362,160,121,37,14,3,874,48,368,553,2408,1022,872,593,310,140,6316,696,1219,1492,3849,1749,1472,1208,968,627,13270,13354,25713,25578,58839,28064,22881,15907,9527,4854,204728,0,4,18,44,9,7,0,0,0,79,24455,41123,36738,64873,27703,22574,14068,7523,3664,242723,4,17,7,197,28,11,12,3,0,284,0,0,33,212,122,135,59,25,11,602,4,5,4,38,3,0,3,0,0,54,17,78,83,428,175,126,59,24,6,999,0,14,14,145,81,71,44,18,4,406,35,248,561,1839,593,363,157,77,43,3920,0,5,33,271,207,354,377,329,87,1662,4,23,10,54,19,50,66,44,23,284,218,2079,2419,7788,8382,6191,5266,3315,1129,36783,0,23,19,110,52,44,10,3,0,262,9,28,39,378,126,52,50,18,11,701,14,60,91,520,295,233,391,146,88,1834
509,0,0,4,34,12,9,3,0,0,59,0,0,3,19,14,24,26,10,5,105,0,15,14,60,34,32,17,0,0,167,3,24,33,178,122,156,109,68,33,726,287,627,503,1423,971,1050,856,505,234,6457,3784,8438,6022,14879,9650,10111,7683,4078,1655,66294,0,10,49,98,25,11,0,0,0,196,7131,15112,10817,21343,13257,14079,10044,5002,1801,98589,0,0,0,39,3,3,0,0,0,50,0,0,0,3,0,6,0,4,0,12,0,0,0,0,0,0,0,0,0,10,0,14,15,53,45,33,17,7,4,191,0,0,0,5,0,3,0,0,0,12,0,5,118,78,45,18,0,4,0,278,0,0,3,9,3,13,18,4,3,47,0,3,0,22,0,5,11,3,0,38,13,153,185,950,1683,1881,2128,1142,327,8464,0,0,0,11,3,4,3,0,0,24,0,3,9,31,6,22,14,3,0,91,0,4,24,110,85,102,280,61,32,697
510,0,7,3,35,5,3,0,0,0,48,0,0,0,13,4,3,0,0,0,25,0,17,15,73,23,13,0,0,0,142,6,27,35,279,79,51,19,3,0,496,352,580,552,2050,841,512,188,57,17,5153,3690,6229,4762,15359,5439,3574,1124,333,98,40614,0,0,0,12,0,0,0,0,0,9,6762,10678,7637,22899,7895,5297,1683,428,131,63417,0,9,6,31,16,4,0,0,0,63,0,0,3,16,11,3,0,0,0,31,0,0,3,44,18,11,0,0,0,76,0,3,10,77,26,19,9,0,0,141,0,0,0,18,6,6,0,0,0,27,3,3,10,188,56,13,3,0,4,286,0,0,0,11,9,13,6,5,0,56,0,0,0,16,3,4,0,0,0,26,5,63,103,1027,758,462,168,43,6,2637,0,10,11,37,11,13,5,0,0,89,4,3,36,117,15,10,4,0,0,186,0,0,29,128,43,37,30,20,0,295
511,4,5,9,70,27,20,3,0,0,131,0,7,7,15,23,13,10,5,0,77,0,27,21,107,41,29,9,0,0,245,4,49,43,253,128,81,66,26,13,660,334,676,654,1743,895,811,527,268,112,6023,3996,8000,6630,15917,8181,7015,4438,2201,795,57170,0,3,0,14,0,0,0,0,0,18,7267,13522,10873,21976,11370,10063,6379,2878,924,85264,0,9,0,18,10,0,0,0,0,33,0,0,0,5,4,6,6,0,0,19,0,5,3,12,0,3,0,0,0,19,0,5,13,81,32,23,11,3,4,173,0,0,0,8,6,5,0,3,0,27,3,11,50,142,48,21,3,0,0,272,0,0,0,10,5,32,22,24,0,91,0,5,0,16,0,3,6,3,0,34,15,119,146,736,991,874,777,407,124,4189,0,21,11,86,23,21,7,3,0,180,3,3,5,51,17,13,10,3,0,103,0,9,20,125,77,54,114,39,13,453
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,8,0,0,3,11,8,7,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,10,122,42,20,3,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6
599,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,13,36,7,5,0,0,0,62,20,21,52,133,45,74,47,3,3,406,79,120,315,840,325,442,254,37,11,2415,0,0,0,0,0,0,0,0,0,0,115,187,347,1275,609,571,352,53,10,3512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,3,0,0,0,26,0,0,0,3,0,0,0,0,0,4,3,3,15,13,3,4,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,3,3,35,95,72,88,68,12,3,378,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,29,0,0,13,14,3,3,12,0,0,50
601,0,12,19,75,8,21,3,0,0,140,0,0,0,17,17,26,21,16,4,105,0,3,4,23,14,18,0,3,0,71,22,123,183,643,227,234,161,112,79,1777,279,537,737,1694,995,1106,915,700,359,7308,6338,13158,13639,28944,15312,15358,11598,6703,3368,114422,0,10,42,72,20,6,3,0,0,153,12113,24551,23167,44142,23354,22804,15810,7999,3549,177488,0,3,5,58,0,0,0,0,0,69,0,0,7,19,19,21,15,6,0,83,0,0,0,11,5,0,0,0,0,17,3,16,29,162,73,71,59,11,3,426,0,11,5,51,34,22,15,6,0,142,22,66,690,1279,125,93,59,36,13,2376,0,3,6,17,11,30,41,50,8,167,3,11,3,9,8,9,9,9,4,58,30,192,199,877,1449,1637,1898,1189,461,7936,0,4,3,38,30,40,10,11,3,131,3,10,11,79,41,28,23,14,7,207,4,11,32,143,127,137,304,157,109,1040
602,0,3,11,32,9,0,0,0,0,59,0,0,4,9,8,16,28,16,6,81,0,3,0,8,11,11,6,0,0,37,12,63,84,324,145,124,112,44,30,931,235,416,563,1211,792,913,848,504,261,5728,3718,8265,8383,16067,9962,10309,8366,4497,2141,71716,0,3,35,85,16,6,0,0,0,146,7058,15112,14929,25141,15463,15527,11658,5688,2325,112902,0,3,3,22,3,0,0,0,0,31,0,0,4,3,0,3,0,3,0,14,0,0,0,6,0,0,0,0,0,10,0,14,6,83,32,34,29,3,0,207,0,0,0,3,3,3,3,3,0,25,5,25,120,213,52,31,15,7,0,471,0,0,0,0,5,11,3,15,0,38,6,12,4,7,3,6,5,0,0,53,8,79,100,365,789,1127,1597,872,288,5215,0,0,4,18,8,9,0,0,0,47,0,0,3,17,12,6,14,5,4,59,0,4,7,53,48,100,154,119,32,531
603,0,0,0,6,0,0,0,0,0,9,0,0,0,3,4,3,9,4,0,29,0,0,0,0,0,0,0,0,0,9,0,3,3,35,25,49,26,19,4,161,52,155,101,347,250,325,302,131,51,1708,901,2126,1545,3705,2794,3213,2555,999,326,18169,0,0,0,0,0,0,0,0,0,0,1639,4047,3010,5915,4263,4844,3630,1413,413,29168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12,22,11,3,0,73,0,0,0,3,0,0,0,0,0,9,0,0,0,12,3,9,5,3,0,34,0,0,0,0,0,3,3,3,0,10,0,0,0,0,0,0,0,0,0,3,0,37,31,152,337,512,623,243,44,1981,0,0,0,3,3,0,3,0,0,10,0,0,0,10,3,11,4,3,0,37,0,3,7,31,36,44,61,29,3,220
604,0,3,3,14,3,0,0,0,0,29,0,3,4,4,3,7,15,13,3,56,0,0,3,12,7,4,7,0,0,31,6,14,16,91,51,63,62,39,14,357,118,283,337,820,600,732,650,437,191,4162,2959,6480,6047,12068,8011,8142,6732,3728,1587,55766,0,0,0,0,0,0,0,0,0,0,5659,12454,11336,19959,12738,12711,9594,4907,1856,91220,0,0,0,0,3,3,0,0,0,9,0,0,0,9,3,0,0,0,0,18,0,0,0,3,3,0,0,0,0,3,3,6,9,31,21,18,17,7,0,105,0,0,0,3,4,3,3,0,0,21,6,9,5,64,22,10,11,3,0,133,0,0,0,0,4,4,9,18,0,35,0,0,0,9,0,5,9,3,0,20,3,49,51,216,536,770,1082,695,207,3601,0,3,3,17,16,8,9,3,0,55,0,0,0,6,5,7,14,0,0,34,0,3,12,23,29,58,105,64,23,319
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,18,6,7,7,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,5,4,9,12,9,4,0,0,38,20,22,62,123,59,56,38,5,0,393,0,0,0,0,0,0,0,0,0,0,41,32,119,236,99,73,58,11,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,14,10,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6
701,8,22,34,219,72,49,20,7,0,436,0,3,5,21,9,7,15,4,0,67,0,22,27,123,18,18,4,0,0,219,31,137,165,769,344,245,160,76,21,1957,471,757,826,2570,968,808,402,150,45,6999,5018,8444,7911,23124,8858,6612,3393,1226,356,64939,0,0,19,29,3,3,0,0,0,54,8577,13326,12049,27390,11141,8131,3826,1098,301,85840,3,27,73,218,27,15,4,3,0,372,0,0,0,12,9,8,8,0,0,29,3,11,9,77,37,39,17,3,0,187,3,14,13,115,36,36,25,6,0,253,0,0,3,12,8,8,3,0,0,40,11,82,143,508,164,55,54,24,10,1057,0,0,3,3,4,6,14,10,0,38,3,12,3,15,7,4,5,0,0,44,37,199,272,1140,950,763,575,199,59,4194,3,12,24,110,40,35,7,0,3,234,3,16,32,134,41,16,30,7,0,273,5,12,35,220,83,86,127,68,9,643
702,0,3,9,44,20,3,0,0,0,84,0,0,0,8,3,7,4,0,0,17,0,12,13,67,23,12,0,0,0,128,4,21,38,171,81,52,23,8,0,398,234,465,515,1460,715,558,256,86,30,4327,3572,6863,6382,14278,6009,4366,1852,639,192,44157,0,0,4,6,0,0,0,0,0,10,6680,12622,11371,21075,8637,6174,2685,849,208,70296,0,0,0,22,0,0,0,0,0,26,0,0,0,6,0,0,0,0,0,7,0,0,4,13,0,3,0,0,0,28,0,0,11,42,8,21,13,3,0,99,0,0,0,8,3,0,0,0,0,17,0,7,17,73,26,5,0,0,0,136,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,0,3,0,0,10,9,49,66,253,320,307,197,57,14,1268,0,20,14,78,45,13,10,5,0,190,0,0,14,45,11,13,11,3,0,100,5,0,21,82,37,50,45,18,5,260
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,7,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,9,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,3,0,0,0,24,6,17,38,138,61,42,17,5,0,317,34,76,102,418,203,212,105,10,0,1157,0,0,0,0,0,0,0,0,0,0,62,92,94,406,270,278,163,15,0,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,38,11,24,22,4,0,120,0,0,3,0,0,0,0,0,0,3,0,0,4,12,0,0,0,0,0,14,0,0,6,8,3,3,3,0,0,28
