SA4_CODE_2016,F_400_499_15_19_yrs,F_400_499_20_24_yrs,F_400_499_25_34_yrs,F_400_499_35_44_yrs,F_400_499_45_54_yrs,F_400_499_55_64_yrs,F_400_499_65_74_yrs,F_400_499_75_84_yrs,F_400_499_85ov,F_400_499_Tot,F_500_649_15_19_yrs,F_500_649_20_24_yrs,F_500_649_25_34_yrs,F_500_649_35_44_yrs,F_500_649_45_54_yrs,F_500_649_55_64_yrs,F_500_649_65_74_yrs,F_500_649_75_84_yrs,F_500_649_85ov,F_500_649_Tot,F_650_799_15_19_yrs,F_650_799_20_24_yrs,F_650_799_25_34_yrs,F_650_799_35_44_yrs,F_650_799_45_54_yrs,F_650_799_55_64_yrs,F_650_799_65_74_yrs,F_650_799_75_84_yrs,F_650_799_85ov,F_650_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1749_15_19_yrs,F_1500_1749_20_24_yrs,F_1500_1749_25_34_yrs,F_1500_1749_35_44_yrs,F_1500_1749_45_54_yrs,F_1500_1749_55_64_yrs,F_1500_1749_65_74_yrs,F_1500_1749_75_84_yrs,F_1500_1749_85ov,F_1500_1749_Tot,F_1750_1999_15_19_yrs,F_1750_1999_20_24_yrs,F_1750_1999_25_34_yrs,F_1750_1999_35_44_yrs,F_1750_1999_45_54_yrs,F_1750_1999_55_64_yrs,F_1750_1999_65_74_yrs,F_1750_1999_75_84_yrs,F_1750_1999_85ov,F_1750_1999_Tot,F_2000_2999_15_19_yrs,F_2000_2999_20_24_yrs,F_2000_2999_25_34_yrs,F_2000_2999_35_44_yrs,F_2000_2999_45_54_yrs,F_2000_2999_55_64_yrs,F_2000_2999_65_74_yrs,F_2000_2999_75_84_yrs,F_2000_2999_85ov,F_2000_2999_Tot,F_3000_more_15_19_yrs,F_3000_more_20_24_yrs,F_3000_more_25_34_yrs,F_3000_more_35_44_yrs,F_3000_more_45_54_yrs,F_3000_more_55_64_yrs,F_3000_more_65_74_yrs,F_3000_more_75_84_yrs,F_3000_more_85ov,F_3000_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_149_15_19_yrs,P_1_149_20_24_yrs,P_1_149_25_34_yrs,P_1_149_35_44_yrs,P_1_149_45_54_yrs,P_1_149_55_64_yrs,P_1_149_65_74_yrs,P_1_149_75_84_yrs,P_1_149_85ov,P_1_149_Tot,P_150_299_15_19_yrs,P_150_299_20_24_yrs,P_150_299_25_34_yrs,P_150_299_35_44_yrs,P_150_299_45_54_yrs,P_150_299_55_64_yrs,P_150_299_65_74_yrs,P_150_299_75_84_yrs,P_150_299_85ov,P_150_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_499_15_19_yrs,P_400_499_20_24_yrs,P_400_499_25_34_yrs,P_400_499_35_44_yrs,P_400_499_45_54_yrs,P_400_499_55_64_yrs,P_400_499_65_74_yrs,P_400_499_75_84_yrs,P_400_499_85ov,P_400_499_Tot,P_500_649_15_19_yrs,P_500_649_20_24_yrs,P_500_649_25_34_yrs,P_500_649_35_44_yrs,P_500_649_45_54_yrs,P_500_649_55_64_yrs,P_500_649_65_74_yrs,P_500_649_75_84_yrs,P_500_649_85ov,P_500_649_Tot,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot
406,89,257,389,408,462,524,717,577,265,3683,66,288,557,527,585,486,378,162,102,3150,34,268,507,492,550,436,273,95,42,2696,15,176,485,463,577,406,152,54,13,2351,10,145,420,401,542,357,111,37,14,2032,3,89,364,267,319,215,51,9,9,1327,0,27,240,235,269,176,48,13,3,1014,3,9,110,127,182,124,12,4,3,579,0,11,97,115,152,106,28,4,5,523,0,7,32,61,54,68,25,9,3,263,315,253,550,425,542,589,460,350,288,3773,2184,2217,5206,4795,5633,5336,3949,2119,1024,32466,1736,231,468,408,504,733,245,91,40,4462,962,153,279,219,260,371,173,60,24,2499,462,572,907,787,899,1045,850,387,95,6009,210,352,611,551,749,995,1911,1106,340,6832,193,428,560,569,740,911,1341,940,380,6062,147,497,760,714,823,867,797,349,150,5106,85,525,861,768,924,775,554,221,97,4809,51,436,996,848,1039,873,410,113,31,4800
407,224,427,812,989,1207,1480,2493,1729,932,10285,158,716,1222,1305,1565,1448,1390,654,368,8825,88,641,1177,1306,1502,1193,840,421,121,7299,28,375,1036,1045,1370,1109,466,191,76,5700,12,230,674,818,1141,923,329,126,71,4314,3,94,430,467,625,465,165,43,13,2304,0,23,282,362,432,379,108,35,13,1633,0,10,105,218,316,286,76,15,10,1033,3,7,97,194,262,236,91,32,13,922,3,5,40,81,115,124,90,43,28,527,525,302,618,686,912,1033,1225,924,900,7121,5038,4127,8994,10057,12561,13589,12476,6736,3310,76886,3863,428,719,804,1061,1718,728,228,79,9644,2447,381,437,461,608,936,593,203,63,6126,1018,987,1434,1418,1722,2650,2397,1115,295,13033,466,663,1180,1238,1794,2806,5944,3534,1059,18675,537,755,1195,1481,1982,2592,4520,2795,1341,17182,403,1265,1833,1909,2388,2438,2726,1333,564,14855,245,1447,2263,2275,2672,2381,1831,949,259,14315,93,1060,2598,2409,2963,2611,1275,482,154,13654
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,3,11,21,6,17,9,11,0,3,89,3,8,28,13,13,9,8,0,0,93,0,14,16,6,8,4,5,0,0,61,0,3,10,8,9,12,3,0,0,41,0,3,15,8,7,10,3,0,0,46,0,0,3,6,4,3,0,0,0,19,0,0,3,0,6,0,0,0,0,17,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,9,12,26,18,43,19,10,5,4,141,80,99,209,140,192,164,97,21,7,1016,52,32,60,31,30,47,14,6,0,275,16,24,8,20,17,30,10,0,0,126,56,56,94,114,88,67,21,4,3,507,8,20,42,35,58,51,75,21,3,312,7,20,43,29,41,24,55,11,3,246,11,19,52,23,27,34,35,3,0,200,4,24,59,21,22,17,15,3,0,160,0,14,49,20,20,21,9,0,0,126
501,236,380,805,927,973,1074,1629,1091,508,7631,240,575,1111,1268,1323,1121,985,457,218,7300,103,632,1138,1245,1314,1075,681,259,108,6553,49,401,976,1056,1299,959,351,171,60,5311,16,232,885,986,1139,819,279,121,39,4517,4,122,470,609,730,502,112,31,10,2598,5,43,376,466,547,423,103,34,5,2007,3,20,216,330,411,270,41,18,6,1323,3,7,191,331,475,297,74,25,11,1414,9,9,69,143,186,121,81,24,9,652,630,334,794,846,988,1067,1019,825,539,7040,5188,3919,10306,11814,12600,12124,9023,4693,2039,71705,4165,569,1465,1435,1330,2042,745,217,102,12068,2474,307,580,672,560,746,463,137,55,5988,827,704,1230,1302,1262,1859,1627,704,198,9717,493,509,988,1198,1319,1881,3847,2199,607,13036,527,627,1062,1204,1371,1701,2844,1759,710,11803,530,973,1522,1623,1730,1798,1962,905,349,11388,268,1220,1785,1756,1911,1803,1457,581,192,10980,128,941,2033,1941,2264,1917,979,329,109,10639
502,86,241,377,413,502,613,1162,845,343,4589,85,347,612,652,568,561,759,370,161,4116,55,294,505,531,591,469,378,220,69,3114,29,216,452,521,630,432,229,90,29,2629,5,132,431,474,591,430,155,92,36,2349,5,77,268,284,412,269,64,8,10,1395,0,25,197,229,296,191,43,21,6,1006,3,12,110,184,254,146,22,6,3,745,0,10,126,191,258,174,48,9,9,809,0,0,36,74,85,60,33,29,4,320,260,172,379,390,449,509,579,565,361,3653,2891,2527,5388,5782,6473,6575,6229,3740,1388,40991,2593,516,954,905,934,1330,514,204,77,8027,1175,293,307,319,271,398,297,129,33,3221,585,594,747,661,630,1053,1205,610,148,6233,280,427,525,567,662,1085,2832,2006,440,8827,222,410,547,571,695,971,1956,1388,514,7272,197,569,778,820,759,877,1483,759,284,6527,130,574,749,712,822,754,825,500,144,5213,73,507,860,877,1004,825,598,225,75,5041
503,108,557,726,480,446,518,807,744,595,4979,79,520,905,554,555,594,709,428,261,4597,44,504,966,585,619,564,527,279,141,4217,23,506,1267,723,715,644,470,228,136,4711,9,463,1704,872,883,791,494,194,94,5499,3,293,1551,718,800,667,284,112,42,4469,5,109,1319,782,853,644,275,86,41,4126,3,34,928,635,680,479,177,56,38,3031,0,48,1295,1298,1262,889,280,132,45,5262,3,17,440,1253,1288,724,274,137,61,4201,407,656,1826,948,828,797,688,609,597,7363,4892,6766,15940,11532,11059,9415,6742,4145,2611,73108,4526,2082,2201,1740,1335,1143,705,278,104,14110,2379,1195,533,473,428,455,336,161,74,6029,925,1715,1097,687,603,770,702,471,216,7188,302,1103,1161,651,631,839,1182,1002,484,7362,213,1105,1350,779,682,850,1382,1127,796,8280,163,1011,1646,831,769,907,1193,742,374,7639,83,925,1753,907,835,874,937,520,243,7074,54,936,2501,1219,1124,1062,913,427,219,8445
504,242,680,1100,1070,1024,1026,1719,1263,591,8716,226,868,1662,1549,1441,1187,1053,455,212,8665,109,887,1710,1560,1623,1182,607,263,93,8036,48,907,2094,1659,1729,1188,410,120,57,8206,23,587,2193,1666,1846,1299,313,82,37,8053,3,299,1564,1227,1300,797,164,28,4,5392,0,98,1219,1060,1070,671,114,15,7,4245,0,47,627,710,752,419,90,8,5,2659,3,30,623,926,969,522,100,14,0,3188,0,3,129,320,275,151,31,20,9,947,600,680,1498,1321,1233,987,975,794,766,8852,7391,8004,19709,18121,17382,14198,9768,5102,2360,102032,7048,1686,3157,2634,2204,2581,1161,372,112,20955,3315,993,927,879,699,883,594,184,53,8525,1508,1807,2010,1653,1543,1917,1826,937,260,13453,634,1237,1481,1450,1459,1861,3772,2453,683,15031,570,1240,1653,1480,1519,1643,2925,1998,804,13830,533,1639,2442,2072,2010,1838,2007,900,318,13761,268,1729,2906,2342,2424,1930,1300,588,173,13654,143,1853,4123,3060,3202,2380,1013,281,105,16172
505,466,1441,2150,2259,2290,2324,3885,2873,1426,19111,388,1736,3307,3207,3144,2562,2475,1235,618,18680,253,1908,3585,3313,3346,2328,1494,700,287,17218,90,1735,4186,3474,3691,2529,1069,366,195,17338,36,1316,4884,3555,3987,2858,782,228,127,17764,8,656,3676,2762,2860,1825,447,84,34,12350,7,228,2845,2358,2426,1485,305,68,31,9738,4,71,1688,1715,1734,1033,198,52,17,6518,3,48,1715,2374,2268,1281,230,55,34,8010,8,28,411,864,856,454,152,82,37,2896,1153,1162,2830,2315,2155,1877,1698,1532,1318,16038,16613,16924,41434,39028,37198,30043,21242,12036,5585,220096,15423,3768,6161,5807,4519,5065,2310,814,256,44116,8251,2493,1708,1877,1495,1732,1319,562,150,19579,3352,4064,3860,3346,3022,3655,3688,1967,639,27591,1347,2797,3121,2886,2821,3508,7072,5215,1492,30255,1121,2755,3341,3046,3177,3446,6186,4403,1991,29457,995,3378,4878,4191,4237,3786,4627,2304,930,29320,548,3651,6045,4782,4776,3769,3062,1460,506,28599,267,3617,8278,6006,6112,4692,2487,837,365,32651
506,453,1491,2305,2011,1818,1944,3334,2630,1240,17215,427,1725,3153,2834,2426,2170,2054,986,533,16301,221,1875,3336,2827,2641,2044,1224,511,228,14913,108,1661,3988,3039,3096,2193,811,293,184,15381,34,1128,4537,2981,3207,2437,650,191,99,15259,3,581,3182,2169,2194,1509,358,59,26,10072,12,184,2349,1988,1787,1114,246,61,22,7761,4,60,1324,1335,1209,874,148,27,16,4998,0,46,1317,1675,1662,989,177,33,25,5925,6,30,286,694,632,369,131,55,24,2230,1064,1346,3004,2190,2019,1912,1679,1556,1563,16331,14540,17688,40965,33891,30449,26714,18492,10346,5171,198253,14197,5606,8291,6062,4544,5501,2369,689,202,47458,6334,2466,1961,1797,1286,1656,1117,407,102,17133,3110,4200,4180,3173,2896,3360,3184,1637,489,26230,1222,2862,3465,2570,2553,3146,6864,4598,1386,28671,1039,2745,3734,2864,2657,2978,5562,4033,1737,27354,982,3340,5078,3909,3425,3273,3785,1885,794,26468,540,3773,6107,4508,3998,3379,2590,1106,421,26422,302,3642,8634,5918,5496,4237,2099,632,293,31247
507,351,1088,1630,1728,1654,1676,2805,2283,1118,14333,340,1427,2375,2379,2330,1800,1781,925,522,13886,178,1421,2506,2366,2401,1741,1112,481,235,12446,77,1300,2827,2483,2764,1854,715,294,166,12476,38,1004,3237,2612,2876,1941,543,187,98,12536,17,490,2495,1955,2000,1294,306,73,24,8648,11,163,1932,1672,1758,1136,208,61,22,6958,3,65,1139,1204,1261,772,158,46,16,4668,3,45,1188,1550,1676,1020,203,54,30,5776,7,21,297,708,727,400,179,79,30,2452,971,1019,2288,1804,1846,1607,1468,1447,1287,13739,12411,13170,30058,28785,28064,22881,15907,9527,4854,165658,11235,2883,4725,4500,3757,4106,1727,658,194,33785,5854,1839,1520,1422,1163,1411,986,350,172,14714,2506,3050,2933,2516,2301,2856,2787,1556,475,20962,1039,2043,2274,2077,2197,2876,5559,4199,1306,23571,833,1906,2354,2256,2285,2596,4589,3504,1579,21904,786,2563,3402,3069,3001,2744,3311,1793,772,21447,469,2710,3987,3279,3285,2694,2167,1049,419,20055,230,2701,5423,4233,4416,3321,1770,614,317,23020
509,185,232,515,617,745,879,1327,956,405,5865,152,375,727,794,923,871,760,363,170,5120,87,383,705,732,893,840,494,243,86,4454,45,280,655,721,989,781,338,178,53,4035,12,194,560,657,872,789,260,105,32,3486,4,100,384,420,527,408,144,47,10,2045,0,39,275,321,481,390,91,28,8,1625,0,10,174,235,314,276,58,18,13,1092,0,3,152,272,391,295,82,33,13,1242,0,4,61,156,182,158,72,32,9,683,421,281,645,731,916,1050,930,705,460,6131,3370,2651,7030,7849,9650,10111,7683,4078,1655,54073,2924,408,838,791,1037,1586,650,196,73,8510,1242,255,454,442,478,656,449,141,58,4180,556,476,905,953,1070,1602,1351,689,150,7753,351,381,771,833,1040,1658,3416,1871,476,10796,401,387,739,872,1168,1534,2549,1589,610,9847,378,696,1047,1108,1389,1507,1554,760,266,8700,223,794,1250,1209,1452,1520,1141,524,172,8293,123,755,1423,1441,1915,1709,861,343,99,8672
510,55,130,362,276,215,149,139,59,31,1405,82,189,435,397,257,201,72,18,0,1651,59,204,488,423,303,214,48,18,5,1764,45,286,605,443,405,229,52,13,0,2070,31,258,804,584,534,310,71,11,0,2606,9,183,610,454,412,240,33,3,0,1951,5,110,560,391,365,244,28,0,0,1702,3,77,394,307,285,190,10,5,0,1285,5,79,665,553,495,272,34,0,0,2110,4,23,221,234,142,92,14,3,0,734,416,447,1322,931,895,538,200,75,24,4847,2048,2716,8711,6646,5439,3574,1124,333,98,30698,1600,434,1087,742,458,411,161,32,3,4933,621,131,330,295,174,126,60,15,0,1758,396,552,1167,850,703,519,243,96,20,4549,156,262,599,541,519,430,404,148,37,3089,107,206,488,367,321,298,296,106,49,2233,164,294,598,529,366,339,167,38,5,2488,142,379,703,563,442,362,120,31,7,2750,105,506,1043,695,640,453,112,25,0,3575
511,189,267,542,490,521,548,764,533,185,4041,166,376,633,672,736,595,395,193,77,3839,91,414,723,656,774,533,287,128,28,3635,52,321,596,732,791,533,166,57,13,3269,22,243,664,643,775,573,155,54,17,3137,6,161,485,474,520,343,90,11,3,2098,3,69,440,398,446,275,65,17,6,1721,3,27,271,267,304,218,41,12,0,1154,0,27,273,338,369,235,46,14,3,1303,3,13,58,129,143,96,58,21,3,530,498,410,1058,890,917,846,582,370,239,5821,3477,3161,8143,7770,8181,7015,4438,2201,795,45174,2702,461,1145,904,905,1188,491,108,50,7950,1297,202,407,377,307,400,264,72,21,3342,569,548,977,864,853,983,849,342,83,6066,279,367,767,671,756,1028,1903,1074,257,7105,370,426,714,671,810,935,1448,944,300,6603,358,616,870,882,1043,946,854,388,124,6089,223,764,1096,940,1105,925,606,273,71,6004,144,676,1182,1180,1345,1093,454,133,34,6248
597,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,3,6,3,8,7,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,3,0,0,0,0,13
599,3,18,32,18,33,32,41,5,0,181,3,27,33,12,15,38,27,0,0,162,3,25,48,8,22,26,8,3,0,142,3,18,42,13,16,23,0,0,0,113,0,12,40,20,9,14,9,0,0,100,0,3,14,3,6,6,0,0,0,42,0,3,15,14,8,9,0,0,0,48,0,4,12,5,4,5,0,0,0,36,0,0,14,12,8,5,0,0,0,43,0,3,3,3,0,5,0,0,0,15,12,50,116,42,62,71,53,7,4,421,65,242,534,305,325,442,254,37,11,2220,54,70,132,76,71,109,26,7,0,545,18,25,36,33,42,48,12,3,0,212,31,75,137,184,187,131,62,6,0,820,8,29,65,80,97,109,145,28,6,554,8,30,64,42,65,68,115,15,3,407,3,45,61,32,35,63,70,3,0,310,3,46,104,28,41,57,25,3,0,302,4,23,95,46,45,51,21,6,0,293
601,283,700,1112,1077,1211,1551,2340,1855,989,11113,181,908,1722,1626,1475,1496,1482,771,479,10138,82,787,1663,1579,1486,1324,897,441,203,8454,40,647,1685,1555,1589,1353,618,248,131,7868,19,412,1701,1479,1790,1379,390,149,90,7406,0,151,1138,1096,1199,873,174,48,29,4720,0,37,736,919,1037,714,132,50,16,3639,0,17,342,600,685,463,81,32,21,2238,0,10,242,574,771,451,85,43,26,2192,6,22,74,234,267,171,75,49,27,926,575,467,907,845,890,1045,1005,825,592,7156,6684,6952,14541,14411,15312,15358,11598,6703,3368,94929,5666,1292,1417,931,1022,1614,651,235,65,12886,3347,1062,607,556,536,885,596,171,60,7810,1541,2169,1899,1445,1464,2087,1867,936,311,13726,535,1236,1623,1451,1679,2605,4304,2704,840,16968,551,1265,1788,1662,1972,2468,3771,2803,1388,17677,412,1646,2716,2231,2167,2394,2640,1383,690,16284,210,1619,2976,2499,2380,2333,1820,908,365,15114,95,1375,3670,2966,3004,2771,1489,572,244,16187
602,179,436,673,773,900,1085,1788,1305,720,7862,150,545,967,1026,1106,979,932,475,299,6478,56,546,942,944,1112,827,513,235,118,5303,15,349,782,827,1000,758,331,148,65,4271,4,184,749,745,880,722,200,88,29,3594,0,84,405,464,542,406,103,27,9,2049,0,16,282,370,490,352,71,25,18,1634,0,3,151,240,302,223,43,11,9,973,0,8,99,183,271,186,43,12,3,803,4,13,37,98,110,91,54,24,19,450,439,340,584,576,725,825,838,599,358,5298,4235,4144,7715,8353,9962,10309,8366,4497,2141,59733,3515,697,614,600,793,1340,476,152,58,8243,1987,530,387,415,467,621,381,106,33,4926,987,1307,1286,1153,1401,2083,1640,617,182,10652,414,766,949,1000,1362,2207,4049,2277,625,13643,378,771,1021,1122,1441,1821,3111,2018,999,12683,334,1057,1430,1476,1617,1688,1814,864,443,10730,160,1183,1703,1565,1911,1643,1090,513,209,9970,52,822,1932,1725,2101,1735,802,321,102,9590
603,31,85,167,206,280,359,482,282,117,2005,24,109,203,265,269,307,267,80,34,1562,12,88,231,237,287,247,163,55,14,1342,0,52,158,185,269,185,79,32,5,970,4,30,122,185,249,199,60,18,4,872,0,9,71,100,121,97,34,0,0,435,0,6,35,59,115,78,16,9,0,325,0,0,20,40,65,46,12,4,0,180,0,3,16,40,69,52,18,3,0,202,0,0,3,13,26,33,25,8,3,120,115,60,110,180,206,280,291,133,58,1430,902,646,1604,2107,2794,3213,2555,999,326,15142,822,68,129,150,255,469,158,42,11,2114,365,75,82,107,158,333,139,34,4,1293,177,162,277,362,454,700,560,221,58,2962,98,104,225,321,520,829,1307,547,107,4056,77,131,242,310,508,659,967,499,178,3583,69,196,297,392,434,558,555,190,65,2768,42,209,418,419,558,521,381,144,22,2709,12,152,424,451,587,512,250,80,19,2488
604,143,339,577,632,861,959,1431,1081,525,6543,129,452,755,864,940,824,752,353,213,5282,43,467,757,744,915,605,412,183,54,4177,15,215,581,618,818,574,201,94,40,3167,8,141,496,501,685,538,140,62,29,2593,3,55,280,298,402,289,69,22,8,1429,0,17,186,211,341,251,32,5,3,1047,0,3,97,154,190,152,26,4,4,629,0,9,55,111,156,113,30,7,3,483,3,11,18,42,70,60,41,19,8,273,320,185,379,401,501,636,693,565,358,4040,3258,2793,5770,6304,8011,8142,6732,3728,1587,46325,2557,267,455,483,657,1067,352,100,40,5985,1476,260,252,312,394,531,289,103,18,3632,765,750,906,936,1057,1675,1354,593,123,8163,312,421,754,869,1232,1868,3486,1961,479,11376,339,573,855,926,1328,1610,2406,1715,727,10483,284,768,1044,1193,1308,1364,1413,667,284,8331,146,928,1305,1215,1497,1217,879,395,126,7704,67,644,1392,1263,1639,1384,550,203,66,7220
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,4,3,0,0,18,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3
699,0,0,4,9,7,10,10,0,0,41,3,3,8,5,0,3,3,0,0,29,0,3,3,3,4,3,0,0,0,13,0,0,5,0,3,0,0,0,0,11,0,0,3,4,3,3,0,0,0,14,0,0,3,4,0,3,0,0,0,13,0,0,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,6,10,8,15,9,7,0,0,52,33,29,69,54,59,56,38,5,0,350,20,9,12,12,4,12,0,0,0,68,4,3,4,3,4,6,3,0,0,36,23,23,24,23,29,15,9,0,0,156,0,7,13,19,14,18,18,0,0,102,7,8,9,20,20,13,21,4,0,94,3,7,11,14,9,10,6,0,0,52,0,6,15,6,12,3,0,0,0,49,0,3,12,4,9,3,3,0,0,44
701,128,268,510,395,310,343,464,255,78,2751,135,355,776,581,466,414,302,146,45,3216,139,542,977,702,612,431,246,71,14,3743,103,650,1259,924,784,514,228,41,12,4511,41,566,1653,1084,1026,665,195,37,16,5279,5,258,1349,905,850,523,119,13,5,4034,3,104,1057,911,759,447,80,15,0,3384,4,45,588,681,664,379,64,9,0,2422,3,19,591,912,838,518,77,11,3,2971,3,15,127,293,295,205,43,16,0,1003,520,580,1597,1140,991,833,466,186,78,6389,3560,4355,12810,10315,8858,6612,3393,1226,356,51481,2856,687,1522,1089,741,899,454,111,28,8389,1291,232,330,282,195,196,187,49,11,2778,663,455,632,486,470,534,534,218,43,4039,302,427,663,517,488,601,961,460,102,4522,274,477,778,581,501,595,877,429,129,4645,325,644,1153,798,693,672,595,258,76,5205,271,960,1544,1059,929,768,511,153,35,6223,252,1345,2359,1672,1406,1019,494,97,19,8667
702,77,160,328,315,292,266,234,118,45,1832,71,179,486,414,322,235,130,55,10,1907,84,236,486,329,324,222,103,30,4,1816,46,237,568,368,373,239,74,21,3,1929,22,207,640,438,511,349,80,11,5,2273,5,77,466,354,399,255,48,9,0,1617,6,31,368,340,364,236,35,4,0,1380,0,21,169,220,288,251,26,0,0,978,0,6,190,274,306,224,30,4,0,1039,4,7,35,69,89,57,20,0,0,272,840,658,1422,1053,1015,716,312,104,44,6169,3023,3357,7988,6283,6009,4366,1852,639,192,33722,1954,355,531,365,340,384,166,48,7,4150,893,601,1015,684,553,304,117,46,11,4240,926,1666,2829,2090,1625,1059,573,216,43,11029,175,330,796,689,652,586,590,230,52,4087,134,259,548,508,468,442,464,224,69,3107,174,356,781,683,546,408,276,92,23,3335,176,484,836,564,559,424,212,55,12,3313,112,504,1047,666,710,488,181,44,3,3746
